,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
436,,,,,(,,,,,,,
437,,(,,,,,,,,,,(
438,(,,,(,,,(,,,,(,
439,,,,,,,,(,,,,
440,,,,,,,,,(,,,
441,,,,,,,,,,(,,
443,,,,,,(,,,,,,
446,,,,,,,,,,N,,
447,,,(,N,,,,,,,,
450,,,,,,,,,N,,,
451,,,,,,,,N,,,,
452,,,,,,,N,,,,,
454,,,N,,,,,,,,,
459,,,,,,N,,,,,,
463,,N,,,,,,,,,,
465,,,,,,,,,,,,N
466,N,,,,,,,,,,,
467,,,,,N,,,,,,N,
472,,,,),,,,,,,,
480,,),,,,,,,,,,
481,,,,,,,,,,,,)
483,,,,,,),),,,,,
485,,,),,,,,,,,),
486,,,,,,,,,),,,
487,),,,,),,,),,,,
488,,,,,,,,,,),,
514,,,,(,,,,,,,,
516,,,,,,,,,,,(,
520,,,,,,,,,,(,,
528,,,,,,,,,(,,,(
529,,,,,,,(,,,,,
534,(,,,,,,,(,,,,
537,,,(,,,(,,,,,,
538,,,,,(,,,,,,,
548,,,,,,,t,,,,,
557,,(,,,,,,,,,,
560,,,,,,,),,,,,
563,,,,t,,,,,,,,
573,t,,,,,,,,,,,
576,,,,,t,,,,,t,t,
577,,,,,,,,,t,,,
583,,,,,,,,,,,,t
586,,,t,,,,,,,,,
588,,,,,,t,,,,,,
590,,t,,,,,,t,,,,
604,),,,),,,,,,,,
608,,,,,),,,,,,,
611,,,,,,,,),,,,
616,,,,,,,,,,,),
617,,,,,,,,,,),,
618,,,,,,,,,),,,
622,,),,,,),,,,,,
625,,,,,,,,,,,,)
626,,,),,,,,,,,,
722,,,,,,,,(,,,,
723,,,,,(,,,,,,,
724,,,,,,(,,,,,,
726,,,,(,,,(,,,,,
727,,,,,,,,,(,,,
728,,,(,,,,,,,(,,
729,(,(,,,,,,,,,(,
732,,,,,,,,,,,,(
735,,,,,,,,,,N,,
737,,,,,,,,,N,,,
739,,,,,,,,N,,,,
741,,,,,,,N,,,,,
744,,,,N,,,,,,,,
746,,,N,,,,,,,,,
747,,,,,,N,,,,,,
750,,N,,,,,,,,,,
755,N,,,,N,,,,,,N,
767,,),,,,,,,,,,
768,,,,,,),,,,,,N
771,,,,,,,,,,,),
773,,,),,,,,,,,,
774,,,,),,,),,),,,
775,),,,,,,,,,,,)
776,,,,,,,,),,),,
778,,,,,),,,,,,,
805,,,,,,,,,,(,,
812,,,,,,,,,,,(,
815,,,,,,,,,(,,,
