,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
791,,,,(,,,,,,,,
802,,,(,,,(,,,,,(,
804,,,,,(,,,,,,,
805,(,,,,,,,,,,,
806,,(,,,,,,,,(,,
807,,,,,,,,(,,,,(
808,,,,,,,,,(,,,
810,,,,,,,(,,,,,
814,,,N,,,,,,,,,
818,,,,,,,N,N,,,,
820,,,,,,,,,N,,,
823,,,,,,,,,,N,,
824,,,,,,N,,,,,,
825,,N,,,,,,,,,N,
826,,,,,,,,,,,,N
828,N,,,,,,,,,,,
829,,,,,N,,,,,,,
847,,),,,,,,,,,,
849,,,,,,,,,,,,)
850,,,,,,,,,,,),
852,,,),N,,),,),,,,
853,,,,,,,),,,,,
854,,,,,,,,,),,,
855,),,,,,,,,,,,
856,,,,,),,,,,,,
863,,,,,,,,,,),,
867,,,,),,,,,,,,
883,,,,,,,,,(,,,
902,,(,,,,,,,,,,
903,,,,,,(,,,,,,
905,,,(,,,,,,,,,
908,,,,(,,,,,,,,
912,,,,,,,(,,,,,
914,(,,,,,,,,,,,
920,,,,,,,,,,,,(
931,,,,,(,,,(,,,,
938,,,,,,,,,,(,,
944,,,,,,,,,t,,,
949,,,t,,,,,,,,,
962,,,,,,,,,,,(,
965,,,,,,,,,,t,,
966,,,,,,,,,),,,
969,,,,,,t,,,,,,
970,,t,,,,,,t,,,,
972,,,,t,,,t,,,,,
974,t,,,,,,,,,,,t
977,,,,,t,,,,,,,
983,,,,,,,,,,,t,
986,,,,,,,,,,),,
995,,,,,),,,,,,,
1011,,,,,,,,,,,),
1013,),,,,,,,,,,,
1014,,,,,,,,,,,,)
1015,,,,),,,,,,,,
1016,,,),,,,,,,,,
1018,,),,,,),,,,,,
1024,,,,,,,),,,,,
1026,,,,,,,,),,,,
1229,,,(,,,,,,,,,
1231,,,,,,,,,,,(,
1232,,,,,,(,,,,,,
1234,,(,,,,,,,(,,,
1236,,,,,,,,,,(,,
1237,,,,(,,,,,,,,(
1239,(,,,,,,(,,,,,
1241,,,,,,,,(,,,,
1246,,,,,(,,,,,,,
1252,,,,,,,,,p,,,
1254,,,,,,,,,,p,,p
1255,,,,,,,,,,,p,
1260,,,,p,,,,,,,,
1265,,p,p,,p,p,,,,,,
1268,,,,,,,,,),,,
1269,,,,,,,p,,,,,
1271,,,,,,,,p,,,,
