,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
904,,,,,,,,(,,,,
914,,,,(,,,(,,,,(,
915,,,,,,,,,(,,,
916,(,,,,(,,,,,,,
917,,(,,,,,,,,,,
919,,,,,,,,,,(,,(
920,,,(,,,(,,,,,,
922,,,,N,,,N,,,,,
926,,,,,,,,N,,,,
933,,,,,N,,,,,,,
937,N,,,,,,,,,,,
939,,N,,,,N,,,,,N,N
940,,,N,,,,,,,N,,
942,,,,,,,,,N,,,
953,,,,,,,,,,,),)
954,,,,),),,,,,),,
955,),,,,,,,,),,,
959,,,,,,,),,,,,
961,,),,,,),,),,,,
962,,,),,,,,,,,,
1002,,,,,,,,,(,,,
1003,,,,,,,,,,(,,
1004,,,,,,,,(,,,,(
1008,(,,,,,,,,,,,
1010,,,,(,,,,,,,,
1017,,(,,,,,(,,,,,
1018,,,,,,(,,,,,,
1020,,,,,,,,,,,(,
1034,,,,,(,,,,,,,
1047,,,(,,,,,,,,,
1076,,,,,,,,t,,,,
1083,,,,,t,,,,,,,
1084,,,,,,,,,t,,,
1086,t,,,t,,,,,,t,t,t
1087,,t,,,,t,t,,,,,
1097,,,t,,,,,,,,,
1117,,,,,),,,,,,,
1120,,,,,,,,),,,,
1121,,,,,,,,,,,),
1122,,,,,,,,,),,,)
1124,,,,,,,,,,),,
1125,),,,,,,,,,,,
1128,,),),),,,),,,,,
1129,,,,,,),,,,,,
1332,,(,(,,,(,,,,,,
1336,,,,,,,,,(,(,,(
1337,,,,,,,,(,,,(,
1338,(,,,,,,(,,,,,
1341,,,,(,,,,,,,,
1352,,,p,,,,,,,,,
1353,,,,,(,p,,,,,,
1356,,,,,,,p,,,,,
1357,,,,,,,,,,p,p,
1358,,,,,,,,p,p,,,
1359,,,,,,,,,,,,p
1362,,,,p,,,,,,,,
1363,p,p,,,,,,,,,,
1369,,,),,p,,,,,,,
1371,,,,,,),,,,,,
1381,,,,,,,),,,,),
1383,),,,,,,,),,,,
1384,,,,,),,,,,),,
1385,,,,),,,,,),,,)
1386,,),,,,,,,,,,
1396,,,,(,,,,(,,,,
1398,,,,,,,(,,,,,
1400,(,,,,,,,,,,,
1404,,,,,,,,,(,(,(,(
1405,,,,,(,,,,,,,
1409,,(,(,,,(,,,,,,
1411,,,,N,,,,,,,,
1412,,,,,,,N,,,,,
1414,,,,,,,,N,,,,
1423,,,,,N,,,,,,,
1426,N,,,,,,,,,,,
1428,,,,,,,,,,,,N
1429,,N,N,,,N,,,,N,N,
1430,,,,,,,,,N,,,
1443,,,,),,,,,,),,
1444,,,,,),,,,,,,
1445,,,,,,,,,,,),)
1446,,,,,,,,,),,,
1447,,,,,,,),),,,,
1449,),),,,,,,,,,,
1452,,,),,,,,,,,,
1455,,,,,,),,,,,,
1490,,,,,,,,,(,,,
1491,,,,,,,,(,,,,
1500,,,,,,,,,,(,,
1502,,,,,,,,,,,(,
1504,,,,,,,(,,,,,
1506,(,,,,,,,,,,,
1508,,,,,,,,,,,,(
1511,,,,,,(,,,,,,
1513,,(,,,,,,,,,,
1514,,,,(,,,,,,,,
1517,,,,,(,,,,,,,
1524,,,(,,,,,,,,,
1567,,,,,,,,t,,,,
1570,,,,,t,,,,,,,
1572,,,,,,,,,t,,,
1574,t,,,,,,,,,,,
1575,,t,,t,,,,,,t,t,
1576,,,,,,t,,,,,,t
1577,,,,,,,t,,,,,
1579,,,t,,,,,,,,,
1597,,,,,),,,,,,,
1607,,,,,,,),,,,,
1608,,,),,,),,,,,,
1609,,),,),,,,,,,,
1610,),,,,,,,,,,,
1616,,,,,,,,,),,,
1617,,,,,,,,),,,),)
1618,,,,,,,,,,),,
1818,(,,,(,,,,,,,,
1819,,(,,,,(,,,,,(,
1820,,,,,,,,,(,,,
1821,,,(,,,,,(,,,,
1823,,,,,,,,,,(,,
1826,,,,,(,,,,,,,
1827,,,,,,,(,,,,,(
1840,,,,,,,p,,,,,
1841,,,p,,,p,,p,p,,,p
1842,,,,p,,,,,,p,,
1843,p,,,,,,,,,,p,
1845,,p,,,,,,,,,,
1850,,,,,p,,,,,,,
