,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
668,,,,,,,,(,,,,
670,(,,,,,,(,,(,(,,
671,,(,(,(,,,,,,,(,(
672,,,,,(,(,,,,,,
680,,,,,N,,N,N,,,,
681,,,,,,,,,N,,,
687,N,,,,,,,,,,,
688,,,,,,,,,,N,,
689,,,,,,,,,,,N,
690,,N,,,,,,,,,,N
691,,,N,,,N,,,,,,
702,,,,,),,,,,,,
708,,,,N,,,,,,,,
712,),,,,,,,,,,,
714,,,,,,,),,,,,)
715,,,,,,,,),,,),
716,,,,,,,,,),,,
717,,),,,,,,,,,,
718,,,),,,),,,,,,
721,,,,,,,,,,),,
727,,,,),,,,,,,,
731,,,,,,,,,(,,,
733,,,,,,,,,,(,,
738,,,,,,(,,,,,,
739,,,,,,,,,,,(,
742,,(,,,,,,,,,,(
746,(,,,,,,,,,,,
751,,,,(,,,,(,,,,
753,,,(,,,,,,,,,
768,,,,,,,(,,,,,
793,,,,,,,,t,,,,
796,,,,,,,,,t,,,
797,,,,,(,,,,,,,
800,,,,,,,,,,t,,
801,t,,,,,,,,,,,
802,,,,,,,,,,,t,t
803,,t,,t,,,,,,,,
804,,,t,,,t,,,,,,
806,,,,,,,t,,,,,
817,,,,,t,,,,,,,
837,,,,,,,),,,,,
843,,,,,,,,),,),,
844,),,,,),,,,,,,
845,,,,,,),,,,,),)
846,,,),,,,,,,,,
848,,,,,,,,,),,,
849,,),,),,,,,,,,
1033,,,,,,,(,,,,,
1035,,,(,,,,,,,,,
1036,,(,,,,,,,(,,,
1037,,,,,,,,(,,,,
1038,(,,,,,(,,,,,,
1039,,,,,,,,,,(,(,
1040,,,,(,,,,,,,,
1041,,,,,,,,,,,,(
1050,,,p,,(,p,,,,,,
1051,,p,,,,,p,,,,,
1052,,,,,,,,p,,,,
1053,,,,,,,,,p,,,
1059,,,,,,,,,,p,,
1060,,,,p,,,,,,,,
1062,,,,,,,),,,,,
1065,p,,,,,,,,,,,
1066,,,,,,,,,,,,p
1068,,,),,,,,,,,,
1069,,,,,p,,,,,,,
1072,,,,,,,,,,,p,
1082,,,,,,),,,,,,
1084,),),,),,,,,,,),
1085,,,,,,,,,,),,
1086,,,,,,,,),),,,)
1089,,,,,),,,,,,,
1110,,,,,,,,(,,,,
