,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
530,,,,,,,,(,,,,
532,,,(,,,,,,,,,
533,,,,,,,,,,,(,
535,,,,,,(,,,(,(,,
536,,,,,,,(,,,,,
537,,,,,(,,,N,,,,(
539,,(,,,,,,,,,,
540,(,,,,,,,,,,,
542,,,,,,,N,,,,,
545,,,,(,,,,,,,,
547,,,,,,,,,N,N,,
556,,,,,,,,,,,N,
559,,,N,,,N,,,,,,
560,,N,,,,,,,,,,
562,,,,,,,,,,,,N
568,,,,N,,,,,,,,
570,N,,,,N,,,,,,,
580,,,,,,,,,,,),
583,,,,,,,,,,),,
584,,,,,,,,),,,,
585,,,,,,,,,),,,
587,,,,),,,,,,,,
590,,,,,,,),,,,,)
591,,,),,,,,,,,,
593,,),,,,,,,,,,
594,,,,,,),,,,,,
597,),,,,),,,,,,,
633,,,,,,,,,,,(,
658,,,(,,,,,,,,,
659,,,,,(,,,,,,,
661,(,,,,,,,,,(,,
665,,,,,,,,,(,,,
667,,,,,,(,,,,,,
670,,,,,,,,,,,,(
675,,,,,,,,(,,,,
681,,,,(,,,,,,,,
688,,,,,,,(,,,,,
691,,,,,t,,,,,,,
695,t,(,,t,,,,,,,,
700,,,,,,,,,,,t,t
707,,,,,,,,,,t,,
712,,,,,,,,t,t,,,
714,,,t,,,,,,,,,
716,,,,,,t,,,,,,
717,,t,,,,,,,,,,
719,,,,),,,,,,,,
721,,,,,,,,,,,,)
726,),,,,,,t,,,,,
732,,,,,,,,,,,),
733,,,,,),,,,,,,
742,,,,,,,,),,),,
745,,,),,,,,,,,,
748,,),,,,,,,),,,
750,,,,,,),,,,,,
768,,,,,,,),,,,,
857,,,,,,,,(,,,,
869,,,,,,,,,,(,,
871,,(,,,,,,,,,,
872,,,,,,(,,,,,,
873,,,(,,(,,,,,,,(
874,(,,,,,,,,,,,
875,,,,(,,,,,,,,
876,,,,,,,,,(,,,
878,,,,,,,,,,,(,
886,,,,,,,(,,,,,
889,,,p,,,,,,,,,
890,,,,,,,,p,,,,
891,,,,,,,,,p,,,
892,,,,,,p,,,,,,
893,,,,,,,,,,p,,
895,,p,,,,,,,,,,
898,,,,p,,,,,,,,
899,,,,,,,,,,,p,
900,p,,,,,,,,,,,p
902,,,,,p,,p,,,,,
904,,,),,,,,,,,,
913,,,,,,,,),,,,
915,,,,,),),),,,,,
917,),,,),,,,,,,,
919,,),,,,,,,),,,
921,,,,,,,,,,,,)
923,,,,,,,,,,),,
924,,,,,,,,,,,),
940,,,,,,(,,,,,,
945,,,,,,,,(,,,,
946,,,(,,,,,,,,,
948,,,,,(,,,,,,,
950,,,,,,,,,,,,(
951,,,,,,,,,(,,,
952,,,,,,,(,N,,(,(,
955,,(,,,,,N,,,,,
956,(,,,,,,,,,,,
959,,,,(,,,,,,,,
962,,,,,,,,,N,N,,
970,,,,,,,,,,,N,
973,,,,,,N,,,,,,
974,,N,N,,,,,,,,,
976,,,,,,,,,,,,N
982,,,,N,,,,,,,,
983,,,,,N,,,,,,,
984,N,,,,,,,,,,,
992,,,,,,,,,,,),
998,,,,,,,,,),),,
999,,,,,,,,),,,,
1001,,,,),,,,,,,,
1002,,,,,,,,,,,,)
1003,,,,,,,),,,,,
1006,,,,,,),,,,,,
1007,,),,,,,,,,,,
1009,,,),,,,,,,,,
1015,),,,,),,,,,,,
1066,(,,,,,,,,,,,
1068,,,,(,,,,,,,,
1070,,,,,(,,,,,,,
1074,,,,,,,,,,,(,
1077,,,(,,,,,,,,,(
1078,,,,,,,,,(,,,
1079,,,,,,,,,,(,,
1083,,,,,,(,,,,,,
1085,,(,,,,,,,,,,
1087,,,,,,,,(,,,,
1088,,,,t,,,,,,,,
1096,,,,,,,(,,,,,
1104,t,,,,,,,,,,,
1109,,,,,t,,,,,,,
1111,,,t,,,t,,,,,,t
1115,,,,,,,,,,,t,
1121,,,,,,,,,,t,,
1127,,,,,,,,,t,,,
1129,,,,,,,,t,,,,
1133,,,,),,,,,,,,
1134,,t,,,,,,,,,,
1137,,,,,,,,,,,,)
1142,,,,,,,t,,,,,
1143,,,,,,,,,,,),
1144,,,,,),,,,,,,
1147,),,,,,,,,,,,
1150,,,),,,),,,,,,
1154,,,,,,,,,,),,
1155,,,,,,,,,),,,
1158,,),,,,,,,,,,
1174,,,,,,,,),,,,
1182,,,,,,,),,,,,
1279,,,,,(,,,,,,,
1280,,,,,,,,,,(,,
1285,,,(,,,,,(,,,,
1287,,,,,,,,,(,,,
1288,,,,,,,,,,,(,
1289,(,(,,(,,(,,,,,,
1290,,,,,,,,,,,,(
1303,,,,,,,,,p,,,
1304,,,p,,,,(,,,,,
1305,,,,,,p,,,,,,
1308,,,,,,,,p,,,,
1311,,p,,,,,,,,,,
1312,,,,p,,,,,,,,
1313,p,,),,,,,,,,,
1314,,,,,p,,,,,,,
1316,,,,,,,,,,,,p
1317,,,,,,,p,,,,p,
1319,,,,,,,,,,p,,
1328,,,,,,,,),,,,
1330,,,,,,,),,,,,
1332,,,,,,,,,),,,
1334,,,,,,),,,,,,
1337,,),,,,,,,,,,)
1338,,,,),,,,,,,,
1339,),,,,,,,,,,,
1341,,,,,,,,,,),,
1342,,,,,),,,,,,,
1346,,,,,,,,,,,),
1360,,,,,,,,(,,,,
1361,,,(,,,,,,,,,
1365,(,,,,,,,,,,,
1366,,,,,,,(,N,(,(,(,
1368,,(,,,(,(,,,,,,(
1372,,,,,,,N,,,,,
1375,,,,(,,,,,,,,
1376,,,,,,,,,N,,,
1377,,,,,,,,,,N,,
1384,,,,,,,,,,,N,
1388,,,N,,,N,,,,,,
1389,,N,,,,,,,,,,
1391,,,,,,,,,,,,N
1398,,,,N,N,,,,,,,
1399,N,,,,,,,,,,,
1403,,,,,,,,,,,),
1412,,,,,,,,,,),,
1413,,,,,,,,),),,,
1417,,,,),,,,,,,,
1418,,,,,,,),,,,,
1421,),),,,,,,,,,,
1422,,,),,,,,,,,,)
1424,,,,,,),,,,,,
1434,,,,,),,,,,,,
1479,,,,,,,,,,,,(
1486,(,,,,(,,,,,,,
1489,,,(,,,,,,,(,,
1492,,,,(,,,,,,,,
1493,,,,,,,,,,,(,
1494,,,,,,(,,,,,,
1504,t,,,,,,,,(,,,
1505,,,,,,,,(,,,,
1506,,(,,,,,,,,,,
1511,,,,,,,(,,,,,
1525,,,,,,,,,,,,t
1526,,,,t,,,,,,,,
1528,,,,,t,,,,,,,
1534,,,,,,,,,,,t,
1536,,,,,,,,,,t,,
1538,,,t,,,,,,,,,
1542,,,,,,,,,t,,,
1543,,,,,,t,,,,,,
1545,,,,,,,,t,,,,
1548,,t,,),,,,,,,,
1550,),,,,,,,,,,,
1556,,,,,,,,,,,,)
1558,,,,,,,t,,,,,
1567,,,,,,,,,,,),
1570,,,,,,,,,,),,
1573,,,,,),,,),,,,
1575,,,,,,,,,),,,
1577,,,),,,,,,,,,
1578,,,,,,),,,,,,
1580,,),,,,,,,,,,
1595,,,,,,,),,,,,
1695,,,,,,,,,(,,,
1697,,,,,,,,(,,,,
1699,(,,,,,,,,,,,
1700,,,,(,,,,,,,(,
1701,,,,,(,,,,,,,
1703,,,,,,(,,,,,,(
1704,,(,,,,,,,,(,,
1705,,,(,,,,,,,,,
1715,,,,,,,(,,,,,
1716,,,p,,,,,,,,,
1722,,,,,,p,,,,,,
1723,,,,,,,,,,p,,
1724,,,,,,,,p,,,,
1726,,,,,,,,,p,,,
1727,,p,,,,,,,,,,
1728,,,,p,,,,,,,p,
1729,p,,,,,,,,,,,p
1731,,,,,p,,,,,,,
1732,,,),,,,,,,,,
1733,,,,,,,p,,,,,
1742,,,,,,,,,,),,
1743,,,,,,,),,,,,
1745,,,,,,),,,,,,
1746,,,,,,,,),,,,
1749,,,,,,,,,,,),)
1750,,,,),,,,,,,,
1751,,),,,,,,,),,,
1752,),,,,,,,,,,,
1758,,,,,),,,,,,,
1774,,,,,,,,(,,,,
1779,,,(,,,,,,,,,
1782,,(,,,,(,(,,(,(,(,
1783,(,,,,(,,,N,,,,(
1786,,,,,,,N,,,,,
1790,,,,(,,,,,,,,
1792,,,,,,,,,N,N,,
