,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
701,,,,,,,(,,,,,
702,(,,,,,,,,,,,
703,,,(,,,,,,,,,
704,,,,(,,,,(,,,,
705,,,,,(,,,,,,,
706,,,,,,,,,(,,,
707,,,,,,,,,,(,,(
708,,,,,,,,,,,(,
712,,(,,,,,,,,,,
713,,,,,,(,,,,,,
715,,,N,N,,,,,,,,
721,,,,,,,N,,,,,
727,,,,,,,,N,,,,
728,,,,,,,,,N,,,
729,,,,,,N,,,,N,,
730,N,N,,,,,,,,,N,
731,,,,,,,,,,,,N
733,,,,,N,,,,,,,
746,,,,),,,,,,,,
754,,),,,,,,,),,),
755,,,,,,,),,,),,
758,,,,,,,,),,,,
760,,,),,,,,,,,,
761,,,,,,),,,,,,
762,,,,,,,,,,,,)
763,),,,,,,,,,,,
766,,,,,),,,,,,,
797,,,,,,,,(,,,,
798,,,,,,,(,,,,,
800,,,,,,,,,(,,,
805,,,,,,(,,,,,,
812,,(,,,,,,,,,,
822,,,(,,,,,,,,,
825,(,,,,(,,,,,,,
826,,,,(,,,,,,,(,
828,,,,,,,,,,,,(
863,,,,,,t,,,,,,
865,,t,,,,,,,,,,
866,,,,,,,,,,(,,
871,,,,,,,t,,,,,
873,,,,,,,,t,,,,
875,,,,,,,,,,,t,
876,t,,,t,t,,,,,,,t
877,,,t,,,,,,t,,,
910,,,),,,,,,,,,
913,,,,,,,,,,t,,
914,,,,,,),,,,,,
921,,,,,,,,),,,,
922,,),,,,,,,),,,
923,,,,),,,,,,,,
924,,,,,,,),,,,,
925,,,,,),,,,,,,
928,,,,,,,,,,,),
930,,,,,,,,,,,,)
934,),,,,,,,,,,,
970,,,,,,,,,,),,
1108,,,(,,,,,,,,,
1110,,(,,,,,,,,,,
1112,,,,(,,,,,,,,
1113,,,,,,(,,,,,,
1114,,,,,,,,,,(,,
1129,,,,,,,,,(,,(,
1130,,,,,,,(,,,,,
1137,,,,,,,,(,,,,
1139,,,,,(,,,,,,,
1141,,,,,,,,,,,,(
1144,(,,,,,,,,,,,
1152,,,p,,,,,,,,,
1153,,,,,,p,,,,,,
1154,,,,,,,,,,,p,
1156,,p,,,,,,,,,,
1159,,,,p,,,,p,,,,
1160,,,,,,,p,,,,,
1164,p,,,,,,,,,,,
1166,,,,,,,,,,,,p
1167,,,,,p,,,,,,,
1170,,,),,,,,,,,,
1174,,,,,,,,,,p,,
1176,,,,,,,,,p,,,
1177,,,,,,,,),,,,
1179,,,,,,,),,,,,
1181,,),,,,,,,,,,)
1183,,,,),,,,,,,),
1184,),,,,),,,,,,,
1187,,,,,,),,,,,,
1193,,,,,,,,,),),,
1200,,,,,,,(,,,,,
1201,,,,(,,,,,,,,
1204,,(,,,(,,,,,,,
1205,,,(,,,,,,,,,
1206,(,,,,,,,,,,,
1207,,,,,,,,(,,,,
1208,,,,,,,,,(,(,(,(
1213,,,N,,,,,,,,,
1214,,,,N,,,,,,,,
1219,,,,,,(,,,,,,
1220,,,,,,,N,,,,,
1227,,,,,,,,N,,,,
1228,,,,,,,,,N,,,
1229,,N,,,,N,,,,N,,
1230,N,,,,,,,,,,N,N
1232,,,,,N,,,,,,,
1243,,,,),,,,,,,,
1252,,,,,,,,,,,),
1254,,,,,,,,,,),,
1255,,,,,,,,),),,,
1256,,),),,,),),,,,,
1259,,,,,,,,,,,,)
1264,),,,,,,,,,,,
1266,,,,,),,,,,,,
1296,,,,,,,,,(,,,
1300,,,,,,(,,,,,,
1302,,,,,,,(,,,,,
1303,,,,,,,,(,,,,
1314,,,,,,,,,,,,(
1316,,,,(,,,,,,,(,
1318,(,,,,,,,,,,,
1319,,,,,(,,,,,,,
1323,,(,,,,,,,,,,
