,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
506,,,(,,,,,,,,,
509,,,,,,,(,(,,,,
511,,(,,(,,,,,,,,
512,(,,,,,(,,,(,,,(
513,,,,,,,,,,,(,
514,,,,,,,,,,(,,
516,,,,N,(,,,,,,,
521,,,,,,,N,,,,,
522,,,,,,,,N,,,,
526,,,,,,,,,N,,,
530,N,N,N,,,N,,,,N,,
531,,,,,,,,,,,N,N
532,,,,,N,,,,,,,
544,,,,,,,,,,,),
548,,,,,,,,,,),,
549,,,,),),,,,),,,
552,),,,,,,,,,,,
556,,,,,,,),),,,,
557,,,,,,,,,,,,)
561,,),),,,,,,,,,
562,,,,,,),,,,,,
595,,,,(,,,,,,,,
604,(,(,,,,,,,,,,
606,,,,,,,,,(,,,
608,,,,,,,,(,,,,
611,,,,,,,,,,(,,
613,,,,,(,,,,,,,
617,,,,,,,,,,,,(
618,,,,,,,,,,,(,
623,,,(,,,,,,,,,
627,,,,,,(,,,,,,
643,,,,,,,(,,,,,
667,,,,,,,,t,,,,
671,,,,,,,,,t,,,
672,,,,,,t,,,,t,,
673,t,t,,t,,,,,,,,
674,,,,,t,,,,,,t,
675,,,,,,,,,,,,t
677,,,t,,,,,,,,,
684,,,,,,,t,,,,,
707,,,),,,,,,,,,
708,,,,,,,,,,,,)
715,,,,,,,),,,,,
718,),,,,,,,,),,,
719,,,,,,,,,,,),
720,,,,,),,,),,),,
721,,),,),,,,,,,,
722,,,,,,),,,,,,
978,,,,(,,,,,,,,
979,,,,,,,(,,,,,
980,,,(,,,,,,,,,(
981,,(,,,,,,,,,,
983,,,,,,,,(,,,,
984,,,,,,,,,(,,,
985,(,,,,,,,,,,,
987,,,,,,,,,,(,(,
989,,,,,,(,,,,,,
997,,,,,,,p,,,,,
999,,,p,,,,,,,,,
1001,,,,,(,,,,,,,
1003,,,,,,p,,p,,,,
1006,,,,,,,,,p,,,
1009,,,,,p,,,,,p,,p
1010,,p,,,,,,,,,p,
1011,,,,,,,),,,,,
1012,,,,p,,,,,,,,
1013,p,,,,,,,,,,,
1019,,,,,,,,),,,,
1024,,,),,,,,,,,,
1030,,,,,,,,,),,,
1031,),,,,,,,,,,,
1033,,),,,),,,,,,,
1034,,,,,,,,,,),),)
1035,,,,),,),,,,,,
1044,,,,,,,,(,,,,
1045,,(,,,,,(,,,,,
1048,,,(,,,(,,,(,,,
1049,,,,,,,,,,(,(,
1050,(,,,,,,,,,,,
1051,,,,(,,,,,,,,
1052,,,,,,,,,,,,(
1054,,,,,(,,,,,,,
1057,,,,N,,,,,,,,
1058,,,,,,,N,,,,,
1059,,,,,,,,N,,,,
1065,,,,,,,,,N,,,
1067,,N,,,,N,,,,N,,
1068,N,,,,,,,,,,N,N
1069,,,,,N,,,,,,,
1079,,,N,,,,,,,,,
1083,,,,,,,,,,),,
1084,,,,,),,,,,,,
1085,,,,,,,,,),,),
1087,),,,,,,,,,,,
1089,,,,),,,,,,,,
1091,,,,,,,),,,,,
1092,,,,,,,,),,,,
1093,,),,,,),,,,,,)
1097,,,),,,,,,,,,
1133,,,,,,,,(,,,,
1144,,,,,,,,,,,(,
1145,,,,,,,,,,(,,
1146,,,,(,,,,,,,,
1148,,,,,(,,,,,,,
1149,,,,,,,,,,,,(
1150,,,,,,,,,(,,,
1153,(,,,,,,,,,,,
1154,,(,,,,,,,,,,
1167,,,(,,,,,,,,,
1173,,,,,,(,,,,,,
1195,,,,,,,(,,,,,
1205,,,,,,,,t,,,,
1210,,,,,,,,,t,,,
1213,,,,,,,,,,t,,
1214,,,t,,,,,,,,t,
1215,t,t,,t,,t,,,,,,t
1216,,,,,t,,,,,,,
1226,,,,,,,t,,,,,
1248,,,,,,,,,,,,)
1249,,,,,,,,,,,),
1250,,,,,,),,),,,,
1252,,,),,,,,,,,,
1253,,,,,,,,,),),,
1254,,),,,,,,,,,,
1255,,,,),),,,,,,,
1262,,,,,,,),,,,,
1269,),,,,,,,,,,,
1473,,,,,,,(,,,,,
1476,(,(,,,,(,,(,,,,
1477,,,,(,,,,,,(,,
1478,,,,,,,,,(,,(,
1479,,,,,,,,,,,,(
1483,,,(,,,,,,,,,
1491,,,,,,,p,,,,,
1493,,,,,(,,,,,,,
1496,,,p,,,,,,,,,
1498,,,,,,p,,p,,,,
1499,,,,,,,,,p,,,
1500,,,,,,,,,,p,,
1501,,p,,,,,,,,,p,p
1502,,,,p,,,,,,,,
1503,p,,,,,,,,,,,
1508,,,,,p,,,,,,,
1510,,,,,,,),,,,,
