,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
918,,,,,(,,,,,,,
924,,(,(,,,(,(,,,,(,
925,,,,(,,,,(,(,(,,(
929,(,,,,,,,,,,,
930,,,,,,,N,,,,,
931,,,,N,,,,,,,,
935,,,,,,,,N,N,,,
941,,,,,N,,,,,,,
942,N,,,,,,,,,,,
944,,N,,,,,,,,N,N,N
945,,,N,,,N,,,,,,
955,,,,,,),,,,,,
956,,,,,),,,,,,,)
958,),),,,,,,,,,),
959,,,,,,,,,,),,
961,,,,,,,),),,,,
962,,,,,,,,,),,,
965,,,,),,,,,,,,
970,,,),,,,,,,,,
1018,,,,,,,,,(,,,
1022,,,,,,,,(,,,,
1030,,,,,,,,,,(,,
1033,(,,,,,,,,,,,
1034,,,,,(,,,,,,,
1037,,,,,,,,,,,(,
1039,,,,,,,,,,,,(
1040,,(,,(,,,,,,,,
1044,,,,,,(,,,,,,
1057,,,,,,,(,,,,,
1058,,,(,,,,,,,,,
1073,,,,,,,,t,,,,
1074,,,,,t,,,,,,,
1079,t,,,,,,,,,,,
1080,,,,,,,,,t,,,
1082,,,,t,,,,,,,,
1085,,t,,,,,,,,t,t,
1086,,,,,,,,,,,,t
1088,,,,,,t,,,,,,
1090,,,,,,,t,,,,,
1094,,,t,,,,,,,,,
1113,,,,,),,,),,,,
1115,),,,,,,,,,,,
1116,,,,,,,),,,,,
1117,,),,,,,,,,,,
1125,,,,,,,,,),,,)
1126,,,,),,,,,,),),
1128,,,),,,,,,,,,
1130,,,,,,),,,,,,
1294,,,,,,,,(,,,,
1295,(,,,(,,,,,,,,
1296,,(,,,,,,,(,,,
1297,,,,,,,,,,(,,
1299,,,,,,(,,,,,(,(
1304,,,(,,,,,,,,,
1309,,,,,(,,,p,,,,
1312,,,,,,,(,,,,,
1317,,,,,p,,,,,,,
1318,,,p,,,,,,,,,
1319,,,,,,p,,,,,,
1320,,p,,,,,,,,p,,
1321,,,,,,,,,p,,p,
1322,,,,p,,,,,,,,
1325,,,,,,,,,,,,p
1326,p,,,,,,,,,,,
1327,,,,,,,,),,,,
1328,,,,,,,p,,,,,
1329,,,,,),,,,,,,
1333,,,),,,,,,,,,
1340,,,,,,,,,,,,)
1342,,,,,,),,,,,),
1343,,,,,,,),,),,,
1344,,,,),,,,,,),,
1346,),,,,,,,,,,,
1349,,),,,,,,,,,,
1372,,,,,(,,,,,,,
1373,,,,,,,,(,,,,
1374,(,,,,,,(,,,,,
1375,,(,,,,,,,(,,,
1376,,,(,(,,(,,,,(,,(
1378,,,,,,,,,,,(,
1382,,,,N,,,,,,,,
1383,,,,,,,N,,,,,
1387,,,,,,,,N,N,,,
1392,,,,,N,,,,,,,
1393,N,,,,,,,,,,,
1395,,,,,,,,,,N,N,N
1396,,,,,,N,,,,,,
1397,,N,N,,,,,,,,,
1406,,,,,),,,,,,,
