,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
721,,,,,,,,N,,,,
723,,,,,,,(,,,,,
724,,,,,,,N,,N,,,(
725,,,,,,,,,,,(,
727,(,,,,,,,,,,,
728,,,(,(,(,(,,,,,,
732,,(,,,,,,,,,,
739,,,,,,N,,,,(,,
740,,,N,,,,,,,,,
747,,,,N,,,,,,,,
755,,N,,,,,,,,,,
759,,,,,,,,,,,N,N
760,,,,,,,,,,N,,
773,N,,,,N,,,,,,,
787,,,,,,,,,,,),
790,,),,,,,,,,,,
794,,,,,,,),,,,,
795,,,,),,,,,),,,)
796,,,),,,,,),,),,
798,,,,,,),,,,,,
799,,,,,),,,,,,,
800,),,,,,,,,,,,
822,,,,,,,,(,,,,
823,,,,,,,,,(,,,
839,,,,,,(,,,,,,
841,,,,,,,(,,,,,
845,,,,,,,,,,,(,
846,,,(,,,,,,,,,
849,,,,,,,,,,,,(
856,,(,,,,,,,,,,
857,,,,,(,,,,,,,
858,,,,,,,,,,(,,
880,,,,(,,,,,,,,
886,,,,,,,,,,,,t
894,,,,,,,,,,,t,
899,,,,,,,,t,,,,
901,,,,,,,,,t,,,
902,(,,,,,,,,,,,
905,,,,,,,t,,,,,
909,,,,,t,,,,,,,
910,,,t,,,,,,,,,
915,,,,,,t,,,,,,
920,,t,,,,,,,,,,
923,,,,,,,,,,t,,
924,,,,,,,,,,,,)
926,,,,t,,,,,,,,
937,,,,,,,,,,,),
941,,,,,,,),,,,,
944,,,),,),,,,,,,
946,t,,,,,,,,,,,
952,,,,,,,,),,,,
954,,,,,,,,,),,,
963,,,,,,),,,,,,
966,,),,),,,,,,,,
979,,,,,,,,,,),,
990,),,,,,,,,,,,
1219,,,,,,,,,N,,,
1221,,,,,,,N,N,(,,,(
1225,,,,(,,,,,,,,
1226,(,,(,,,,,,,,,
1227,,,,,(,,,,,,,
1228,,(,,N,,,,,,,(,
1231,,,N,,,,,,,,,
1238,,,,,,,,,,(,,
1240,,,,,,(,,,,,,
1255,,,,,,N,,,,,,
1256,,N,,,,,,,,,,
1257,N,,,,,,,,,,,
1258,,,,,,,,,,,N,N
1259,,,,,,,,,,N,,
1271,,,,,N,,,,,,,
1277,,,,),,,,,,,,
1286,,,,,,,,,,,),
1290,,),,,,,,,,,,
1293,,,,,,,),,,,,
1295,,,,,,,,),,),,
1296,,,,,,),,,,,,
1297,,,),,,,,,,,,
1298,,,,,),,,,),,,
1299,),,,,,,,,,,,
1306,,,,,,,,,,,,)
1318,,,,,,,,(,,,,
1323,,,,,,,,,(,,,
1349,,,,,,,,,,,(,
1354,,,,,,,(,,,,,
1355,,,,,,,,,,,,(
1364,,,,,,(,,,,,,
1365,,,(,,(,,,,,,,
1379,,,,,,,,,,(,,
1383,,(,,,,,,,,,,
1386,,,,(,,,,,,,,
1388,,,,,,,,,,,t,
1389,,,,,,,,,,,,t
1394,(,,,,,,,,,,,
1397,,,,,t,,t,,,,,
1398,,,t,,,,,t,,,,
1401,,,,,,,,,t,,,
1415,,,,,,t,,,,,,
1417,,,,,,,,,,t,,
1418,,t,,,,,,,,,,
1420,,,,t,,,,,,,,
1425,,,,,,,,,,,,)
1429,,,,,,,,,,,),
1441,,,,,,,),,,,,
1442,,,,,,,,,,),,
1443,,,,,),,,,,,,
1444,t,,,,,,,,,,,
1448,,,),,,,,,,,,
1450,,,,,,,,,),,,
1452,,,,,,,,),,,,
1458,,,,,,),,,,,,
1463,,),,,,,,,,,,
1474,,,,),,,,,,,,
1500,),,,,,,,,,,,
1721,,,,,,,N,N,,,,
1722,,,,,,,,,(,,,
1723,,,,,,,,,N,,,
1724,,,,,,,,,,,(,
1726,,,,,,,,,,,,(
1728,,(,,,(,,,,,,,
1730,(,,,(,,(,,,,,,
1731,,,(,,,,,,,,,
1737,,,,,,,,,,(,,
1738,,,,,,N,,,,,,
1740,,,N,,,,,,,,,
1748,,,,N,,,,,,,,
1756,,N,,,,,,,,,,
1758,,,,,,,,,,N,,
1759,,,,,,,,,,,N,N
1773,,,,,N,,,,,,,
1774,N,,,,,,,,,,,
1789,,),,,,,,,,,,
1792,,,,),,),,,,),,
1795,,,),,,,,,,,,
1796,,,,,,,),,),,,
1797,,,,,,,,),,,),)
1800,,,,,),,,,,,,
