,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
556,(,,,,,,,,,,,
558,,(,,,,,,,,,,
560,,,(,,,(,,,,,,
564,,,,,,,,,(,,,
565,,,,,,,(,,,(,(,(
566,,,,,,,,(,,,,
567,,,,(,,,,,,,,
570,,,,,,,N,,,,,
573,,,,,,,,N,,,,
575,,,,,,,,,N,,,
576,,,,,(,,,,,,,
582,,N,N,,,N,,,,N,N,N
585,N,,,,,,,,,,,
586,,,,,N,,,,,,,
593,,,,N,,,,,,,,
596,,),,,,,,,,,,
604,,,,),,,,,,,,
607,,,,,,,,,,,,)
608,),,,,,),,,,),,
609,,,,,,,,),,,),
610,,,,,),,),,,,,
615,,,),,,,,,,,,
620,,,,,,,,,),,,
637,,,,,,,,(,,,,
648,,,,,,,,,(,,,
652,,,,,,,,,,(,,
654,,,,,,,,,,,(,
656,,(,(,,,,,,,,,
660,(,,,(,,,,,,,,
662,,,,,,,,,,,,(
668,,,,,,(,,,,,,
673,,,,,,,(,,,,,
686,t,,,,,,,,,,,
687,,,,t,,,,,,,,
689,,,,,,,,t,,,,
690,,,,,(,,,,,,,
693,,,,,,,,,t,,,
695,,t,,,,,,,,,,
698,,,,,,,,,,t,,
699,,,,,,,,,,,t,t
704,,,,,,t,,,,,,
707,,,,,,,t,,,,,
710,,,t,,,,,,,,,
714,,,,,t,,,,,,,
730,,,,,),,,,,,,
731,,,,,,,),,,,,
735,,,,,,,,,,,),
737,,,,,,,,),,,,)
738,,,,,,,,,),,,
739,),,,,,,,,,,,
740,,,,),,),,,,),,
741,,),,,,,,,,,,
743,,,),,,,,,,,,
864,,,,,,,,(,,,,
866,(,(,,,,,,,,,,
867,,,,(,,,,,,(,,
868,,,(,,,(,,,(,,(,
870,,,,,,,,,,,,(
871,,,,,(,,,,,,,
881,,,,,,,(,,,,,
883,,,,,,,,p,,,,
884,,,,,,,,,p,,,
885,,p,,p,,,,,,,,
886,,,,,,p,,,,,,
887,p,,,,,,,,,,p,
888,,,,,,,,,,p,,p
889,,,p,,,,,,,,,
893,,,,,,,p,,,,,
895,,,,,,,,),,,,
901,,,,,p,,,,,,,
905,,,,,,,),,),,,
906,,,,,,,,,,,,)
907,,,,,,,,,,),,
908,,,,,,,,,,,),
917,,,),,),),,,,,,
920,,),,,,,,,,,,
921,),,,,,,,,,,,
922,,,,),,,,,,,,
960,,,(,,,(,,,,(,,
963,,,,,,,,(,(,,,
964,,,,,,,(,,,,,
965,,(,,,,,,,,,(,(
966,(,,,,,,,,,,,
970,,,,(,,,,,,,,
971,,,,,,,N,,,,,
973,,,,,,,,N,,,,
975,,,,,(,,,,N,,,
981,,,,,,,,,,,N,N
982,N,N,N,,,N,,,,N,,
986,,,,,N,,,,,,,
992,,,,N,,,,,,,,
997,,,,,,),,,,,,
999,,),,,,,,,,,,
1005,,,,,,,,,,,,)
1007,),,,),,,,,,,),
1008,,,,,),,,,,,,
1012,,,,,,,),,,,,
1013,,,,,,,,,,),,
1014,,,),,,,,),),,,
1043,,,,,,,,,(,,,
1045,,,,,,,,(,,(,,
1046,,,,,,,(,,,,,
1056,,,,,,,,,,,(,
1057,,,,,,,,,,,,(
1060,,,(,,,,,,,,,
1065,(,,,,,,,,,,,
1066,,(,,(,,,,,,,,
1072,,,,,,(,,,,,,
1083,,,,,(,,,,,,,
1088,,,,,,,,t,,,,
1093,,,,,,,,,t,,,
1097,t,t,,t,,,,,,,,
1098,,,,,,,,,,t,t,t
1101,,,,,,t,,,,,,
1106,,,t,,,,t,,,,,
1108,,,,,t,,,,,,,
1122,,,,,,,,,,,),
1130,,,,,,,,),,,,
1133,,,),,,),),,),,,)
1135,,,,,,,,,,),,
1146,),,,,,,,,,,,
1147,,),,),,,,,,,,
1155,,,,,),,,,,,,
1238,,(,,,,,,,,,,
1242,,,,,,,,(,,,,
1248,,,,,,(,,,,,,
1249,,,(,,,,,,,,,
1250,,,,,,,,,,(,,
1253,,,,,,,,,(,,,
1255,,,,,,,,,,,,(
