,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
891,,,,,,,,(,,,,
893,,,,,,,,,(,,,
897,,,,,,,(,,,,,
898,(,,,,,,,,,,,
900,,(,,,,,,,,,,
901,,,,,(,,,,,,,
902,,,,,,,,,,(,,
903,,,(,,,,,,,,(,(
904,,,,,,(,,,,,,
916,,,,(,,,N,,,,,
918,,,,,,,,N,,,,
923,,,,,,,,,N,,,
924,,N,,,,N,,,,N,,N
925,,,,,,,,,,,N,
926,N,,,,,,,,,,,
927,,,,,N,,,,,,,
930,,,N,,,,,,,,,
936,,,,N,,,,,,,,
945,,,,,,,),,,,,
949,,,,,),,,,,,,
952,,,,,,,,),,),,
955,),),,,,,,,,,,
957,,,,,,),,,),,,
959,,,,),,,,,,,,
960,,,,,,,,,,,),
962,,,),,,,,,,,,)
981,,,,,,,,,(,,,
985,,,,,,,,(,,,,
1003,,,,,,,(,,,,,
1006,,(,,,,,,,,,,
1007,(,,,,,,,,,,,
1010,,,,,,,,,,(,,
1011,,,(,,,,,,,,,
1012,,,,,,(,,,,,,
1013,,,,,(,,,,,,,
1030,,,,,,,,,,,,(
1032,,,,(,,,,,,,,
1037,,,,,,,,,,,(,
1052,t,,,,,,,,,,,
1063,,,,,,,,,,t,,
1065,,,,,t,,,,,,,
1068,,,,,,,,,t,,,
1070,,,,,,,t,t,,,,
1071,,,t,,,,,,,,,
1075,,,,,,t,,,,,,
1077,,t,,,,,,,,,,
1080,,,,t,,,,,,,,
1082,,,,,,,,,,,t,
1084,,,,,,,,,,,,t
1089,),,,,,,,,,,,
1104,,,,,,,,,,),,
1105,,,,,),,,,,,,
1119,,,),,,,,,,,,
1122,,,,),,,,,,,),
1123,,,,,,,,,),,,
1125,,,,,,),,,,,,
1126,,,,,,,,),,,,
1128,,),,,,,,,,,,
1133,,,,,,,),,,,,
1138,,,,,,,,,,,,)
1406,,,,,,,,(,,,,
1410,,,,,,,,,(,,,
1411,,,,(,,,,,,,,
1414,,,,,,,(,,,(,(,
1415,,(,,,,,,,,,,
1416,,,(,,,,,,,,,(
1418,,,,,,(,,,,,,
1419,(,,,,,,,,,,,
1427,,,,,,,p,,,,,
1430,,,,,(,,,,,,,
1431,,,,,,,,p,,,,
1433,,,,,,,,,p,,,
1435,,,p,,,,,,,,,
1437,,,,,,,,,,p,,
1438,,,,,,p,,,,,p,
1441,,p,,,,,),,,,,
1444,,,,p,,,,,,,,
1446,p,,,,,,,,,,,p
1448,,,,,p,,,,,,,
1451,,,),,,,,,,,,
1456,,,,,,,,),,,,
1457,,,,,,),,,,,,
1461,,,,,,,,,),,,
1465,,,,,,,,,,),,)
1466,,),,,,,,,,,,
1467,,,,,,,,,,,),
1469,,,,),),,,,,,,
1471,),,,,,,,,,,,
1485,,,,,,,(,,,,,
1486,,,,,,,,(,,,,
1491,(,,,,,,,,(,,,
1492,,,,,,,,,,,(,
1494,,(,(,,(,,,,,,,
1496,,,,,,,,,,,,(
1497,,,,,,,,,,(,,
1498,,,,,,(,,,,,,
1507,,,,(,,,,,,,,
1508,,,,,,,N,,,,,
1513,,,,,,,,N,,,,
1515,,,,,,N,,,N,,,
1516,,N,,,,,,,,,,
1517,,,,,,,,,,N,N,
1518,,,,,,,,,,,,N
1519,N,,,,,,,,,,,
1520,,,,,N,,,,,,,
1522,,,N,,,,,,,,,
1529,,,,N,,,,,,,,
1538,,,,,,,),,,,,
1541,,,,,),,,,,,,
1545,,,,,,,,,,,,)
1549,,,),,,),,,,,,
1550,,),,,,,,,,),,
1551,),,,,,,,),),,,
1553,,,,,,,,,,,),
1557,,,,),,,,,,,,
1573,,,,,,,,,(,,,
1589,,,,,,,,(,,,,
1590,(,,,,,,,,,,,
1594,,,,,,,,,,(,,
1603,,,(,,(,(,,,,,,
1607,,,,,,,(,,,,,
1612,,(,,,,,,,,,,
1624,,,,(,,,,,,,,
1628,,,,,,,,,,,,(
1633,,,,,,,,,,,(,
1648,t,,,,,,,,,,,
1655,,,,,t,,,,,,,
1657,,,,,,,,,,t,,
1661,,,,,,,,,t,,,
1662,,,,,,,,t,,,,
1664,,,t,,,,,,,,,
1667,,,,,,t,,,,,,
1670,,,,,,,t,,,,,
1672,,t,,,,,,,,,,
1677,,,,t,,,,,,,,t
1678,),,,,,,,,,,,
1682,,,,,,,,,,,t,
1697,,,,,),,,,,,,
1699,,,,,,,,,,),,
1713,,,,,,,,),,,,
1715,,,,,,,),,,,,
1716,,,,,,,,,),,,
1726,,,),,,,,,,,,)
1728,,,,,,),,,,,),
1730,,),,,,,,,,,,
1732,,,,),,,,,,,,
1972,,,,,,,,(,,,,
1973,,,,,,,(,,,,,
1979,,,(,,,,,,,,,
1981,,(,,,,,,,,,,
1984,,,,,,,,,(,,,
1985,,,,,,,,,,(,,
1986,,,,(,,,,,,,,
1987,,,,,,,p,,,,,(
1988,(,,,,,(,,,,,(,
1997,,,,,,,,p,,,,
2000,,,,,,,),,,,,
2003,,,p,,(,,,,,,,
2005,,,,,,,,,p,,,
2007,,,,,,p,,,,,,
2008,,,,,,,,,,p,,
2010,,p,,,,,,,,,,
2011,,,,,,,,,,,p,
2012,,,,,,,,,,,,p
2013,,,,p,,,,,,,,
2015,p,,,,,,,,,,,
2017,,,,,p,,,,,,,
2021,,,),,,),,,,,,
2022,,,,,,,,),,,,
2023,,,,,,,,,),,,
2029,,,,,,,,,,),,)
2032,,),,,,,,,,,,
2037,,,,,,,,,,,),
2041,,,,,),,,,,,,
2042,,,,),,,,,,,,
2043,),,,,,,,,,,,
2054,,,,,,,(,,,,,
2060,,,,,,,,(,(,,,
2063,(,(,,,,,,,,,(,(
2064,,,,,(,,,,,(,,
2066,,,(,,,(,,,,,,
2075,,,,(,,,,,,,,
2076,,,,,,,N,,,,,
2081,,,,,,,,N,,,,
2083,,,,,,N,,,N,,,
2084,,N,,,,,,,,N,,N
2085,N,,,,,,,,,,N,
2086,,,,,N,,,,,,,
2088,,,N,,,,,,,,,
2097,,,,N,,,,,,,,
2104,,,,,,,),,,,,
2108,,,,,),,,,,,,
2111,,,,,,,,,,,),
2112,,,,,,,,,,,,)
2114,,,,,,,,,,),,
2115,),,,,,,,),,,,
2117,,,,,,),,,,,,
2119,,),,,,,,,),,,
2124,,,,),,,,,,,,
2126,,,),,,,,,,,,
2148,,,,,,,,(,,,,
2150,,,,,,,,,(,(,,
2164,,,(,,,,,,,,,
2165,,,,,(,(,,,,,,
2166,(,,,,,,,,,,,
2168,,(,,,,,,,,,,
2180,,,,,,,(,,,,,
2188,,,,,,,,,,,,(
2195,,,,,,,,,,,(,
2198,,,,(,,,,,,,,
2211,t,,,,,,,,,,,
2218,,,,,,,,,,t,,
2225,,,,,,,,,t,,,
2226,,,,,t,,,,,,,
2227,,,,,,,,t,,,,
2229,,,t,,,,,,,,,
2231,,,,,,t,,,,,,
2232,,,,,,,t,,,,,
2234,,t,,,,,,,,,,
2242,,,,t,,,,,,,,
2243,,,,,,,,,,,,t
2247,),,,,,,,,,,,
2248,,,,,,,,,,,t,
2265,,,,,),,,,,,,
2270,,,,,,,,,,),,
2283,,,,,,,,,),,,
2284,,,,,,,,),,,,
2286,,,,,,),,,,,,
2287,,,),,,,,,,,,
2288,,,,,,,),,,,,
2292,,),,),,,,,,,,
2298,,,,,,,,,,,),
2301,,,,,,,,,,,,)
2569,,,(,,,,,(,,,,
2570,(,,,,,,,,,,,
2571,,,,,,(,(,,,,,
2572,,(,,,,,,,,,,
2575,,,,,,,,,(,,,
2576,,,,(,,,,,,(,,
2578,,,,,,,,,,,(,
2582,,,,,,,,,,,,(
2591,,,,,,,,p,,,,
2592,,,,,,,p,,,,,
2593,,,,,,,,,p,,,
2595,,,p,,(,,,,,,,
2598,,,,,,p,,,,,,
2601,,p,,,,,,,,,p,
2603,,,,,,,,,,p,,
2605,,,,p,,,,,,,,
2606,,,,,,,,,,,,p
2608,p,,,,,,,,,,,
2613,,,,,p,,,,,,,
2614,,,,,,),,),,,,
2616,,,,,,,,,),,,
2617,,,),,,,,,,,,
2619,,,,,,,),,,,,
2622,,,,,,,,,,),,
2625,,,,,,,,,,,),
2627,,,,,,,,,,,,)
2632,,),,,,,,,,,,
2634,),,,,,,,,,,,
2638,,,,,),,,,,,,
2639,,,,),,,,,,,,
2642,,,,,,,,(,,,,
2650,,,,,,,(,,,,,
2652,,,,,,,,,(,,,
2655,,,,,(,,,,,,,
2658,(,,,,,,,,,,(,
2659,,(,,,,,,,,,,
2660,,,,,,,,,,,,(
2662,,,,,,(,,,,(,,
2663,,,(,,,,,,,,,
2670,,,,(,,,,,,,,
2671,,,,,,,N,,,,,
2672,,,,,,,,N,,,,
2677,,,,,,,,,N,,,
2678,,N,,,,N,,,,,,
2679,,,,,,,,,,N,N,N
2681,N,,,,N,,,,,,,
2684,,,N,,,,,,,,,
2693,,,,N,,,,,,,,
2700,,,,,,,),,,,,
2703,,,,,),,,,,,,
2706,,,,,,,,,,,,)
2708,,,,,,,,,,,),
2710,,,),,,),,,,,,
2712,),),,,,,,),),,,
2713,,,,,,,,,,),,
2721,,,,),,,,,,,,
2736,,,,,,,,(,,,,
2744,,,,,,,,,(,,,
2750,,(,,,,,,,,,,
2754,,,,,,,,,,(,,
2757,,,(,,,,,,,,,
2763,,,,,,(,,,,,,
2765,,,,,(,,,,,,,
2769,,,,,,,(,,,,,
2774,(,,,,,,,,,,,
2786,,,,,,,,,,,,(
2791,,,,,,,,,,,(,
2792,,,,(,,,,,,,,
2812,t,,,,,,,,,,,
2816,,,,,,,,,,t,,
2822,,,,,t,,,,,,,
2823,,,,,,,,,t,,,
2824,,,,,,,,t,,,,
2825,,,t,,,,,,,,,
2828,,,,,,,t,,,,,
2830,,,,,,t,,,,,,
2834,,t,,,,,,,,,,
2838,,,,,,,,,,,,t
2839,,,,t,,,,,,,t,
2847,),,,,,,,,,,,
2860,,,,,,,,,,),,
2863,,,,,),,,,,,,
2873,,,,,,,),,,,,
2875,,,,,,,,,),,,
2878,,,),,,,,,,,,
2880,,,,,,,,),,,,
2882,,,,,,,,,,,),
2885,,,,,,),,,,,,
2888,,),,,,,,,,,,
2890,,,,),,,,,,,,
2891,,,,,,,,,,,,)
3146,,,,,,,,,(,,,
3148,,,(,,,,,(,,,,
3149,,,,,,,(,,,,,
3150,,(,,,,,,,,,(,
3151,(,,,(,,,,,,,,
3153,,,,,,(,,,,,,
3154,,,,,,,,,,(,,
3155,,,,,,,,,,,,(
3161,,,,,,,p,p,,,,
3163,,,,,,,,,p,,,
3169,,,p,,,,,,,,,
3170,,,,,(,,,,,,,
3174,,,,,,p,,,,,,
3175,,p,,,,,,,,p,,
3176,,,,p,,,,,,,,
3182,,,,,,,,,,,p,
3184,p,,,,,,,,,,,p
3186,,,,,p,,,,,,,
3188,,,),,,,,,,,,
3192,,,,,,),,,),,,
3193,,,,,,,),,,),,
3196,,,,,,,,),,,,
3201,,),,,,,,,,,),
3202,,,,,,,,,,,,)
3204,,,,,),,,,,,,
3206,,,,),,,,,,,,
3208,),,,,,,,,,,,
3219,,,,,,,(,,,,,
3227,,,,,,,,,(,,,
3228,,,,,,,,(,,,(,
3229,,,,,,,,,,,,(
3230,,,,,,(,,,,,,
3231,(,(,,,(,,,,,(,,
3232,,,(,,,,,,,,,
3242,,,,(,,,,,,,,
3244,,,,,,,N,,,,,
3248,,,,,,,,N,,,,
3249,,,,,,,,,N,,,
3250,,,,,,N,,,,,,
3251,,N,,,,,,,,N,,
3252,N,,,,N,,,,,,N,N
3257,,,N,,,,,,,,,
3263,,,,N,,,,,,,,
3275,,,,,,,),,,,,
3279,),),,,),,,,,,,)
3280,,,,,,,,),),),),
3282,,,,,,),,,,,,
3284,,,),),,,,,,,,
3311,,,,,,,,(,,,,
3316,,,,,,,,,(,,,
3327,,,,,,,,,,(,,
3330,,,(,,,,,,,,,
3338,,(,,,,,,,,,,
3339,,,,,(,,,,,,,
3342,(,,,,,(,,,,,,
3350,,,,,,,(,,,,,
3359,,,,(,,,,,,,,
3363,,,,,,,,,,,(,
3366,,,,,,,,,,,,(
3381,t,,,,,,,,,,,
3389,,,,,,,,,,t,,
3394,,,,,t,,,,t,,,
3395,,,,,,,,t,,,,
3398,,,t,,,,,,,,,
3400,,,,,,,t,,,,,
3402,,,,,,t,,,,,,
3404,,t,,,,,,,,,,
3407,,,,t,,,,,,,,
3413,,,,,,,,,,,,t
3417,,,,,,,,,,,t,
3421,),,,,,,,,,,,
3434,,,,,,,,,,),,
3439,,,,,),,,,,,,
3443,,,,,,,),,,,,
3445,,,,),,,,,,,,
3447,,,,,,,,,),,,
3452,,,,,,,,),,,,
3461,,,),,,,,,,,,
3463,,,,,,,,,,,),
3465,,,,,,,,,,,,)
3469,,,,,,),,,,,,
3471,,),,,,,,,,,,
3698,,,,,,,(,,,,,
3710,,,(,,,,,(,(,,,
3711,(,(,,,,,,,,,,
3712,,,,,,,,,,(,,
3713,,,,(,,,,,,,,(
3714,,,,,,(,,,,,,
3716,,,,,,,,,,,(,
3726,,,,,,,,p,,,,
3728,,,,,,,,,p,,,
3729,,,,,,,p,,,,,
3730,,,,,(,,,,,,,
3731,,,p,,,,,,,,,
3738,,,,,,p,,,,,,
3742,,p,,,,,,,,p,,
3743,,,,,,,),,,,,
3744,,,,,,,,,,,p,
3745,,,,p,,,,,,,,p
3748,p,,,,,,,,,,,
3750,,,,,p,,,,,,,
3753,,,),,,,,,,,,
3760,,,,,,),,,,,,
3761,,,,,,,,),,,,
3762,,,,,,,,,),,,
3763,,,,,,,,,,),,)
3764,,),,,,,,,,,,
3765,,,,,,,,,,,),
3773,,,,,),,,,,,,
3774,,,,),,,,,,,,
3778,),,,,,,,,,,,
3788,,,,,,,,(,,,,
3790,(,,,,,,,,(,,,
3793,,,(,,,,,,,,,
3794,,,,,,,(,,,(,,
3795,,(,,,(,,,,,,(,
3798,,,,,,(,,,,,,(
3805,,,,(,,,,,,,,
3807,,,,,,,N,,,,,
3813,,,,,,,,N,,,,
3814,,,,,,,,,N,,,
3815,,N,,,,N,,,,,,
3816,,,,,,,,,,N,N,N
3817,N,,,,,,,,,,,
3821,,,N,,,,,,,,,
3826,,,,,N,,,,,,,
3829,,,,N,,,,,,,,
3836,,,,,,,),,,,,
3842,,,,,),,,),,,,
3843,,,,,,,,,,,,)
3845,,,,,,,,,,),,
3846,,,,,,,,,),,),
3847,,,,,,),,,,,,
3848,,,),,,,,,,,,
3849,),),,,,,,,,,,
3852,,,,),,,,,,,,
3874,,,,,,,,,(,,,
3885,,,,,,,,(,,,,
3888,(,,,,,,,,,,,
3891,,,,,,,,,,(,,
3893,,,,,(,,,,,,,
3902,,,(,,,(,,,,,,
3903,,(,,,,,(,,,,,
3920,,,,,,,,,,,,(
3922,,,,(,,,,,,,,
3925,,,,,,,,,,,(,
3944,t,,,,,,,,,,,
3951,,,,,,,,,,t,,
3957,,,,,t,,,,,,,
3958,,,,,,,,,t,,,
3959,,,,,,,,t,,,,
3962,,,t,,,,,,,,,
3964,,,,,,t,,,,,,
3966,,t,,,,,,,,,,
3969,,,,t,,,,,,,,
3972,,,,,,,t,,,,,
3975,,,,,,,,,,,,t
3979,,,,,,,,,,,t,
3984,),,,,,,,,,,,
3993,,,,,,,,,,),,
4006,,,,,),,,,,,,
