,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
741,,,,,,,,(,,,,
743,(,,,,(,,,,,,,
744,,,,,,,(,,,,,
746,,,,(,,,,,,,,
748,,,,,,,,,(,,,
750,,(,,,,,,,,,,
751,,,(,,,(,,,,(,(,(
754,,,,N,,,,,,,,
761,,,,,,,N,,,,,
762,,,,,,,,N,,,,
770,,,,,N,,,,N,,,
771,N,,,,,,,,,N,N,N
772,,N,,,,,,,,,,
773,,,,,,N,,,,,,
780,,,N,,,,,,,,,
789,,,,),,,,,,,,
793,,,,,,,,,,,,)
794,,,,,,,,,,),),
796,),,,,,,,,,,,
797,,,,,),,),,,,,
798,,,,,,,,),,,,
799,,,,,,,,,),,,
804,,),,,,,,,,,,
807,,,),,,,,,,,,
808,,,,,,),,,,,,
815,,,,,,,,(,,,,
819,,,,,,,(,,,,,
822,,,,,,,,,,(,,
827,,,,,(,,,,(,,,
829,(,,,,,(,,,,,,
831,,,(,,,,,,,,,
837,,,,,,,,,,,(,
841,,,,(,,,,,,,,
848,,(,,,,,,,,,,
850,,,,,,,,,,,,(
861,,,,,,t,,,,,,
874,,,,,,,t,,,,,
875,,,t,,,,,,,,,
877,,,,,,,,t,,t,,
878,,,,,,,,,t,,,
883,,,,,t,,,,,,,
886,t,,,,,,,,,,,
896,,,,,,,,,,,t,
897,,,,t,,,,,,,,
901,,,,,,,,,,,,t
910,,t,,,,,,,,,,
915,,,,,,),,,,,,
919,,,,,,,),,,,,
927,,,),,,,,,,,,
930,,,,,,,,,),,,
931,,,,,,,,,,),,
932,,,,,,,,),,,,
934,,,,,),,,,,,,
935,,,,,,,,,,,),
937,,,,),,,,,,,,
938,,,,,,,,,,,,)
939,),,,,,,,,,,,
950,,),,,,,,,,,,
1049,,(,,(,,,,,,,,
1050,,,(,,,(,,,,,,
1051,,,,,,,,,,(,,
1052,,,,,,,,(,,,,
1053,,,,,,,,,,,,(
1055,,,,,,,(,,(,,(,
1062,(,,,,,,,,,,,
1073,,,,,,,p,,,,,
1074,,,,,(,,,p,,,,
1076,,,,,,,,,p,,,
1078,,,,,,,,,,p,,
1079,,,p,,,,,,,,,
1082,,,,,,,,,,,p,
1083,,,,,,p,,,,,,
1086,,p,,,,,,,,,,
1088,,,,,,,,,,,,p
1089,,,,p,,,,,,,,
1091,,,,,,,,),,,,
1092,,,,,,,,,),,,
1093,p,,,,,,),,,,,
1096,,,,,p,,,,,,,
1098,,,),,,,,,,,,
1110,,,,,),,,,,,,
1116,,,,),,,,,,),,
1117,,),,,,),,,,,),
1118,),,,,,,,,,,,)
1121,,,,,,,,(,,,,
1124,,,,(,,,,,,,,
1125,,,,,,,(,,,,,
1127,,,,,,,,,,,(,
1128,,,,,,,,,(,(,,(
1129,,(,,,,,,,,,,
1131,,,(,,,(,,,,,,
1133,(,,,,(,,,,,,,
1134,,,,N,,,,,,,,
1139,,,,,,,N,,,,,
1141,,,,,,,,N,,,,
1149,,,,,N,,,,,,,
1150,N,N,,,,,,,,,N,N
1151,,,,,,N,,,N,N,,
1159,,,N,,,,,,,,,
1168,,,,),,,,,,,,
1173,,,,,,,,,,,,)
1174,,,,,,,),,,),),
1175,),,,,,,,,,,,
1176,,,,,),,,,),,,
1178,,,,,,,,),,,,
1183,,,,,,),,,,,,
1184,,,),,,,,,,,,
1185,,),,,,,,,,,,
1192,,,,,,,,(,(,,,
1194,,,,,,,(,,,,,
1197,,,,,,(,,,,,,
1205,,,,,,,,,,(,,
1212,,,,,(,,,,,,,
1213,(,,(,,,,,,,,,
1217,,,,,,,,,,,(,
1219,,,,,,,,,,,,(
1220,,,,(,,,,,,,,
1223,,(,,,,,,,,,,
1231,,,,,,t,,,,,,
1250,,,t,,,,,,,,,
1254,,,,,,,t,,,,,
1257,,,,,,,,t,t,,,
1258,,,,,,,,,,t,,
1262,,,,,t,,,,,,,
1265,t,,,,,,,,,,,
1273,,,,,,,,,,,t,
1275,,,,t,,,,,,,,
1277,,,,,,,,,,,,t
1283,,t,,,,,,,,,,
1286,,,,,,),,,,,,
1297,,,),,,,,,,,,
1300,,,,,,,),,,,,
1304,,,,,),,,,,,,
1308,,,,,,,,),,,,
1310,,,,,,,,,,),,
1312,,,,,,,,,),,,
1314,),,,),,,,,,,),
1315,,),,,,,,,,,,
1316,,,,,,,,,,,,)
1429,,(,,(,,,,,,,,
1431,(,,,,,,,,(,,,
1432,,,,,,(,(,,,,,
1433,,,,,,,,(,,,,
1434,,,(,,,,,,,,(,(
1437,,,,,,,,,,(,,
1450,,,,,(,,p,,,,,
1453,,,p,,,,,p,,,,
1454,,,,,,,,,p,,,
1456,,,,,,,,,,p,,
1458,,,,,,,,,,,p,
1459,,,,,,p,,,,,,
1462,,p,,,,,,,,,,
1467,,,,,,,,,,,,p
1469,,,,p,,,,,,,,
1470,,,,,,,),),,,,
1473,p,,,,,,,,),,,
1475,,,,,p,,,,,,,
1476,,,),,,,,,,,,
1494,,,,,,,,,,,),
1496,,,,,,),,,,,,
1497,,),,),,,,,,),,)
1498,,,,,),,,,,,,
1500,),,,,,,,,,,,
1501,,,,(,,,,,,,,
1502,,,,,,,(,,,,,
1507,(,(,,,,,,,,,,
1508,,,,,,(,,(,(,(,(,(
1513,,,,N,(,,,,,,,
1518,,,(,,,,,,,,,
1519,,,,,,,N,,,,,
1520,,,,,,,,N,,,,
1528,,,,,,N,,,,,,
1529,N,,,,N,,,,,,,
