,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
560,(,,,,,,,,,,,
562,,,(,,,,,,,,,
566,,,,,,(,,,,,,
567,,,,,,,,,,(,,
568,,(,,,,,,,,,,(
569,,,,,(,,,,,,,
570,,,,,,,,,,,(,
571,,,,,,,,(,,,,
573,,,,,,,,,(,,,
574,,,,(,,,,,,,,
579,,,N,,,,,,,,,
580,,,,,,N,,,,,,
581,,,,,,,(,,,,,
585,,N,,,,,,,,,,
588,,,,,,,,N,N,,,
589,,,,,,,,,,,N,
590,,,,,,,,,,N,,N
593,N,,,,,,,,,,,
594,,,,,N,,,,,,,
606,,,,N,,,,,,,,
608,,,,,,,N,,,,,
618,,,,,,,,,,,,)
620,,),,,,,,,,,,
621,,,,,),,,,,,,
622,),,,,,,,,,,,
623,,,,),,),),),),,,
624,,,,,,,,,,),),
631,,,),,,,,,,,,
675,,,,,,,,,,(,,
678,,,,,,,,,,,,(
679,,,,,,,,,,,(,
684,,,,,,,,,(,,,
687,,(,,,,,,,,,,
688,,,,,,,(,,,,,
690,,,,,,,,(,,,,
691,(,,,,,,,,,,,
693,,,,(,,,,,,,,
699,,,,,(,,,,,,,
702,,,(,,,,,,,,,
740,,,,,,(,,,,,t,
741,,,t,,t,,,t,t,t,,t
742,t,,,t,,,t,,,,,
744,,t,,,,,,,,,,
762,,,,,,t,,,,,,
764,,,),,,,,,,,,
782,,,,,,,),),,,,
783,,,,,,),,,,,,
784,,,,,),,,,,,,
786,,),,,,,,,,,,
787,),,,,,,,,,,,
788,,,,),,,,,,,),
791,,,,,,,,,),,,)
792,,,,,,,,,,),,
1001,,,,(,,,,,,,,
1006,,,,,,,(,,,,,
1008,,,,,,(,,,,,,
1009,,,(,,,,,,,,,
1014,,(,,,,,,,,,,
1015,,,,,(,,,,,,,
1019,,,,,,,,,,(,,
1022,,,,,,,,,,,(,
1026,,,,,,,,,,,,(
1028,,,,,,p,,,,,,
1029,,,p,,,,,,,p,,
1030,,p,,,,,,,,,,
1031,,,,,p,,,,(,,,
1033,,,,,,,p,(,,,,
1044,,,,,,,,p,p,,,
1047,,,,,,,),,,,,
1051,,,,p,,,,,,,,
1052,(,,,,,,,,),,,
1056,,,,,,,,,,,,p
1060,,,,,),,,,,,p,
1062,,),,,,),,,,,,
1064,,,),,,,,),,,,
1070,,,,,,,,,,),,
1073,p,,,,,,,,,,,
1076,,,,,,,,,,,,)
1080,,,,,,,,,,,),
1082,,,,),,,,,,,,
1088,),,,,,,,,,,,
1093,,(,,,,,,,,,,
1094,,,,,,,,(,,(,,
1095,,,,,,,,,(,,,
1096,,,,,(,,,,,,,
1097,,,,,,(,,,,,,(
1098,,,(,,,,,,,,(,
1103,(,,,(,,,,,,,,
1108,,,N,,,N,,,,,,
1110,,,,,,,(,,,,,
1112,,N,,,,,,,,,,
1116,,,,,,,,N,N,,,
1117,,,,,,,,,,,N,
1118,,,,,,,,,,,,N
1119,,,,,,,,,,N,,
1122,N,,,,N,,,,,,,
1135,,,,N,,,,,,,,
1136,,,,,,,N,,,,,
1143,,,,,,),,,,,,
1144,,,,,,,,,,,,)
1147,),,,,,,,,,,,
1148,,),,,,,,,,,,
1150,,,),,,,,),,,,
1151,,,,,,,),,,,),
1153,,,,,,,,,),,,
1154,,,,),,,,,,),,
1156,,,,,),,,,,,,
1194,,,,,,,,,,,,(
1197,,,,,,,,,,(,,
1199,,,,,,,,,,,(,
1213,,,,,,,,(,(,,,
1219,(,,,,,,,,,,,
1221,,,,,(,,(,,,,,
1223,,(,,,,,,,,,,
1224,,,,,,(,,,,,,
1226,,,,(,,,,,,,,
1228,,,(,,,,,,,,,
1268,,,,,,,,,,t,t,
1269,,,,,,,,t,t,,,t
1270,,,,,,,t,,,,,
1271,t,t,t,t,t,,,,,,,
1288,,,,,,t,,,,,,
1297,,,),,,,,,,,,
1309,,,,,,,),,,,,
1311,,,,),),,,,,,,
1313,,,,,,),,,,,,
1314,,),,,,,,,,,,
1315,,,,,,,,),,,,
1317,,,,,,,,,,),,
1320,),,,,,,,,),,,)
1321,,,,,,,,,,,),
1338,,,,(,,,,,,,,
1348,,,,,,,(,,,,,
1353,,,,,,,,(,,,,
1363,,,,,,,,,(,,,
1365,,,(,,,,,,,,,
1368,,(,,,(,(,,,,,,
1369,,,,p,,,,,,,,
1370,,,,,,,,,,,(,(
1373,,,,,,,p,p,,,,
1374,,,,,,,,,,(,,
1375,,,p,,,,,,,,,
1378,,,,,p,,,,p,,,
1379,,p,,,,,,,,,,
1381,,,,,,p,,,,,,
1382,(,,,,,,,,,,,
1386,,,),,,,,,,,p,
1388,,),,,,,,,,,,
1389,,,,,),,,,,,,
1391,,,,,,,,,,,,p
1392,,,,,,),,,,p,,
1393,p,,,),,,,,,,,
1394,,,,,,,),,,,,
1397,,,,,,,,,,,),
1398,,,,,,,,),,,,
1403,,,,,,,,,,,,)
1404,,,,,,,,,),,,
1405,,,,,,,,,,),,
1409,,(,(,,,,,,,,,
1410,,,,,,(,,,,,,
1412,,,,,,,,,,,(,
1413,,,,,(,,,,,,,
1414,,,,,,,,(,(,(,,(
1416,),,,(,,,,,,,,
1418,(,,,,,,,,,,,
1424,,,N,,,N,,,,,,
1426,,,,,,,(,,,,,
1428,,N,,,,,,,,,,
1431,,,,,,,,N,N,,,
1432,,,,,,,,,,,N,
1433,,,,,,,,,,N,,N
1436,N,,,,N,,,,,,,
1451,,,,N,,,N,,,,,
1460,,,,,,),,,,,,)
1462,),),,,,,,,,,,
1463,,,,),,,,,,,),
1465,,,,,,,),,,,,
1467,,,,,,,,,,),,
1468,,,,,,,,),,,,
1469,,,,,,,,,),,,
1473,,,,,),,,,,,,
1476,,,),,,,,,,,,
1519,,,,,,,,,,(,(,
1520,,,,,,,,,(,,,
1522,,,,,,,,,,,,(
1525,,,,,,(,,,,,,
1529,,,,,,,,(,,,,
1530,,(,,(,,,,,,,,
1532,,,,,,,(,,,,,
1536,(,,,,,,,,,,,
1543,,,,,(,,,,,,,
1550,,,(,,,,,,,,,
1566,,,,,,t,,,,,,
1577,,t,,,,,t,,,,,
1578,,,,t,,,,,,,t,
1579,t,,,,,,,,,t,,t
1581,,,,,t,,,,t,,,
1582,,,,,,,,t,,,,
1586,,,t,,,,,,,,,
1605,,,),,,,,,,,,
1612,,,,,),,,,,,,
1615,,,,,,),,,,,,
1618,,,,,,,,),,,,
1619,,,,),,,,,,,,
1622,),),,,,,),,,,,
1623,,,,,,,,,),,,
1624,,,,,,,,,,,,)
1626,,,,,,,,,,,),
1628,,,,,,,,,,),,
1965,,,,(,,,,,,,,
1980,,,,,,(,,,,,,
