,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
619,(,,,,,,,,,,,
621,,,,,,,(,,,,,
623,,,,(,,,,,,,,
624,,(,,,,,,,,,,
625,,,,,,,N,,,,,
626,,,,,,,,,,,(,(
627,,,,,,,,,(,(,,
628,,,,,,(,,(,,,,
629,,,,N,,,,,,,,
637,,,(,,,,,,,,,
638,,,,,,,,N,N,,,
644,,,,,,,,,,N,,
645,,,,,(,,,,,,,
656,,,N,,,N,,,,,,
657,,N,,,,,,,,,,
661,N,,,,,,,,,,,
675,,,,,,,,,,,N,
676,,,,,,,,,,,,N
683,,,,,N,,,,,,,
693,,,,),,,,,,,,
696,,,,,,,,),,,,
704,,),,,,,,,,,,
706,,,,,,),,,,,,
707,,,,,,,,,),),,
708,,,,,,,),,,,,
709,,,),,,,,,,,,
712,),,,,,,,,,,,
715,,,,,,,,,,,),)
718,,,,,),,,,,,,
727,,,,,,,,(,,,,
731,,,,,,,(,,,,,
740,,(,,,,,,,,,,
744,,,,(,,,,,,,,
759,(,,,,,,,,,,,
765,,,,,,,,,,,(,
768,,,(,,,,,,,,,(
771,,,,,(,,,,,,,
776,,,,,,(,,,,(,,
782,,t,,,,,,,(,,,
786,,,,,,,,t,,,,
797,,,,,,,t,,,,,
811,,,,t,,,,,,,,
814,t,,,,,,,,,,,
817,,,,,t,,,,,,,
823,,,,,,,,,,,,t
827,,,t,,,,,,,,,
830,,,,,,t,,,,,t,
835,,),,,,,,,,,,
838,,,,,,,,,,t,,
841,,,,,,,,,t,,,
842,,,,,,,,),,,,
852,,,,),,,,,,,,
857,,,,,,,),,,,,
862,,,,,,),,,,,,
865,,,),,,,,,,,,
867,,,,,),,,,,,,
871,),,,,,,,,,,,
882,,,,,,,,,,,,)
891,,,,,,,,,),,,
894,,,,,,,,,,,),
900,,,,,,,,,,),,
1133,,,,,,(,,,,,,
1143,,,,,,,,,,,,(
1150,,,,,,,,,,(,,
1153,,(,,,,,(,,(,,,
1156,,,,,,,,,,,(,
1157,,,,(,,,,,,,,
1158,(,,,,,,,,,,,
1160,,,,,,,,(,,,,
1162,,,,,(,,,,,,,
1167,,p,,,,p,,,,,,
1169,,,(,,,,,,,,,
1172,,,,,,,p,,,,,
1177,,,,,,,,,,,p,
1178,,,,,,,,,,p,,
1180,,,,,,,,p,p,,,
1181,,,,,,),,,,,,
1182,,),,,,,,,,,,p
1183,,,,p,,,,,,,,
1184,p,,,,,,,,,,,
1189,,,,,,,),,,,,
1190,,,,,p,,,,,,,
1191,,,p,,,,,,,,,
1204,,,,),,,,,),,,
1205,),,,,,,,),,),,
1206,,,,,,,,,,,),
1208,,,),,,,,,,,,)
1214,,,,,,(,,,,,,
1215,,,,(,,,,,,,,
1216,(,,,,,,,,,,,
1217,,(,,,,,,,,,(,
1218,,,,,,,,,,,,(
1219,,,,,,,(,,,,,
1220,,,,,),,,,(,,,
1221,,,,,,,N,,,,,
1222,,,,,,,,,,(,,
1223,,,,,,,,(,,,,
1225,,,(,,,,,,,,,
1227,,,,N,,,,,,,,
1228,,,,,,,,N,,,,
1230,,,,,,,,,N,N,,
1236,,,,,(,,,,,,,
1244,,,N,,,,,,,,,
1247,,,,,,N,,,,,,
1248,,N,,,,,,,,,,
1256,N,,,,,,,,,,,
1260,,,,,,,,,,,N,N
1285,,,,,N,,,,,,,
1286,,,,),,,,,,,,
1288,,,,,,,,,,),,
1297,,,,,,),,,,,,
1298,,),),,,,,,,,,
1299,,,,,,,),,,,,
1302,,,,,,,,),),,,
1304,,,,,),,,,,,,
1305,,,,,,,,,,,),
1306,,,,,,,,,,,,)
1310,),,,,,,,,,,,
1322,,,,,,,(,,,,,
1330,,,,(,,,,,,,,
1334,,,,,,,,(,,,,
1341,,(,,,,,,,,,,
1350,,,,,,,,,,,,(
1353,,,,,,,,,,,(,
1359,(,,,,,,,,,,,
1364,,,,,,,,,,(,,
1365,,,,,(,,,,,,,
1374,,,(,,,,,,,,,
1375,,,,,,,,t,,,,
1376,,,,,,(,,,,,,
1378,,,,,,,,,(,,,
1384,,t,,,,,,,,,,
1386,,,,,,,t,,,,,
1398,,,,t,,,,,,,,
1401,t,,,,,,,,,,,
1411,,,,,,,,,,,,t
1413,,,,,t,,,,,,,
1416,,,t,,,,,,,,,
1418,,,,,,,,,,,t,
1426,,,,,,t,,,,,,
1429,,,,,,,,,,t,,
1432,,,,,,,,,t,,,
1435,,),,,,,,),,,,
1441,,,,),,,,,,,,
1446,,,,,,,),,,,,
1447,),,,,,,,,,,,
1453,,,,,,),,,,,,
1454,,,,,),,,,,,,
1455,,,),,,,,,,,,
1468,,,,,,,,,,,,)
1482,,,,,,,,,,,),
1486,,,,,,,,,),,,
1487,,,,,,,,,,),,
1708,,,,,,(,,,,,,
1728,,(,,,,,,,,,,
1733,,,,,,,(,,,,,
1748,,,,(,,,,,,,,
1749,,,,,,,,,,(,,
1750,,,,,,,,(,(,,,
1751,,,,,,,,,,,,(
1753,(,,,,,,,,,,,
1755,,,,,,,,,,,(,
1762,,p,,,,p,,,,,,
1763,,,(,,,,,,,,,
1764,,,,,(,,,,,,,
1769,,,,,,,p,,,,,
1770,,,,,,,,,,,,p
1774,,,,,,,,,,,p,
1775,,,,,,,,,,p,,
1776,,,,,,,,p,p,,,
1777,,,,p,,,,,,,,
1781,p,,,,,,,,,,,
1782,,,,,,,),,,,,
1783,,),,,,),,,,,,
1788,,,p,,p,,,,,,,
1799,,,,,,,,,,),,
1800,,,,),,,,,,,,
1801,,,,,,,,,),,,)
1802,,,,,,,,),,,,
1804,,,,,,,,,,,),
1805,,,),,,,,,,,,
1807,,(,,,,,,,,,,
1809,),,,,,,,,,,,
1811,,,,,),,,,,,,
1812,,,,(,,,,,,,,
1813,,,,,,,(,,,(,,
1814,,,,,,,,,,,(,(
1816,,,,,,(,,,,,,
1819,(,,,,,,N,,,,,
1820,,,,,,,,,(,,,
1821,,,,,,,,(,,,,
1822,,,(,,,,,,,,,
1826,,,,N,,,,N,N,,,
1828,,,,,(,,,,,,,
1832,,,,,,,,,,N,,
1840,,,N,,,,,,,,,
1841,,,,,,N,,,,,,
1844,,N,,,,,,,,,,
1847,N,,,,,,,,,,,
1856,,,,,,,,,,,,N
1860,,,,,N,,,,,,,
1864,,,,,,,,,,,N,
1883,,,,),,,,,,,,
1893,,),),,,),,,,,,
1897,,,,,),,),,,),,
1898,,,,,,,,),,,,
1899,,,,,,,,,),,,
1900,),,,,,,,,,,,
1904,,,,,,,,,,,),
1907,,,,,,,,,,,,)
1919,,,,,,,(,,,,,
1924,,,,,,,,(,,,,
1938,,(,,,,,,,,,,
1940,,,,(,,,,,,,,
1942,(,,,,,,,,,,,
1945,,,,,,,,,,,,(
1955,,,,,,,,,,,(,
1962,,,,,,,,,,(,,
1964,,,,,(,,,,,,,
1971,,,(,,,,,,,,,
1972,,,,,,,,,(,,,
1973,,,,,,(,,t,,,,
1980,,t,,,,,,,,,,
1985,,,,,,,t,,,,,
1993,,,,t,,,,,,,,
2003,t,,,,,,,,,,,
2004,,,,,t,,,,,,,
2008,,,,,,,,,,,,t
2014,,,t,,,,,,,,,
2015,,,,,,,,,,,t,
2023,,,,,,t,,,,,,
2026,,,,,,,,,,t,,
2028,,,,,,,,,t,,,
2030,,),,,,,,,,,,
2034,,,,,,,,),,,,
2038,,,,),,,,,,,,
