,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
918,,,(,,,(,,,,,(,
919,,(,,,,,,,(,(,,
920,,,,(,,,,(,,,,
921,,,,,,,(,,,,,
922,(,,,,(,,,,,,,(
928,,,N,N,,,,,,,,
929,,,,,,,N,,,,,
936,,,,,,,,N,,,,
939,,,,,,,,,N,,,
941,,,,,,N,,,,N,,
942,,N,,,,,,,,,,
943,N,,,,,,,,,,N,
944,,,,,N,,,,,,,N
961,,,,,,,),),,),,
962,,,,),,,,,,,,
963,,,,,,,,,),,,
967,,,,,,,,,,,),
969,),,,,,,,,,,,
971,,,,,,,,,,,,)
972,,,,,,),,,,,,
973,,,,,),,,,,,,
975,,),,,,,,,,,,
976,,,),,,,,,,,,
1011,,,,,,,,,(,,,
1014,,,,,,,,,,,(,
1020,,,,,,,,(,,,,
1023,,,,,,,,,,(,,
1025,,,,,,,(,,,,,
1030,(,,,,,,,,,,,
1031,,,,,,,,,,,,(
1032,,,,,(,,,,,,,
1034,,,,(,,,,,,,,
1036,,(,,,,,,,,,,
1042,,,,,,(,,,,,,
1053,,,(,,,,,,,,,
1064,,,,,,,t,,,,,
1080,,,,,,,,t,,,,
1083,,,t,,,,,,t,,,
1085,,,,,t,,,,,t,,
1086,t,,,t,,,,,,,t,
1087,,t,,,,,,,,,,t
1090,,,,,,t,,,,,,
1091,,,,,,,),,,,,
1101,,,),,,,,,,,,
1122,,,,,),,,,,,,
1125,),,,,,,,),,,,
1126,,,,,,,,,,,,)
1127,,,,),,,,,,),),
1128,,),,,,,,,,,,
1132,,,,,,),,,),,,
1446,,(,,,,,,,(,,,
1447,,,,,,,,,,(,,
1448,,,(,,,,,,,,,(
1452,,,,,,,,,,,(,
1453,,,,,,(,,,,,,
1455,,,,,,,,(,,,,
1458,,,,(,,,,,,,,
1463,(,,,,,,,,,,,
1466,,,p,,,,,,,,,
1467,,,,,,,(,,,,,
1469,,,,,(,,,,,,,
1472,,,,,,,,p,p,,,
1473,,,,,,,,,,p,,
1477,,,,,,,,,,,p,
1482,,p,,,,p,,,,,,p
1484,,,,p,,,,,,,,
1486,p,,,,,,,,,,,
1488,,,,,,,p,,,,,
1491,,,,,p,,,,,,,
1492,,,),,,,,,,,,
1506,,,,,,,),,,,,
1510,,,,,,,,,,,),
1511,,),,,,),,,,,,)
1513,,,,),,,,),),,,
1515,,,,,),,,,,),,
1518,),,,,,,,,,,,
1532,,,,,,,,(,,,,
1535,,,,,,,,,(,,,
1536,,(,,,,,,,,,,
1537,,,(,,,(,,,,(,(,(
1538,,,,(,,,(,,,,,
1540,(,,,,(,,,,,,,
1545,,,N,N,,,,,,,,
1548,,,,,,,N,,,,,
1555,,,,,,,,N,,,,
1557,,,,,,,,,N,,,
1559,,,,,,,,,,N,,
1560,,N,,,,,,,,,,
1561,,,,,,N,,,,,N,
1562,N,,,,,,,,,,,N
1563,,,,,N,,,,,,,
1578,,,,),,,,),,,,
1580,,,,,,,),,,,,
1581,,,,,,,,,,,),
1582,,,,,,,,,),),,
1587,,),,,,,,,,,,)
1589,),,,,,,,,,,,
1590,,,),,,),,,,,,
1595,,,,,),,,,,,,
1622,,,,,,,,(,,,,
1629,,,,,,,,,,(,,
1631,,,,,,,,,(,,,
1633,,,,,,,(,,,,,
1638,,,,,,,,,,,(,
1651,(,,,(,,,,,,,,
1653,,(,,,,,,,,,,
1654,,,,,(,,,,,,,(
1655,,,(,,,,,,,,,
1660,,,,,,(,,,,,,
1677,,,,,,,t,,,,,
1687,,,t,,,,,,,,,
1699,,,,,,,,t,,,,
1701,,,,,,,,,t,,,
1703,,,,,t,,,,,t,,
1704,t,,,t,,,,,,,t,t
1705,,t,,,,,,,,,,
1706,,,,,,t,,,,,,
1710,,,,,,,),,,,,
1718,,,),,,,,,,,,
1739,,,,,),,,,,,,
1743,,,,),,,,,,,,
1745,),),,,,,,),,,,)
1746,,,,,,,,,,,),
1747,,,,,,),,,,,,
1748,,,,,,,,,,),,
1750,,,,,,,,,),,,
1824,,,,,,,,,(,,,
1827,,,,,,,,,,(,(,(
1831,,(,,,,,,(,,,,
1833,,,,,,(,,,,,,
1834,,,(,(,,,,,,,,
1838,,,,,(,,,,,,,
1846,,,,,,,,p,,,,
1847,,,,,,,,,p,,,
1849,,,,,,,,,,p,,
1851,,,,,,,,,,,p,
1852,,,,,,,,,,,,p
1854,(,,,p,,,,,,,,
1857,,p,,,,p,,,,,,
1861,,,,,,,,),,,,
1862,,,p,,p,,,,,,,
1866,p,,,,,,,,,,,
1867,,,,,,,,,,,,)
1870,,,,),,,,,,,,
1871,,,,,,,,,,,),
1872,,),,,,,,,),,,
1873,,,,,,,,,,),,
1877,,,,,,),,,,,,
1878,,,),,),,,,,,,
1887,),,,,,,,,,,,
1888,,,,(,,,,,,,,
1890,,,,,,,,(,,,,
1893,,(,,,,,,,(,,,
1894,(,,,,(,,(,,,,,
1895,,,(,,,,,,,(,,
1896,,,,,,,,,,,(,(
1904,,,,,,(,,,,,,
1905,,,N,N,,,,,,,,
1907,,,,,,,N,,,,,
1913,,,,,,,,N,,,,
1915,,,,,,,,,N,,,
1917,,,,,,,,,,N,,
1918,,,,,,N,,,,,,
1919,N,N,,,,,,,,,N,
1920,,,,,N,,,,,,,N
1934,,,,,,,,),,,,
1937,,,,,,,),,,,,
1940,,,,),,,,,,,,
1942,,,,,,,,,),),),
1944,,,,,,,,,,,,)
1946,,),,,,,,,,,,
1947,,,,,),,,,,,,
1949,),,),,,,,,,,,
1950,,,,,,),,,,,,
1984,,,,,,,,,,(,,
1987,,,,,,,,,,,(,
1988,,,,,,,,(,,,,
1989,,,,,,,,,(,,,
1993,,,,,,,(,,,,,
1998,,,,,,,,,,,,(
2004,,,,,(,,,,,,,
2007,(,,,,,,,,,,,
2010,,,,(,,,,,,,,
2013,,(,,,,,,,,,,
2016,,,(,,,,,,,,,
2026,,,,,,(,,,,,,
2037,,,,,,,t,,,,,
2052,,,t,,,,,,,,,
2054,,,,,,,,t,,,,
2057,,,,,t,,,,t,,,
2059,t,,,,,,,,,t,,
2060,,,,t,,,,,,,t,t
2062,,t,,,,,,,,,,
2066,,,,,,t,),,,,,
2080,,,),,,,,,,,,
2098,,,,,),,,,,,,
2099,),,,,,),,,,,,
2100,,,,),,,,,,,),
2101,,),,,,,,,,,,
2103,,,,,,,,,),),,
2105,,,,,,,,),,,,
2108,,,,,,,,,,,,)
2609,,(,,,,,,,,,,
2610,,,,,,,,,,(,,
2611,,,,,,,,,,,,(
2612,,,,(,,,,,,,,
2614,,,,,,(,,,,,,
2615,,,(,,,,,,,,(,
2616,,,,,,,,,(,,,
2628,(,,,,,,(,,,,,
2630,,,,,(,,,,,,,
2631,,,p,,,,,,,,,
2638,,,,,,p,,,,,,
2644,,p,,,,,,,,,,
2646,,,,p,,,,,,,,
2647,,,,,,,,(,,,,
2648,,,,,,,p,,,,,
2649,p,,,,,,,,,,,
2650,,,,,,,,,,,,p
2653,,,,,,,,,,,p,
2654,,,,,p,,,,,,,
2655,,,),,,,,,,,,
2657,,,,,,,,,p,,,
2658,,,,,,,,,,p,,
2659,,,,,,,,p,,,,
2667,,,,,,),,,,,,
2669,,,,,,,),,,,,
2671,,,,,,,,,),,,
2672,),,,,,,,,,,,
2673,,),,,,,,,,,,
2674,,,,,,,,),,,,
2675,,,,),,,,,,,),
2677,,,,,,,,,,),,
2678,,,,,),,,,,,,)
2692,,,(,,,,,(,,,,
2694,,,,,,,,,(,(,,
2695,,(,,,,(,(,,,,,
2698,,,,(,,,,,,,(,(
2699,(,,,,,,,,,,,
2700,,,,,(,,,,,,,
2705,,,N,N,,,,,,,,
2706,,,,,,,N,,,,,
2715,,,,,,,,N,,,,
2716,,,,,,,,,N,,,
2718,,,,,,,,,,N,,
2719,N,N,,,,N,,,,,N,
2720,,,,,N,,,,,,,N
2737,,,,,,,),,,,,
2738,,,,,,,,),,,,
2739,,,,),,,,,,,,
2741,,,,,,,,,),),,
2742,,),,,,,,,,,),
2744,),,,,,,,,,,,)
2750,,,,,,),,,,,,
2751,,,),,,,,,,,,
2756,,,,,),,,,,,,
2785,,,,,,,,(,(,,,
2787,,,,,,,,,,(,,
2795,,,,,,,(,,,,(,
2800,,,,,,,,,,,,(
2801,(,,,,,,,,,,,
2805,,(,,(,,,,,,,,
2812,,,,,(,,,,,,,
2814,,,,,,(,,,,,,
2825,,,(,,,,,,,,,
2839,,,,,,,t,,,,,
2853,,,t,,,,,,,,,
2858,,,,,,,,t,,,,
2859,,,,,t,,,,,,,
2860,,,,,,,,,t,,,
2861,t,,,,,,,,,,,
2862,,,,t,,,,,,t,,
2863,,t,,,,,,,,,t,t
2865,,,,,,t,,,,,,
2868,,,,,,,),,,,,
2881,,,),,,,,,,,,
2893,,,,,),,,,,,,
2899,,),,,,,,,,,,
2903,,,,,,),,),,,),
2904,),,,,,,,,,,,)
2905,,,,),,,,,),,,
2911,,,,,,,,,,),,
3255,,,,,,,,,(,,,
3256,,,(,,,,,,,,(,
3257,,,,,,(,,,,(,,
3258,,(,,,,,,(,,,,
3260,,,,,,,,,,,,(
3266,,,,(,,,,,,,,
3276,(,,,,,,(,,,,,
3277,,,p,,(,,,p,,,,
3278,,,,,,,,,p,,,
3283,,,,,,,,,,,p,
3284,,,,,,,,,,p,,
3285,,,,,,p,,,,,,
3288,,p,,,,,,,,,,p
3290,,,,p,,,,,,,,
3294,p,,,,,,,,,,,
3295,,,,,,,p,,,,,
3300,,,,,p,,,,,,,
3302,,,),,,,,,,,,
3314,,,,,,,),,,,,
3316,,,,,,),,,,,,
3317,,),,,,,,,,,,
3318,,,,,,,,),,,,
3320,),,,,),,,,,,,
3321,,,,,,,,,,,,)
3322,,,,,,,,,),),),
3323,,,,),,,,,,,,
3339,,,,,,,,(,,,,
3341,,,(,,,,,,,,,
3342,,,,,,(,,,,,(,
3343,,(,,,,,,,(,,,
3344,,,,,,,(,,,,,
3345,,,,(,,,,,,(,,
3346,(,,,,(,,,,,,,(
3352,,,,N,,,,,,,,
3353,,,N,,,,,,,,,
3354,,,,,,,N,,,,,
3362,,,,,,,,N,,,,
3365,,,,,,,,,N,,,
3366,,,,,,N,,,,N,,
3367,,N,,,,,,,,,,
3368,N,,,,,,,,,,N,
3369,,,,,N,,,,,,,N
3385,,,,),,,),),,,,
3390,,,,,,,,,),),),
3392,,,,,,,,,,,,)
3393,),,,,,,,,,,,
3394,,),,,,,,,,,,
3395,,,,,),,,,,,,
3399,,,,,,),,,,,,
3400,,,),,,,,,,,,
3433,,,,,,,,,(,,,
3443,,,,,,,,,,(,,
3445,,,,,,,,,,,(,
3446,,,,,,,,(,,,,
3449,,,,,,,(,,,,,
3452,,,,,,,,,,,,(
3457,(,,,,,,,,,,,
3458,,(,,,,,,,,,,
3462,,,,(,,,,,,,,
3463,,,,,,(,,,,,,
3466,,,,,(,,,,,,,
3469,,,(,,,,,,,,,
3488,,,,,,,t,,,,,
3502,,,t,,,,,,,,,
3506,,,,,,,,t,,,,
3508,,,,,,,,,t,,,
3510,,,,,t,,,,,t,,
3511,t,,,t,,,,,,,t,t
3512,,t,,,,,,,,,,
3513,,,,,,t,,,,,,
3516,,,,,,,),,,,,
3537,,,),,,,,,,,,
3548,,),,,),),,,,,,
3550,,,,,,,,),,,,
3552,),,,,,,,,,,,
3553,,,,),,,,,,,,)
3556,,,,,,,,,,),,
3558,,,,,,,,,),,,
3559,,,,,,,,,,,),
3863,,,,,,,,,,,(,
3865,,,,,,,,,(,,,
3868,,,,,,,,,,(,,
3869,,,,(,,,,,,,,
3870,,,,,,(,,,,,,
3871,,,(,,,,,,,,,
3874,,,,,,,,(,,,,
3875,(,(,,,,,,,,,,
3880,,,,,,,,,,,,(
3884,,,,,,,(,,,,,
3887,,,,,(,,,,,,,
3892,,,,,,,,p,,,,
3893,,,,,,,,,,p,,
3894,,,p,,,,,,p,,p,
3897,,,,,,p,,,,,,
3898,,p,,,,,,,,,,
3901,,,,p,,,,,,,,
3905,,,,,,,p,,,,,
3908,p,,,,,,,,,,,
3910,,,,,,,,,,,,p
3911,,,,,p,,,,,,,
3914,,,,,,),,,,,,
3915,,,),,,,,,,,,
3923,,,,,,,),,,,,
3927,,),,,,,,),,,,
3928,,,,,,,,,),,),
3931,,,,,,,,,,,,)
3932,,,,,),,,,,,,
3933,),,,,,,,,,,,
3934,,,,),,,,,,),,
3948,,,(,,,(,,,,,,
3949,,,,,,,,(,,,,
3951,,,,,,,(,,(,,,
3953,,(,,,,,,,,,(,
3954,,,,,,,,,,(,,
3956,,,,(,,,,,,,,(
3957,(,,,,(,,,,,,,
3962,,,,N,,,,,,,,
3963,,,N,,,,,,,,,
3966,,,,,,,N,,,,,
3973,,,,,,,,N,,,,
3975,,,,,,,,,N,,,
3977,,,,,,,,,,N,,
3978,N,,,,,N,,,,,,
3979,,N,,,,,,,,,N,N
3980,,,,,N,,,,,,,
3995,,,,),,,,),,,,
3997,,,,,,,),,,,,
3999,,,,,,,,,),,,
4001,,,,,,,,,,),),)
4003,),,,,,,,,,,,
4009,,,),,,,,,,,,
4010,,),,,,,,,,,,
4012,,,,,),),,,,,,
