,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
523,,,,(,,,,,,,,
524,,,,,,,,(,,,,
526,,,,,,,,,,,(,
527,,,,,(,,,,,(,,(
528,(,,,,,,,,(,,,
529,,(,,,,(,(,,,,,
533,,,,N,,,,,,,,
536,,,(,,,,,,,,,
537,,,,,,,N,,,,,
540,,,,,,,,N,,,,
541,,,,,,,,,N,,,
547,,,,,N,,,,,,,
548,N,,,,,,,,,,,
550,,N,,,,,,,,,,
551,,,,,,N,,,,N,N,N
552,,,N,,,,,,,,,
564,,,,),,,,,,,,
567,,,,,,,,,,,,)
568,,,,,),,,,,),,
569,,,),,,,,,,,),
570,,),,,,),,,,,,
572,),,,,,,,),),,,
577,,,,,,,),,,,,
611,,,,,,,,,(,,(,
614,,,,,,,,,,(,,
619,,(,,(,,,,,,,,
621,,,,,,,,(,,,,
622,,,,,,(,,,,,,
623,,,,,,,,,,,,(
626,,,,,(,,,,,,,
629,(,,,,,,,,,,,
638,,,(,,,,,,,,,
647,,,,,,,(,,,,,
668,,,t,,,,,,,,,
670,,,,,,,,t,t,,,
672,t,,,,t,,,,,t,,
673,,t,,t,,,,,,,t,t
674,,,,,,t,,,,,,
684,,,,,,,t,,,,,
688,,,),,,,,,,,,
700,,),,,,,,,,,,
701,,,,,,),,,,,,
702,,,,),),,,,),),,)
703,),,,,,,,),,,,
709,,,,,,,),,,,,
710,,,,,,,,,,,),
802,,,,,,,(,,,,,
805,,(,,,,,,,,,,
806,,,,(,,,,(,(,,,(
808,,,(,,,,,,,,(,
809,,,,,,(,,,,(,,
816,(,,,,,,,,,,,
822,,,,,,,p,,,,,
823,,,p,,(,,,,,,,
826,,,,,,,,p,,,,
827,,,,,,,,,p,,,
831,,,,,,,,,,p,,
833,,,,,,p,,,,,,p
834,,,,,,,,,,,p,
837,p,p,,,,,),,,,,
838,,,,p,,,,,,,,
845,,,,,,,,,),,,
847,,,,,,,,),,,,
849,,,),,p,,,,,,,
853,,,,,,,,,,),,
854,,,,,,,,,,,),
857,),,,,,,,,,,,
858,,),,,),,,,,,,
859,,,,,,,,,,,,)
860,,,,,,),,,,,,
862,,,,),,,,,,,,
866,,,,,,,,,(,,,
869,,,,,,,,(,,,,
870,,,,(,,,,,,,,
873,(,(,,,,,,,,,,
874,,,,,,,,,,,(,
875,,,,,(,(,(,,,(,,(
880,,,,N,,,,,,,,
882,,,,,,,N,,,,,
884,,,(,,,,,,,,,
887,,,,,,,,N,,,,
888,,,,,,,,,N,,,
894,,,,,N,,,,,,,
896,N,,,,,,,,,,,
897,,N,,,,,,,,,,
898,,,,,,,,,,,N,N
899,,,N,,,N,,,,N,,
913,,,,),,,,,,,,
915,,,),,,,,,,,,
916,,,,,,,,,),,,
917,,,,,),),,,,),,
918,),,,,,,,,,,),)
919,,),,,,,,,,,,
920,,,,,,,,),,,,
923,,,,,,,),,,,,
957,,,,,,,,,(,(,,
959,,,,,,(,,,,,,
960,,,,,,,,(,,,,
968,,,,,,,,,,,,(
969,(,,,,,,,,,,,
970,,,,(,,,,,,,,
971,,(,,,,,,,,,,
977,,,,,(,,,,,,(,
981,,,(,,,,,,,,,
988,,,,,,,(,,,,,
1014,,,t,,,,,,,,,
1015,,,,,t,,,t,,,,
1017,t,,,,,,,,t,,,
1018,,,,t,,,,,,,,
1019,,t,,,,,,,,t,,
1020,,,,,,,,,,,t,
1021,,,,,,t,,,,,,t
1027,,,,,,,t,,,,,
1039,,,),,,,,,,,,
1046,,),,,,),,,,,,
1047,,,,),,,,,,,,
1048,,,,,,,,,),,,
1049,,,,,,,,,,,,)
1050,,,,,,,),,,,,
1051,,,,,),,,,,,),
1054,,,,,,,,),,,,
1055,),,,,,,,,,,,
1057,,,,,,,,,,),,
1152,,,,,,,(,,(,,,
1154,(,(,(,(,,,,(,,,,
1157,,,,,,(,,,,(,(,
1158,,,,,,,,,,,,(
1170,,,,,,,p,,,,,
1174,,,,,,,,p,,,,
1175,,,,,,,,,p,,,
1178,,,,,(,,,,,,,
1183,,,p,,,,,,,,,
1185,,p,,,,,),,,,,p
1186,,,,p,,p,,,,,,
1188,,,,,,,,,,,p,
1189,p,,,,,,,,,p,,
1190,,,,,p,,,,,,,
1196,,,,,,,,,),),,
1198,,,,,,,,),,,,
1200,,,),,,),,,,,),
1207,,,,,,,,,,,,)
1209,,,,,),,,,,,,
1211,,),,,,,,,,,,
1212,,,,),,,,,,,,
1213,),,,,,,,,,,,
1221,,,,(,,,,,,,,
1222,,,,,(,,,(,,,,
1223,,,,,,,,,(,,,
1224,,,,,,,,,,(,(,
1225,(,(,,,,(,,,,,,(
1226,,,,,,,(,,,,,
1229,,,,N,,,,,,,,
1232,,,(,,,,,,,,,
1234,,,,,,,N,,,,,
1236,,,,,,,,N,,,,
1238,,,,,,,,,N,,,
1244,,,,,N,,,,,,,
1245,N,,,,,,,,,,,
1247,,N,,,,,,,,,,N
1248,,,,,,N,,,,N,N,
1250,,,N,,,,,,,,,
1259,,,,),,,,,,,,
1261,,,),,,,,,,,,
1264,,,,,),,,,,,,
1266,),,,,,,,,,),,
1267,,,,,,,,,,,,)
1268,,),,,,,),),,,),
1270,,,,,,),,,),,,
1309,,,,,,,,,(,,,
1312,,,,,,,,(,,,,
1317,(,(,,(,,(,,,,(,,
1318,,,,,(,,,,,,(,
1319,,,,,,,,,,,,(
1330,,,(,,,,,,,,,
1337,,,,,,,(,,,,,
1363,,,t,,,,,,,,,
1365,,,,,t,,,t,,,,
1367,,,,,,,,,t,,,
1369,,,,,,,,,,t,,
1370,,,,,,,,,,,t,t
1371,t,,,t,,,,,,,,
1372,,t,,,,,,,,,,
1373,,,,,,t,,,,,,
1374,,,,,,,t,,,,,
1390,,,),,,,,,,,,
1398,,,,,,,,,,,,)
1399,,,,,,,),,,,,
1401,,,,,,,,),,,,
1402,,,,,,),,,,,,
1403,,),,,,,,,,),,
1404,,,,),),,,,,,,
1405,),,,,,,,,,,,
1406,,,,,,,,,),,,
1407,,,,,,,,,,,),
1487,,,(,,,,,,,,,
1497,,,,(,,,,,,,,
1498,,,,,,(,,,,,,
1499,,,,,,,(,(,(,(,(,
1500,,(,,,,,,,,,,(
1510,(,,,,,,,,,,,
1514,,,,,(,,p,,,,,
1516,,,p,,,,,,,,,
1519,,,,,,,,p,p,,,
1524,,,,,,,,,,p,,
1525,,,,,,,,,,,p,
1527,,p,,,,,),,,,,
1528,,,,,,p,,,,,,p
1529,,,,p,,,,,,,,
1531,p,,,,,,,,,,,
1540,,,,,p,,,,,,,
1541,,,),,,,,),,,,
1542,,,,,,),,,,,,
1547,,,,,,,,,,,,)
1548,,,,,,,,,,),),
1549,,,,,),,,,,,,
1550,,),,,,,,,),,,
1551,),,,),,,,,,,,
1557,,,,,,,,(,,,,
1560,,,,,,(,,,,,,
1563,,,,(,,,,,,,,
1565,,,,,,,,,(,(,,
1566,,(,,,,,,,,,,
1567,,,,,,,,,,,,(
1568,,,,,(,,,,,,(,
1569,(,,,,,,(,,,,,
1573,,,(,N,,,,,,,,
1575,,,,,,,N,,,,,
1579,,,,,,,,N,,,,
1581,,,,,,,,,N,,,
1586,,,,,N,,,,,,,
1587,N,,,,,,,,,,,
1589,,N,,,,,,,,,,
1590,,,,,,N,,,,N,,N
1591,,,N,,,,,,,,N,
1603,,,,),,,,,,,,
1604,,,,,,,,,,,),
1608,,,,,),,,,,,,
1609,,,,,,,,,,,,)
1610,,,,,,,,,,),,
1612,),),,,,,,,,,,
1614,,,,,,),),),,,,
1615,,,),,,,,,,,,
1617,,,,,,,,,),,,
1645,,,,,,,,,(,,,
1652,,,,,,,,(,,,,
1653,,,,,,,,,,(,,
1655,,,,,,(,,,,,,
1656,,(,,,,,,,,,,
1658,,,,(,,,,,,,,
1661,,,,,(,,,,,,,
1662,(,,,,,,,,,,,
1665,,,,,,,,,,,(,
1666,,,,,,,,,,,,(
1684,,,(,,,,,,,,,
1688,,,,,,,(,,,,,
1708,,,t,,,,,t,,,,
1709,,,,,,,,,t,,,
1710,,,,,t,,,,,,,
1711,t,,,t,,,,,,t,,
1712,,t,,,,,,,,,t,t
1714,,,,,,t,,,,,,
1715,,,,,,,t,,,,,
1737,,,,,),,),,,,,
1740,,,,),,,,,,,,
1746,,,),,,,,,,,,
1747,,,,,,,,),,,,
1749,,,,,,,,,),),),
1750,),),,,,),,,,,,)
1832,,,(,,,,,,,,,
1835,,(,,(,,,(,,,,,(
1836,,,,,,(,,(,,,,
1837,,,,,,,,,,,(,
1838,,,,,,,,,,(,,
1839,,,,,,,,,(,,,
1852,,,,,,,p,,,,,
1853,,,,,,,,p,,,,
1854,(,,,,,,,,p,,,
1856,,,,,(,,,,,,,
1857,,,p,,,,,,,,,
1861,,,,,,p,,,,,,
1864,,p,,,,,,,,,,
1866,p,,,p,,,,,,p,,
1868,,,,,,,,,,,p,
1869,,,,,,,),,,,,p
1873,,,,,,,,,),,,
1875,,,,,,,,),,,,
1877,,,,,p,,,,,,,
1878,,,),,,,,,,,,
1883,,),,,,),,,,,,
1885,),,,,,,,,,,,
1887,,,,),,,,,,),,
1890,,,,,,,,,,,,)
1891,,,,,,,,,,,),
1892,,,,,),,,,,,,
1898,,,,,,,,(,,,,
1901,,(,,,,(,,,(,,,
1902,(,,,(,,,,,,,,
1903,,,,,,,,,,(,,(
1904,,,,,(,,,,,,(,
1905,,,,,,,(,,,,,
1909,,,,N,,,,,,,,
1911,,,,,,,N,,,,,
1913,,,(,,,,,,,,,
1915,,,,,,,,N,,,,
1917,,,,,,,,,N,,,
1922,,,,,N,,,,,,,
1924,N,,,,,,,,,,,
1926,,N,,,,,,,,N,,N
1927,,,,,,N,,,,,N,
1928,,,N,,,,,,,,,
1940,,,,),,,,,,,,
1943,,,,,),,,,,,,
1944,,,,,,,,,,,),
1945,,,,,,,,,,,,)
1946,,,),,,),,,,,,
1947,),,,,,,,,,),,
1948,,,,,,,,,),,,
1949,,),,,,,),,,,,
1952,,,,,,,,),,,,
1984,,,,,,,,(,,,(,
1988,,,,,,,,,(,,,
1989,,,,,,,,,,,,(
1991,,,,,,,,,,(,,
1995,(,,,,,,,,,,,
1996,,,,(,,,,,,,,
1997,,,,,(,(,,,,,,
1998,,(,,,,,,,,,,
2019,,,(,,,,,,,,,
2033,,,,,,,(,,,,,
2045,,,,,,,,t,,,,
2046,,,,,,,,,t,,,
2047,,,,,t,,,,,,,
2048,t,t,,t,,,,,,t,t,t
2049,,,t,,,,,,,,,
2053,,,,,,t,,,,,,
2055,,,,,,,t,,,,,
2071,,,,,,,),,,,,
2077,,),,),,),,,,,,
2079,,,,,),,,,,,,
2082,,,,,,,,,,,,)
2083,,,,,,,,),),,,
2085,),,,,,,,,,),),
2086,,,),,,,,,,,,
2175,,,,,,,(,,,,,
2176,,,,,,,,(,,,,
2177,,(,,,,,,,,(,(,
2178,,,(,,,,,,,,,
2179,,,,,,,,,(,,,
2182,,,,,,(,,,,,,
2184,,,,(,,,,,,,,
2186,,,,,,,,,,,,(
2187,(,,,,,,,,,,,
2199,,,,,,,p,,,,,
2203,,,p,,,,,p,p,,,
2205,,,,,(,,,,,,,
2207,,,,,,,,,,p,,
2210,,,,,,,,,,,p,
