,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
433,,,(,,,,,,,,,
435,,,,(,,,,(,,,,
438,,,,,,(,(,,,,,
439,,(,,,,,,,(,,,
440,,,,,,,,,,,(,
444,(,,,,,,,,,,,
445,,,,,,,,,,,,(
446,,,,,,,,,,(,,
452,,,,,(,,,,,,,
453,,,p,,,,,,,,,
455,,,,,,,p,,,,,
458,,,,,,,,p,,,,
460,,,,,,,,,p,,,
464,,p,,,,,,,,,,
465,,,,p,,,,,,,,
466,,,,,,p,,,,,,
467,,,,,,,,,,p,,p
468,,,,,,,,,,,p,
469,p,,,,,,,,,,,
470,,,,,,,),,,,,
471,,,,,p,,,,,,,
480,,,),,,,,,,,,
483,,,,,,,,),,,,
487,,,,,,,,,,),),
488,,,,,,),,,,,,
491,,),,,,,,,,,,
492,,,,,),,,,),,,
494,),,,),,,,,,,,)
503,,,,(,,,,,,,,
508,,,,,(,,,(,,,,
512,(,,,,,,,,(,,,
513,,,,,,,,,,(,,
514,,(,,,,(,(,,,,(,(
515,,,(,,,,,,,,,
521,,,,N,,,,,,,,
526,,,,,,,N,,,,,
527,,,,,,,,N,,,,
528,,,,,N,,,,N,,,
533,N,,,,,,,,,,,
537,,N,,,,N,,,,N,N,N
538,,,N,,,,,,,,,
546,,,,),,,,,,,,
548,,,,,),,,,,,,
549,),,,,,,,,,,,
553,,,,,,,,,,,,)
554,,,,,,,,,,,),
556,,),,,,),,,,,,
557,,,),,,,,,,,,
560,,,,,,,,,,),,
564,,,,,,,,),),,,
566,,,,,,,),,,,,
594,,,,,,,,,,,,(
595,,,,,,,,,,(,,
596,,,,,,,,,(,,,
601,,,,,,,,,,,(,
602,,,,,,,,(,,,,
606,,,,,(,,,,,,,
607,(,,,,,,,,,,,
608,,,,(,,,,,,,,
609,,,,,,,(,,,,,
610,,(,,,,,,,,,,
613,,,,,,(,,,,,,
622,,,(,,,,,,,,,
643,,,,,,,,t,,,,
646,,,,,t,,,,,,,
648,,,,,,,,,t,,,
654,t,,,,,,,,,t,,
655,,,,t,,,,,,,t,
656,,t,,,,,,,,,,t
657,,,,,,,t,,,,,
658,,,,,,t,,,,,,
660,,,t,,,,,,,,,
691,,,,,),,),,,,,
692,,,,,,,,,,),),
693,),),,),,,,),,,,)
694,,,,,,),,,,,,
695,,,),,,,,,,,,
731,,,,,,,,,),,,
837,,,(,,,,,,,,,
841,,,,,,(,,,,,,
842,,(,,,,,,,,,,
843,,,,(,,,(,(,(,,,
844,(,,,,,,,,,(,(,
850,,,,,,,,,,,,(
858,,,p,,(,,,,,,,
859,,,,,,p,,,,,,
861,,,,,,,p,,,,,
863,,,,,,,,p,,,,
864,,,,,,,,,p,,,
865,,,,,,,,,,p,,
871,,p,,,,,,,,,p,p
874,,,,p,,,,,,,,
875,p,,,,,,,,,,,
877,,,,,p,,,,,,,
881,,,),,,,),,,,,
885,,,,,,,,),,,,
886,,),,,,),,,,,,
891,,,,,,,,,),),,
893,,,,),,,,,,,,)
895,),,,,,,,,,,,
896,,,,,,,,,,,),
899,,,,,),,,,,,,
909,,,,(,,,,,,,,
911,,,,,,,,(,,,,
912,,,,,(,,,,,,,
914,,,,,,,,,(,,,
917,,(,(,,,(,,,,,,(
918,(,,,,,,,,,,,
919,,,,,,,(,,,(,(,
923,,,,N,,,,,,,,
930,,,,,,,N,N,,,,
932,,,,,N,,,,N,,,
937,N,,,,,,,,,,,
940,,N,,,,,,,,,,
941,,,,,,N,,,,N,N,N
942,,,N,,,,,,,,,
950,,,,),,,,,,,,
955,,,,,),,,,,,,
956,),,,,,,,,,,,
958,,),),,,,,,,,,
960,,,,,,,,),,),,
961,,,,,,,,,),,),)
963,,,,,,),,,,,,
965,,,,,,,),,,,,
1001,(,,,,,,,,,,,
1002,,,,,,,,,(,(,,
1004,,(,,,,,,,,,,
1006,,,,,,,,(,,,,
1007,,,,(,,,,,,,,
1008,,,,,(,,,,,,,
1011,,,,,,(,,,,,,
1012,,,,,,,(,,,,(,
1016,,,,,,,,,,,,(
1027,,,(,,,,,,,,,
1046,,,,,,,,t,,,,
1051,,,,,t,,,,,,,
1052,,,,,,,,,t,,,
1057,,,,,,,,,,t,,
1058,t,,,,,,,,,,,
1059,,,,,,,,,,,t,t
1060,,,,t,,,,,,,,
1061,,t,,,,,,,,,,
1062,,,,,,t,t,,,,,
1066,,,t,,,,,,,,,
1090,,,,,),,,,,,,
1094,,,,,,,),,,,,
1095,),,,,,,,,,,,
1096,,,,,,,,,,),),
1097,,,,),,,,,,,,)
1098,,),,,,),,,,,,
1099,,,,,,,,),,,,
1100,,,),,,,,,,,,
1136,,,,,,,,,),,,
1239,,(,,,,,,,,,,
1244,,,(,,,(,,,,,,
1246,,,,,(,,,(,,,,
1247,,,,,,,(,,(,,,
1248,,,,,,,,,,(,,
1249,,,,(,,,,,,,,
1250,,,,,,,,,,,(,(
1254,(,,,,,,,,,,,
1259,,,p,,,,,,,,,
1261,,,,,,p,,,,,,
1264,,,,,,,p,,,,,
1267,,,,,,,,p,,,,
1268,,,,,,,,,p,,,
1270,,,,,,,,,,p,,
