,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
613,,,,,,,,(,(,,,
615,,,,,,,(,,,,,
617,,,,,,,,,,(,,
621,,(,,,,(,,,,,,
624,,,,(,,,,,,,,(
625,(,,,,(,,,,,,(,
630,,,(,,,,,,,,,
631,,,,,,,N,,,,,
633,,,,,,,,N,,,,
635,,,,,N,,,,N,,,
639,N,,,,,,,,,,,
643,,N,,,,,,,,N,N,N
644,,,,,,N,,,,,,
645,,,N,,,,,,,,,
654,,,,N,,,,,,,,
667,,,,,,,),),),,),)
668,,,,,),,,,,),,
669,),),,,,),,,,,,
677,,,,),,,,,,,,
683,,,),,,,,,,,,
702,,,,,,,,(,,,,
703,,,,,,,,,(,,,
704,,,,,,,,,,(,,
705,,,,,,,,,,,,(
720,,(,,,,,,,,,,
724,(,,,(,,,,,,,,
725,,,,,(,,,,,,,
726,,,,,,,,,,,(,
729,,,(,,,,,,,,,
734,,,,,,(,,,,,,
748,,,,,,,(,,,,,
752,,,,,t,,,,,,,
764,,,,,,,,t,,,,
766,,,,,,t,,,t,,,
767,,,t,,,,,,,,,
773,,t,,,,,,,,,,
774,t,,,t,,,,,,t,,
776,,,,,,,,,,,t,
777,,,,,,,,,,,,t
784,,,,,,,t,,,,,
801,,),,,),,,,,,,
802,,,,,,),,,,,,
803,),,,,,,,,,,,
804,,,,),,,,,,,,
809,,,),,,,,,,),),
810,,,,,,,,),,,,
811,,,,,,,,,,,,)
812,,,,,,,),,,,,
821,,,,,,,,,),,,
1043,,,,,,(,,,,,,
1067,,(,,(,,,,,,,,
1068,(,,,,,,,,,,,
1069,,,(,,,,,(,(,,,
1070,,,,,,,,,,(,,
1071,,,,,,,,,,,(,(
1072,,,,,(,,,,,,,
1087,,,,,,,(,,,,,
1089,,,,,,,,p,,,,
1090,,p,p,,,p,,,p,,,
1091,,,,,,,,,,p,,
1093,,,,p,,,,,,,p,
1094,p,,,,,,,,,,,
1096,,,,,,,,,,,,p
1099,,,,,,,p,,,,,
1108,,,),,,,,,,,,
1109,,),,),p,),,,,,,
1112,,,,,,,,),,,,
1114,,,,,,,,,,),,
1115,,,,,,,,,),,,
1119,,,,,,,),,,,,
1123,,,,,,,,,,,,)
1124,,,,,,,,,,,),
1129,,,,,),,,,,,,
1131,),,,,,,,,,,,
1137,,,,(,,,,,,,,
1138,,,,,,,(,(,(,,,
1139,,(,,,,,,,,,,
1140,,,,,,(,,,,,,
1143,,,,,,,,,,(,(,
1144,,,,,,,,,,,,(
1148,(,,,,(,,,,,,,
1152,,,(,,,,,,,,,
1154,,,,,,,N,,,,,
1155,,,,,,,,N,,,,
1159,,,,,N,,,,,,,
1160,,,,,,,,,N,,,
1162,N,,,,,,,,,,,
1166,,N,,,,N,,,,N,N,N
1169,,,N,,,,,,,,,
1179,,,,N,,,,,,,,
1187,),,,,,,,,,,),)
1188,,,,,,,),,,),,
1189,,,,,,,,,),,,
1190,,,,,),,,,,,,
1192,,,,,,,,),,,,
1193,,,,),,,,,,,,
1195,,),,,,,,,,,,
1201,,,),,,),,,,,,
1223,,,,,,,,,,(,,
1224,,,,,,,,,(,,,
1225,,,,,,,,(,,,,
1235,,,,,,,,,,,(,
1238,,,,,,,,,,,,(
1240,(,,,,,(,,,,,,
1241,,(,,,,,,,,,,
1242,,,,(,,,,,,,,
1243,,,(,,,,,,,,,
1260,,,,,(,,,,,,,
1271,,,,,,,(,,,,,
1287,t,,,,,,,,,,,
1288,,,,,,,,t,,,,
1290,,,,,t,,,,,,,
1291,,,,,,,,,t,,,
1294,,,,t,,,,,,,,
1296,,,,,,,,,,t,,
1299,,,,,,,,,,,t,
1300,,,,,,,,,,,,t
1304,,t,t,,,t,,,,,,
1309,,,,,,,t,,,,,
1328,),,,,,,,,,,,
1330,,,,),,,,,,,,
1332,,,,,,),,,,,,
1333,,,,,,,,,,,),
1335,,,,,,,,,,,,)
1336,,,,,,,,,),,,
1337,,,,,,,,),,,,
1338,,,,,),,,,,,,
1344,,,),,,,,,,,,
1347,,),,,,,,,,,,
1349,,,,,,,,,,),,
1377,,,,,,,),,,,,
1590,,,(,,,,,,,,,
1604,(,,,,,,,,,,,
1605,,(,,,,,,,,,,
1606,,,,(,,,,,,,,
1607,,,,,,(,,,(,,,
1608,,,,,,,,,,(,,
1609,,,,,,,,,,,(,(
1611,,,,,,,,(,,,,
1617,,,,,(,,,,,,,
1618,,,p,,,,,,,,,
1620,,,,,,,(,,,,,
1625,,,,,,,,p,,,,
1627,,,,,p,,,,p,,,
1628,,,,,,,,,,p,,
1629,p,,,,,,,,,,p,
1630,,,,,,,,,,,,p
1631,,,,p,,,,,,,,
1634,,p,,,,p,,,,,,
1642,,,,,,,p,,,,,
1644,,),,,,),,,,,,
1646,,,),,,,,,,,,
1648,,,,,,,,,),,,
1650,,,,,,,,),,,,
1652,,,,,,,,,,,),
1653,,,,,,,,,,),,)
1656,,,,,),,,,,,,
1657,,,,,,,),,,,,
1659,),,,),,,,,,,,
1668,,,,,,,(,,,,,
1673,,,,(,,,,,(,,,
1676,,,,,,,,(,,,,
1678,(,,,,(,,,,,,,
1679,,(,(,,,(,,,,,,
1680,,,,,,,,,,,(,
1681,,,,,,,,,,,,(
1685,,,,,,,,,,(,,
1688,,,,,,,N,,,,,
1690,,,,,,,,N,,,,
