,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
482,,,,,,,,(,,,,
484,,,,,,,(,,,,,
487,,,,(,,,,,,,,
488,,,(,,,,,,,,,
490,(,(,,,(,,,,,,,
491,,,,,,(,,,,,(,(
492,,,,,,,,,(,(,,
496,,,,N,,,,,,,,
500,,,,,,,N,,,,,
505,,,,,,,,N,,,,
506,,,,,,,,,N,,,
509,,,,,,,,,,N,,
510,N,N,,,,,,,,,N,
511,,,N,,,N,,,,,,N
513,,,,,N,,,,,,,
524,,,,,),,,,,,,
529,,,,),,,,,,,,
532,,),,,,),,,,,,
537,,,,,,,,,,,,)
540,,,,,,,,),,,,
541,,,),,,,),,),,,
543,,,,,,,,,,,),
545,),,,,,,,,,,,
547,,,,,,,,,,),,
573,,,,,,,,,,(,,
587,,,,,,,,,(,,,(
588,(,,,,,,,,,,,
589,,,,,,,,,,,(,
590,,,,(,,(,,,,,,
591,,(,,,,,,,,,,
594,,,,,,,,(,,,,
595,,,,,(,,,,,,,
596,,,,,,,(,,,,,
614,,,(,,,,,,,,,
632,,,t,,,,,,,,t,t
633,,,,,,,t,,,,,
635,,,,,t,,,,,,,
636,,,,,,,,,,t,,
637,t,,,,,,,,,,,
638,,,,t,,,,,,,,
639,,t,,,,,,,,,,
641,,,,,,t,,,,,,
642,,,,,,,,,t,,,
645,,,,,,,,t,,,,
662,,,,,,,),,,,,
666,,,,,,,,,,,),
667,,,,),,,,,,),,
668,,),,,,,,,,,,
670,,,),,),,,,,,,)
672,),,,,,,,,,,,
674,,,,,,,,),,,,
678,,,,,,),,,,,,
686,,,,,,,,,),,,
849,,,,(,,,,,,,,
851,(,(,,,,,,,,,,
853,,,,,,,(,,,,,
854,,,,,,(,,(,,,,
862,,,,,,,,,(,(,,
866,,,,,,,,,,,(,(
868,,,,,(,,,,,,,
875,,,(,,,,,,,,,
880,,,,,,,p,,,,,
881,p,,,p,,,,p,p,,,
882,,p,,,,p,,,,p,p,p
884,,,,,p,,,,,,,
891,,,p,,,,,,,,,
899,,,,,,,),,,,,
903,,,,,,,,),,,,
904,,,,,,,,,,),,
905,,,,,,),,,,,,
906,,),,,,,,,,,),
907,,,),),,,,,,,,)
908,,,,,),,,,),,,
909,),,,,,,,,,,,
927,,,,,,,,,(,,,
930,,,,,,,(,(,,,,
934,,,,(,,,,,,,,
938,,,(,,,,,,,,,
939,(,(,,,,(,,,,,,(
940,,,,,,,,,,(,(,
942,,,,,(,,,,,,,
944,,,,N,,,,,,,,
947,,,,,,,N,,,,,
952,,,,,,,,N,,,,
953,,,,,,,,,N,,,
957,N,,,,,,,,,,N,
958,,N,N,,,N,,,,N,,N
961,,,,,N,,,,,,,
974,,,,),,,,,,,,
979,,,,,,),,,,,,
981,,,),,,,,,,,,
984,,,,,,,,,,,),)
985,,),,,,,,,,,,
986,),,,,),,,,,,,
990,,,,,,,),,,,,
992,,,,,,,,),,),,
994,,,,,,,,,),,,
1029,,,,,,,(,,,,,
1036,,(,,,,,,,,(,,
1037,,,,,,(,,,,,,
1038,,,,,,,,,,,(,
1039,,,,(,,,,,,,,
1040,,,,,,,,,,,,(
1043,(,,,,(,,,,(,,,
1046,,,(,,,,,,,,,
