,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
912,,(,,,,(,,,,,,
914,,,,,,N,,,,,,
916,,N,,,,,,,,,,
917,,,,,,,,,(,(,,(
918,,,N,,,,,,,N,N,N
919,,,,,,,,,N,,(,
929,(,,,,,,,,,,,
939,,,,,,,,(,,,,
942,,,,,,,(,,,,,
944,,,,(,,,,,,,,
945,,,,,(,,,,,,,
947,,,,N,,,,,,,,
955,,,,,N,,,,,,,
957,,,,,,,,N,,,,
960,,,,,,,N,,,,,
971,N,,,,,,,,,,,
988,,,,,),,,,,,,
991,),,,,,,,,,,,
993,,,,),,,),,),,,
994,,,,,,,,,,),,
995,,,),,,),,),,,),)
996,,),,,,,,,,,,
1035,,,,(,,,,,,,,
1043,,(,,,,,,,,,,
1044,,,,,,(,,,,,,
1045,,,(,,,,,,,,,(
1046,,,,,(,,,,,(,(,
1047,,,,,,,,,(,,,
1054,,,,,,,(,,,,,
1061,,,,,,,,(,,,,
1080,(,,,,,,,,,,,
1092,,,,,t,,,,,,,
1095,,,,,,,,,t,,,
1096,,,,,,,,,,t,,
1097,,,,,,,,,,,t,
1098,,,t,,,,,,,,,
1099,,,,,,t,,,,,,t
1100,,t,,,,,,,,,,
1101,,,,t,,,,,,,,
1105,,,,,,,,t,,,,
1107,,,,,,,t,,,,,
1119,t,,,,,,,,,,,
1137,,,,,),,,,,,,
1140,,,,,,,,,,,,)
1141,,,,,,,,,,,),
1142,),,,,,,,,,,,
1143,,,),,,,,,,),,
1144,,),,),,,,,,,,
1145,,,,,,,,,),,,
1146,,,,,,),,,,,,
1162,,,,,,,),,,,,
1185,,,,,,,,),,,,
1414,,,(,,,,,,(,,,
1415,,,,,,(,,,,(,,
1416,,(,,,,,,,,,,
1418,,,,,,N,,,N,N,N,N
1419,,,,,,,,,,,(,
1420,,,N,,,,,,,,,
1422,,N,,,,,,,,,,
1433,(,,,,,,,,,,,
1442,,,,,,,(,,,,,
1443,,,,,,,,(,,,,
1445,,,,(,(,,,,,,,
