,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
705,,,,,,,,,,(,,
708,,,,(,,,,,,,,
712,,(,,,,,,,,,,
715,,,,N,,,,,,,(,(
716,,,,,,,(,(,(,,,
718,(,,,,,(,,,,,,
721,,,,,(,,,,,,,
726,,,,,,,N,N,N,,,
730,,,(,,,,,,,,,
736,,,N,,,,,,,,,
738,,,,,,N,,,,,,
743,,,,,,,,,,N,,
744,,N,,,,,,,,,N,N
745,N,,,,,,,,,,,
747,,,,,N,,,,,,,
756,,,,,,,,,,,),
763,,,,,,,,,,),,
766,,,,,,,),),),,,)
771,,,,,),,,,,,,
773,,,,,,),,,,,,
774,,),,,,,,,,,,
776,,,),,,,,,,,,
777,),,,,,,,,,,,
781,,,,),,,,,,,,
785,,,,,,,,,,(,,
802,,,,,,,,(,,,,
805,,,,,,,,,(,,,
819,,,,,,,(,,,,,
850,,,,,,,,,,,,(
852,(,,,,,,,,,,,
860,,,,,,,,,,,(,
864,,,,(,,,,,,,,
869,,,,,,(,,,,,,
870,,(,,,,,,,,,,
875,,,(,,,,,,,,,
876,,,,,,,,,,t,,
879,,,,,(,,,,,,,
880,,,,,,,,t,t,,,
882,t,,,,,,t,,,,,
893,,,,,,,,,,,,t
894,,,,,,,,,,,t,
901,,,,t,,,,,,,,
904,,t,,,,,,,,,,
906,,,,,,t,,,,,,
908,,,t,,,,,,,,,
920,,,,,t,,,,,,,
921,),,,,,,,,,,,
924,,,,,,,,,,,),
932,,,,,,,,,,,,)
941,,,,,,,),,,,,
944,,,,),,,,,),,,
945,,,,,,),,),,),,
947,,),),,),,,,,,,
1136,,,,,,,,,,(,,
1140,,,,,,,,,,,(,(
1141,,,,,,,,(,,,,
1143,,,,,,,,,(,,,
1149,,,(,,,,,,,,,
1150,,(,,,,(,,,,,,
1153,,,,(,,,,,,,,
1154,(,,,,,,(,,,,,
1163,,,p,,,,,,,,,
1164,,,,,(,,,,,,,
1166,,,,,,,,p,,p,,
1167,,,,,,,,,p,,,
1169,,,,,,,p,,,,,
1170,,,,,,p,,,,,,
1176,,,,,,,,,,,p,
1180,,p,,,,,,,,,,p
1182,p,,,p,p,,,,,,,
1183,,,,,,,),,,,,
1186,,,,,,,,),,,,
1195,,,,,,,,,),,,
1198,,,),,,,,,,,),
1199,,,,,,),,,,,,
1201,,),,,,,,,,),,
1203,,,,),,,,,,,,
1205,),,,,,,,,,,,
1208,,,,,,,,,,,,)
1210,,,,,),,,,,,,
1215,,,,,,,,(,,,,
1216,,,,(,,,,,(,,(,
1217,(,,,,,,,,,,,
1218,,(,,,,(,,,,,,
1220,,,,,,,,,,(,,
1221,,,,,,,(,,,,,
1222,,,,N,,,,,,,,
1223,,,,,,,,,,,,(
1226,,,(,,,,,,,,,
1228,,,,,,,N,,,,,
1229,,,,,,,,N,,,,
1230,,,,,,,,,N,,,
1231,,,,,(,,,,,,,
1238,,,N,,,,,,,,,
1241,,,,,,N,,,,,,
1245,,,,,,,,,,N,,
1246,,,,,,,,,,,N,N
1247,,N,,,,,,,,,,
1248,N,,,,,,,,,,,
1250,,,,,N,,,,,,,
1257,,,,,,,,,,,),
1262,,,,),,,,,,,,
1269,,,,,,,,,,),,
1270,,,,,,,),),),,,)
1272,,),),,,),,,,,,
1273,),,,,,,,,,,,
1274,,,,,),,,,,,,
1287,,,,,,,,,,(,,
1303,,,,,,,,,(,,,
1310,,,,,,,,(,,,,
1312,,,,,,,(,,,,,
1350,(,,,,,,,,,,,
