,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
505,,,,,,,(,,,,,
506,,,,,,(,,,,,,
511,,,,(,,,,,,,,
512,,,,,(,,,(,(,,(,(
513,(,,,,,,,,,(,,
514,,(,(,,,,,,,,,
518,,,,N,,,,,,,,
522,,,,,,,N,,,,,
528,,,,,,,,N,,,,
529,,,,,,,,,N,,,
531,,,,,,,,,,N,,
532,,,,,,,,,,,N,
533,,,,,,,,,,,,N
536,N,N,,,N,,,,,,,
546,,,N,,,N,,,,,,
551,,,,),,,,,,,,
555,,,,,),,),,,,,
558,),,,,,,,,,,,
559,,,,,,,,,,,,)
560,,,,,,,,,,,),
561,,,,,,,,,,),,
562,,,,,,,,),,,,
564,,,,,,,,,),,,
570,,,),,,),,,,,,
579,,),,,,,,,,,,
584,,,,,,,,,,,(,
593,,,,,,,,,(,,,
594,,,,,,,,,,(,,
595,,,,,(,,,(,,,,
600,(,,,(,,,,,,,,
606,,,,,,,,,,,,(
611,,,(,,,,,,,,,
615,,,,,,,(,,,,,
621,,,,,,(,,,,,,
653,,(,,,,,,,,,,
662,,,,,,,,,,,,t
664,,,,t,,,,,t,,t,
665,t,,,,,,,t,,t,,
666,,,,,t,,,,,,,
667,,,t,,,,,,,,,
669,,,,,,t,,,,,,
672,,,,,,,t,,,,,
684,,t,,,,,,,,,,
707,,,,,,,,,,,,)
709,,,,),,,,,,,,
712,,,,,,,,,,,),
713,),,,,,,,,,,,
717,,,,,,,),,,,,
718,,,),,,,,),),,,
719,,,,,),,,,,),,
723,,),,,,,,,,,,
725,,,,,,),,,,,,
913,(,,,,,,,,,,,
914,,(,,,,,,,,,,
915,,,,,,,(,,,,,
917,,,,,,,,,,(,,
918,,,,(,,,,,,,,
919,,,(,,,,,,,,,(
920,,,,,,,,,(,,,
921,,,,,,,,,,,(,
924,,,,,,(,,(,,,,
931,,,,,(,,,,,,,
936,,,,,,,p,,,,,
937,,,,,,,,p,,,,
939,,,,,,,,,p,,,
942,,,,,,,,,,p,,
943,,,,,,,,,,,p,
946,,,p,,,,,,,,,
947,,p,,p,,p,,,,,,
950,,,,,,,),,,,,
953,p,,,,,,,,,,,p
957,,,,,p,,,,,,,
958,,,),,,,,,,,,
962,,,,,,,,),,,,
966,,,,,,,,,),,,
970,,,,,,),,,,,,
