,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
713,,,,,,,,,(,,,
715,,,,(,,,,,,,,
718,,,,,,,,,,(,,
719,,,,,(,,,(,,,,
720,,,,,,,,,,,(,
721,,,(,,,,,,,,,(
722,,(,,,,(,(,,,,,
723,(,,,,,,,,,,,
726,,,,N,,,N,N,,,,
727,,,,,,,,,N,,,
732,,,,,,,,,,N,,
742,N,N,,,,N,,,,,,N
743,,,N,,,,,,,,N,
755,,,,),,,,,,,,
757,,,,,N,,,,,,,
762,,,,,,,),,,,,
766,,,),,,,,,,,,
767,,),,,,),,,,,,
769,),,,,),,,,,,,
770,,,,,,,,,,,,)
771,,,,,,,,,,),,
772,,,,,,,,,,,),
776,,,,,,,,,),,,
777,,,,,,,,),,,,
794,,,,,,,,,,,,(
796,,,,,,,,,,,(,
797,,,(,,,,,,,,,
798,,,,,,,,,,(,,
801,,,,(,,,,,,,,
803,,(,,,,,,,,,,
807,,,,,,(,,,,,,
810,,,,,,,(,,,,,
814,(,,,,,,,(,,,,
815,,,,,,,,,(,,,
861,,,,,,,,,t,,,
867,,,,,,,,,,t,,
869,,,t,,,,,,,,,
870,,t,,,(,t,,,,,,
871,,,,t,,,,,,,,
872,t,,,,,,,,,,t,t
874,,,,,,,t,,,,,
875,,,,,,,,t,,,,
908,,,),,,,,,,,,
909,,,,,t,,,,,,,
915,,,,,,),,,,,,
917,,,,,,,,,),,,
918,),,,,,,,,,,,
919,,,,),,,),,,,,
920,,),,,,,,),,,,
921,,,,,),,,,,),),)
1262,,,,,,,(,,,(,,
1263,,,,(,,,,,(,,,
1264,,,,,,,,,,,(,(
1265,,(,,,,,,,,,,
1266,(,,,,,(,,,,,,
1268,,,(,,,,,,,,,
1271,,,,,,,,(,,,,
1284,,,,,,,,,p,p,,
1286,,p,p,,,p,,,,,p,
1287,,,,p,,,,,,,,
1288,,,,,(,,p,,,,,
1289,,,,,,,,p,,,,
1295,,,,,,,,,,,,p
1303,p,,,,,,,,,,,
1304,,,,,,,,,),,,
1305,,,,,p,),,,,,,
1306,,,),,,,,,,,,
1309,,),,,,,,,,,,
1315,),,,,,,,),,,,
1316,,,,,),,),,,,),
1317,,,,),,,,,,,,
1319,,,,,,,,,,,,)
1322,,,,,,,,,,),,
1335,,,,,(,,,(,(,,,
1337,,,,,,,(,,,,,
1338,,,,(,,,,,,(,,
1339,,(,(,,,(,,,,,(,(
1343,(,,,,,,,,,,,
1344,,,,N,,,N,,,,,
1345,,,,,,,,N,,,,
1346,,,,,,,,,N,,,
1350,,,,,,,,,,N,,
1360,N,N,,,,,,,,,,N
1361,,,N,,,N,,,,,N,
1375,,,,,N,,,,,,,
1377,,,,),,,,,,,,
1378,,,,,,,),,,,,
1381,,),,,,,,,,,,
1384,,,,,,),,,,,,
1385,,,),,,,,,,,,
1387,,,,,,,,,,,,)
1388,,,,,,,,,,,),
1389,),,,,),,,,,,,
1393,,,,,,,,,,),,
1396,,,,,,,,),,,,
1397,,,,,,,,,),,,
1402,,,,,,,,,,,(,
1407,,,,,,,,,,,,(
1409,,(,,,,,,,,,,
1414,,,,,,,,,,(,,
1415,,,,,,(,,,,,,
1421,,,,(,,,(,,,,,
1428,,,(,,,,,,,,,
1429,(,,,,,,,,,,,
1430,,,,,,,,,(,,,
