,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
620,,,,,,(,,,,,,
623,,,,,,,,,,,,(
626,,,(,,,,(,(,,,,
627,,,,(,,,,,(,(,,
628,,,,,,,,,,,(,
629,(,,,,,,,,,,,
630,,,,,(,,,,,,,
632,,(,,,,,,,,,,
636,,,,N,,,,,,,,
638,,,N,,,,N,,,,,
643,,,,,,,,N,,,,
649,,,,,,,,,N,,,
652,,,,,,,,,,N,,
653,N,,,,N,,,,,,N,N
654,,N,,,,,,,,,,
656,,,,,,N,,,,,,
663,,,),,,,,,,,,
673,,,,,),,,,,,,
676,,,,),,,,,,),,
678,,,,,,,,,,,),
680,,),,,,,,,,,,)
681,),,,,,,,,,,,
683,,,,,,),,,),,,
684,,,,,,,),),,,,
731,,,,,,,,,(,,,
736,,,,,,,(,,,,,
741,,,,,,,,,,,(,
744,,,,(,,,,,,,,
746,(,,,,,(,,,,,,
748,,,(,,,,,,,,,
749,,,,,,,,,,,,(
751,,,,,,,,,,(,,
753,,,,,(,,,,,,,
764,,,,,,t,,,,,,
766,,(,,,,,,,,,,
774,,,t,,,,,,,,,
780,,,,,,,,(,,,,
782,,,,,t,,,,t,,,
783,t,,,,,,t,,,,,
784,,,,t,,,,,,,,
795,,,,,,,,,,,,t
796,,,,,,,,,,,t,
799,,,,,,,,t,,,,
804,,,,,,),,,,,,
806,,t,),,,,,,,,,
812,,,,),,,,,,t,,
813,),,,,,,,,,,,
815,,,,,,,),,,,,
816,,,,,,,,,),,,
817,,,,,),,,,,,,
824,,,,,,,,),,,,)
825,,,,,,,,,,,),
833,,),,,,,,,,,,
844,,,,,,,,,,),,
943,,,(,,,,(,,,,,
947,,,,,,,,,(,,,
949,,,,,,,,,,(,,
951,,,,,,,,(,,,,
955,,,,,,(,,,,,(,
956,,(,,,,,,,,,,
957,,,,(,,,,,,,,
961,,,,,,,,,,,,(
967,(,,,,,,,p,,,,
968,,,,,,,p,,,,,
970,,,,,(,,,,,,,
973,,,p,,,,,,,,,
975,,,,,,,,,p,,,
977,,,,,,p,,,,,,
979,,,,,,,,,,p,,
980,,p,,,,,,,,,,
982,,,,,,,,,,,p,
983,,,,p,,,,,,,,p
985,p,,,,,,,,,,,
990,,,,,p,,),,,,,
994,,,,,,,,),,,,
996,,,),,,,,,),,,
999,,,,,,),,,,,,
1002,,,,),,,,,,,,
1003,,),,,,,,,,,,
1004,),,,,,,,,,,,
1007,,,,,,,,,,),,
1010,,,,,),,,,,,,)
1011,,,,,,,,,,,),
1031,,,,,,(,,,,,,
1033,,,,,,,,,,(,(,
1035,,,,,(,,,,,,,
1036,(,,,,,,,(,(,,,(
1037,,,,(,,,,,,,,
1038,,,,,,,(,,,,,
1039,,(,(,,,,,,,,,
1045,,,,N,,,,,,,,
1049,,,N,,,,N,,,,,
1053,,,,,,,,N,,,,
1058,,,,,,,,,N,,,
1061,,,,,,,,,,N,,
1062,,,,,,,,,,,N,N
1063,N,N,,,N,,,,,,,
1066,,,,,,N,,,,,,
1072,,,),,,,,,,,,
1085,,,,,,,,,,),),
1089,,,,),,,,,,,,
1090,,,,,),,,,,,,
1091,,,,,,,),),,,,)
1092,,,,,,,,,),,,
1093,),),,,,,,,,,,
1097,,,,,,),,,,,,
1128,,,,,,,,(,,,,
1142,,,,,(,,,,,,,
1148,(,,,,,,,,,,,
1150,,,,(,,,,,,,,
1151,,,(,,,,,,,,,
1152,,,,,,,(,,,,,
1158,,,,,,,,,,,(,
1161,,,,,,,,,,,,(
1164,,,,,,,,,(,,,
1170,,(,,,,,,t,,,,
1172,,,,,,(,,,,,,
1177,,,,,,,,,,(,,
1187,,,t,,,,,,,,,
1189,,,,,,,,,t,,,
1191,,,,,,,t,,,,,
1194,t,,,,t,,,,,,,
1197,,,,,,t,,,,,,
1199,,,,,,,,,,,,t
1200,,,,,,,,,,,t,
1203,,,,t,,,,,,,,
1209,,,,,,,,),,,,
1210,,t,,,,,,,,,,
1216,,,,,,,,,,t,,
1218,,,,,,,,,),,,
1219,,,,,,,),,,,,
1224,,,),,),,,,,,,
1229,,,,),,,,,,,,
1230,),,,,,,,,,,,
1232,,,,,,,,,,,,)
1236,,,,,,),,,,,),
1249,,,,,,,,,,),,
1257,,),,,,,,,,,,
1334,,,,,,(,,,,,,
1339,,,,,,,(,,,,,
1342,,,,,,,,,,,,(
1344,,,,,,,,(,(,,,
1345,,,,,,,,,,(,,
1347,,,,,,,,,,,(,
1348,(,,,(,,,,,,,,
1349,,(,,,,,,,,,,
1351,,,(,,,,,,,,,
1357,,,,,,,p,,,,,
1359,,,,,,,,p,,,,
1365,,,,,(,,,,,,,
1372,,,p,,,,,,,,,
1373,,,,,,p,,,p,,,
1375,,,,,,,,,,p,,
1376,,,,,,,,,,,p,p
1378,,,,p,,,,,,,,
1380,,,,,p,,,,,,,
1381,,,,,,,),,,,,
1383,p,p,,,,,,,,,,
1385,,,,,,,,),,,,
1392,,,,,),,,,,,,
1393,),,,,,,,,,,,
1395,,,,,,,,,),,,
1397,,,,,,,,,,,),
1398,,,,,,,,,,),,)
1400,,),),),,,,,,,,
1403,,,,,,),,,,,,
1427,,(,,,,,,,,,,
1428,,,,,,(,,,,,,
1429,,,,,,,,,(,,,
1431,,,,,,,,(,,,,
1432,,,,(,,,,,,,,
1433,(,,,,,,(,,,,(,(
1434,,,,,(,,,,,(,,
1438,,,(,,,,,,,,,
1439,,,,N,,,,,,,,
1442,,,N,,,,N,,,,,
1446,,,,,,,,N,,,,
1452,,,,,,,,,N,,,
1455,,,,,,,,,,N,,
1456,,,,,,,,,,,N,N
1457,N,N,,,N,,,,,,,
1461,,,,,,N,,,,,,
1465,,,),,,,,,,,,
1479,,),,),,,,,,,,
1480,,,,,,,,,,),,
1481,,,,,,,,,,,,)
1482,,,,,,,,,,,),
1483,),,,,,),,,,,,
1485,,,,,),,,,,,,
1486,,,,,,,,),),,,
1488,,,,,,,),,,,,
1529,,,,,(,,,,,,,
1539,,,,,,,,(,,,,
1541,,,,,,(,,,,,,
1542,,,(,,,,(,,,,,
1545,,,,,,,,,(,,,
1547,,,,(,,,,,,,,
1549,(,,,,,,,,,,,
1554,,,,,,,,,,,(,
1556,,,,,,,,,,,,(
1565,,,,,,,,t,,,,
1576,,(,,,,t,,,,,,
1578,,,t,,,,,,,,,
1580,,,,,t,,,,,(,,
1583,t,,,,,,,,t,,,
1584,,,,,,,t,,,,,
1586,,,,,,,,),,,,
1589,,,,t,,,,,,,,
