,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
315,(,,,,,,,,,,,
326,,,,,,,(,,,,,
329,,(,,,,(,,(,,(,,
330,,,,,,,,,(,,,
334,,,,(,,,,,,,,
335,,,(,,,,,,,,,
336,,,,,,,,,,,(,
339,,,,,,,,,,,,(
342,,,,,(,,,,,,,
351,N,,,,,,,,,,,
353,,,,,,,,N,,,,
355,,,,,,,,,N,,,
360,,,,N,,,,,,,,
366,,,,,,,N,,,,,
370,,,,,,,,,,N,,
371,,,,,,,,,,,N,
374,,,,,,,,,,,,N
379,,,,,,N,,,,,,
382,,,,,N,,,,,,,
385,,N,N,,,,,,,,,
408,,,,,,,,,,,,)
409,,,,,,,),,,),,
410,,,,),,,,,,,,
411,,,,,),,,,,,),
413,,,,,,,,),,,,
414,),,,,,,,,),,,
415,,),,,,),,,,,,
416,,,),,,,,,,,,
425,,,,,,,,,,(,,
432,,,,,,,,,,,,(
438,,,,,,,,,,,(,
439,,,(,,,,,,,,,
443,(,,,,,,,,,,,
446,,,,,(,(,,,,,,
447,,(,,,,,,,,,,
450,,,,(,,,,,,,,
464,,,,,,,,(,,,,
469,,,,,,,,,(,,,
483,,,,,,,,,,t,,
484,,,,,,,,,,,t,
488,,,,t,,,,,,,,t
490,,,,,,,(,,,,,
492,,t,,,,,,,,,,
497,,,,,,t,,,,,,
498,,,t,,,,,,,,,
499,,,,,t,,,,,,,
502,t,,,,,,,,,,,
509,,,,,,,,t,,,,
513,,,,,,,,,t,,,
519,,,,,,,t,,,),,
528,,,,,,,,,,,),
537,,,,,,,,,,,,)
541,),,,),,,,,,,,
547,,),,,,,,,,,,
549,,,,,,),,,,,,
551,,,),,,,,,,,,
556,,,,,),,,,,,,
567,,,,,,,,),,,,
568,,,,,,,,,),,,
571,,,,,,,),,,,,
627,,,,,,,,,,,,(
630,,,,,,,,,,,(,
632,,(,(,,,,,,,(,,
633,,,,(,,,,,,,,
634,,,,,,(,,,,,,
647,,,,,(,,,,,,,
649,,,,,,,,(,,,,
661,,,,,,,,,(,,,
663,(,,,,,,,,,,,
667,,,,,,,(,,,,,
675,,,,,,,,,,,N,
676,N,,,,N,,,,,,,
679,,,,,,,,,,N,,N
686,,N,,,,,,,,,,
688,,,,,,N,,,,,,
689,,,N,,,,,,N,,,
708,,,,,,,,N,,,,
711,,,,N,,,,,,,,
713,,,,,,,N,,,,,
722,,,,,,,,,,),,
723,,),,,,,,,,,,
733,,,,),,,,,,,,
739,,,,,,,),,,,,
740,),,,,,,,,,,),
741,,,,,),,,,,,,)
742,,,),,,,,,,,,
745,,,,,,),,,),,,
746,,,,,,,,),,,,
763,,(,,,,,,,,,,
766,(,,,,,,,,,,,
768,,,,,,(,,,,,,
770,,,(,,,,,,(,,,
771,,,,,,,,(,,,,
772,,,,,(,,,,,,,
774,,,,,,,,,,,(,
776,,,,,,,(,,,,,
780,,,,,,,,,,,,(
787,,,,(,,,,,,,,
791,,,,,,,,,,(,,
801,,t,,,,,,,,,,
805,,,,,,t,,,,,,
809,,,t,,t,,,,,,,
816,,,,,,,,,t,,,
819,,,,,,,t,,,,,
822,,,,,,,,,,,t,
823,,,,,,,,t,,,,
824,t,,,,,,,,,,,
832,,,,,,,,,,,,t
839,,,,,,,,,,t,,
842,,,,t,,,,,,,,
851,,),,,,,,,,,,
855,,,,,,),,,,,,
857,,,),,,,,,,,,
859,,,,,,,,,),,,
