,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
650,,,,,,,,,(,,,
651,,,,,,,(,(,,,,
653,,,,,,,,,,,,(
654,,,(,,,,,,,,,
656,(,(,,(,,(,,,,,(,
657,,,,,(,,,,,(,,
662,,,,N,,,,,,,,
663,,,,,,,N,,,,,
667,,,,,,,,N,N,,,
668,,,,,N,,,,,,,
672,N,,,,,,,,,,,
675,,N,N,,,N,,,,,,N
677,,,,,,,,,,,N,
678,,,,,,,,,,N,,
689,,,,,),,,,,,,
692,),,,,,,,,,,,
693,,,,,,,,,,,),
694,,),),,,),,,,),,)
695,,,,),,,,,),,,
698,,,,,,,),,,,,
699,,,,,,,,),,,,
721,,,,,,,,,(,,,
722,,,,,,,,(,,,,
729,,,,,,,,,,,(,
730,,,,,,,,,,(,,
731,,(,,(,,,,,,,,
734,,,,,,,,,,,,(
736,,,,,,(,,,,,,
742,(,,(,,,,,,,,,
766,,,,,(,,,,,,,
775,,,,,,,(,,,,,
778,,,,,,,,,t,,,
779,,,,,,,,t,,,,
794,t,,,,,,,,,,,
796,,t,,t,,t,,,,t,t,t
797,,,t,,t,,,,,,,
802,,,,,,,t,,,,,
825,,,,,),,,,,,,
828,,,,,,,,),,,,
830,),,,,,,,,,,,
831,,,,,,,,,),,,
833,,),,,,),,,,,,
834,,,),),,,,,,,),
835,,,,,,,,,,),,)
838,,,,,,,),,,,,
1028,,,,,,,,,(,,,
1029,,,,,,,(,,,,,
1030,,(,(,,,,,,,,,
1031,,,,,,,,(,,,,(
1032,,,,(,,,,,,(,,
1035,,,,,,,,,,,(,
1036,(,,,,,(,,,,,,
1048,,,,,,,p,,,,,
1049,,,,,,,,p,,,,
1050,,,,,,,,,p,,,
1053,,,,,,,,,,p,,
1054,,,p,,,,,,,,,
1055,,p,,,,p,,,,,,
1056,,,,p,(,,,,,,,
1058,,,,,,,),),,,,
1062,,,,,,,,,,,,p
1063,p,,,,,,,,,,,
1065,,,,,,,,,,,p,
1066,,,,,p,,,,,,,
1072,,,,,,,,,),,,
1073,,,,,),,,,,,,
1074,,,,,,,,,,),,
1075,,,),,,,,,,,,
1076,),),,,,,,,,,,
1077,,,,,,,,,,,,)
1078,,,,,,,,,,,),
1079,,,,,,),,,,,,
1080,,,,),,,,,,,,
1097,,,,,,,(,(,(,,,
1101,,,,,,(,,,,,,(
1102,,,(,,(,,,,,,(,
1103,,(,,(,,,,,,(,,
1105,(,,,,,,,,,,,
1109,,,,N,,,,,,,,
1111,,,,,,,N,N,,,,
1113,,,,,N,,,,,,,
1114,,,,,,,,,N,,,
1118,N,,,,,,,,,,,
1121,,N,,,,,,,,,,
1122,,,N,,,N,,,,,,N
1124,,,,,,,,,,N,N,
1135,,,,,),,,,,,,
1140,),,,,,,,,,,,
1141,,,),,,),,,,),,)
1142,,),,,,,,,,,),
1143,,,,),,,,,,,,
1145,,,,,,,,),,,,
1146,,,,,,,),,),,,
1161,,,,,,,,,(,,,
1167,,,,,,,,,,(,,
1171,,,,,,,,,,,(,
1175,,,,,,,,(,,,,
1178,,,,,,(,,,,,,
1181,,(,(,,,,,,,,,
1182,,,,(,,,,,,,,
1187,(,,,,,,,,,,,
1189,,,,,,,(,,,,,(
1211,,,,,(,,,,,,,
1223,,,,,,,,,t,,,
1225,,,,,,,,t,,,,
1239,t,,,,,,,,,,,
1242,,,,t,,,,,,t,,
1243,,t,,,,t,,,,,t,t
1244,,,t,,,,,,,,,
1246,,,,,t,,,,,,,
1247,,,,,,,t,,,,,
1271,,,,,),,,,,,,
1275,),,,,,,,,,,,
1276,,,,,,,,),,,,
1280,,),,,,,,,,,,
1281,,,,),,,,,),,,
1282,,,),,,),,,,,),
