,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
591,(,,,,,,,,,,,
592,,,,,(,,,,,,(,
593,,,,,,(,,,(,,,(
594,,(,,(,,,,,,,,
595,,,,,,,,,,(,,
596,,,,,,,(,,,,,
598,,,,,,,,(,,,,
600,,,,N,,,,,,,,
601,,,(,,,,,,,,,
602,,,,,,,N,,,,,
606,,,,,,,,N,,,,
608,,,,,,,,,N,,,
612,,,,,,,,,,N,,
613,N,,,,N,,,,,,N,
614,,,,,,,,,,,,N
616,,N,,,,,,,,,,
618,,,,,,N,,,,,,
619,,,N,,,,,,,,,
625,,,,,),,,,,,,
628,,,,,,,,,,),,
629,,,,),,,,,,,,
632,,,,,,,,,),,),)
633,),,,,,,,,,,,
635,,,,,,,,),,,,
637,,,,,,,),,,,,
640,,),,,,,,,,,,
644,,,),,,,,,,,,
645,,,,,,),,,,,,
699,,,,,,,,(,,,,
705,,(,,,,,,,,,,
707,,,(,,,,,,,(,,
708,,,,,,,,,(,,,
709,,,,(,,,,,,,,
710,,,,,,,(,,,,,
714,,,,,(,,,,,,,
717,,,,,,(,,,,,,
719,,,,,,,,,,,(,
724,,,,,,,,,,,,(
740,(,,,,,,,,,,,
763,,,,,,,t,,,,,
776,,,,,,,,t,,,,
777,,,,,t,,,,,,,
778,,,t,,,t,,,t,,,
779,t,t,,,,,,,,,t,
780,,,,t,,,,,,t,,
781,,,,,,,,,,,,t
809,),,,,,,,,,,,
814,,,,,,,),,,,,
819,,,),,,,,),),,,)
820,,,,,,,,,,),),
821,,,,),),),,,,,,
824,,),,,,,,,,,,
959,,,,,,,,(,,,,
969,,,(,,,,,,,,,
970,,,,,,,(,,,,,
971,,,,,,,,,,(,,
974,,,,(,,,,,,,,
976,,(,,,,,,,,,,
978,,,,,,,,,(,,,(
981,,,,,,(,,,,,,
982,,,,,,,,,,,(,
984,(,,,,,,,,,,,
989,,,,,(,,,,,,,
992,,,,,,,p,,,,,
993,,,p,,,,,,,,,
994,,,,,,,,p,,,,
996,,,,,,p,,,,,,
999,,,,,,,,,p,,,
1000,,,,,,,,,,,p,
1008,,,,,,,,),,,,
