,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
785,,N,N,,,N,N,,N,N,N,N
789,(,,,,,,,(,,,,
791,,,,,(,,,,,,,
797,,,,,,,,N,,,,
803,,,,(,,,,,,,,
823,,,,N,,,,,,,,
826,N,,,,N,,,,,,,
864,,,,,,,),,),,,
865,,,),,,,,,,,,
866,,),,,),),,),,,,)
867,,,,),,,,,,,),
869,),,,,,,,,,),,
900,,,,,,(,,,,,,
901,,,(,,,,,,,,,
902,,,,,,,,,(,,,
907,,,,,(,,,,,,,
908,,(,,,,,,,,,,
910,,,,,,,(,,,(,,
914,,,,,,,,,,,(,(
926,,,,(,,,,,,,,
938,,,,,,,,(,,,,
962,(,,,,,,,,,,,
965,,,t,,,t,t,,,,,
967,,t,,,,,,,,,,
968,,,,,t,,,,,,,
973,,,,,,,,,,t,,
974,,,,,,,,,,,t,
977,,,,,,,,,t,,,t
984,,,,t,,,,,,,,
990,,,,,,,,t,,,,
1014,t,,,,,,),,,,,
1018,,,,,),,,,,,,
1024,,),,,,,,,,,,
1026,,,),),,,,,),,,
1027,,,,,,),,,,,,)
1032,,,,,,,,),,,),
1045,),,,,,,,,,),,
1285,,N,N,,,N,N,,N,N,N,N
1289,,,,,(,,,,,,,
1291,,,,(,,,,(,,,,
1295,(,,,,,,,,,,,
1296,,,,,,,,N,,,,
1317,,,,N,,,,,,,,
1325,,,,,N,,,,,,,
1326,N,,,,,,,,,,,
1332,,,,,,,,,,,,)
1344,,,,),,,,,,,,
1345,,,,,,,,,,,),
1348,,,,,,,,),),,,
1349,,),,,,,),,,),,
1350,,,),,,),,,,,,
1354,,,,,),,,,,,,
1355,),,,,,,,,,,,
1393,,,,,,,,(,,,,
1395,,,(,,,,,,,,,
1404,,,,,,(,,,,,,
1406,,,,,(,,,,,,,
1408,,,,,,,(,,,,,
1418,,,,,,,,,,,,(
1420,,(,,,,,,,,,,
1430,,,,(,,,,,,,,
1451,,,,,,,,,,,(,
1452,,,,,,,,,,(,,
1455,(,,t,,,,,,,,,
1457,,,,,t,,,,,,,
1458,,,,,,,,t,,,,
1460,,,,,,t,,,,,,
1465,,t,,,,,,,,,,
1466,,,,,,,,,,,,t
1474,,,,,,,,,(,,,
1477,,,,t,,,,,,,,
1486,,,,,,,,,,t,,
1489,,,,,,,t,,,,,
1491,,,,,,,,,,,t,
1497,,,,,),,,),,,,)
1498,,,),,,,,,,,,
1500,t,,,,,,,,,,,
1501,,,,,,),,,,,,
1509,,),,,,,,,,,,
1516,,,,),,,,,,,,
1526,,,,,,,,,,),,
1529,,,,,,,),,,,,
1530,,,,,,,,,,,),
1532,),,,,,,,,t,,,
1586,,,,,,,,,),,,
1785,,N,N,,,N,N,,N,N,N,N
1789,,,,,(,,,,,,,
1791,,,,,,,,(,,,,
1792,(,,,,,,,,,,,
1796,,,,,,,,N,,,,
1805,,,,(,,,,,,,,
1823,,,,N,,,,,,,,
1825,,,,,N,,,,,,,
1828,N,,,,,,,,,,,
1865,,,),,,),),,,,,
1866,,),,,,,,),),),,
1867,,,,),,,,,,,),
1868,,,,,,,,,,,,)
1870,,,,,),,,,,(,,
1872,),,,,,,,,,,,
1901,,,,,,(,,,,,,
1905,,(,,,,,,,,,,
1909,,,(,,,,,,,,,
1912,,,,,(,,,,,,,
1916,,,,,,,,,,,,(
1918,,,,,,,,,,,(,
1924,,,,,,,,,(,,,
1927,,,,(,,,,,,,,
1937,,,,,,,,(,,,,
1944,,,,,,,(,,,,,
1960,(,,,,,,,,,,,
1963,,,,,t,,,,,,,
1967,,,t,,,,,,,,,
1970,,,,,,t,,,,,,
1971,,,,,,,,,,t,,
1974,,t,,,,,,,,,,
1976,,,,t,,,,,,,,
1977,,,,,,,,,t,,t,t
1980,,,,,,,t,,,,,
1992,,,,,,,,t,,,,
2005,t,,,,,,,,,,,
2017,,,,,,,,,,),,
2019,,,,,),,,,,,,
2025,,,,,,,),,,,,
2026,,),,,,,,,,,,
2028,,,,,,),,),,,,
2030,,,),),,,,,),,,
2033,,,,,,,,,,,,)
2035,,,,,,,,,,,),
2045,),,,,,,,,,,,
2285,,N,N,,,N,N,,N,N,N,N
2291,,,,,,,,(,,,,
2292,(,,,,,,,,,,,
2293,,,,,(,,,,,,,
2296,,,,,,,,N,,,,
2299,,,,(,,,,,,,,
2325,,,,N,,,,,,,,
2327,,,,,N,,,,,,,
2330,N,,,,,,,,,,,
2361,,,,,,,),,,,,
2364,),,,,,,,,,,,
2365,,,,),,,,,,,,
2366,,,),,,),,,),,,
2367,,,,,,,,),,),),
2369,,),,,,,,,,,,)
2370,,,,,),,,,,,,
2390,,,,,,(,,,,,,
2396,,,,,,,,,,(,,
2402,,,,,,,,,(,,,
2405,,,(,,,,,,,,,
2408,,(,,,,,,,,,,
2412,,,,,,,,,,,,(
2414,,,,,,,,,,,(,
2416,,,,,,,,(,,,,
2418,,,,(,,,,,,,,
2422,,,,,(,,,,,,,
2428,,,,,,,(,,,,,
2466,(,,,,t,,,,,,,
2467,,,t,,,,t,,,,,
2468,,,,,,t,,,,,,
2470,,t,,,,,,,,,,
2474,,,,,,,,,,,t,
2475,,,,t,,,,,,t,,
2478,,,,,,,,,t,,,
2479,,,,,,,,,,,,t
2490,,,,,,,,t,,,,
2511,,,,,,,),,,,,
2514,,,,,),,,,,,,
2515,t,,,,,,,,,,,
2524,,,),,,,,,,,,
2527,,,,,,),,,,),,
2528,,,,,,,,,),,,
2530,,),,,,,,),,,,
2531,,,,,,,,,,,),
2535,,,,,,,,,,,,)
2573,),,,,,,,,,,,
2576,,,,),,,,,,,,
2779,,,,,(,,,,,,,
2785,,,N,N,,N,,,,,,
2788,,,,,,,,(,,(,,
2789,(,,,,,,,,(,,,
2790,,,,,,,(,,,,(,
2794,,(,,,,,N,,,,,
2796,,,,,,,,N,N,N,,
2797,,,,,,,,,,,,(
2805,,,,,,,,,,,N,
2807,,,,,,,,,,,,N
2808,,N,,,,,,,,,,
2809,N,,,,N,,,,,,,
2823,,),,,,,,,,,,
2824,,,,,,,,,,),,
2826,,,,,,,,,,,),)
2827,,,,),,),,,,,,
2828,,,,,,,,),),,,
2829,,,),,,,,,,,,
