,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
565,,,,,,,(,,,,,
569,,,,,,,,,(,,,
573,,,(,(,,,,,,,,
574,,,,,,,,(,,,,
576,,,,,,,,,,,,(
577,(,,,,,,,,,,(,
578,,(,,,(,,,,,(,,
581,,,,,,(,,,,,,
583,,,,N,,,,,,,,
584,,,,,,,N,,,,,
588,,,,,,,,N,,,,
594,,,,,,,,,N,,,
596,N,,,,,,,,,N,,
597,,N,,,N,,,,,,N,N
599,,,,,,N,,,,,,
604,,,N,,,,,,,,,
612,),,,,,,,,,,,)
613,,,),,,,,,,,,
618,,,,,,,),,,,,
620,,,,,,,,,,,),
621,,),,,,),,,,,,
624,,,,),,,,,,,,
625,,,,,),,,,,,,
626,,,,,,,,),,,,
628,,,,,,,,,),,,
631,,,,,,,,,,),,
664,,,,,,,,(,(,,,
668,,,,,,,,,,,(,(
680,,(,,,,,,,,(,,
681,(,,,,,,,,,,,
682,,,,(,,,,,,,,
683,,,,,,,(,,,,,
687,,,,,(,,,,,,,
691,,,(,,,,,,,,,
698,,,,,,(,,,,,,
719,,,,,,,t,,,,,
721,,t,,,,,,,,,,
722,,,,,,,,t,,,,
724,,,,,,,,,t,,,
725,,,,,,,,,,t,,
727,,,,,t,,,,,,,
729,t,,,,,,,,,,,
730,,,t,t,,,,,,,,
733,,,,,,,,,,,t,
734,,,,,,,,,,,,t
745,,,,,,t,,,,,,
746,,,,,,,),,,,,
747,,,),,,,,,,,,
764,,,,,),,,,,,,
768,,,,,,,,,,,,)
770,),,,,,,,,,,,
772,,,,,,,,,,,),
773,,,,,,,,,),,,
774,,),,,,),,),,,,
775,,,,),,,,,,,,
776,,,,,,,,,,),,
870,,,,,,(,,,,,,
871,(,(,,,,,,,,,,
872,,,(,,,,,,,,,
873,,,,(,,,,,,,,
874,,,,,,,,(,,,,
876,,,,,,,,,,(,,(
877,,,,,,,,,(,,(,
878,,,,,,,(,,,,,
895,,,,,,,p,,,,,
899,,,,,(,,,,,,,
900,,,p,,,,,p,,,,
901,,,,,,p,,,,,,
902,,p,,,,,,,p,,,
903,,,,,,,,,,p,,
904,,,,,,,,,,,p,
905,,,,,,,,,,,,p
908,,,,p,,,,,,,,
910,,,,,p,,,,,,,
914,p,,,,,,,,,,,
915,,,,,,,),),,,,
926,,,,,,,,,,),,
928,,),),),,),,,),,),
929,),,,,,,,,,,,
936,,,,,),,,,,,,
942,,,,,,,,,,,,)
963,,,,,,,,,(,,,
965,,,,,,,(,,,,,
966,,,,,,,,(,,,,
967,,,,(,,,,,,,,
968,,(,,,,,,,,,,
969,,,(,,,(,,,,,,
971,(,,,,(,,,,,,,(
972,,,,,,,,,,(,(,
977,,,,N,,,,,,,,
978,,,,,,,N,,,,,
982,,,,,,,,N,,,,
988,,,,,,,,,N,,,
990,,,,,,,,,,N,,
991,N,,,,N,,,,,,,N
992,,N,,,,,,,,,N,
993,,,,,,N,,,,,,
1000,,,N,,,,,,,,,
1006,,,,,,,,,,,,)
1009,,,,),,,,,,,,
1011,),,,,,,,,,,,
1014,,,),,,,,,,,,
1015,,,,,,),,,,,,
1016,,),,,,,,,,,),
1017,,,,,,,),,,,,
1018,,,,,),,,,,,,
1028,,,,,,,,),,),,
1029,,,,,,,,,),,,
1054,,,,,,,,(,,,,
1055,,,,,,,,,(,,,
1065,,,,,,,,,,(,,
1066,,,,(,,,(,,,,,
1067,(,,,,,,,,,,,
1068,,,,,,,,,,,(,(
1069,,,(,,,,,,,,,
1077,,,,,(,,,,,,,
1079,,(,,,,,,,,,,
1094,,,,,,(,,,,,,
1107,,,t,,,,,,,,,
1112,,,,,,,t,,,,,
1118,,,,,,,,t,,,,
1121,,,,,,,,,t,,,
1122,,,,,,,,,,t,,
1123,t,,,t,t,,,,,,,
1124,,t,,,,,,,,,,
1125,,,,,,,,,,,t,
1127,,,,,,t,,,,,,
1131,,,,,,,,,,,,t
1150,,,),,,,,,,,,
1154,,,,,),,,,,,,
1155,),,,),,,,,,,,
1156,,),,,,,),,,,,
1158,,,,,,),,,,,,
1166,,,,,,,,),,,,
1167,,,,,,,,,,),,
1169,,,,,,,,,,,),
1170,,,,,,,,,),,,
1172,,,,,,,,,,,,)
1283,,,,,,,,,,,,(
1285,,,,,,,,,,,(,
1289,,,,,,,(,,,,,
1292,,,(,,,,,,,(,,
1295,,,,,,,,(,(,,,
1296,,,,(,,(,,,,,,
1297,(,(,,,,,,,,,,
1308,,,,,,,p,,,,,
1313,,,,,,,,p,,,,
1315,,,,,(,,,,,,,
1316,,,p,,,,,,p,,,
1318,,,,,,,,,,p,,
1319,,,,,,p,,,,,p,
1320,,,,,,,,,,,,p
1323,,p,,,,,,,,,,
1325,,,,p,,,,,,,,
1326,p,,,,,,,,,,,
1327,,,,,,,),,,,,
1331,,,,,p,,,,,,,
1339,,,,,,,,),,,,
1340,,,,,,,,,),,,
1342,,,,,,,,,,),,
1343,,,,,),,,,,,),)
1345,),,,),,,,,,,,
1348,,),,,,),,,,,,
1349,,,),,,,,,,,,
1379,,,,(,,,,,,,,
1380,,,,,,,,(,(,,,
1381,,,(,,,,,,,,,
1385,,,,,,,(,,,,,
1387,(,(,,,,,,,,(,,
1388,,,,,(,,,,,,(,(
1393,,,,N,,,,,,,,
1394,,,,,,,N,,,,,
1396,,,,,,(,,,,,,
1398,,,,,,,,N,,,,
1404,,,,,,,,,N,,,
1406,,,,,,,,,,N,,
1407,N,N,,,N,,,,,,N,
1408,,,,,,,,,,,,N
1409,,,,,,N,,,,,,
1416,,,N,,,,,,,,,
1422,,,,,,,,,,,),)
1423,),,,,,,,,,,,
1426,,,,),,,,,,,,
1430,,),),,,),,,,,,
1434,,,,,),,,,,,,
1438,,,,,,,,,),,,
