,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
535,,,,,,,(,,,,,
537,,,,,,(,,,,,,
539,,,,,,,,(,,,,
540,,,(,,,,,,,(,(,(
541,(,,,,(,,,,,,,
542,,,,,,,,,(,,,
546,,,N,,,N,N,,,,,
547,,,,,,,,N,,,,
548,,,,(,,,,,N,,,
549,,(,,,,,,,,,,
558,,,,,N,,,,,N,N,N
559,N,N,,,,,,,,,,
569,,,,N,,,,,,,,
578,,,,,,,,),,,,
581,,,),,,),),,,,,
582,,,,,,,,,),,,)
583,,),,,,,,,,,),
584,),,,,),,,,,),,
586,,,,),,,,,,,,
630,,,(,,,,,,,,,
635,,,,,,,,,(,,,
637,(,,,,,,,,,,,
638,,,,(,,,,,,,,
640,,,,,(,,,,,(,,
641,,,,,,,,,,,,(
642,,,,,,,,(,,,(,
648,,,,,,,(,,,,,
651,,(,,,,,,,,,,
659,,,,,,(,,,,,,
688,,,t,,,,,t,,,,
689,t,,,t,t,,t,,t,,,
691,,,,,,,,,,t,,
692,,t,,,,,,,,,t,t
707,,,,,,t,,,,,,
710,,,),,,,,,,,,
719,,,,,,,),,,,,
722,,,,),,,,,,,,
723,),,,,,,,,,,,
724,,,,,),,,),,,,
725,,,,,,,,,,),),)
731,,),,,,,,,,,,
734,,,,,,),,,),,,
904,,,,,,,(,,,,,
906,,,,(,,,,,,,,
908,,,,,,,,(,,,,
912,,(,,,,,,,,,,
913,,,,,,,,,,(,,
914,,,,,,,,,,,(,
916,,,,,(,,,,(,,,
917,(,,,,,,,,,,,
918,,,,,,,,,,,,(
919,,,(,,,,,,,,,
923,,,,,,,p,,,,,
929,,,,,,,,p,,,,
930,,,,,,,,,p,,,
931,p,,,,p,,,,,p,,
932,,,,p,,,,,,,,
933,,p,,,,,,,,,p,
934,,,,,,,,,,,,p
936,,,,,,(,,,,,,
942,,,,,,p,,,,,,
944,,,p,,,,,,,,,
946,,),,,,,,,,,,
947,,,,,,,),),,,,
950,,,,,,,,,),,,
951,,,,,,,,,,),,
952,,,,,,,,,,,),
953,,,,,,,,,,,,)
954,,,,),,,,,,,,
