,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
784,,,(,,,,,,,,,
786,,,,,,,,,(,,,
789,,,,,,(,,,,,,
790,,(,,,,,,,,,,
791,,,,(,,,,,,,,
793,,,,,,,,,,,(,
795,(,,,,,,,,,,,
798,,,,,,,,,,(,,
802,,,,,(,,,,,,,
806,,,,,,,(,,,,,
808,,,p,,,,,,,,,
810,,,,,,,,,,,,(
813,,,,,,p,,,,,,
815,,,,,,,,,,p,,
816,,,,,,,,,p,,,
817,,p,,,,,,,,,,
818,,,,,,,,(,,,,
819,,,,p,,,,,,,,
822,,,,,,,,,,,p,
823,,,,,,,p,,,,,
826,p,,,,,,,,,,,
827,,,,,,,,,,,,p
831,,,,,p,,,,,,,
833,,,),,,,,,,,,
835,,,,,,,,p,,,,
839,,,,,,),,,,),,
843,,,,,,,,,,,,)
844,),,,),,,,,,,,
846,,),,,,,,,),,),
848,,,,,,,),,,,,
849,,,,,),,,,,,,
851,,,,,,,,),,,,
867,,,,,,,,,,(,,
869,,,(,,,,,,,,,
870,,,,(,,,,,,,(,
874,(,,,,,,,(,,,,(
875,,(,,,(,,,,,,,
876,,,,,,,,,(,,,
880,,,,,,,(,,,,,
884,,,N,N,,,,,,,,
885,,,,,,,N,,,,,
886,,,,,,(,,,,,,
887,,,,,,,,N,,,,
897,,,,,,,,,N,,,
898,,,,,N,,,,,,,
899,N,N,,,,,,,,N,N,
900,,,,,,N,,,,,,N
911,,,,),,,,,,,,
915,,,),,,,,,,,,
916,,,,,,,),,,,,)
917,,,,,),,,,,,,
918,,,,,,),,,,,,
919,,,,,,,,),,,,
920,,),,,,,,,),,,
922,),,,,,,,,,,,
924,,,,,,,,,,),,
925,,,,,,,,,,,),
957,,,,,,,,,(,,,
960,(,,,,,,,,,,,
961,,,,,(,,,,,,,
964,,,,(,,,,,,,,
967,,,,,,,,(,,(,,
972,,,,,,,,,,,(,
974,,,(,,,,,,,,,
978,,,,,,,,,,,,(
979,,(,,,,,,,,,,
982,,,,,,(,,,,,,
1005,,,,,,,(,,,,,
1028,,,,,,,,t,,,,
1031,,,,,,,,,t,,,
1033,,,,,,,,,,t,,
1034,,,,,t,,,,,,t,t
1035,t,,,,,,,,,,,
1036,,t,,t,,,,,,,,
1037,,,t,,,,,,,,,
1038,,,,,,t,,,,,,
1047,,,,,,,t,,,,,
1062,,,),,,,,,,,,
