,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
456,,(,,,,,,,,,,
457,,,,,,,,(,,,,
458,,,,,,(,,,(,,,
459,,,(,,,,(,,,,,
461,,,,,,,,,,(,,(
462,,,,(,,,,,,,(,
464,(,,,,(,,,,,,,
469,,,,N,,,,,,,,
471,,,,,,,N,,,,,
472,,,N,,,,,,,,,
477,,,,,,,,N,,,,
483,,N,,,,,,,,,,
484,N,,,,N,,,,N,,,
485,,,,,,,,,,N,N,
487,,,,,,N,,,,,,N
506,,),),,,),,,,,,
508,,,,,,,,,),),),
511,,,,,,,,),,,,
512,,,,,,,),,,,,
514,,,,),,,,,,,,
517,,,,,,,,,,,,)
518,,,,,),,,,,,,
519,),,,,,,,,,,,
547,,,,,,,,,(,,,
556,,,,,,,,(,,,,
564,,,,,,,(,,,,,
570,,,,(,,,,,,,,
572,,,(,,,,,,,,,
575,,,,,,,,,,,(,
577,,,,,,(,,,,,,
578,,,,,(,,,,,,,
579,,(,,,,,,,,,,(
581,(,,,,,,,,,,,
586,,,,,,,,,,(,,
610,,t,,,,,,,,,,
611,,,,,,,,,t,,,
615,,,,,,,,t,,,,
617,,,,,,t,t,,,,,
618,,,,,,,,,,,,t
619,t,,t,,t,,,,,,,
620,,,,t,,,,,,,t,
622,,,,,,,,,,t,,
651,,),,,,,,,,,,
654,,,,,,),,,,,,
656,,,,,,,,,,,,)
657,,,),,,,,,,,,
660,,,,),,,),,,,,
661,),,,,),,,,,),),
664,,,,,,,,,),,,
665,,,,,,,,),,,,
828,,,,,,,,(,,,,
829,,,(,,,(,,,,,,
830,,,,,,,,,(,,,
833,,,,,,,,,,(,(,
834,(,(,,,,,,,,,,
836,,,,(,,,,,,,,
837,,,,,,,,,,,,(
849,,,,,(,,,,,,,
852,,,,,,,,p,,,,
854,,,,,,,(,,,,,
856,,,,,,,,,p,,,
859,,,p,,,,,,,p,,
861,,p,,,,p,,,,,,
862,,,,p,,,,,,,,p
863,p,,,,,,,,,,p,
868,,,,,,,p,),,,,
878,,,,,p,,,,,,,
881,,,,,,,,,),,,
882,,,),,,,,,,,,
891,,,,,,),,,,),,
892,,,,,,,),,,,,
893,,,,,,,,,,,,)
894,,,,),,,,,,,,
895,),),,,,,,,,,,
896,,,,,,,,,,,),
899,,,,,),,,,,,,
924,,(,,,,,,,,,,
928,,,(,,,,,,(,,,
929,,,,,,,(,,,(,,
930,(,,,(,,,,,,,,
931,,,,,,(,,,,,(,(
932,,,,,(,,,(,,,,
937,,,,N,,,,,,,,
940,,,N,,,,N,,,,,
945,,,,,,,,N,,,,
952,N,,,,N,,,,N,,,
953,,,,,,,,,,N,,
954,,,,,,,,,,,N,N
955,,N,,,,,,,,,,
956,,,,,,N,,,,,,
974,,,,,,),,,,,,
975,,,),,,,,,,,),
976,),),,,,,,,,),,
978,,,,,,,,,),,,
980,,,,,,,),,,,,
981,,,,),,,,),,,,
986,,,,,),,,,,,,
987,,,,,,,,,,,,)
1010,,,,,,,,,(,,,
1014,,,,,,,,(,,,,
1023,,,(,,,,,,,,,
1025,,,,,,,(,,,,,
1031,,,,,,(,,,,,,
1032,,,,,(,,,,,,,
1041,(,,,,,,,,,,,
1044,,,,,,,,,,,(,
1047,,,,,,,,,,,,(
1048,,(,,,,,,,,,,
1050,,,,(,,,,,,,,
1051,,,,,,,,,,(,,
1079,,,,,,,,,t,,,
1084,,,,,,,,t,,,,
1085,,,,,,,t,,,,,
1086,,,,t,,,,,,,,
1087,t,,,,t,,,,,,,t
1088,,,t,,,,,,,,,
1089,,,,,,t,,,,,t,
1090,,,,,,,,,,t,,
1120,),,,,,,,,,,,
1121,,,,,),),,,,,,
1122,,,),,,,,,,,,
1124,,,,),,,,,,,,
1128,,,,,,,),,,,),
1129,,,,,,,,,),),,
1130,,,,,,,,),,,,
1131,,,,,,,,,,,,)
1151,,t,,,,,,,,,,
1186,,),,,,,,,,,,
1288,,,,,,,,,(,,,
1295,,,,,,(,,,,,,
1296,,,,(,,,,,,,,
1297,,(,,,,,,,,,,
1298,(,,,,,,,,,,,
1299,,,,,,,,(,,,,
1300,,,,,,,,,,,,(
1301,,,(,,,,,,,,,
1302,,,,,,,,,,(,(,
1313,,,,,(,,,,,,,
1318,,,,,,,(,,,,,
1319,,,,,,,,p,,,,
1322,,,,,,,,,p,,,
1327,,,p,,,,,,,p,,
1328,p,p,,p,,p,,,,,p,
1329,,,,,,,,,,,,p
1334,,,,,,,p,,,,,
1342,,,,,,,,),,,,
1344,,,,,p,,,,,,,
1346,,,),,,,,,,,,
1352,,,,,,,,,),),,
1355,,),,,,,,,,,,
1356,,,,,,,,,,,),
1358,),,,,,,,,,,,
1360,,,,,,),,,,,,
1361,,,,,,,),,,,,
1362,,,,),,,,,,,,)
1366,,,,,),,,,,,,
1389,,,,,,,(,(,,,,
1393,,,(,,,,,,,,,
1395,,,,,,,,,,(,,
1397,(,,,(,,,,,,,(,
