,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
487,(,,,,,,,,,,,
492,,,,(,,,,,,,,
493,,,,,,,(,,,,,
500,,,,,,,,,,(,,
501,,,,,(,,,,,,(,
504,,,,,,,,,,,,(
505,,,,,,,,,(,,,
507,,,,,,,,(,,,,
509,,(,,,,,,,,,,
510,,,(,N,,(,,,,,,
511,,,,,,,N,,,,,
515,,,,,,,,N,,,,
516,,,,,,,,,N,,,
518,,,,,N,,,,,N,,
519,N,,,,,,,,,,,
523,,,,,,,,,,,N,
526,,,,,,,,,,,,N
527,,N,,,,N,,,,,,
528,,,N,,,,,,,,,
547,,,,,,,,,,,),)
548,,,,,,,,,,),,
549,,,,,,,,,),,,
550,,,,,,,),),,,,
565,),),),,),),,,,,,
567,,,,),,,,,,,,
594,,,,,,,,(,,,,
599,,,,,,,,,(,,,
621,(,,,,,,,,,,,
631,,,,,,,,,t,,,(
632,,,(,,,,,,,(,(,
636,,,,,,(,,,,,,
639,,(,,,,,,,,,,
640,,,,(,,,,,,,,
642,,,,,,,(,,,,,
650,,,,,,,,t,,,,
672,,,,,,t,,,,,,
673,,,,,,,,,),t,t,t
675,,t,t,t,,,,,,,,
676,t,,,,,,,,,,,
680,,,,,,,t,,,,,
694,,,,,(,,,,,,,
708,,,,,,,,),,,,
717,,,,,,,),,,,,
724,,,,,t,,,,,,,
728,),,,,,,,,,,,
732,,,,,,,,,,,,)
733,,,,),,,,,,,,
735,,,,,,,,,,),,
736,,,,,,,,,,,),
739,,),,,,),,,,,,
742,,,,,),,,,,,,
748,,,),,,,,,,,,
927,(,,,,,,,,,,,
928,,(,,,,(,,,,,,
933,,,,(,,,,,,,,
934,,,,,(,,,,,,,
936,,,,,,,,,,(,,(
937,,,,,,,(,(,(,,(,
943,,,(,,,,,,,,,
948,,,,N,,,,,,,,
953,,,,,,,N,,,,,
954,,,,,,,,N,,,,
955,,,,,,,,,N,,,
956,,,,,N,,,,,,,
957,N,,,,,,,,,N,,
