,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
959,,(,,,,,,,,,,
963,,,,,,,,,(,,,
965,(,,(,,,(,(,,,,(,
966,,,,,,,,(,,,,(
967,,,,,(,,,,,,,
968,,,,(,,,,,,(,,
974,,,,,,,,N,,,,
976,,,,,,,N,,,,,
977,,,,,,,,,N,,,
984,,N,N,,,N,,,,,,
985,N,,,,,,,,,,,
987,,,,,,,,,,N,N,N
989,,,,,N,,,,,,,
997,,,,N,,,,,,,,
1004,,),,,,,,,,,),
1006,,,,,,,,,,),,)
1008,,,,,),,,),,,,
1009,),,,,,,,,),,,
1011,,,,,,,),,,,,
1013,,,,),,,,,,,,
1015,,,,,,),,,,,,
1017,,,),,,,,,,,,
1028,,,,,,,,,,(,,
1029,,,,,,,,,(,,,
1031,,,,,,,,(,,,(,
1040,,,,,,,(,,,,,
1046,,,,,(,,,,,,,
1052,(,,,,,,,,,,,
1058,,(,,,,,,,,,,
1060,,,,(,,,,,,,,
1062,,,,,,,,,,,,(
1063,,,,,,(,,,,,,
1080,,,(,,,,,,,,,
1099,,,,,t,,,,,,,
1106,,,,,,,t,,,,,
1114,,,,,,,,t,,,,
1117,t,,,,,,,,t,,,
1123,,,,t,,,,,,t,,
1124,,t,,,,t,,,,,t,
1126,,,,,,,,,,,,t
1127,,,t,,,,,,,,,
1156,,,,,,,),,,,,
1168,,,,,),,,,,,,
1169,,,,,,,,,),,,
1170,,,),,,,,),,,,
1172,,),,,,),,,,,,)
1173,),,,),,,,,,,,
1175,,,,,,,,,,,),
1176,,,,,,,,,,),,
1583,,,,,,,(,,,,,
1586,,,,,,,,,(,,,
1587,,,(,(,,,,,,(,,
1588,(,,,,,,,(,,,(,(
1589,,(,,,,(,,,,,,
1599,,,,,(,,,,,,,
1606,,,,,,,p,,,,,
1607,,,p,,,,,,,,,
1609,,,,,,,,,,p,,
1611,,p,,,,p,,p,p,,,
1612,,,,p,,,,,,,p,
1613,,,,,,,,,,,,p
1619,p,,,,,,,,,,,
1624,,,,,p,,,,,,,
1626,,,),,,,,,,,,
1627,,,,,,,),,,,,
1634,,,,,,),,,,,,
1635,,,,,,,,),,,,
1643,,),,),,,,,),,),)
1646,,,,,),,,,,),,
1648,),,,,,,,,,,,
1665,,(,,,,(,,,(,,,
1667,,,(,,,,,(,,,,
1668,,,,,,,(,,,(,,
1671,(,,,(,(,,,,,,(,(
1677,,,,,,,,N,,,,
1681,,,,,,,N,,,,,
1682,,,,,,,,,N,,,
1687,,N,N,,,N,,,,,,
1688,N,,,,,,,,,,,
1690,,,,,,,,,,,N,N
1691,,,,,,,,,,N,,
1694,,,,,N,,,,,,,
1699,,,,N,,,,,,,,
1705,,),,,,,,,,,,
1707,,,,,,,,,,,),)
1709,),,,,,,,,,,,
1711,,,,,,,,,,),,
1712,,,,,,,),,),,,
1714,,,,),,,,),,,,
1718,,,,,),,,,,,,
1720,,,),,,,,,,,,
1721,,,,,,),,,,,,
1730,,,,,,,,,(,,,
1733,,,,,,,,,,(,,
1736,,,,,,,,,,,(,
1739,,,,,,,,(,,,,
1752,,,,,,,(,,,,,
1756,,,,,,,,,,,,(
1758,,,,,(,,,,,,,
1759,(,,,,,,,,,,,
1761,,,,(,,,,,,,,
1763,,(,,,,,,,,,,
1766,,,,,,(,,,,,,
1791,,,(,,,,,,,,,
1812,,,,,t,,,,,,,
1814,,,,,,,t,,,,,
1818,,,,,,,,t,,,,
1820,,,,,,,,,t,,,
1822,t,,,,,,,,,,,
1825,,,,t,,,,,,,,
1827,,t,,,,,,,,,,
1828,,,,,,,,,,t,,
1829,,,,,,t,,,,,t,t
1832,,,t,,,,,,,,,
1863,,,,,,,),,,,,
1872,,,),,),,,),,,,
1873,,,,,,,,,),,,
1875,),,,,,,,,,,,
1876,,,,),,),,,,),,
1878,,),,,,,,,,,,
1881,,,,,,,,,,,),)
2265,,,,,,,(,,,,,
2267,,,,,,,,,(,,,
2269,,,,,,,,,,(,,
2270,,,,,,,,(,,,,
2271,,,,(,,,,,,,,
2272,,,,,,,,,,,(,
2273,,(,,,,,,,,,,
2274,(,,,,,(,,,,,,(
2276,,,(,,,,,,,,,
2284,,,,,(,,,,,,,
2287,,,,,,,p,,,,,
2292,,,,,,,,p,,,,
2295,,,p,,,,,,,,,
2296,,p,,,,p,,,p,,,
2297,,,,p,,,,,,,,
2298,,,,,,,,,,p,p,p
2301,p,,,,,,,,,,,
2309,,,,,,,),,,,,
