,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
808,,,,(,,,(,(,,,,
810,,,,,,,,,(,,,(
811,(,(,(,,(,,,,,,,
812,,,,,,,,,,,(,
813,,,,,,(,,,,,,
814,,,,,,,,,,(,,
819,,,,,,,N,,,,,
821,,,,,,,,N,,,,
822,,,N,,,,,,,,,
831,,N,,,,,,,,,,
832,,,,,,N,,,,,,
833,,,,,,,,,N,,,
835,N,,,,,,,,,,,
836,,,,,,,,,,N,N,N
839,,,,,N,,,,,,,
847,,,,N,,,,,,,,
857,,,,,,),,,,,,
858,,,,,,,),,,,,
860,,,,,),,,,,,),
861,,,,),,,,,,,,)
862,,,,,,,,),),,,
863,),,,,,,,,,),,
864,,),),,,,,,,,,
890,,,,,,,,(,,,,
891,,,,,,,,,(,,,
897,,,,,,,,,,(,,
906,(,,,(,,,,,,,,
909,,,,,,,,,,,,(
910,,(,,,,,,,,,,
911,,,,,(,,,,,,(,
912,,,,,,(,,,,,,
931,,,,,,,(,,,,,
939,,,(,,,,,,,,,
949,,,,,,,,t,,,,
956,,,,,,,,,t,,,
958,,,,,t,,,,,,,
961,t,,,,,,,,,,,
963,,,,t,,,,,,,,
964,,t,,,,,,,,t,t,
965,,,,,,,,,,,,t
967,,,,,,t,t,,,,,
977,,,t,,,,,,,,,
988,,,,,),,,,,,,
997,,,,,,,,),,,,
1006,),,,,,,,,,,,
1008,,,,,,,,,),,),)
1009,,,,,,,,,,),,
1010,,,,),,,),,,,,
1011,,,),,,,,,,,,
1014,,),,,,,,,,,,
1017,,,,,,),,,,,,
1158,,,,,,,(,,,,,
1165,,,,,,,,,,,(,
1166,,(,(,,,(,,,,,,
1167,,,,,(,,,,,,,
1168,,,,,,,,,,(,,
1169,,,,,,,,,,,,(
1170,,,,(,,,,(,,,,
1172,,,,,,,,,(,,,
1184,,,,,,,p,,,,,
1186,,,,,,,,p,,,,
1190,,,,,,,,,p,,,
1194,(,,,,,,,,,,,
1195,,,,,p,,,,,,,
1196,,,p,,,,,,,,,
1198,,,,,,p,,),,,,
1201,,p,,,,,,,,,,
1202,,,,,,,,,,,p,
1203,,,,,,,),,,p,,
1204,,,,p,,,,,,,,
1205,,,,,,,,,,,,p
1207,p,,,,,,,,,,,
1210,,,,,),,,,,,,
1211,,,),,,,,,,,,
1219,,,,,,,,,),,,
1221,,,,),,,,,,,),
1222,),,,,,,,,,,,
1225,,,,,,),,,,,,)
1228,,),,,,,,,,),,
1241,,,(,,,,,,,,,
1244,,,,,,(,,,,,,
1249,,,,(,,,,,,,,
1253,,,,,,,(,,,,,
1254,,,,,,,,(,,,,
1255,(,(,,,,,,,,,,
1256,,,,,(,,,,(,,(,(
1257,,,,,,,,,,(,,
1265,,,N,,,,N,N,,,,
1275,,,,,,,,,N,,,
1276,,N,,,,N,,,,,,
1279,N,,,,,,,,,,,
1280,,,,,,,,,,,,N
1281,,,,,N,,,,,N,N,
1290,,,,N,,,,,,,,
1294,,,),,,,,,,,,
1300,,,,,,,),,,,,
1302,,,,,,),,,,,,
1304,,),,,),,,,,,,)
