,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
712,,,,(,,,,,,,,
713,,,,,,,,,(,,(,
714,,(,,,,,,(,,,,(
715,,,,,,(,(,,,,,
716,(,,,,(,,,,,,,
717,,,,,,,,,,(,,
719,,,(,N,,,N,,,,,
720,,,,,,,,N,,,,
723,,,,,,,,,N,N,,
730,,,,,N,,,,,,N,
732,N,,,,,,,,,,,
733,,N,,,,N,,,,,,N
747,,,N,,,,,,,,,
751,,,,,,,,,,,,)
754,,,,),,,,,,,,
756,),,,,),,),),),),),
759,,),,,,,,,,,,
761,,,),,,),,,,,,
814,,,,,,,,,,,(,
816,,(,,,,(,,,,,,
819,,,,(,,,,,,,,
826,,,,,,,,,,(,,
829,,,,,,,,,,,,(
832,(,,,,,,,,,,,
833,,,,,,,,,(,,,
839,,,,,,,(,(,,,,
848,,,,,(,,,,,,,
866,,,(,,,,,,,,,
883,,,,,t,,,,,,,
886,,,,,,,,,,,t,t
887,t,,,,,,,,,,,
888,,,,,,,,,t,t,,
889,,,,,,,t,,,,,
890,,,,t,,,,,,,,
891,,t,,,,,,,,,,
892,,,,,,t,,t,,,,
893,,,t,,,,,,,,,
913,,,),,,,,,,,,
919,,,,,,,,),,,,
922,,,,,),,,,,,,
925,),,,,,,),,,,,
926,,),,,,,,,,,,
927,,,,),,,,,,,,
928,,,,,,,,,),),,
929,,,,,,),,,,,,
930,,,,,,,,,,,,)
931,,,,,,,,,,,),
948,,,,,,(,,,,,,
949,,(,(,,,,,,,,,
960,,,,(,,,,,,,,
968,,,,,,,,,,(,(,(
975,,,,,,,,,(,,,
979,,,,,,,,(,,,,
989,,,p,,,,,,,,,
990,(,,,,,,,,,,,
991,,,,,(,p,,,,,,
992,,,,,,,,,,p,,
993,,,,,,,,,,,p,
994,,,,,,,(,,,,,p
995,,,,,,,,,p,,,
996,,p,,,,,,,,,,
997,,,,,,,,p,,,,
1005,,,,p,,,,,,,,
1008,,,,,,,,),,,,
1011,,,),,,,,,,,,
1012,p,,,,,,p,,,,,
1013,,,,,p,,,,,,,
1020,,,,,,),,,,,,
1022,,,,,,,,,,),,
1023,,),,,,,,,,,,
1025,),,,,,,,,,,),
1027,,,,,),,,,,,,
1030,,,,),,,,,,,,
1031,,,,,,,,,),,,
1032,,,,,,,,,,,,)
1041,,,,,,,),,,,,
1074,(,,,,,,,,,,,
1076,,,,,(,,,,,,,
1078,,,,,,,(,,,,,
1079,,,,(,,(,,,(,(,,
1080,,(,,,,,,(,,,(,(
1083,,,(,N,,,,,,,,
1084,,,,,,,N,,,,,
1085,,,,,,,,N,,,,
1087,,,,,,,,,N,,,
1091,,,,,,,,,,N,,
1094,,,,,N,,,,,,,
1097,,N,,,,N,,,,,N,N
1098,N,,,,,,,,,,,
1112,,,N,,,,,,,,,
1114,,,,,,,,,,,,)
1117,),,,,,,,,,,,
1121,,,,,,,,,,),),
1122,,,,,),,,),),,,
1123,,,,,,,),,,,,
1124,,,,,,),,,,,,
1125,,,,),,,,,,,,
1126,,,),,,,,,,,,
1130,,),,,,,,,,,,
1180,,,,,,,,,(,,,
1185,,(,,,,,,,,,,
1187,,,,,,,,,,(,,
1190,,,,(,,(,,,,,,
1191,,,,,,,,,,,(,
1193,,,,,,,,,,,,(
1195,(,,,,,,(,,,,,
1196,,,,,,,,(,,,,
1197,,,,,(,,,,,,,
1205,,,(,,,,,,,,,
1238,,,,,,,,,,,t,
1239,,,t,,,t,,,t,t,,
1240,,t,,,,,,,,,,
1241,,,,t,,,,,,,,
1242,,,,,,,,,,,,t
1244,t,,,,,,,,,,,
1247,,,,,t,,,,,,,
1249,,,,,,,t,t,,,,
1265,,,),,,,,,,,,
1268,,,,,,,,),,,,
1276,,,,,,,,,,),,
1279,,,,),,,,,,,,
1280,,,,,,,),,,,,
1281,),,,,,,,,,,),
1284,,,,,,),,,,,,
1288,,),,,,,,,,,,
1291,,,,,,,,,,,,)
1294,,,,,),,,,),,,
1526,,,(,,,,,,,,,
1532,(,,,,,,,,,,,
1533,,,,,,,,(,,,,
1535,,,,(,,,,,,,,
1537,,(,,,,,,,,,,
1538,,,,,,,,,,(,,
1539,,,,,,(,,,,,,
1542,,,,,,,,,,,(,
1543,,,,,,,,,(,,,(
1545,,,,,(,,,,,,,
1547,,,p,,,,,,,,,
1554,,,,,,,,p,,,,
1556,,,,,,,(,,,,,
1558,,,,,,,,,p,,,
1559,,,,,,,,,,p,,
1560,,,,,,p,,,,,,
1561,,,,,,,,,,,p,
1562,,,,,,,,,,,,p
1564,,p,,,,,,),,,,
1566,,,,p,,,,,,,,
1567,p,,,,,,,,,,,
1570,,,,,,,p,,,,,
1572,,,,,,,,,),,,
1573,,,,,p,,,,,,,
1578,,,),,,,,,,,,
1587,,,,,,,,,,,),
1588,,,,,,),,,,,,
1591,,,,,,,,,,,,)
1592,,,,,,,,,,),,
1593,),),,,,,,,,,,
1594,,,,,,,),,,,,
1595,,,,),,,,,,,,
1596,,,,,),,,,,,,
1647,,,,(,,,,,,,,
1648,,,,,,,(,(,,,,
1649,,,,,(,,,,,(,,(
1650,(,(,,,,,,,(,,,
1651,,,,,,(,,,,,(,
1653,,,,N,,,N,,,,,
1655,,,(,,,,,N,,,,
1657,,,,,,,,,N,,,
1666,,,,,,,,,,N,,
1667,,,,,,N,,,,,N,N
1668,N,N,,,N,,,,,,,
1669,,,N,,,,,,,,,
1688,,,,,),,,,,,,
1689,,,,,,,),,,,,
1690,,,,,,,,,,,,)
1691,,,,),,,,,),,,
1692,),,,,,,,,,),,
1693,,,,,,,,),,,),
1694,,,),,,,,,,,,
1696,,,,,,),,,,,,
1698,,),,,,,,,,,,
1748,,(,,,,,,,,,,
1749,,,,,,,,,(,,,
1757,,,,,,,,(,,,,
1759,,,(,,,,,,,,,
1760,,,,,,(,,,,,,(
1761,,,,,,,(,,,,,
1765,,,,(,,,,,,,,
1767,,,,,,,,,,(,(,
1780,,,,,(,,,,,,,
1782,(,,,,,,,,,,,
1810,,,t,,,,,,,,,
