,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
591,,,,,,,,(,(,,,
594,,,,,,,(,,,,,
595,,(,,(,,,,,,,,
596,,,,,,(,,,,(,(,(
597,(,,,,,,,,,,,
598,,,,,(,,,,,,,
600,,,(,,,,,,,,,
601,,,,N,,,,,,,,
604,,,,,,,,N,,,,
605,,,,,,,N,,N,,,
611,,,N,,,,,,,,,
613,,N,,,,N,,,,,,
615,N,,,,,,,,,,,
617,,,,,,,,,,,,N
618,,,,,N,,,,,,,
619,,,,,,,,,,N,N,
626,,,,),,,,,,,,
628,,),,,,,,,,,,
630,,,,,,,,,,,),
631,,,,,,,,,,),,
632,,,),,,,,,),,,
633,,,,,,),,,,,,
635,,,,,,,),,,,,
636,,,,,,,,),,,,
638,,,,,,,,,,,,)
639,,,,,),,,,,,,
642,),,,,,,,,,,,
684,,,,,,,,,(,,,
685,,,,,,,,,,(,,
688,,,,(,,,(,,,,,
691,,,,,,,,,,,(,
694,,,,,,,,(,,,,
696,,(,,,,,,,,,,
699,(,,,,,,,,,,,(
705,,,(,,(,,,,,,,
720,,,,,,(,,,,,,
735,,,,,,,,,t,,,
737,,,,,,,,t,,,,
744,,,t,,,,,,,,,
748,,,,,t,,,,,,,
749,t,t,,t,,,,,,,,
750,,,,,,,t,,,,,
752,,,,,,,,,,t,t,
754,,,,,,,,,,,,t
761,,,,,,t,,,,,,
773,,,),,,,,,,,,
775,,,,,,,),,,,,
780,,),,,,,,,,,,
782,,,,),),,,,),,,
783,),,,,,,,),,,),
787,,,,,,),,,,),,)
968,,,,,,,(,,,,,(
971,,,,,,,,(,,,,
972,,,(,,,,,,(,(,,
974,,(,,(,,(,,,,,(,
975,(,,,,,,,,,,,
987,,,,,,,p,,,,,
988,,,,,,,,p,,,,
993,,,,,(,,,,,,,
994,,,p,,,,,,,,,
996,,,,,,p,,,,,,
1001,,,,,,,),,,,,
1002,,p,,,,,,,,,p,
1003,,,,p,,,,,p,,,
1004,,,,,,,,,,p,,p
1005,p,,,,,,,,,,,
1011,,,,,p,,,,,,,
1013,,,),,,,,,,,,
1014,,,,,,),,),,,,
1018,,,,,,,,,),,,
1021,,,,,,,,,,),),
1023,,,,,,,,,,,,)
1024,),),,),,,,,,,,
1026,,,,,),,,,,,,
1030,,,,,,,,,(,,,
1031,,,,,,,(,,,,,
