,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
876,,,,,,,,,(,,,
879,,,,,,,(,,,,,
880,,,,(,,,,,,,(,
882,,(,(,,,(,,,,,,(
884,(,,,,,,,(,,,,
885,,,,,(,,,,,(,,
888,,,,N,,,,,,,,
889,,,N,,,,,,,,,
892,,,,,,,N,,,,,
895,,,,,,,,N,,,,
896,,,,,,,,,N,,,
898,,,,,,,,,,N,,
901,,,,,,N,,,,,N,
902,N,N,,,N,,,,,,,N
919,,,,,,),,,,,,
928,,,,),,,,,,,,
929,),,,,),,,,,),,)
930,,,,,,,,,),,,
931,,,,,,,,,,,),
932,,,),,,,,),,,,
933,,),,,,,,,,,,
935,,,,,,,),,,,,
974,,,,,,,,,(,,,(
979,,,,,,,,,,(,,
981,,,,,,,,(,,,,
987,,,,(,,,,,,,,
992,(,,,,,,,,,,,
996,,,,,(,,,,,,,
998,,,(,,,,,,,,,
1004,,(,,,,,,,,,,
1010,,,,,,,(,,,,(,
1012,,,,,,(,,,,,,
1036,,,,,,,,t,,,,
1037,,,,,,,,,t,,,
1040,,,t,,,,,,,,,
1048,,,,,,,,,,t,,
1049,,,,,,,,,,,t,
1050,,,,,t,,,,,,,
1053,t,,,,,,,,,,,
1055,,,,t,,,,,,,,
1057,,t,,,,,,,,,,
1059,,,,,,t,,,,,,
1060,,,,,,,t,,,,,
1061,,,,,,,,,,,,t
1082,,,,,,,,),),,,
1083,,,,),,,,,,,,
1086,),,,,,,,,,,,
1094,,),,,,),,,,,,
1097,,,,,),,,,,,,)
1101,,,,,,,,,,,),
1103,,,,,,,),,,,,
1114,,,,,,,,,,),,
1115,,,),,,,,,,,,
1223,,,(,,,,,,,,,
1230,(,,,,,(,,,,,,
1231,,(,,,,,,,,,,
1232,,,,(,,,,,(,,,
1233,,,,,,,,,,,(,(
1235,,,,,,,,,,(,,
1239,,,,,,,,(,,,,
1241,,,,,(,,,,,,,
1252,,,,,,,(,,,,,
1254,,,,,,,,p,,,,
1258,,,,,,,,,,p,,
1259,,,,,,p,,,p,,,
1260,,p,p,,,,,,,,p,
1262,,,,p,,,,,,,,
1266,p,,,,,,,,,,,p
1268,,,,,,,p,,,,,
1273,,,,,p,,,,,,,
1277,,,,,,,,),,,,
1284,,,,,,),,,,,,
1286,,,,,,,,,,),,
1287,,,,,,,,,),,,
1289,,,,),,,,,,,,
1290,,,,,),,,,,,,
1291,),,,,,,,,,,,
1292,,,,,,,,,,,),
1294,,,,,,,),,,,,
1295,,),,,,,,,,,,
1296,,,,,,,,,,,,)
1299,,,),,,,,,,,,
1325,,,,,,,(,,,,,
1328,,,,,,,,(,,,,
1329,,,,(,,,,,,,,
1331,,,,,,,,,(,,,
1333,,,,,(,,,,,,,(
1334,(,(,,,,,,,,,(,
1336,,,(,,,(,,,,(,,
1338,,,,N,,,,,,,,
1342,,,N,,,,,,,,,
1343,,,,,,,N,,,,,
1346,,,,,,,,N,,,,
1347,,,,,,,,,N,,,
1349,,,,,,,,,,N,,
1351,,,,,,,,,,,N,
1352,,N,,,,,,,,,,N
1353,N,,,,N,N,,,,,,
1370,,,,,,),,,,,,
1372,,,),,,,,,,,,
1373,,,,),,,,,,,,
1378,),,,,),,,),,),,)
1380,,,,,,,,,),,),
1383,,,,,,,),,,,,
1390,,),,,,,,,,,,
1428,,,(,,,,,,,,,
1431,,,,,,,,(,,,,
1433,,,,,,,,,(,,,
1435,,,,,,,,,,(,,
1440,,,,,,,,,,,,(
1442,,,,,,,,,,,(,
1445,,,,,(,,,,,,,
1448,(,,,,,,,,,,,
1453,,,,(,,,,,,,,
