,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
810,,,,,,,(,,,,,
818,(,,,,,,,,,,,(
820,,,,,,,,,,,(,
823,,,,,,,,(,,,,
827,,,,,,,,,,(,,
832,,,,,,,,,(,,,
846,,,,,,(,,,,,,
850,,,,,(,,,,,,,
851,,(,(,,,,,,,,,
853,,,,(,,,,,,,,
860,N,,,,,,,,,,,
862,,,,,,N,,,,,N,
863,,N,N,,,,,,,N,,
866,,,,,,,,,N,,,
869,,,,,,,,,,,,N
870,,,,,,,N,N,,,,
888,,,,N,,,,,,,,
889,,,,,N,,,,,,,
895,,,,,,,),,,,,
904,,,,,,,,,,,,)
905,),,,,,,,),,),),
906,,,,,,,,,),,,
910,,,,),,,,,,,,
922,,),,,,,,,,,,
923,,,,,,),,,,,,
924,,,),,,,,,,,,
925,,,,,),,,,,,,
931,,,,,,,(,,,,,
945,(,,,,,,,,,,,
946,,,,,,,,,,,,(
959,,,,,,,,(,,,,
961,,,,,,,t,,,,,
963,,,,,,,,,(,,,
967,,,,,,,,,,,(,
969,,,,,,,,,,(,,
970,,,,,,(,,,,,,
978,,,,(,,,,,,,,
979,,,,,,,,,,,,t
985,,,,,(,,,,,,,
992,,,(,,,,,,,,,
993,,(,,,,,,,,,,
1002,,,,,,,),,,,,
1012,,,,,,,,,t,,,
1014,,,,,,,,t,,,,
1016,,,,,t,,,,,,,
1017,,,,,,,,,,t,,
1019,t,,,,,,,,,,,
1020,,,t,,,,,,,,,
1022,,,,,,,,,,,t,
1023,,,,,,t,,,,,,
1024,,t,,,,,,,,,,
1025,,,,t,,,,,,,,
1051,,,,,,,,,,,,)
1061,,,,,),,,,,,,
1070,,,,,,,,,),,,
1072,,,,,,,,,,),,
1073,,,),,,,,,,,,
1074,,,,,,,,),,,),
1075,,,,,,),,,,,,
1077,,),,,,,,,,,,
1084,),,,,,,,,,,,
1094,,,,),,,,,,,,
1318,,,,,,,,,,,,(
1319,,,,,,,,,,,(,
1320,,,,,,,,,,(,,
1323,,,,,,,(,(,,,,
1324,,,,,,(,,,,,,
1327,(,,,,,,,,,,,
1328,,(,,,,,,,,,,
1332,,,,,,,,,(,,,
1335,,,,(,,,,,,,,
1340,N,,,,,,,,,,,
1341,,N,,,,,,,,,,
1343,,,(,,,N,,,,,,
1349,,,,,(,,,,,,,
1356,,,N,,,,,,,,,
1361,,,,,,,,,,N,N,
1363,,,,,,,,,N,,,
1368,,,,,,,,N,,,,N
1369,,,,,,,N,,,,,
1385,,,,N,,,,,,,,
1387,,,,,N,,,,,,,
1400,,,,,,,,,,,,)
1401,,,,,,,,),,,,
1402,,,,,,,,,),),,
1403,,,,,,,,,,,),
1404,),,,,,,,,,,,
1405,,,,,,,),,,,,
1421,,,),,,,,,,,,
1422,,),,,,,,,,,,
1423,,,,,,),,,,,,
1424,,,,,),,,,,,,
1428,,,,),,,,,,,,
1434,,,,,,,,,,,,(
1450,,,,,,,,(,,,,
1453,(,,,,,,,,,,,
1457,,,,,,,,,(,,,
1464,,,,,,,,,,(,,
1468,,,,,,,,,,,(,
1473,,,,,(,,,,,,,
1478,,,,,,,(,,,,,
1482,,,(,,,(,,,,,,
1484,,(,,,,,,,,,,
1487,,,,(,,,,,,,,
1504,,,,,,,,,,,,t
1505,t,,,,,,,,,,,
1509,,,,,,,,,t,,,
1512,,,,,,,,t,,,,
1513,,,,,,,t,,,,,
1515,,,,,,,,,,t,,
1522,,,,t,,,,,,,,
1523,,,,,,,,,,,t,
1528,,t,,,,,,,,,,
1530,,,t,,,t,,,,,,
1531,,,,,t,,,,,,,
1561,,,,,),,,,),,,
1566,,,,,,,,,,),,
1567,,,,,,,,,,,),
1569,,,,,,,,),,,,
1571,),,,,,,),,,,,
1572,,,,,,,,,,,,)
1587,,,,),,,,,,,,
1595,,),),,,),,,,,,
1816,,,,,,,(,,,,,
1817,,,,,,,,(,,,,
1819,,,,,,,,,,(,,
1820,,,,,,,,,,,(,
1828,,,,,,,,,(,,,
1832,,,,,,,,,,,,(
1834,(,,,,(,,,,,,,
1850,,,,,,(,,,,,,
1852,,,(,,,,,,,,,
1853,,(,,,,,,,,,,
1856,,,N,(,,,,,,,,
1857,,,,,,N,,,,,,
1859,,,,,,,,,,N,N,
1861,,,,,,,,,N,,,
1865,,,,,,,,N,,,,N
1867,,N,,,,,N,,,,,
1871,N,,,,,,,,,,,
1879,,,,N,,,,,,,,
1884,,,,,N,,,,,,,
1896,,,,,,,,),,,,
1898,,,,,,,),,,,,
1899,),,,,,,,,,,),
1901,,,,,,,,,),,,)
1902,,,,,,,,,,),,
1918,,,,),,,,,,,,
1919,,),,,,,,,,,,
1920,,,),,,),,,,,,
1923,,,,,),,,,,,,
1932,,,,,,,,,,(,,
1937,,,,,,,,(,(,,,
1949,,,,,,,,,,,,(
1951,(,,,,,,,,,,,
1967,,,,(,,,,,,,,
