,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
582,,,,(,,,,,,,,
583,,,,,,,(,(,,,,
585,,,,,(,,,,,,,
586,,(,,,,,,,,,,
587,,,(,,,(,,,,,,(
588,,,,,,,,,,(,(,
589,(,,,,,,,,,,,
590,,,,,,,,,(,,,
599,,,,,N,,,,,,,
600,,,,,,,N,,,,,
601,,,,,,,,N,,,,
606,N,,,,,,,,,,,
608,,,,,,,,,N,,,
610,,,,,,,,,,,N,N
611,,N,,,,N,,,,,,
612,,,N,,,,,,,N,,
624,,,,N,,,,,,,,
629,,,,,,),,,,,,
631,,),,,,,,,,,,
633,,,,,,,,,,,,)
634,,,,,,,,,,,),
636,,,,,,,,,,),,
637,,,,,),,,,,,,
638,,,,),,,,,,,,
639,,,,,,,,,),,,
644,,,,,,,,),,,,
645,,,,,,,),,,,,
646,),,,,,,,,,,,
650,,,),,,,,,,,,
663,,,,,,,,,,(,,
664,,,,,,,,,(,,,
669,,,,,,,,(,,,,
673,,,,,,,,,,,(,
674,,,,,,,,,,,,(
679,,(,,,,,,,,,,
680,,,,(,,,,,,,,
688,,,,,,(,,,,,,
692,,,,,(,,,,,,,
693,(,,,,,,,,,,,
712,,,(,,,,(,,,,,
715,,,,,t,,,,,,,
729,,,,,,,,t,,,,
735,,,,,,,,,t,,,
737,,,,,,,,,,t,,
738,t,,,,,,,,,,t,t
740,,,,t,,,,,,,,
741,,t,,,,,,,,,,
742,,,,,,t,t,,,,,
744,,,t,,,,,,,,,
755,,,,,),,,,,,,
761,,,,,,,),,,,,
766,,,),,,,,,,,,
775,),,,,,,,,,,,
781,,,,),,,,,,,,
783,,),,,,,,,,,,
784,,,,,,),,,,,,
786,,,,,,,,,,,),
787,,,,,,,,,,,,)
789,,,,,,,,),),,,
791,,,,,,,,,,),,
1093,,,,,,,,(,,,,
1099,,,,,,(,,,,,,
1109,,(,,,,,,,,,,
1110,,,,(,,,,,,,,
1112,(,,,,,,,,,,,
1114,,,(,,,,(,,,,,
1115,,,,,,,,,(,,,
1116,,,,,,,,,,(,,
1117,,,,,(,,,,,,(,
1118,,,,,,,,,,,,(
1122,,,,,,,,p,,,,
1134,,,,,,,p,,,,,
1136,,,,,p,,,,,,,
1137,,,p,,,,,,,,,
1138,,p,,,,p,,,,,,
1140,,,,p,,,,,p,,,
1141,,,,,,,,,,p,,
1142,,,,,,,,,,,p,
1143,,,,,,,,,,,,p
1145,p,,,,,,,,,,,
1147,,,,,),,,,,,,
1149,,,),,,,,,,,,
1150,,,,,,,),,,,,
1152,,,,,,),,,,,,
1154,,,,),,,,,,,,
1156,,,,,,,,),,,,
1158,,,,,,,,,),),,)
1160,),,,,,,,,,,),
1163,,),,,,,,,,,,
1167,,,,,,,(,,,,,
1171,,,,,(,,,(,,,,
1173,,,,,,,,,,,(,
1174,,,(,,,,,,,,,
1175,,,,,,,,,(,(,,
1177,,,,(,,(,,,,,,
1178,(,(,,,,,,,,,,(
1188,,,,,N,,,,,,,
1190,,,,,,,N,N,,,,
1195,N,,,,,,,,,,,
1197,,,,,,,,,N,,,
1199,,,,,,N,,,,,N,N
1200,,N,,,,,,,,,,
1201,,,N,,,,,,,N,,
1213,,,,N,,,,,,,,
1219,,),,,,,,,,,,
1224,,,,,,,,,,,),
1225,,,,,,,,,,,,)
1226,),,,,),,,,,,,
1227,,,,,,,,,),,,
1229,,,,,,,),,,,,
1230,,,,),,,,,,,,
1233,,,,,,,,,,),,
1235,,,,,,,,),,,,
1240,,,),,,,,,,,,
1242,,,,,,),,,,,,
1256,,,,,,,,,,(,,
1258,,,,,,,,,(,,,
1259,,,,,,,,(,,,,
1267,,,,,,(,,,,,,
1268,,,,(,,,,,,,,
1276,,,,,,,,,,,(,(
1280,,,,,(,,,,,,,
1281,(,,,,,,,,,,,
1282,,(,,,,,,,,,,
1301,,,(,,,,,,,,,
1304,,,,,t,,,,,,,
1307,,,,,,,(,,,,,
1317,,,,,,,,t,,,,
1324,,,,,,,,,t,,,
1325,t,,,,,,,,,,,
1327,,,,,,,,,,t,,t
1328,,,,,,,,,,,t,
1329,,,,t,,,,,,,,
1330,,t,,,,,t,,,,,
1331,,,,,,t,,,,,,
1332,,,t,,,,,,,,,
1350,,,,,),,,,,,,
1359,),,,,,,,,,,,
1361,,),,),,,,,,,,
1362,,,,,,,),,,,,
1370,,,,,,,,,,,,)
1371,,,,,,,,),,,,
1372,,,),,,),,,,,),
1375,,,,,,,,,),,,
1377,,,,,,,,,,),,
1666,,,,,,,,(,,,,
1667,,(,,,,(,,,,,,
1669,,,,(,,,,,,,,
1670,,,(,,,,,,,,,
1672,,,,,,,,,(,,(,
1673,,,,,,,(,,,,,
1675,(,,,,,,,,,,,
1676,,,,,(,,,,,,,
1677,,,,,,,,,,,,(
1679,,,,,,,,,,(,,
1682,,,,,,,,p,,,,
1684,,,,,,,p,,p,,,
1696,,,p,,p,,,,,,,
1697,,p,,,,p,,,,,,
1699,,,,p,,,,,,,,
1702,,,,,,,,,,,p,p
1704,,,,,),,,,,p,,
1705,p,,,,,,,,,,,
1707,,,,,,,),,,,,
1710,,,,,,,,),,,,
1713,,,,,,,,,),,,
1715,,,),,,,,,,,,
1718,,),,),,),,,,,,
1719,),,,,,,,,,,,
1720,,,,,,,,,,),,
1721,,,,,,,,,,,,)
1723,,,,,,,,,,,),
1729,,,,,(,,,,,,,
1733,,,,,,,,(,,,,
1734,,,,,,,(,,,,,
1735,,,,,,,,,(,,,
1738,,,,(,,,,,,(,(,(
1739,(,(,(,,,(,,,,,,
1745,,,,,N,,,,,,,
1752,,,,,,,,N,,,,
1753,,,,,,,N,,,,,
1756,N,,,,,,,,,,,
1757,,,,,,,,,N,,,
1759,,,,,,,,,,,,N
1760,,,,,,,,,,,N,
1761,,N,N,,,N,,,,,,
1762,,,,,,,,,,N,,
1777,,,,N,,,,,,,,
1779,,,,,,),,,,,,
1783,,),,,,,,,,,,
1786,),,,,,,,,,,,
1787,,,,),,,,,,,,)
1789,,,,,),,,,,,),
1790,,,,,,,,,),),,
1794,,,,,,,),,,,,
1797,,,,,,,,),,,,
1802,,,),,,,,,,,,
1813,,,,,,,,,(,,,
1818,,,,,,,,,,(,,
1823,,,,,,,,(,,,,
1832,,,,,,,,,,,(,
1833,,,,,(,,,,,,,(
1834,(,,,,,(,,,,,,
1838,,(,,(,,,,,,,,
1859,,,(,,,,,,,,,
1872,,,,,t,,,,,,,
1873,,,,,,,(,,,,,
1879,,,,,,,,t,,,,
1885,,,,,,,,,t,,,
1887,t,,,,,,,,,,,
1888,,,,,,,,,,t,,
1889,,,,,,,,,,,t,t
1890,,,,t,,,t,,,,,
1891,,t,,,,,,,,,,
1892,,,,,,t,,,,,,
1893,,,t,,),,,,,,,
1918,,,,,,,),,,,,
1922,),,,,,,,,,,,
1924,,,,),,,,,,,,
1925,,,,,,,,,,,,)
1932,,,,,,,,,,,),
1933,,,,,,),,,,,,
1934,,,,,,,,),),),,
1936,,,),,,,,,,,,
1937,,),,,,,,,,,,
2181,,,,,,,,(,,,,
