,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
1351,,,,,(,,,,,,,
1353,,,,,,,(,(,(,,,
1354,,,,,,(,,,,,,
1355,,,(,,,,,,,,,
1356,,,,,,,,,,(,,
1357,,,,(,,,,,,,,
1358,,(,,,,,,,,,,(
1360,,,,,,,,,,,(,
1362,(,,,,,,,,,,,
1365,,,,N,,,,,,,,
1366,,,,,,,N,,,,,
1368,,,,,,,,N,,,,
1382,,,,,N,,,,N,,,
1385,N,,,,,,,,,,,
1389,,,,,,,,,,N,,
1391,,,,,,,,,,,N,
1392,,N,,,,N,,,,,,N
1393,,,N,,,,,,,,,
1406,,,,,),,,,,,,
1418,,,,),,,,,,,,
1421,,,,,,,,,,),,
1422,,,,,,,),,),,,
1423,),),,,,,,),,,,
1425,,,),,,,,,,,,
1427,,,,,,,,,,,,)
1428,,,,,,,,,(,,,
1429,,,,,,,,,,,),
1430,,,,,,),,,,,,
1457,,,,,,,,,,(,,
1467,,,,,,,,,,,,(
1475,,,,,,,,,,,(,
1479,,,,,,,,,t,,,
1496,,,,(,,,,,,,,
1498,,,(,,,,,,,,,
1499,(,,,,,,,,,,,
1510,,,,,,,,(,,,,
1515,,,,,,,(,,,,,
1518,,,,,(,,,,,,,
1542,,,,,,,,,,t,,t
1545,,,,,,(,,,,,t,
1548,,,,t,,,,,,,,
1550,,(,,,,,,,,,,
1551,,,,,,,t,,,,,
1554,,,,,,,,t,,,,
1561,t,,,,,,,,,,,
1581,,,,,t,,,,,,,
1594,,,t,,,,,,,,,
1595,,,,,,,),,,,,
1596,,,,,,t,,),,,,
1597,,,,),,,,,,,,
1598,,t,,,,,,,,,,
1602,,,,,,,,,,),),
1604,,,,,,,,,,,,)
1622,,,,,,,,,),,,
1625,,),,,,,,,,,,
1634,,,,,),,,,,,,
1637,,,),,,,,,,,,
1641,,,,,,),,,,,,
1642,),,,,,,,,,,,
1991,,,,,,(,,,,,,
2010,,,,,,p,,,,,,
2012,,,,,(,,,,,,,
2020,,,,,,,,,,(,,
2031,(,,,,,,,,,,,
2032,,,,,,,(,,,,,
2033,,,,,,,,(,,,,
2035,,,,,,,,,(,,,
2038,,,,,,,,,,p,,
2041,,,,,,),,,,,,
2044,,,,(,p,,,,,,,
2049,,(,,,,,,,,,,
2050,,,,,,,p,,,,,
2051,,,,,,,,,,,,(
2052,,,(,,,,,p,,,,
2055,,,,,,,,,,,(,
2057,,,,,,,,,p,,,
2058,,,,,,,,,,),,
2061,p,,,,,,,,,,,
2066,,,,p,,,,,,,,
2067,,,,,,,,),,,,
2068,,,,,,,),,,,,
2071,,,,,,,,,,,,p
2072,,,,,),,,,,,p,
2073,,p,,,,,,,,,,
2080,,,p,,,,,,,,,
2081,),,,,,,,,),,,
2082,,,,),,,,,,,,
2084,,,,,,,,,,,),
2091,,,,,,,,,,,,)
2095,,),,,,,,,,,,
2098,,,),,,,,,,,,
2101,,,,,,,,(,,,,
2102,(,,,,,,,,,,,
2103,,,,,(,,,,,,,
2104,,,,,,(,,,,,,
2105,,,,,,,(,,,(,,
2106,,,,(,,,,,(,,,
2107,,,(,N,,,,,,,,(
2109,,(,,,,,,,,,(,
2117,,,,,,,N,,,,,
2119,,,,,,,,N,,,,
2130,,,,,N,,,,,,,
2131,,,,,,,,,N,,,
2133,N,,,,,,,,,,,
2138,,,,,,,,,,N,,
2139,,,,,,,,,,,N,
2140,,,,,,,,,,,,N
2141,,N,N,,,N,,,,,,
2148,,,,,),,,,,,,
2160,,,),,,,,,,,,
2168,,,,,,),,,,,,
2169,,,,,,,),,,,),
2170,,,,),,,,,,),,
2171,,),,,,,,,,,,
2172,,,,,,,,),,,,
2173,,,,,,,,,),,,)
2174,),,,,,,,,,,,
2203,,,,,,,,(,,,,
2206,,,,,,,,,,,(,
2209,,,,,,,,,,(,,
2234,,,,,,,,,,,,(
2254,,,,,,,,,(,,,
2257,,,,,,,(,,,,,
2264,,,,(,,,,,,,,
2267,(,,,,,,,,,,,
2277,,,(,,,,,,,,,
2279,,,,,(,,,,,,,
2283,,,,,,,,t,,,,
2292,,,,,,(,,,,,,
2295,,,,,,,,,,,t,
2296,,(,,,,,,,t,,,
2298,,,,,,,,,,t,,
2303,,,,t,,,,,,,,
2304,,,,,,,,,,,,t
2305,,,,,,,t,,,,,
2313,t,,,,,,,,,,,
2323,,,,,t,,,,),,,
2339,,,t,),,,,,,,,
2341,,,,,,,,,,,,)
2342,,,,,,,,),,,,
2343,,,,,,t,,,,,,
2345,,t,,,,,,,,,,
2349,,,,,,,),,,),,
2353,,,,,,,,,,,),
2367,),,,,,,,,,,,
2379,,,,,),,,,,,,
2380,,,),,,),,,,,,
2381,,),,,,,,,,,,
2766,,,,,,,,,,(,,
2776,,,,,(,,,,,,,
2777,,,,,,,,,,,(,
2779,(,,,(,,,,,,,,
2786,,,,,,,,,,p,,
2787,,,,,,,(,,,,,
2789,,,,,,,,(,(,,,
2792,p,,,,,,,,,,,
2796,,,,,p,,,,,,,
2797,,,,,,,,,,,p,
2803,,,,,,(,,,,,,(
2806,,,,,,,p,,,),,
2807,,(,,,,,,p,,,,
2808,,,(,,,,,,,,,
2811,,,,,,,,,p,,,
2817,,,,,,,,,,,),
2819,,,,p,,,,,,,,
2821,,,,,,,),,,,,
2823,,,,,,,,),,,,
2824,,p,,,,,,,,,,
2825,),,,,),,,,,,,
2827,,,p,,,p,,,,,,
2829,,,,,,,,,,,,p
2832,,,,,,,,,),,,
2840,,),,,,,,,,,,
2843,,,,),,,,,,,,
2845,,,),,,),,,,,,
2846,,,,,,,,,,,,)
2853,,,,,,,,(,,,(,
2854,,,,,(,,,,,,,
2855,(,,,,,,,,,,,
2856,,,,,,,,,,(,,
2859,,,(,,,,(,,(,,,
2860,,,,,,(,,,,,,
2862,,,,(,,,,,,,,(
2863,,(,,,,,,,,,,
2869,,,,N,,,,,,,,
2872,,,,,,,N,,,,,
2873,,,,,,,,N,,,,
2884,,,,,N,,,,,,,
2887,,,,,,,,,N,,,
2888,N,,,,,,,,,,,
2892,,,,,,,,,,N,,
2893,,N,,,,,,,,,N,
2894,,,,,,,,,,,,N
2895,,,N,,,N,,,,,,
2919,,,,,,),,,,,,
2922,,,,,,,,,,,),
2923,,),,,,,,,,,,
2924,,,,,,,,,,,,)
2925,,,,),,,,,,,,
2926,,,,,,,),),,),,
2930,,,,,,,,,),,,
2932,),,,,,,,,,,,
2933,,,),,,,,,,,,
2937,,,,,),,,,,,,
2973,,,,,,,,,,(,,
2982,,,,,,,,,,,(,
