,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
544,,,,(,,,,,,,,
546,,,(,,,,,,,,,
550,(,,,,(,,,,,,,
556,,,,,,,(,(,(,,,
557,,(,,,,,,,,,,
558,,,,,,(,,,,(,(,(
561,,,,,,,,N,,,,
562,,,,,,,,,N,,,
563,,,,N,,,,,,,,
564,,,,,,,N,,,,,
574,,,,,,,,,,N,,
575,,,,,,N,,,,,,
576,,,,,,,,,,,N,
577,,N,,,,,,,,,,
578,,,,,,,,,,,,N
580,N,,,,N,,,,,,,
589,,,N,,,,,,,,),
595,,,,),,,,,,,,
597,,,,,,,),,),),,
600,),,,,),,,,,,,
601,,,,,,,,),,,,)
611,,,),,,,,,,,,
612,,),,,,),,,,,,
662,,,,,,,,,(,,,
672,,,,,,,,(,,,,
684,,,,,,,,,,(,,
686,,,,,,,,,,,(,
692,,,(,,,,,,,,,
695,,,,,,(,,,,,,
696,,(,,,,,,,,,,
698,,,,,,,,,,,,(
699,,,,(,,,,,,,,
702,(,,,,,,,,,,,
722,,,,,(,,,,,,,
731,,,,,,,,t,,,,
736,,,,,,,(,,t,,,
737,,,t,,,,,,,,,
742,,,,,,t,,,,,,
743,,,,,,,,,,t,,
744,,,,,,,,,,,t,
745,,t,,,,,,,,,,
747,,,,t,,,,,,,,
748,,,,,,,,,,,,t
750,t,,,,,,,,,,,
755,,,,,t,,,,,,,
773,,,,,,,,),,,,
776,,,,,,,t,,,,,
786,),,,,),,,,,,,)
788,,,,,,,,,),,,
789,,,,,,,,,,),),
790,,,,),,,,,,,,
792,,,,,,),,,,,,
793,,),),,,,,,,,,
802,,,,,,,),,,,,
1050,,,(,,,,,,,,,
1051,,(,,,,(,,(,,,,
1052,(,,,(,,,(,,(,,,
1053,,,,,(,,,,,,,(
1055,,,,,,,,,,,(,
1056,,,,,,,,N,,,,
1057,,,,,,,N,,,(,,
1058,,,,,,,,,N,,,
1060,,,,N,,,,,,,,
1071,,,,,,N,,,,N,,
1073,,,,,,,,,,,N,
1074,,N,,,,,,,,,,
1076,N,,,,,,,,,,,N
1077,,,,,N,,,,,,,
1087,,,N,,,,,,,,,
1090,,,,,),,,,,,,
1094,,,,,,,,,,,),
1095,,,,),,,),,,),,
1097,,,),,,),,,),,,
1098,,),,,,,,,,,,
1099,),,,,,,,,,,,
1100,,,,,,,,),,,,
1104,,,,,,,,,,,,)
1158,,,,,,,,,(,,,
1168,,,,,,,,(,,,,
1170,,,(,,,,,,,,,
1172,,,,,,(,,,,,,
1175,,,,,,,,,,(,,
1176,,,,,,,,,,,(,
1179,,(,,,,,,,,,,
1188,,,,(,,,,,,,,
1190,(,,,,,,,,,,,
1202,,,,,,,,,,,,(
1212,,,,,(,,,,,,,
1219,,,,,,,(,,,,,
1221,,,t,,,,,,,,,
1229,,,,,,,,t,,,,
1234,,,,,,,,,t,,,
1240,,,,,,,,,,t,,
1241,,,,,,t,,,,,,
1242,,t,,,,,,,,,,
1244,,,,t,,,,,,,t,
1246,t,,,,,,,,,,,
1249,,,,,,,,,,,,t
1251,,,,,t,,,,,,,
1269,,,,,,,,),,,,
1273,,,,,,,t,,,,,
1283,,,,,),,,,),,,
1285,,,,,,,,,,),,
1286,),,),,,,,,,,,
1287,,),,),,,,,,,,
1288,,,,,,,,,,,),
1289,,,,,,),,,,,,
1298,,,,,,,,,,,,)
1306,,,,,,,),,,,,
1637,,,(,,,,,,,,,
1638,,(,,,,,,,,,,
1641,,,,,,,,(,,,,
1642,,,,(,,,(,,,,(,(
1643,(,,,,(,,,,(,,,
1644,,,,,,,,,,(,,
1645,,,,,,(,,,,,,
1647,,,,,,,,N,,,,
1648,,,,,,,N,,N,,,
1649,,,,N,,,,,,,,
1660,,,,,,N,,,,N,,
1662,,,,,,,,,,,N,
1663,,N,,,,,,,,,,
1664,,,,,,,,,,,,N
1665,N,,,,N,,,,,,,
1678,,,,,,,,,,,),
1680,,,N,,,,,,,,,
1681,,,,,,,,,,),,
1685,,,,),),,,,,,,
1687,,,,,,,),,),,,
1689,),,,,,,,),,,,
1698,,),,,,,,,,,,)
1699,,,),,,),,,,,,
1752,,,(,,,,,,,,,
1754,,,,,,,,,(,,,
1764,,,,,,,,(,,,(,
1767,,,,,,,,,,(,,
1770,,(,,,,,,,,,,
1772,,,,(,,(,,,,,,
1778,(,,,,,,,,,,,
1784,,,,,,,,,,,,(
1796,,,,,(,,,,,,,
1815,,,t,,,,,,,,,
1819,,,,,,,,,t,,,
1820,,,,,,,,t,,,,
1824,,,,,,,(,,,,,
1830,,,,,,,,,,t,,
1833,,,,,,t,,,,,,
1834,,,,,,,,,,,t,
1839,,t,,,,,,,,,,
1841,t,,,t,,,,,,,,
1843,,,,,t,,,,,,,
1848,,,,,,,,,,,,t
1871,,,),,,,,),,,,
1873,,,,,,),,,),,,
1875,,,,,,,t,,,),,
1878,,),,,,,,,,,,
1880,,,,),,,,,,,,
1883,,,,,,,,,,,),
1886,,,,,,,,,,,,)
1894,),,,,,,,,,,,
1898,,,,,),,,,,,,
1916,,,,,,,),,,,,
2031,(,,,,,,,(,,,,
2032,,,,(,,,,,,,,
2034,,,,,,,,,(,,,(
2035,,,,,,,(,,,,(,
2036,,,,,(,,,,,(,,
2037,,,(,,,(,,,,,,
2038,,(,,,,,N,N,,,,
2039,,,,,,,,,N,,,
2040,,,,N,,,,,,,,
2050,,,,,,,,,,N,,
2052,,,,,,N,,,,,N,
2053,N,N,,,,,,,,,,
2054,,,,,,,,,,,,N
2055,,,,,N,,,,,,,
2065,,,,,,,,,,,),
2067,,,N,,,,,,,,,
2072,,,,,,,,,,),,
2074,,,,),),,,,,,,)
2079,,,,,,,,),),,,
2080,,,,,,,),,,,,
2083,),,,,,,,,,,,
2087,,),,,,),,,,,,
2088,,,),,,,,,,,,
2139,,,(,,,,,,,,,
2140,,,,,,,,,(,,,
2147,,,,,,,(,,,,,
2148,,,,,,,,(,,,,
2150,,,,,,,,,,,(,
2157,,(,,,,,,,,(,,
2160,,,,,,(,,,,,,
2163,,,,(,,,,,,,,
2167,(,,,,,,,,,,,
2173,,,,,,,,,,,,(
2175,,,,,(,,,,,,,
2188,,,,,,,t,,,,,
2202,,,t,,,,,,,,,
2207,,,,,,,,t,,,,
2211,,,,,,,,,t,,,
2214,,,,,,,,,,t,,
2216,,,,,,t,,,,,,
2217,,t,,,,,,,,,t,
2218,,,,t,,,,,,,,
2219,t,,,,,,,,,,,
2220,,,,,,,,,,,,t
2221,,,,,t,,,,,,,
2241,,,),,,,,,,,,
2245,,,,,,,,),,,,
2250,,,,,,,),,,,,
2262,),,,,),),,,),),,
2264,,),,),,,,,,,,
2267,,,,,,,,,,,,)
2272,,,,,,,,,,,),
2539,,,(,,,,,,,,,
2541,,,,,,,,(,,,,
2542,,,,,,,(,,,(,,
2543,,,,,,,,,(,,,
2544,,,,,,(,,,,,,
2545,,,,,,,,,,,,(
2546,(,,,(,(,,,,,,(,
2547,,(,,,,,,N,,,,
2548,,,,,,,,,N,,,
2549,,,,,,,N,,,,,
2550,,,,N,,,,,,,,
2560,,,,,,,,,,N,,
2561,,,,,,N,,,,,,
2562,,N,,,,,,,,,N,
2564,N,,,,,,,,,,,N
2565,,,,,N,,,,,,,
2575,,,N,,,,,,,,,
2582,,,),,,,,,,),,
2583,,,,),,),,,,,,
2584,,,,,,,,),,,,
2585,,,,,,,,,),,),
2586,,,,,),,,,,,,)
2587,),,,,,,,,,,,
2590,,,,,,,),,,,,
2597,,),,,,,,,,,,
2635,,,,,,,,,(,,,
2640,,,,,,,,(,,,,
2656,,,,,,,,,,(,,
2669,,,,,,,,,,,(,
2673,,,,,,(,,,,,,
2675,,(,,,,,,,,,,
2676,,,,,,,,,,,,(
2679,,,,(,,,,,,,,
2683,(,,,,,,,,,,,
2692,,,,,(,,,,,,,
2695,,,,,,,(,,,,,
2718,,,(,,,,,,,,,
2722,,,,,,,,t,t,,,
2724,,,,,,t,,,,,,
2727,,,,,,,,,,t,,
2731,,t,,,,,,,,,,
2733,,,,,,,,,,,t,
2734,,,,t,,,,,,,,t
2735,t,,,,,,,,,,,
2745,,,,,t,,,,,,,
2763,,,,,,,t,,,,,
2770,,,,,,,,),,,,
2773,,,,,,,,,),,),
2774,,,,,,,,,,,,)
2775,),,,,,,,,,),,
2784,,),,),,,,,,,,
2785,,,,,,),,,,,,
2792,,,t,,,,,,,,,
2816,,,,,,,),,,,,
2820,,,),,,,,,,,,
2821,,,,,),,,,,,,
3046,,,,(,,,,,,,,
3050,,,(,,,,,,,,,
3053,,,,,,,,(,,,,
3054,,,,,,,(,,(,,,(
3055,,,,,(,,,,,,(,
3056,(,(,,,,,,,,,,
3058,,,,,,,N,N,,,,
3059,,,,,,(,,,N,,,
3061,,,,N,,,,,,(,,
3071,,,,,,,,,,N,,
3072,,,,,,N,,,,,,
3074,,,,,,,,,,,N,
3075,,N,,,,,,,,,,N
3076,N,,,,,,,,,,,
3077,,,,,N,,,,,,,
3086,,,,,,,,,,,),
3087,,,N,,,,,,,,,
3093,,,,,,,,,,),,
3095,,,,),,,,,,,,
3096,,,,,),,),),),,,
3097,),,,,,,,,,,,
3099,,,,,,),,,,,,
3100,,),,,,,,,,,,
3101,,,),,,,,,,,,
3122,,,,,,,,,,,,)
3177,,,,,,,,(,,,,
3181,,,,,,,(,,,,,
