,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
868,,,,(,,,,,,,,
870,,(,(,,,(,,,,,,
872,,,,,,,,,,(,,(
873,,,,,,,,,(,,,
874,,,,,,,,,,,(,
875,,,,,,,(,,,,,
876,,,,,,,,(,,,,
877,(,,,,,,,,,,,
878,,,,,(,,,,,,,
879,,,,N,,,,,,,,
885,,,,,,,N,,,,,
888,,,,,,,,N,,,,
896,,,,,,N,,,,,,
897,,,,,,,,,,N,,
899,,,,,,,,,,,N,
900,N,N,,,N,,,,N,,,N
910,,,N,,,,,,,,,
919,),,,,,,,,,,,
920,,,,,),,,,,,,)
921,,,,,,,,,,,),
924,,,,),,,,,,,,
926,,,,,,,,),),,,
929,,),),,,),,,,,,
933,,,,,,,),,,,,
934,,,,,,,,,,),,
948,,,,,,,,,(,,,
965,,,,,,,,(,,,,
976,,,,,,,(,,,,,
982,,,,,,,,,,,(,(
1011,,(,,,,,,,,,,
1012,,,,(,,(,,,,,,
1013,(,,,,,,,,,,,
1014,,,,,,,,,t,,,
1016,,,,,(,,,,,,,
1017,,,,,,,,t,,,,
1020,,,,,,,t,,,,,
1023,,,(,,,,,,,,,
1025,,,,,,,,,,(,,
1047,,,,,,,,,),,,
1049,,t,,,,,,,,,,
1051,,,,t,,,,),,,,t
1052,,,,,,,,,,,t,
1053,t,,,,t,,,,,,,
1054,,,t,,,,,,,,,
1055,,,,,,t,,,,,,
1059,,,,,,,),,,t,,
1088,,,),,,,,,,,,
1092,,,,,),,,,,,,
1094,),,,,,,,,,,,
1098,,,,),,,,,,,,)
1101,,),,,,,,,,),,
1104,,,,,,),,,,,,
1108,,,,,,,,,,,),
1292,,(,,,,,,,,,,
1294,(,,,,,,,,,,,
1295,,,,(,,,,,,,,
1296,,,,,,,(,,,,,
1297,,,,,,,,,,(,,
1298,,,,,,,,(,(,,(,(
1305,,,,,(,,,,,,,
1306,,,(,,,,,,,,,
1310,,,,,,(,,,,,,
1314,,p,,,,,,,,,,
1317,,,,,,,p,,p,p,,
1319,,,,,,,,p,,,p,
1320,,,,,,,,,,,,p
1322,,,,p,,,,,,,,
1326,p,,,,,,,,,,,
1329,,,,,p,,,,,,,
1331,,,p,,,,,,,,,
1333,,,,,,p,),,,,,
1334,,),,,,,,,,,,
1347,,,,,,),,,,),,
1348,,,,),,,,,),,,
1349,,,,,,,,,,,,)
1350,,,),,,,,,,,,
1352,,,,,,,,,,,),
1353,),,,,,,,,,,,
1354,,,,,),,,),,,,
1355,,(,,,,,,,,,,
1360,,,,(,,,,,,,,
1361,,,(,,,,,,,,,
1363,,,,,,(,,,,,,
1365,,,,,,,,,,(,(,
1366,,,,,,,,,(,,,
1369,,,,,,,,(,,,,
1370,,,,,,,(,,,,,
1371,,,,N,,,,,,,,
1373,(,,,,(,,,,,,,(
1376,,,N,,,,,,,,,
1379,,,,,,,N,,,,,
1381,,,,,,,,N,,,,
1390,,,,,,N,,,,,,
1393,,N,,,,,,,,,,
1394,N,,,,N,,,,N,N,N,
1395,,,,,,,,,,,,N
1406,,,,),,,,,,,,
1408,,,,,,,,,,,,)
1411,,,,,,),,,,,,
1413,),,,,),,,,,,,
1414,,,,,,,,,,,),
1415,,,,,,,,,,),,
1417,,,,,,,,,),,,
1420,,,),,,,,,,,,
1422,,,,,,,),,,,,
1427,,,,,,,,),,,,
1429,,),,,,,,,,,,
1453,,,,,,,,(,,,,
1455,,,,,,,,,(,,,
1460,,,,,,,,,,(,,
1470,,,,,,,(,,,,,
1472,,,,,,(,,,,,,
1498,,,,,,,,,,,,(
1506,(,,,,,,,,t,,,
1509,,,,,(,t,,,,,,
1510,,(,,,,,,t,,,(,
1511,,,,(,,,,,,,,
1514,,,,,,,t,,,,,
1519,,,(,,,,,,,,,
1542,,,t,,,,,,,,,
1543,,,,,t,,,,,,,t
1545,t,,,,,,,,,,t,
1546,,,,,,,,),,,,
1548,,,,t,,,,,,,,
1550,,,,,,,),,,,,
1551,,t,,,,,,,,,,
1552,,,,,,,,,,t,,
1553,,,,,,),,,,,,
1577,,,),,,,,,,,,
1591,),,,,,,,,,,),)
1594,,,,),),,,,),,,
1607,,),,,,,,,,,,
1616,,,,,,,,,,),,
1781,,,,,,,,,,(,,
1783,,(,,,,,,,,,,
1785,,,,(,,,,,,,,
1787,(,,,,,,,,,,,
1788,,,,,,,(,,,,,
1791,,,,,,,,,(,,,
1795,,,,,,,,(,,,,
1797,,,,,,,,,,,,(
1798,,,,,,,,,,,(,
1804,,,(,,(,,,,,,,
1805,,p,,,,,,,,,,
1806,,,,,,(,,,,,,
1812,,,,,,,p,,,,,
1813,,,,,,,,,,p,,
1814,,,,,,,,,p,,p,
1815,,,,,,,,p,,,,
1816,,,,,,,,,,,,p
1823,,,,p,,,,,,,,
1827,p,,,,,,,,,,,
1829,,,,,p,,,,,,,
1830,,,p,,,,),,,,,
1832,,,,,,p,,,,,,
1836,,),,,,,,,,,,
1846,,,,,,),,),,,,
1847,,,,,,,,,,),,
1848,,,),),,,,,,,,)
1849,,,,,),,,,),,),
1850,),,,,,,,,,,,
1860,,,(,,,,,,,,,
1863,,,,(,,,,,,,,
1865,(,(,,,(,(,(,(,,(,(,(
1866,,,,,,,,,(,,,
1867,,,,N,,,,,,,,
1876,,,,,,,N,,,,,
1878,,,N,,,,,,,,,
1879,,,,,,,,N,,,,
1886,,,,,,N,,,,,,
1890,N,N,,,,,,,,N,N,
1891,,,,,N,,,,N,,,N
1904,),,,,,,,,,,,
1905,,,,),,,,,,,,
1908,,),,,,,,,,,,
1909,,,,,,,,,,,,)
1910,,,,,),,,,,,,
1911,,,,,,,,,,,),
1912,,,,,,,,,,),,
1915,,,),,,),,,),,,
1916,,,,,,,),,,,,
1917,,,,,,,,),,,,
1940,,,,,,,(,,,,,
1943,,,,,,,,,(,,,
1946,,,,,,,,(,,,,
1966,,,,,,,,,,(,,
1969,,,,,,,,,,,,(
1999,(,,,,,,,,,,,
2002,,,,,,(,,,,,(,
2004,,,,,(,,,,t,,,
2007,,,,,,,,t,,,,
2009,,,,(,,,,,,,,
2011,,,,,,,t,,,,,
2013,,,(,,,,,,,,,
2016,,(,,,,,,,,,,
2041,,,,,,,,),,,,t
2042,,,t,,,,,,,,t,
2043,,,,,t,,,,,,,
2044,t,,,,,,,,,,,
2045,,,,t,,,,,,,,
2046,,t,,,,,,,,,,
2048,,,,,,,),,,,,
2049,,,,,,,,,,t,,
2056,,,,,,t,,,,,,
2070,,,),,,,,,,,,
2082,,,,,),,,,,,,
2084,,),,,,,,,,,,
2089,,,,),,,,,,,,
2092,,,,,,,,,,,),
2094,,,,,,,,,,,,)
2095,,,,,,),,,,,,
2100,,,,,,,,,),,,
2107,,,,,,,,,,),,
2108,),,,,,,,,,,,
2283,,,,(,,,,,,,,
2285,,(,,,,,,,,,,
2290,,,,,,,,,(,,,
2292,,,,,,,,,,,(,
2294,,,,,,,,,,(,,
2297,,,,,,,(,,,,,
2298,,,,,,,,(,,,,
2300,(,,,,,,,,,,,
2304,,,,,,,,,,,,(
2306,,,,,(,,,,,,,
2310,,,(,,,,,,,,,
2314,,,,,,(,,,,,,
2315,,p,,,,,,,,,,
2316,,,,,,,p,,,,,
2319,,,,,,,,,p,,,
2320,,,,p,,,,p,,,,
2321,,,,,,,,,,p,,
2323,,,,,,,,,,,p,
2324,,,,,,,,,,,,p
2328,p,,,,,,,,,,,
2332,,),,,p,,,,,,,
2333,,,p,,,,),,,,,
2334,,,,,,p,,,,,,
2341,,,,,,,,,),,,
2348,,,,,,),,,,,,
2350,,,,,,,,,,,,)
2351,,,,,,,,,,),),
2352,,,,,),,,,,,,
2353,,,),),,,,,,,,
