,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
655,,,,,,,(,,,,,
658,,,,(,,,,(,(,,,
659,,,,,(,,,,,,,
660,,,,,,(,,,,(,(,
661,,(,(,,,,,,,,,(
662,(,,,,,,,,,,,
668,,,,N,,,,N,,,,
669,,,,,,,N,,,,,
679,,,,,,,,,N,,,
680,,,,,N,,,,,,,
682,N,,,,,,,,,,,
683,,N,,,,,,,,,,
684,,,,,,N,,,,,N,N
685,,,,,,,,,,N,,
686,,,N,,,,,,,,,
700,,,,,),,,,,,,
704,,,,,,,,,,,,)
705,,,,,,,,),),,,
706,),),,,,),),,,),,
707,,,,,,,,,,,),
708,,,),),,,,,,,,
729,,,,,,,,,(,,,
731,,(,,,,,,,,,,
732,,,,,,,,,,(,,
733,,,,,,,,,,,(,(
739,,,,,,,,(,,,,
746,(,,,,,,,,,,,
748,,,,(,,,,,,,,
750,,,,,(,,,,,,,
752,,,,,,(,,,,,,
763,,,,,,,(,,,,,
770,,,(,,,,,,,,,
796,,,,,,t,,t,,,,
797,,t,,,,,,,t,,,
798,t,,,t,,,,,,t,t,
799,,,,,t,,t,,,,,t
803,,,t,,,,,,,,,
826,,,,,,,),,,,,
827,,,,,,),,,,,,
833,,,,,),,,,,,,
835,,),,,,,,,,,,
836,),,,),,,,,,,,
839,,,,,,,,,,),),
840,,,,,,,,,,,,)
842,,,,,,,,),,,,
843,,,),,,,,,,,,
846,,,,,,,,,),,,
1024,,,,(,,,,,,(,(,(
1025,,,,,,,,(,,,,
1026,,,,,,,(,,,,,
1028,,,,,,,,,(,,,
1030,,(,,,,(,,,,,,
1031,,,(,,,,,,,,,
1034,(,,,,,,,,,,,
1042,,,,,(,,p,,,,,
1046,,,,,,,,p,,,,
1049,,,p,,,,,,p,,,
1051,,p,,,,p,,,,,,
1052,,,,p,,,,,,p,,
1053,p,,,,,,),,,,p,
1058,,,,,,,,,,,,p
1062,,,,,p,,,,,,,
1063,,,),,,,,,,,,
1073,),,,,,,,,,,,
1074,,,,,,),,),,,),
1075,,,,),,,,,,),,
1076,,,,,),,,,,,,)
1077,,),,,,,,,),,,
1092,,,,(,,,,,,,,
1093,,(,,,,,(,(,,,,
1094,,,(,,,(,,,(,(,(,(
1095,(,,,,,,,,,,,
1096,,,,,(,,,,,,,
1100,,,,N,,,,,,,,
1102,,,,,,,N,,,,,
1104,,,,,,,,N,,,,
1112,,,,,,,,,N,,,
1114,,,,,N,,,,,,,
1115,,N,,,,,,,,,,
1116,N,,,,,,,,,,,
1117,,,,,,N,,,,,N,N
1118,,,,,,,,,,N,,
1121,,,N,,,,,,,,,
1134,,,,,),,,,,,,
1137,,,,,,,,,,),),)
1138,),,,,,,,),,,,
1139,,,,,,,),,),,,
1140,,),,,,),,,,,,
1141,,,),,,,,,,,,
1144,,,,),,,,,,,,
1157,,,,,,,,,(,,,
1159,,,,,,,,,,,(,
1165,,,,,,,,,,(,,
1171,,(,,,,,,,,,,
1173,(,,,,,,,,,,,
1176,,,,(,,,,,,,,
1177,,,,,,,,(,,,,
1179,,,,,(,,,,,,,(
1191,,,,,,,(,,,,,
1196,,,,,,(,,,,,,
