,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
559,,,(,,,,,,(,,,
560,,(,,,,(,,,,,(,(
561,,,,,,,,(,,,,
562,,,,,,,,,,(,,
563,(,,,,(,,,,,,,
564,,,,,,,(,,,,,
566,,,,(,,,,,,,,
568,,,N,,,,,,,,,
574,,,,,,,N,,,,,
576,,,,,,,,N,,,,
577,,N,,,,N,,,,N,,
578,,,,,,,,,N,,N,N
579,N,,,,,,,,,,,
580,,,,,N,,,,,,,
587,,,),,,,,,,,,
596,,,,N,,,,,,,,
600,,,,,),,,,,,,
601,,),,,,),,,,,,
602,,,,,,,),,,,),
603,),,,,,,,,,),,)
606,,,,,,,,,),,,
608,,,,),,,,,,,,
609,,,,,,,,),,,,
644,,,,,,,(,,,,,
655,,,,,,(,,,,,,
659,,,,,(,,,,,,,
660,,,(,,,,,,,,,
674,(,,,,,,,,,,,
686,,,,,,,,,(,,(,
688,,,,,,,,,,(,,
689,,,,,,,,,,,,(
692,,,,,,,,(,,,,
698,,,,(,,,,,,,,
702,,(,,,,,,,,,,
710,,,,,,,t,,,,,
718,,,,,,t,,,,,,
722,,,t,,,,,,,,,
725,,,,,t,,,,,,,
729,t,,,,,,,,,,,
734,,,,t,,,,,,,,
735,,,,,,,,t,t,,,
736,,,,,,,,,,,t,t
737,,,,,,,,,,t,,
744,,t,,,,,,,,,,
747,,,,,,,),,,,,
749,,,,,,),,,,,,
759,,,),,,,,,,,,
766,,,,,),,,,,,,
775,),,,,,,,,,,,)
777,,,,),,,,,,,,
779,,,,,,,,),),,,
782,,,,,,,,,,,),
786,,,,,,,,,,),,
793,,),,,,,,,,,,
1030,,,,,,,,(,,,,
1033,,,(,,,,,,,,,
1034,,,,(,,,,,,,,
1035,,,,,,,,,,(,(,
1037,,(,,,,,,,,,,
1038,,,,,,(,,,,,,
1039,,,,,,,,,(,,,
1045,,,,,,,,,,,,(
1047,(,,,,,,,,,,,
1050,,,,,,,(,p,,,,
1052,,,,,,,,,p,,,
1054,,,,,,,,,,p,,
1057,,,,,,,,,,,p,
1060,,,p,,,,,,,,,
1061,,,,,,p,,,,,,
1063,,p,,,,,,,,,,
1065,,,,,(,,,,,,,
1067,,,,p,,,,,,,,
1071,,,,,,,,),,,,p
1072,,,,,,,p,,,,,
1073,p,,,,,,,,,),,
1074,,,,,,,,,),,,
1077,,,,,p,,,,,,,
1078,,,),,,,,,,,,
1083,,,,,,,,,,,),
1086,),,,,,),,,,,,
1087,,,,,,,),,,,,)
1088,,),,,,,,,,,,
1092,,,,),,,,,,,,
1097,,,,,),,,,,,,
1103,,,(,,,,,,,,,
1108,(,,,,,(,,(,,,(,
1109,,(,,,,,(,,,(,,
1110,,,,,(,,,,,,,(
1111,,,,,,,,,(,,,
1116,,,,(,,,,,,,,
1118,,,N,,,,,,,,,
1124,,,,,,,N,,,,,
1125,,,,,,,,N,,,,
1127,,N,,,,N,,,N,N,N,
1128,N,,,,,,,,,,,N
1129,,,,,N,,,,,,,
1145,,,,N,,,,,,,,
1148,,,),,,,,,,,,
1151,,,,,,),,,,,,
1152,,),,,,,),,,),),
1153,),,,,,,,,,,,)
1154,,,,,),,,,,,,
1155,,,,),,,,,,,,
1160,,,,,,,,),,,,
1161,,,,,,,,,),,,
1192,,,,,,,(,,,,,
1209,,,(,,,(,,,,,,
1216,,,,,(,,,,,,,
1222,(,,,,,,,,,,,
1234,,,,,,,,,,,(,
1236,,,,,,,,,(,(,,
1244,,,,,,,,(,,,,
1245,,,,,,,,,,,,(
1248,,,,(,,,,,,,,
1258,,,,,,,t,,,,,
1260,,(,,,,,,,,,,
1264,,,,,,t,,,,,,
1270,,,t,,,,,,,,,
1276,,,,,t,,,,,,,
1279,t,,,,,,,,,,,
1284,,,,t,,,,t,t,,t,
1285,,,,,,,,,,t,,
1286,,,,,,,,,,,,t
1292,,t,,,,,,,,,,
1296,,,,,,,),,,,,
1298,,,,,,),,,,,,
1307,,,),,,,,,,,,
1314,,,,,),,,,,,,
1318,),,,,,,,,,,,
1325,,,,,,,,),,,,
1326,,,,,,,,,,,,)
1328,,,,,,,,,),,,
1330,,,,),,,,,,,,
1331,,,,,,,,,,),),
1332,,),,,,,,,,,,
1585,,,(,,,,,,,,,
1586,,,,,,,,,(,(,,
1588,,(,,,,,,,,,,
1589,,,,,,,,(,,,(,
1590,,,,(,,,,,,,,
1591,,,,,,(,,,,,,
1592,,,,,,,,,,,,(
1594,(,,,,,,,,,,,
1605,,,,,,,,p,,,,
1608,,,,,,,(,,p,,,
1610,,,,,,,,,,p,,
1611,,,p,,,,,,,,,
1612,,,,,,p,,,,,,
1613,,,,,,,,,,,p,
1614,,,,,,,,,,,,p
1615,,p,,,(,,,,,,,
1622,,,,p,,,,,,,,
1623,,,,,,,,),,,,
1627,p,,,,,,p,,,,,
1628,,,,,,,,,),,,
1630,,,,,p,,,,,,,
1631,,,),,,,,,,,,
1633,,,,,,),,,,),,
1636,,,,,,,,,,,),
1640,),,,,,,),,,,,
