,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
575,,,(,,,,,,,,,
579,,,,,,,,,(,,,
580,,,,,,,,(,,,,
581,,,,,,,(,,,,,
582,,,,,(,,,,,(,,
583,,(,,,,(,,,,,,
586,,,,,N,,,,,,,
587,,,,(,,,,,,,,
588,(,,,,,,,,,,(,(
597,,,,,,,N,N,,,,
598,,,,,,,,,N,,,
601,,,,,,,,,,N,,
603,N,,,,,,,,,,N,
604,,N,N,,,N,,,,,,N
616,,,,N,,,,,,,,
623,,,,,),,,,,,,
627,),),),,,),,,,,,
629,,,,,,,,,,,),
630,,,,),,,,,,,,)
632,,,,,,,,,,),,
634,,,,,,,,,),,,
635,,,,,,,),,,,,
636,,,,,,,,),,,,
664,,,,,,,,,,(,,
665,,,,,,,,,(,,,
677,(,,,,,,,,,,,
679,,(,,(,,,,,,,,
680,,,,,,,(,,,,,
681,,,,,,,,(,,,,
682,,,,,,,,,,,,(
683,,,,,(,,,,,,(,
695,,,(,,,,,,,,,
696,,,,,,(,,,,,,
707,,,,,t,,,,,,,
708,,,,,,,t,,,,,
710,,,,,,,,t,,,,
711,,,,,,,,,t,,,
712,t,,,,,,,,,,,
714,,,,,,,,,,t,,
717,,,,,,,,,,,,t
719,,,,,,,,,,,t,
726,,,,t,,,,,,,,
727,,,,,,,),,,,,
738,,,,,),,,,,,,
740,,t,t,,,t,,,,,,
747,),,,,,,,,,,,
754,,,,,,,,,,,,)
755,,,,,,,,,),,),
756,,,,,,,,),,),,
760,,),,,,,,,,,,
761,,,,),,,,,,,,
771,,,),,,,,,,,,
785,,,,,,),,,,,,
956,,(,,,,,,,,,,
962,,,,,,,(,,,,,
964,,,,,,,,,(,,,
965,,,,,,,,(,,,,
966,(,,,,,,,,,(,,
967,,,,,,,,,,,(,(
968,,,(,(,,(,,,,,,
969,,,,,(,,,,,,,
977,,p,,p,,,,,,,,
979,p,,,,,,,p,,,,
980,,,,,,,p,,,,,
988,,,,,,,),),,,,
989,,,,,p,,,,,,,
992,,,p,,,p,,,,,,
994,,,,,,,,,p,p,p,
995,,,,,,,,,,,,p
1007,,,),,,,,,,,,
1008,,),,,,,,,,,),)
1009,,,,,),,,,,,,
1010,,,,),,,,,,),,
1011,),,,,,),,,),,,
1019,,,,,,,(,,(,,,
1020,,,,,,,,(,,,,
1022,,,,,,,,,,(,,(
1023,,,,,,,,,,,(,
1025,,,(,,(,,,,,,,
1026,,(,,,,(,,,,,,
1029,(,,,,N,,,,,,,
1031,,,,(,,,,,,,,
1037,,,,,,,N,N,N,,,
1041,,,,,,,,,,N,,
1043,N,,,,,,,,,,N,N
1044,,N,,,,,,,,,,
1045,,,N,,,N,,,,,,
1056,,,,N,,,,,,,,
1063,,,),,,,,,,,,
1064,,),,,,),,,,,,
1066,,,,,,,,,,,,)
1067,,,,,),,,,,,,
1069,),,,,,,,,,,,
1072,,,,,,,,,,,),
1073,,,,,,,,),,,,
1074,,,,),,,),,),,,
1075,,,,,,,,,,),,
1107,,,,,,,,,,(,,
1109,,,,,,,,,(,,(,
1110,,,,,,,,,,,,(
1111,,,,,(,,,,,,,
1112,,,,,,,,(,,,,
1116,,(,,,,,,,,,,
1118,,,,(,,,,,,,,
1119,(,,,,,,,,,,,
1126,,,,,,,(,,,,,
1131,,,,,,(,,,,,,
1138,,,(,,,,,,,,,
1141,,,,,t,,,,,,,
1152,,,,,,,,t,t,,,
1154,t,,,,,,,,,,,
1155,,,,,,,t,,,t,,
1156,,,,,,,,,,,,t
1157,,,,,,,,,,,t,
1164,,t,,t,,t,,,,,,
1180,,,t,,,,,,,,,
1181,,,,,),,,,,,,
1183,,,,,,,),,,,,
1190,),,,,,,,,,,,
1198,,,,,,,,),),,,)
1200,,,,,,,,,,),),
1203,,),),),,),,,,,,
1379,,,(,,(,,,,,,,
1383,,,,,,,(,,,,,
1387,,,,(,,(,,(,,,,
1388,,(,,,,,,,,,,
1390,,,,,,,,,(,(,(,
1391,,,,,,,,,,,,(
1401,,,,,,,p,,,,,
1404,,,,,,,,p,,,,
1408,(,,,,,,,,,,,
1409,,,,,p,,,,,,,
1411,,,p,,,,),,,,,
1413,,,,,,p,,,,,,
1414,,p,,,,,,,,,,
1415,,,,p,,,,,,,,
1417,,,,,,,,,,p,p,
1418,p,,,,,,,,p,,,
1421,,,,,,,,,,,,p
1425,,,,,),,,,,,,
1426,,,),,,),,,,,,
1428,,,,,,,,),,,,
1429,,),,),,,,,,,,
1430,,,,,,,,,,),,)
1431,,,,,,,,,),,,
1432,,,,,,,,,,,),
1433,),,,,,,,,,,,
1437,,,,,,,,(,,,,
1438,,,,,,,(,,,,,
1441,,,,,,,,,(,,,
1444,,,,,,,,,,(,,
1445,,,,,(,,,,,,,
1446,,,,,,,,,,,,(
1447,,,,,,,,,,,(,
1448,,(,(,,,(,,,,,,
1450,(,,,,N,,,,,,,
1451,,,,(,,,,,,,,
1459,,,,,,,N,N,N,,,
1464,,,,,,,,,,N,,
1465,N,,,,,,,,,,,
1466,,N,,,,,,,,,N,N
1467,,,N,,,N,,,,,,
1479,,,,N,,,,,,,,
1490,,,,,,),,,,,,
1491,),),,,),,,,,,,
1493,,,,,,,,,,,,)
1495,,,,,,,,,,,),
1496,,,,),,,,,,,,
1497,,,,,,,),,,,,
1498,,,,,,,,,),,,
1499,,,,,,,,),,,,
1500,,,,,,,,,,),,
1502,,,),,,,,,,,,
1528,(,,,,(,,,,,,,
