,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
976,(,,,,,,(,,,(,,
977,,,,,(,,,(,(,,,
979,,,,,,,,,,,,(
982,,(,(,,,(,,,,,(,
989,,,,(,,,N,,,,,
995,,,,,,,,N,,,,
996,,,,,,,,,N,,,
997,,,,,,,,,,N,,
998,,,,,N,,,,,,N,N
999,N,N,,,,N,,,,,,
1000,,,N,,,,,,,,,
1009,,,,N,,,,,,,,
1017,),,,,),),,,,,,
1019,,,,),,,,),,,,
1020,,),,,,,,,,,,
1023,,,,,,,,,,,),)
1024,,,,,,,,,),,,
1025,,,,,,,),,,),,
1026,,,),,,,,,,,,
1065,,,,,,,,,(,,,
1068,,,,,,,,,,(,,
1072,,,,,,,,(,,,,
1074,,,,,,,,,,,(,
1080,,,,,,,(,,,,,
1081,(,,,,,,,,,,,
1086,,,,,,,,,,,,(
1090,,,,(,,,,,,,,
1094,,,,,(,,,,,,,
1098,,(,,,,,,,,,,
1108,,,,,,(,,,,,,
1114,,,,,,,t,,,,,
1127,,,(,,t,,,,,,,
1128,,,,,,,,t,,,,
1129,,,,,,,,,t,,,
1131,,,,,,,,,,t,,
1132,t,,,,,,,,,,,
1133,,,,,,,,,,,t,t
1136,,,,t,,,,,,,,
1140,,t,,,,,,,,,,
1144,,,,,,t,),,,,,
1160,,,t,,,,,,,,,
1162,,,,,),,,,,,,
1166,),,,,,,,,,,,
1171,,,,,,,,),,,,
1172,,,,,,,,,),,,
1174,,,,),,,,,,,,
1175,,),,,,,,,,,,)
1176,,,),,,),,,,,,
1177,,,,,,,,,,),,
1178,,,,,,,,,,,),
1338,,,,,,,,,,,,(
1386,,,,,,,,,,,,p
1422,(,,,,,,,,,,,
1426,,,,,,,,,,(,,
1427,,,,(,,,(,,,,,
1428,,,,,,,,(,,,,
1430,,,,,,(,,,,,,
1431,,(,,,,,,,,,(,
1433,,,,,(,,,,,,,
1437,,,,,,,,,(,,,
1440,,,,,,,p,p,,,,
1445,,,,,,,,,,,,)
1447,,,,,,p,,,,,,
1448,,p,,,,,,,,,,
1449,,,,p,,,,,p,,,
1450,,,,,,,,,,p,,
1451,,,,,,,,,,,p,
1452,p,,(,,,,,,,,,
1455,,,,,,,),,,,,
1457,,,,,p,,,,,,,
1461,,,,,,),,,,,,
1464,,,p,,,,,,,,,
1465,,),,,,,,,),,,
1466,,,,,,,,),,,,
1469,,,,,,,,,,),),
1474,,,,),,,,,,,,
1475,),,,,),,,,,,,
1486,,,),,,,,,,,,
1488,,,,,,,(,,(,(,,
1489,,,,,,,,(,,,(,(
1492,,(,,,,(,,,,,,
1494,(,,,,(,,,,,,,
1497,,,,,,,N,,,,,
1498,,,(,(,,,,,,,,
1507,,,,,,,,N,,,,
1508,,,,,,,,,N,,,
1509,,,,,,,,,,N,N,
1510,N,N,,,N,,,,,,,N
1511,,,N,,,N,,,,,,
1519,,,,N,,,,,,,,
1526,,,),,,,,,,,,
1528,,),,,,),,,,,,
1530,),,,,),,,,,,,
1531,,,,),,,,,,,,
1532,,,,,,,,,,,,)
1534,,,,,,,,,,,),
1535,,,,,,,),,),),,
1536,,,,,,,,),,,,
1569,,,,,,,(,,,,,
1573,,,,,,,,,(,,,
1579,,,,,,,,(,,(,,
1586,,,,,,,,,,,(,
1590,,,,,,,,,,,,(
1601,(,,,(,,,,,,,,
1604,,,,,(,,,,,,,
1607,,(,,,,,,,,,,
1618,,,,,,(,,,,,,
1624,,,(,,,,t,,,,,
1638,,,,,,,,t,,,,
1639,,,,,,,,,t,,,
1642,,,,,t,,,,,t,,
1644,,,,,,,,,,,t,
1645,t,,,,,,,,,,,t
1646,,,,t,,,,,,,,
1648,,t,,,,,,,,,,
1652,,,,,,t,,,,,,
1657,,,t,,,,,,,,,
1663,,,,,,,),,,,,
1675,),,,,,,,,,,,
1676,,,,,),,,,,,,
1677,,,,),,,,,,,,)
1681,,,,,,,,),,,,
1682,,,,,,,,,),,,
1684,,,,,,),,,,,,
1685,,),,,,,,,,,,
1686,,,,,,,,,,),,
1688,,,,,,,,,,,),
1689,,,),,,,,,,,,
1909,,,,,,,(,,,,,
1934,,,(,,,,,,,,,
1937,,(,,(,,(,p,,,,,
1939,(,,,,,,,,,,,(
1944,,,,,,,,,,(,,
1945,,,,,,,,,,,(,
1946,,,,,,,,,(,,,
1947,,,,,,,,(,,,,
1962,,p,p,p,,p,),,p,,,
1963,,,,,,,,,,p,,
1965,p,,,,,,,p,,,,
