,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
597,,,,(,,,,,,,,
600,,,(,,,,(,,,(,,
602,,,,,,(,,,,,,
606,(,,,,(,,,,,,(,
607,,(,,,,,,,(,,,(
608,,,,N,,,,(,,,,
611,,,N,,,,,,,,,
613,,,,,,N,,,,,,
616,,,,,,,N,N,,,,
621,,,,,,,,,N,,,
622,,,,,,,,,,N,,
623,,N,,,,,,,,,N,
624,,,,,,,,,,,,N
626,N,,,,,,,,,,,
628,,,,,N,,,,,,,
647,),,,,,,,,,,,
648,,,,),,,,,,,,
649,,,,,,),,,,,,
650,,,,,,,),,,,,)
651,,),),,,,,,,,,
652,,,,,),,,,,,,
653,,,,,,,,),),,,
657,,,,,,,,,,,),
658,,,,,,,,,,),,
711,,,,,,(,,,,,,
720,,,,,,,,,,(,,
721,,,,,,,,,(,,,
725,(,,,,,,,,,,,
726,,,,,,,,(,,,,
729,,,,,,,,,,,(,(
737,,,,,,,(,,,,,
746,,(,,,,,,,,,,
752,,,,,(,,,,,,,
753,,,,(,,,,,,,,
754,,,(,,,,,,,,,
766,,,,,,,,t,,,,
779,,,,,,t,,,t,,,
781,,,,,,,,,,t,,
784,,,,,,,,,,,t,
786,,t,,,,,,,,,,t
788,t,,t,t,t,,,,,,,
789,,,,,,,t,,,,,
810,,,,,,,,),,,,
814,,,,,,),,,,,,
816,,,),,,,,,,,,
827,,,,,),,,,,,,
828,,),,),,,,,,,,
829,,,,,,,,,),),,)
831,),,,,,,,,,,,
832,,,,,,,,,,,),
838,,,,,,,),,,,,
1045,,,,,,,,(,,,(,
1047,,,,,,,,,(,,,
1048,,,,,,(,,,,,,(
1049,,(,,,,,,,,,,
1052,,,,,,,,,,(,,
1055,,,,(,,,,,,,,
1056,(,,,,,,,,,,,
1057,,,,,(,,,,,,,
1067,,,,,,,,,p,,,
1069,,,,,,,,p,,,,
1071,,,,,,,,,,,,p
1072,p,p,,p,,p,(,,,,,
1073,,,,,,,,,,p,,
1074,,,(,,,,,,,,p,
1080,,,,,p,,,,,,,
1090,,),,,,,,,,,,
1091,,,,,,),,,,,,
1092,,,p,,,,,,,,,
1093,,,,,,,,),),,,
1094,,,,,,,p,,,,,
1103,,,,,,,,,,,,)
1105,,,,,,,),,,,),
1106,),,,),,,,,,,,
1107,,,),,),,,,,),,
1136,,,,(,,,,,,,,
1141,,,(,,,,,,,,,
1142,,,,,,(,,,,,,
1143,,,,,(,,,(,,,,
1145,(,,,,,,,,,(,,(
1146,,,,,,,,,(,,(,
1147,,(,,,,,,,,,,
1148,,,,,,,(,,,,,
1149,,,,N,,,,,,,,
1153,,,N,,,N,,,,,,
1156,,,,,,,N,,,,,
1157,,,,,,,,N,,,,
1161,,,,,,,,,N,,,
1163,,,,,,,,,,N,N,
1164,,,,,,,,,,,,N
1166,,N,,,,,,,,,,
1167,N,,,,,,,,,,,
1168,,,,,N,,,,,,,
1188,,,),,,,,,,,,
1190,,,,,,),),,,,,
1191,,,,,),,,,,,,
1192,),,,,,,,,,,,)
1193,,,,),,,,),),),,
1194,,,,,,,,,,,),
1195,,),,,,,,,,,,
1251,,,,,,,,(,,,,
1259,,,,,,(,,,,,,
1260,,,(,,,,,,,,,
1261,,,,,,,(,,,,,
1263,,,,,,,,,,(,,
1264,,,,,,,,,,,(,
1269,,,,,,,,,(,,,
1271,(,,,,,,,,,,,(
1286,,,,(,(,,,,,,,
1295,,(,,,,,,,,,,
1307,,,,,,,,t,,,,
1318,,t,,,,,,,,,,
1320,,,,,,,,,t,,,
1322,,,,,,,,,,t,,
1324,,,,,,,,,,,t,
1326,,,,,,,,,,,,t
1327,,,,t,,,,,,,,
1330,,,t,,,t,t,,,,,
1331,t,,,,t,,,,,,,
1351,,,,,,),,,,,,
1367,,,,,,,,,),,,
1369,,,,),,,),,,,,
1370,),),),,),,,),,),,
1371,,,,,,,,,,,),
1372,,,,,,,,,,,,)
1545,(,,,,,,,,,,,
1546,,,,(,,,,,,,,
1547,,,(,,(,,,,,,,
1560,,(,,,,,,,,,(,
1561,,,,,,,,,(,,,
1562,,,,,,(,,,,,,
1566,,,,,,,,,,(,,
1570,,,,,,,,(,,,,
1575,,,,,,,,,,,,(
1578,,p,,p,,,,,,,,
1579,p,,,,,,,,,,,
1582,,,,,p,,,,,,,
1583,,,,,,,(,,,,,
1586,,,p,,,p,,,p,,,
1588,,,,,,,,,,p,,
1589,,,,,,,,,,,p,
1590,,,,,,,,p,,,,
1591,,,,,,,,,,,,p
1605,,),,),,,,,,,,
1608,,,,,,,p,,,,,
1609,,,,,,,,,,),,
1610,,,,,,),,,),,,
1611,,,,,,,,),,,,
1615,,,),,),,,,,,,
1621,),,,,,,,,,,),
1622,,,,,,,),,,,,)
1652,,,,(,,,,,,,,
1657,,,,,,,(,,,,,
1658,,,(,,,,,,,,,
1660,,,,,,,,,(,,,(
1661,,,,,(,(,,(,,,(,
1662,(,,,,,,,,,(,,
1666,,,,N,,,,,,,,
1667,,,N,,,,,,,,,
1668,,(,,,,,N,,,,,
1672,,,,,,,,N,,,,
1675,,,,,,N,,,,,,
1678,,N,,,,,,,N,N,,
1679,,,,,,,,,,,N,
1680,,,,,,,,,,,,N
1683,N,,,,N,,,,,,,
1704,,,,,,),,,,,,
1707,),,,,,,,,,,,
1709,,,,),),,,),),,),)
1711,,,,,,,,,,),,
1712,,,,,,,),,,,,
1719,,),,,,,,,,,,
1720,,,),,,,,,,,,
1764,,,,,,(,,,,,,
1772,,,,,,,,,,,(,
1777,,,,,,,,,,(,,
1785,,,,,,,,(,,,,(
1787,,,,(,,,,,,,,
1788,,,(,,,,,,(,,,
1789,(,,,,,,,,,,,
1791,,,,,(,,,,,,,
1800,,(,,,,,,,,,,
1805,,,,,,,(,,,,,
1833,,,,,,,,t,,,,
1838,,,,,,,,,t,t,t,
1843,,,,,,,t,,,,,t
1844,t,,t,t,t,t,,,,,,
1853,,t,,,,,,,,,,
1875,,,,,,,,),,,,
1884,,,,,,),),,),,,
