,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
696,,,,,,,(,,,,,
700,(,,,,,,,,(,,,
702,,,,,(,,,,,,,
703,,,(,,,,,(,,,(,(
704,,,,(,,,,,,(,,
705,,(,,,,,,,,,,
706,,,,,,,N,,,,,
709,,,,,,(,,,,,,
714,,,,,,,,N,,,,
716,,,,,,,,,N,,,
718,,,,,,,,,,N,,
721,,,,,N,,,,,,,
722,,,,,,,,,,,N,
724,,,,,,,,,,,,N
725,N,N,,,,,,,,,,
731,,,,,,N,,,,,,
734,,,N,,,,,,,,,
741,,,,N,,,,,,,,
752,,),,,,,,,,,,
755,,,,,,),,,,,),
756,),,,,),,,,,,,
757,,,),,,,,,,,,
758,,,,,,,,,,,,)
759,,,,,,,),,,,,
760,,,,,,,,),,,,
761,,,,),,,,,),),,
789,,,,,,,,(,,,,
790,,,,,,,,,(,,,
799,,,,,,,,,,,(,
804,(,,,,(,,,,,(,,
805,,(,,(,,,,,,,,
806,,,,,,,,,,,,(
809,,,(,,,,,,,,,
819,,,,,,(,,,,,,
845,,,,,,,(,,,,,
850,,,t,,,,,,,,,
851,,,,,,,,t,,,,
852,,,,,t,,,,t,,,
853,t,,,,,,,,,,,
854,,,,,,,,,,t,,
855,,,,t,,,,,,,,
856,,,,,,,,,,,t,t
858,,,,,,,t,,,,,
859,,t,,,,,,,,,,
867,,,,,,t,,,,,,
870,,,,,,,),,,,,
875,,,),,,,,,,,,
889,,,,,),,,,,,,
892,),,,),,,,,,,,
896,,,,,,,,,,,,)
897,,,,,,,,),,,,
898,,,,,,,,,,,),
904,,,,,,),,,,,,
905,,),,,,,,,),,,
906,,,,,,,,,,),,
1098,,,,,,(,(,,,,,
1100,,,,(,,,,,,,,
1101,,,,,,,,(,,(,,
1102,(,,,,,,,,,,,
1103,,(,,,,,,,,,(,(
1104,,,,,(,,,,(,,,
1113,,,(,,,,,,,,,
1118,,,,,,,p,,,,,
1124,,,,,,,,p,,,,
1125,,,,,,,,,p,,,
1126,,,,,,p,,,,p,p,
1127,p,p,,p,,,,,,,,p
1128,,,,,p,,,,,,,
1131,,,,,,,),,,,,
1140,,,,),,,,,,,,
1141,,,,,,),,,,,,
1143,,),p,,,,,),,,,)
1144,,,,,,,,,),),,
1153,),,),,,,,,,,,
1158,,,,,),,,,,,,
1159,,,,,,,,,,,),
1185,,,,,,,(,,,,,(
1186,(,,(,,,,,(,,,,
1187,,(,,,(,,,,,,(,
1188,,,,,,,,,(,(,,
1191,,,,(,,,N,,,,,
1195,,,,,,(,,,,,,
1199,,,,,,,,N,,,,
1201,,,,,,,,,N,,,
1202,,,,,,,,,,N,,
1205,,,,,N,,,,,,,
1207,,,,,,,,,,,N,
1209,,,,,,,,,,,,N
1210,N,N,,,,,,,,,,
1215,,,,,,N,,,,,,
1220,,,N,,,,,,,,,
1225,,,,N,,,,,,,,
1236,,),,,,,,,,,,
1240,),,,,),),,,,,,
1241,,,,,,,,,,,),
1242,,,,,,,,,,,,)
1243,,,),,,,,,,,,
1244,,,,),,,,),,,,
1245,,,,,,,),,,,,
1247,,,,,,,,,),,,
1249,,,,,,,,,,),,
1273,,,,,,,,(,,,,
1275,,,,,,,,,(,,,
1278,,,,,,,,,,(,,
1282,(,,,,,,,,,,,
1284,,,(,,,,,,,,,
1286,,,,,(,,,,,,(,(
1289,,,,(,,,,,,,,
1296,,(,,,,,,,,,,
1321,,,,,,(,,,,,,
1323,,,,,,,(,,,,,
1336,,,,,,,,t,,,,
1337,,,,,,,,,t,,,
1338,,,,,,,t,,,t,,
1341,,,t,,t,,,,,,t,
1342,,,,t,,,,,,,,t
1345,,t,,,,,,,,,,
1346,t,,,,,,,,,,,
1354,,,,,,t,,,,,,
1363,,,),,,,,,,,,
1367,,,,,,,),,,,,
1374,,,,,),,,,,,,
1377,,),,,,,,,,,,
1378,),,,,,,,,,,,
1379,,,,),,,,,,,,
1384,,,,,,),,,,,,
1385,,,,,,,,,,,),
1386,,,,,,,,),,,,
1387,,,,,,,,,,),,
1393,,,,,,,,,,,,)
1397,,,,,,,,,),,,
1578,,,,,,,,,,,(,
1580,,,,,,,,,(,(,,
1581,,,,,,,,,,,,(
1582,,(,,,,,(,(,,,,
1583,(,,,(,,(,,,,,,
1584,,,,,(,,,,,,,
1600,,,,,,,p,,,,,
1604,,,,,,,,p,,,,
1605,,p,,p,,p,,,p,,,
1606,p,,,,p,,,,,p,,
1607,,,,,,,,,,,p,p
1609,,,(,,,,,,,,,
1622,,),,,,,),,,,,
1623,,,p,,,,,),,,,
1624,,,,,,),,,),),,)
1631,,,,,),,,,,,,
1635,),,,,,,,,,,,
1636,,,,),,,,,,,),
1647,,,),,,,,,,,,
1664,,,,,,,,,(,,,
1665,,,,,,,,(,,,,
1667,,,,,,,(,,,,,
1668,,,,,,,,,,(,(,(
1669,(,,,,(,,,,,,,
1670,,(,(,,,,,,,,,
1671,,,,(,,,,,,,,
1673,,,,,,,N,,,,,
1674,,,,,,(,,,,,,
1679,,,,,,,,N,,,,
1681,,,,,,,,,N,,,
1682,,,,,,,,,,N,,
1686,N,,,,N,,,,,,,
1687,,,,,,,,,,,N,
1688,,,,,,,,,,,,N
1690,,N,,,,,,,,,,
1696,,,,,,N,,,,,,
1699,,,N,,,,,,,,,
1704,,,,N,,,,,,,,
1711,,,,,,),,,,,,
1717,,),,,,,,,,,,
1721,,,,,,,,,,,,)
1722,),,,,),,,,,,),
1724,,,),,,,,,,,,
1725,,,,),,,,),,),,
1726,,,,,,,),,),,,
1752,,,,,,,,(,,,,
1754,,,,,,,,,,(,,
1756,,,,,,,,,(,,,
1765,,,,(,,,,,,,,
1767,,,,,,,,,,,(,
1773,,,(,,(,,,,,,,
1774,(,,,,,,,,,,,
1777,,,,,,,,,,,,(
1784,,(,,,,,,,,,,
1787,,,,,,,(,,,,,
1815,,,t,,,,t,,,,,
1817,,,,,t,(,,t,,,,
1819,t,,,,,,,,,,,
1821,,,,,,,,,t,,,
1822,,,,,,,,,,t,,
1823,,,,t,,,,,,,t,
1824,,,,,,,,,,,,t
1826,,t,,,,,,,,,,
1832,,,,,,t,,,,,,
1841,,,,,,,),,,,,
1850,,,),,,,,,,,,
1857,,,,,),,,,,,,)
1858,),,,,,,,,,,),
1860,,,,),,,,,,,,
1861,,),,,,),,),,,,
1869,,,,,,,,,),,,
1872,,,,,,,,,,),,
2046,,,,,,,(,,,,,
2047,,(,,,,(,,(,,,(,
2048,,,,(,,,,,,(,,
2049,(,,,,,,,,(,,,(
2057,,,,,(,,,,,,,
2067,,,,,,,p,,,,,
2071,,,(,,,,,,,,,
2073,,,,,,,,p,p,,,
2074,,p,,p,,p,,,,p,p,p
2075,p,,,,,,,,,,,
2076,,,,,p,,,,,,,
2091,,,p,,,),),),),),,
2092,,),,,,,,,,,,
2096,,,,),,,,,,,,
2103,,,,,),,,,,,,
2104,),,,,,,,,,,,
2105,,,),,,,,,,,),
2107,,,,,,,,,,,,)
2125,,,(,,,,,,,,,
2131,,,,,,,,(,(,,,
2132,(,,,,(,,,,,,,
2133,,,,,,,(,,,,,
2135,,(,,,,,,,,,(,
2136,,,,,,,,,,,,(
2137,,,,,,,,,,(,,
2138,,,,,,,N,,,,,
2140,,,,(,,,,,,,,
2144,,,,,,(,,,,,,
2147,,,,,,,,N,,,,
2149,,,,,,,,,N,N,,
2153,,,,,N,,,,,,,
2156,N,,,,,,,,,,N,
2157,,,,,,,,,,,,N
2158,,N,,,,,,,,,,
2162,,,,,,N,,,,,,
2166,,,N,,,,,,,,,
2172,,,,N,,,,,,,,
2178,,,,,,),,,,,,
2185,,),,,,,,,,,,
2190,,,,,,,,,,),),)
2192,),,,,),,),,,,,
2193,,,,,,,,),,,,
2194,,,,),,,,,,,,
2196,,,,,,,,,),,,
2198,,,),,,,,,,,,
2223,,,,,,,,,(,,,
2225,,,,,,,,,,(,,
2226,,,,,,,,,,,,(
2229,,,,,,,,(,,,,
2230,,,,,,,,,,,(,
2233,(,,,(,(,,,,,,,
2234,,,(,,,,,,,,,
2251,,(,,,,,,,,,,
2257,,,,,,,(,,,,,
2261,,,,,,(,,,,,,
2277,,,t,,,,,,,,,
2284,,,,,t,,,t,,,,
2285,,,,,,,,,t,,,
2286,,,,,,,,,,t,t,t
2287,t,,,,,,t,,,,,
2289,,,,t,,,,,,,,
2292,,t,,,,,,,,,,
2295,,,,,,t,,,,,,
2312,,,),,,,,,,,,
2323,,,,,),,,),,,,
2325,),,,),,,,,,,,)
2327,,),,,,,,,,,,
2328,,,,,,,,,,,),
2331,,,,,,),,,,,,
2332,,,,,,,,,),,,
2337,,,,,,,,,,),,
2358,,,,,,,),,,,,
2511,,(,,,,,,,,,,
2512,,,,(,,,,,,,,
2514,,,,,,(,,(,(,,,
2517,,,,,,,(,,,(,,
2519,,,,,,,,,,,(,(
2520,(,,,,(,,,,,,,
2532,,,,,,,p,,,,,
2536,,,(,,,,,,,,,
2537,,,,,,,,p,,,,
2538,,,,,,p,,,p,,,
2539,,p,,,,,,,,p,p,
2540,p,,,p,,,,,,,,p
2541,,,,,p,,,,,,,
2545,,,,,,,),,,,,
2554,,,,,,,,),,,,
2555,,,,,,),,,,,,
2556,,,p,,,,,,),,,
2568,),),,,,,,,,,,
2569,,,,,,,,,,,,)
2570,,,,),,,,,,,,
2571,,,),,,,,,,),,
2572,,,,,,,,,,,),
2574,,,,,),,,,,,,
2587,,,,,,,(,,,,,
2591,,,(,,,,,,,,,
2594,,,,,,,,(,,,,
2596,,,,,,,,,(,,,
2597,,,,,,(,,,,,,
2599,(,,,,(,,,,,,,
2600,,(,,,,,,,,,(,
2601,,,,,,,,,,(,,(
