,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
672,,,,,,,,,,(,,
673,(,,,,(,,,,,,,(
674,,,(,,,,,,(,,,
675,,,,,,,,(,,,,
678,,,,,,,,,,,(,
680,,(,,,,,,,,,,
682,,,N,,,,,,,,,
683,,,,,,(,,,,,,
684,,,,(,,,(,,,,,
691,,,,,,,,N,,,,
693,,N,,,,N,,,N,,,
694,,,,,,,,,,N,N,
696,N,,,,,,,,,,,N
698,,,,,N,,,,,,,
708,,,,N,,,N,,,,,
718,,,),,,),,,,,,
728,,,,,,,),,,,,
729,),,,),),,,,,,,
730,,,,,,,,,,,),
732,,),,,,,,,,,,)
736,,,,,,,,,),,,
738,,,,,,,,),,),,
773,,,,,,,,,,,(,
774,,,,,,,,(,,,,
775,,,,,,,,,,(,,(
776,,,,,,(,,,,,,
786,,,,(,,,,,,,,
789,(,,,,,,,,(,,,
792,,,,,,,(,,,,,
796,,(,,,,,,,,,,
797,,,,,(,,,,,,,
810,,,(,,,,,,,,,
811,,,,,,t,,,,,,
836,,,,,,,,,,,,t
841,,,,,,,t,,,,,
843,,,t,,,,,,,,t,
844,t,,,,t,,,,,,,
845,,,,,,,,,t,,,
846,,,,t,,,,t,,t,,
851,,t,,,,,,,,,,
872,,,,,,),,,,,,
877,,),,,,,,,,,,
882,,,,,,,),,,,,
883,,,,,,,,,,,,)
887,,,,,,,,,,),,
888,,,,,,,,,,,),
889,,,),,),,,),),,,
891,),,,,,,,,,,,
893,,,,),,,,,,,,
1074,,,(,,,,,,,,,
1077,,,,,(,,,,,,,
1081,,(,,,,,,,,,,
1084,,,,(,,(,,,,,,
1085,,,,,,,,(,(,,,
1086,,,,,,,,,,(,,
1090,(,,,,,,,,,,,
1092,,,,,,,(,,,,(,
1094,,,,,,,,,,,,(
1101,,,p,,,p,,,,,,
1102,,,,,p,,,,,,,
1103,,,,,,,p,,,,,
1104,,p,,,,,,,,,,
1107,,,,,,,,p,p,,,
1108,,,,,,,,,,p,,
1109,,,,,,,,,,,p,
1112,,,,p,,,,,,,,p
1114,p,,,,,,,,,,,
1129,),,,,,,,,,,,
1130,,,,,,,,,),,,
1132,,),,),,,,,,,,
1135,,,,,,,,),,),,
1137,,,,,),,,,,,,
1140,,,),,,),,,,,,
1141,,,,,,,),,,,,
1145,,,,,,,,,,,),
1147,,,,,,,,,,,,)
1165,,,(,,,,,,(,,,
1166,,,,,,,,,,(,,
1167,,,,,,,,(,,,,
1169,,,,,,,,,,,(,(
