,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
651,,,,,,,,,(,,,
652,,,(,,,,,,,,,
654,(,(,,,,(,,,,(,,
657,,,,(,,,,(,,,(,
658,,,,,,,(,,,,,(
666,,,,,,,N,,,,,
668,,,,,,,,N,,,,
670,,,,,(,,,,N,,,
674,N,N,,,,N,,,,,,
675,,,N,,,,,,,N,N,N
687,,,,N,,,,,,,,
689,,,,,N,,),),,,,
692,),,,,,,,,,,,
698,,,),,,,,,,,,
699,,),,,,),,,,,,
700,,,,),,,,,,,,)
701,,,,,,,,,,),),
702,,,,,),,,,,,,
703,,,,,,,,,),,,
719,,,,,,,,,,(,,
733,(,,,,,,,,,,,
735,,,,,,,,,(,,(,
741,,,,,,,,,,,,(
746,,(,,,,,,(,,,,
754,,,,(,,,,,,,,
755,,,,,,(,,,,,,
759,,,(,,,,,,,,,
760,,,,,,,(,,,,,
787,,,,,,,t,,,,,
788,,,,,(,,,,,,,
792,t,,,,,,,,,,,
795,,,,,,,,t,,,,
796,,,,,,,,,t,,,
797,,,,,,,,,,t,,t
798,,,,,,,,,,,t,
802,,,,t,,,,,,,,
804,,t,,,,,,,,,,
805,,,,,,t,,,,,,
806,,,t,,,,,,,,,
810,,,,,t,,,,,,,
822,,,,,,,),,,,,
831,,,,,,,,),,,,
843,,,,,,,,,,),,
844,,,,,,),,,,,,)
845,),,,,,,,,,,),
846,,,,),,,,,),,,
847,,),),,,,,,,,,
860,,,,,),,,,,,,
1050,,,,,,,,,,(,,
1057,,,,,,,,,(,,,
1062,,,,,,,,,,,(,
1064,,(,,,,,,,,,,
1065,,,,,,(,,,,,,
1067,,,(,(,,,,,,,,
1071,(,,,,(,,,,,,,
1073,,,,,,,,,,,,(
1075,,,,,,,,(,,,,
1078,,,,,,,(,,,,,
1079,,,,,,,,,p,,,
1092,,,,,,,,,,,,p
1096,p,p,p,p,,p,p,,,,,
1097,,,,,p,,,,,p,,
1098,,,,,,,,,,,p,
1100,,,,,,,,p,,,,
1109,,,,,,,,),,,,
1115,,,,,,,),,,,,
1118,),,,,,,,,,,,
1120,,,,,,,,,),,,
1121,,,,),,,,,,),),
1122,,),,,,,,,,,,)
1124,,,,,),,,,,,,
1125,,,,,,),,,,,,
1126,,,),,,,,,,,,
1140,,,,,,,,,(,,,
1141,,(,(,,,,,,,,(,
1142,,,,,,(,,,,,,
1144,,,,,,,,,,(,,
1145,,,,(,,,(,(,,,,(
1146,(,,,,,,,,,,,
1154,,,,,(,,N,,,,,
1155,,,,,,,,N,,,,
1157,,,,,,,,,N,,,
1163,N,N,N,,,N,,,,N,,
1164,,,,,,,,,,,N,N
1175,,,,N,,,,,,,,
1178,,,,,N,,),,,,,
1181,),,,,,,,,,,,
1183,,,,,,,,),,,,
1186,,,,,,),,,,,,
1187,,),),,,,,,,,,)
1188,,,,,),,,,,),),
1190,,,,),,,,,,,,
1191,,,,,,,,,),,,
1215,,,,,,,,,,(,,
1223,,,,,,,,,(,,,
1225,,(,,,,,,,,,(,
1228,(,,,,,,,,,,,(
1231,,,,(,,,,,,,,
1236,,,,,,(,,,,,,
1238,,,(,,,,,,,,,
1242,,,,,(,,,,,,,
1249,,,,,,,,(,,,,
1253,,,,,,,(,,,,,
1275,,,,,,,t,,,,,
1285,,,,,,,,,t,t,,
1287,t,,,,,,,t,,,,
1289,,,,,,,,,,,t,
1290,,,,t,,,,,,,,t
1292,,t,,,,,,,,,,
1293,,,,,,t,,,,,,
1295,,,t,,,,,,,,,
1301,,,,,t,,,,,,,
1308,,,,,,,),,,,,
1331,,,,,,,,),,,,
1332,),,,,),,,,,,,)
1333,,,,,,,,,),,),
1334,,,),,,),,,,,,
1335,,),,),,,,,,,,
1336,,,,,,,,,,),,
1512,(,,,,,,,,,,,
1518,,,,,(,,,,,,,
1546,,,,,,,,,(,,,
1548,,,,(,,,,,,,,
1551,,,,,,,,,,,,(
1553,,(,,,p,,,,,(,,
1555,,,,,,(,,,,,,
1557,,,(,,,,,,,,,
1559,,,,,,,,,,,(,
1565,,,,,,,(,(,,,,
1566,,,,,,,,,p,,,
1573,p,,,,,,,,,,,
1580,,,,,,,,p,,,,
1581,,,,p,,,p,,,,,
1583,,p,,,,,,,,,,
1584,,,,,,,,,,,,p
1586,,,,,,p,,,,,,
1588,,,p,,),,,,,,,
1589,,,,,,,,,,p,p,
1602,,,),,,,,,,,,
1603,,,,,,,),),,,,
1604,,,,,,,,,),,,
1608,),),,),,,,,,,,)
1609,,,,,,),,,,,,
1610,,,,,,,,,,),,
1611,,,,,,,,,,,),
1621,,,,,,,,,(,,,
1623,,,,,,,,,,(,,
1627,,(,,,,,,,,,,
1629,,,(,,,(,,,,,(,(
1631,,,,(,,,(,,,,,
1632,,,,,(,,,,,,,
1633,(,,,,,,,(,,,,
1640,,,,,,,N,,,,,
1642,,,,,,,,N,,,,
1644,,,,,,,,,N,,,
1648,,,N,,,,,,,,,
1649,N,N,,,,N,,,,N,N,
1650,,,,,,,,,,,,N
1651,,,,,N,,,,,,,
1662,,,,N,,,,,,,,
1669,),,,),,,,,,,,
1672,,),,,,),,,,,,
1673,,,),,,,,,,,),)
1677,,,,,,,,),,),,
1678,,,,,,,),,,,,
1679,,,,,,,,,),,,
1685,,,,,),,,,,,,
1705,,,,,,,,,,,(,
1708,,,,,,,,,,(,,
1709,,,,,,,,,(,,,
1714,,(,,,,,,,,,,
1717,,,,(,,,,(,,,,
1721,,,,,,,,,,,,(
1726,(,,,,,,,,,,,
1736,,,,,,,(,,,,,
1738,,,,,,(,,,,,,
1739,,,(,,,,,,,,,
1761,,,,,(,,t,,,,,
1767,,,,,,,,t,,,,
1770,,,,,,,,,t,,,
1774,t,,,,,,,,,,,
1775,,,,t,,,,,,t,,
