,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
541,,(,,,,,,,,,,
547,,,(,,,,,,,,,
553,,,,,,,,(,,,,
557,,,,,,,,,(,,,
558,,,,,,(,,,,,,
559,,,,,,,,,,,,(
561,,,,,,,,,,(,,
562,,,,,,,,,,,(,
563,,,,(,,,,,,,,
564,(,,,,,,,,,,,
577,,,,,,,(,p,,,,
581,,,,,(,,,,p,,,
589,,,p,,,,,,,,,
590,,,,,,p,,,,p,p,
597,,p,,,,,,,,,,
599,,,,p,,,,,,,,
600,,,,,,,,,,,,p
601,p,,,,,,,),,,,
603,,,,,,,p,,,,,
604,,,,,,,,,),,,
605,,,,,p,,,,,,,
614,,,,,,),,,,,,
617,),),),,,,,,,,,
618,,,,,,,,,,),,
619,,,,,,,,,,,),
621,,,,,,,),,,,,
622,,,,,,,,,,,,)
623,,,,),,,,,,,,
629,,,,,),,,,,,,
646,,,,,,,,,,,(,
647,,,(,,,,,,,,,
648,(,,,,,,(,,,,,
649,,,,,,(,,,(,,,(
650,,,,,,,,(,,,,
652,,(,,,,,,,,,,
653,,,,,(,,,,,(,,
657,,,,(,,,,,,,,
661,,,,N,,,,,,,,
666,,,N,,,,,,,,,
667,,,,,,,N,,,,,
669,,,,,,N,,,,,,
675,,N,,,,,,,,,,
677,,,,,,,,,,N,,
678,N,,,,,,,N,N,,N,N
679,,,,,N,,,,,,,
698,,,,),,,),,,,,
700,,,,,,,,),,,,
704,,,,,,,,,,,),
707,,,,,,,,,,,,)
709,,),,,,,,,,,,
710,,,),,,,,,,,,
711,,,,,,),,,,,,
712,,,,,),,,,,,,
714,),,,,,,,,,),,
718,,,,,,,,,),,,
744,,,(,,,,,,,,,
750,,,,,,,(,,,,,
752,,,,,,,,,,(,,
754,,,,,,(,,,,,,
756,,,,,(,,,,,,(,
757,(,,,,,,,,,,,
761,,,,,,,,,,,,(
771,,,,(,,,,,,,,
784,,,,,,,,,(,,,
787,,,,,,,,(,,,,
791,,(,,,,,,,,,,
808,,,,,,,t,,,,,
809,,,,,,t,,,,,,
814,,,t,,,,,,,,,
817,,,,,t,,,,,,,
819,t,,,,,,,,,,,
821,,,,t,,,,,,,,
