,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
943,,,,,,,(,,,,,
944,,,,,,,,(,,,,
945,(,,,,,,,,,,,
946,,,,,(,,,,,,,
949,,,(,,,,,,,,,
951,,,,(,,,,,,,,
953,,,,,,,,,(,,,
954,,,,,,,,,,,(,
955,,,,,,,,,,,,(
957,,,,,,,,,,(,,
958,,(,,,,(,,,,,,
961,,,,N,,,,,,,,
966,,,,,,,,N,N,,,
967,,,,,,,N,,,,,
972,,,,,N,,,,,,,
974,N,,,,,,,,,,,
977,,,,,,,,,,N,N,
978,,N,,,,,,,,,,N
986,,,N,,,N,,,,,,
997,),,,,),,,,,,,
999,,,,,,,,,,,,)
1000,,,,,,,),,,,),
1002,,,),,,,,,,,,
1003,,,,),,,,),,,,
1012,,,,,,,,,),),,
1013,,,,,,),,,,,,
1014,,),,,,,,,,,,
1038,,,,,,,,(,,,,
1042,,,,,,(,,,,,,
1043,,,,,,,,,(,,,
1047,,,,,,,(,,,,,
1064,(,(,(,(,,,,,,,,
1069,,,,,(,,,,,,,
1079,,,,,,,,,,,,(
1091,,,,,,,,,,(,,
1101,,,,,,,,t,,,,
1102,,,,,,,t,,t,,,
1106,,,,,,,,,,,(,
1118,t,,,t,,,,,,,,
1119,,t,,,,,,,,,,
1120,,,,,,t,,,,,,
1122,,,t,,t,,,,,,,t
1136,,,,,,,,,,t,,
1138,,,,,,,),,,,,
1140,,,,,,,,),,,t,
1144,,,,,,,,,),,,
1152,,,),,,,,,,,,
1155,,,,,,,,,,,,)
1159,,,,),,,,,,,,
1162,,),,,,,,,,,,
1170,,,,,,,,,,,),
1171,,,,,,),,,,,,
1174,,,,,),,,,,,,
1182,,,,,,,,,,),,
1192,),,,,,,,,,,,
1401,,,,,,,,(,,,,
1416,,,,,,(,,,,,,
1418,,,(,,,,,,,,,
1430,,,,,,,,,,,,(
1432,,,,,,,,,(,,,
1440,,,,,,,,,,(,,
1441,,,,(,,,,,,,,
1444,(,,,,,,,,,,,
1445,,(,,,,,,,,,,
1447,,,,,(,,,,,,,
1452,,,,,,,,,,,(,
1458,,,,,,,,p,,,,
1461,,,,,,,(,,,,,
1473,,,,,,,,,p,,,
1476,,,,,,,,,,p,,
1479,,,,,,,,,,,p,
1481,,,p,,,p,,,,,,
1482,p,p,,p,,,,),,,,
1484,,,,,,,p,,,,,
1488,,,,,,,,,,,,p
1497,,,),,,,,,,,,
1498,,,,,p,,,,,,,
1508,,,,,,,,,,,),
1511,,,,,,),,,,,,
1512,,,,,,,),,,,,
1513,,,,),,,,,,),,
1514,,,,,,,,,),,,
1515,,),,,,,,,,,,
1520,),,,,,,,,,,,
1522,,,,,,,,,,,,)
1529,,,,,),,,,,,,
1558,,,,,,,(,,,,,
1559,(,,,,(,,,,,,,
1560,,,,,,,,,,,(,(
1561,,,,,,,,(,,,,
1562,,,,,,,,,(,,,
1563,,,,(,,,,,,,,
1566,,(,(,,,(,,,,(,,
1574,,,,N,,,,,N,,,
1575,,,,,,,N,N,,,,
1581,,,,,N,,,,,,,
1583,N,,,,,,,,,,,
1585,,,,,,,,,,N,N,
1586,,N,,,,,,,,,,N
1594,,,,,,N,,,,,,
1595,,,N,,,,,,,,,
1607,,,,,,,,,,,),
1608,,,,,),,,,,,,)
1609,),,,,,,,),,),,
1610,,,,,,,),,,,,
1613,,,,),,,,,,,,
1621,,),,,,,,,,,,
1622,,,),,,),,,),,,
1653,,,,,,,,,(,,,
1655,,,,,,,,(,,,,
1661,,,,,,,,,,,,(
1665,,,,,,,(,,,,,
1671,,,,,,(,,,,,,
1672,,(,,,,,,,,,,
1674,,,(,,,,,,,,,
1677,,,,(,,,,,,,,
1683,(,,,,,,,,,,,
1690,,,,,(,,,,,,,
1703,,,,,,,,,,(,,
1710,,,,,,,,t,,,,
1711,,,,,,,,,t,,,
1714,,,,,,,,,,,(,
1715,,,,,,,t,,,,,
1724,t,,,,,,,,,,,
1728,,,,t,,,,,,,,
1729,,t,,,,,,,,,,t
1730,,,,,,t,,,,,,
1731,,,t,,,,,,,,,
1734,,,,,t,,,,,,,
1745,,,,,,,,,,t,,
1746,,,,,,,),,,,,
1747,,,,,,,,,,,t,
1749,,,,,,,,),,,,
1750,,,,,,,,,),,,
1757,,,,,),,,,,,,
1762,,,,),,,,,,,,)
1766,,,),,,,,,,,,
1769,,),,,,),,,,,,
1784,,,,,,,,,,),,
1788,,,,,,,,,,,),
1796,),,,,,,,,,,,
1994,,,,,,,,(,,,,
2017,,,,,,,,p,,,,
2034,,,(,,,,,,,,,
2036,,,,,,,,,,,,(
2037,,(,,(,,(,,,,(,(,
2038,(,,,,,,,,,,,
2039,,,,,,,,,(,,,
2053,,,,,(,,,,,,,
2054,,,,,,,(,,,,,
2061,,,,,,,,,p,,,
2062,,,p,,,,,,,,,
2069,,,,,,,,,,p,,
2072,,,,,,,,,,,p,
2076,p,p,,p,,p,,,,,,
2077,,,,,,,,,,,,p
2078,,,,,,,,),,,,
