,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
608,,,,,,,,,,(,(,
611,(,,,,,,,,,,,
614,,(,(,,,,(,,(,,,
615,,,,,,(,,,,,,(
616,,,,,,,,,,N,,
617,,,,,,,,,,,N,
620,,,,,,,,(,,,,
622,,,,,(,,,,,,,
624,,,N,,,,,,,,,N
625,,,,(,,N,,,,,,
628,,N,,,,,,,,,,
635,,,,,,,,,N,,,
644,N,,,,,,,,,,,
647,,,,,,,N,N,,,,
649,,,,N,N,,,,,,,
669,,,,,,,,),,,,
675,,,,,,,),,,,,
687,,,,,,,,,),,,
688,,,),,),),,,,),,)
690,,),,,,,,,,,),
691,,,,),,,,,,,,
694,),,,,,,,,,,,
714,,,,,,,,,,(,,
719,,,,,,,,,,,(,
725,,(,(,,,,,,,,,
726,,,,,,,,,(,,,
730,,,,,,(,,,,,,(
736,,,,(,,,,,,,,
739,,,,,(,,,,,,,
740,,,,,,,(,,,,,
741,(,,,,,,,,,,,
742,,,,,,,,(,,,,
779,t,,,,,,,,,,,
787,,,,,,,,t,,,,
792,,t,,t,,,,,,t,,
793,,,t,,t,t,,,,,,
796,,,,,,,,,t,,t,
798,,,,,,,,,,,,t
799,,,,,,,t,,,,,
816,),,,,,,,,,,,
827,,,,,),,,,,,,
834,,,,,,,,),,,,
837,,,),,,,,,,,,
841,,),,,,),),,),),),
843,,,,),,,,,,,,)
1109,,,,,,,,,,(,,
1111,,,,,,,,,,,(,
1112,(,,,,(,,,,,,,
1113,,,,,,,,,,,,(
1114,,,(,,,(,,,(,,,
1115,,,,,,,(,(,,N,,
1116,,,,,,,,,,,N,
1119,,(,,,,,,,,,,
1121,,,,(,,,,,,,,N
1125,,,,,,N,,,,,,
1126,,N,,,,,,,,,,
1127,,,N,,,,,,,,,
1135,,,,,,,,,N,,,
1145,N,,,,N,,,,,,,
1147,,,,N,,,N,,,,,
1149,,,,,,,,N,,,,
1163,,,,,,,),,,,,
1171,,,,,,,,),,,,
1182,,,,,,,,,),,,
1184,),,,,,,,,,,,
1185,,,,,),,,,,,,
1187,,,),),,,,,,,,
1188,,,,,,,,,,),),)
1189,,),,,,),,,,,,
1221,,,,,,(,,,,,,
1222,,,(,,,,,,,,(,
1224,,,,,,,,,,(,,
1228,,(,,(,,,,,,,,
1229,,,,,,,(,(,,,,
1231,,,,,,,,,,,,(
1240,,,,,(,,,,,,,
1243,(,,,,,,,,,,,
1244,,,,,,,,,(,,,
1282,,,,,,,,t,,,,
1283,t,,,,,,,,,,,
1288,,,,,t,,,,,,,
1289,,,t,,,t,,,,,,
1290,,t,,,,,,,,,,
1291,,,,,,,t,,,t,,
1292,,,,t,,,,,,,,
1293,,,,,,,,,t,,t,
1305,,,,,,,,,,,,t
1316,),,,,,,,,,,,
1333,,,,,),,,,,,,
1339,,,,,,,,,,,,)
1340,,,,,,,,,),,,
1341,,),,,,,,,,),,
1342,,,,),,),,,,,),
1343,,,),,,,,,,,,
1346,,,,,,,,),,,,
1352,,,,,,,),,,,,
1609,,,,,,,,,,(,(,
1610,,,,,,,,,(,N,,
1611,,,,,,,,,,,N,
1612,,,,,,,(,,,,,
1614,,,(,,,(,,,,,,(
1617,,,,,(,,,,,,,
1618,(,,,,,,,,,,,
1619,,(,,,,N,,,,,,
1620,,,,,,,,(,,,,
1621,,,,,,,,,,,,N
1623,,,,(,,,,,,,,
1625,,,N,,,,,,,,,
1626,,N,,,,,,,,,,
1633,,,,,,,,,N,,,
1642,N,,,,,,,,,,,
1647,,,,,N,,,,,,,
1649,,,,,,,N,N,,,,
1652,,,,N,,,,,,,,
1665,,,,,,,),,,,,
1672,,,,,,,,),,,,
1683,,,,,,,,,),,,
1684,),,,),,,,,,,,
1686,,,,,),,,,,,,
1687,,),,,,,,,,,,
1688,,,,,,,,,,,,)
1689,,,,,,),,,,),,
1690,,,),,,,,,,,),
1714,,,,,,,,,,(,,
1715,,,,,,,,,,,(,
1720,,,,,,,,,(,,,
1724,,(,,,,,,,,,,
1727,(,,(,,,,,,,,,
1737,,,,,,(,,(,,,,
1742,,,,,,,,,,,,(
1745,,,,,,,(,,,,,
1746,,,,(,,,,,,,,
1749,,,,,(,,,,,,,
1788,,,,,,,,t,,,,
1790,,,t,,t,,,,,,,
1791,,,,,,t,,,,t,,
1792,t,t,,,,,,,,,t,
1794,,,,,,,,,t,,,
1795,,,,,,,t,,,,,
1799,,,,,,,,,,,,t
1800,,,,t,,,,,,,,
1830,,,),,,,,,,,,
1832,),,,,,,,,,,,
1835,,,,,),,,,,,,
1840,,,,,,),,,,,,
1841,,),,),,,),,),,),)
1842,,,,,,,,,,),,
1847,,,,,,,,),,,,
2107,,,,,,,,,,(,,
2110,,,,,,,,,,,(,
2113,,,(,,,(,,,,,,
2114,,(,,,,,,,(,,,(
2115,,,,,,,(,(,,,,
2116,(,,,,,,,,,,,
2117,,,,,,,,,,,N,
2119,,,,,,,,,,N,,
2122,,,,,(,,,,,,,
2123,,,,(,,,,,,,,
2127,,,,,,,,,,,,N
2129,,N,N,,,N,,,,,,
2134,,,,,,,,,N,,,
2145,N,,,,,,,,,,,
2148,,,,,,,,N,,,,
2149,,,,N,,,N,,,,,
2150,,,,,N,,,,,,,
2162,,,,,,,),,,,,
2172,,,,,,,,),,,,
2187,,,,,,,,,),,,)
2188,,,),,,),,,,,,
2189,,,,,),,,,,),,
2191,),),,,,,,,,,,
2192,,,,,,,,,,,),
2196,,,,),,,,,,,,
2215,,,(,,,(,,,,,,
2217,,,,,,,,,,(,,
2221,,,,,,,,,,,(,
2225,,(,,,,,,,,,,
2230,,,,,,,,,,,,(
2233,,,,,,,,(,,,,
2236,,,,(,,,,,,,,
2241,,,,,(,,(,,,,,
