,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
757,,,,(,,,,,,,,
758,,,(,,,,,,,,,
759,,(,,,,,,,,,,
760,,,,,,(,(,,,,,
762,,,,,,,,,,,,(
763,,,,,,,,,(,,(,
764,,,,,,,,,,(,,
766,,,,N,,,,,,,,
767,,,,,(,,,(,,,,
769,(,,,,,,,,,,,
773,,,N,,,,,,,,,
774,,,,,,,N,,,,,
776,,,,,,N,,N,,,,
780,,N,,,,,,,N,,,
781,,,,,,,,,,N,N,
782,,,,,,,,,,,,N
785,N,,,,N,,,,,,,
794,,,,),,,,,,,,
801,,),,,,,,,,,,
802,,,,,,,,,,,),
803,,,,,,),,,,,,
804,,,),,,,,,,,,
809,,,,,,,,),,,,
810,,,,,,,,,),,,
811,,,,,,,),,,),,
812,),,,,,,,,,,,)
813,,,,,),,,,,,,
851,,,,,,,,(,,,,
855,,,,,,,,,,,,(
857,,,,,,,,,(,,,
860,(,,,(,,,,,,(,(,
863,,,,,,,(,,,,,
870,,,,,,(,,,,,,
871,,,,,(,,,,,,,
874,,,(,,,,,,,,,
875,,(,,,,,,,,,,
907,,,,,,,t,,,,,
909,,,,,,,,t,,,,
912,,,,,,,,,t,,,
914,,,,,,t,,,,t,,
921,,,,,,,,,,,t,t
922,t,t,,t,t,,,,,,,
925,,,t,,,,,,,,,
947,,,,,,,),,,,,
956,,,,,,,,),,,,
957,,,,),,,,,,,,
958,,),,,,,,,,,,
962,,,,,),,,,,,,
965,),,,,,,,,),,,)
972,,,,,,),,,,,,
973,,,),,,,,,,,,
975,,,,,,,,,,),,
976,,,,,,,,,,,),
1148,(,,,,,,(,,,,,
1157,,,,,,,,(,,,,
1162,,,,,,,,,(,,,
1163,,,,,,,,,,(,,
1164,,,(,,,(,,,,,(,
1165,,,,,,,,,,,,(
1166,,(,,(,,,,,,,,
1173,,,,,(,,p,,,,,
1175,,,,,,,,p,,,,
1176,,,,,,,,,p,,,
1177,,,,,,,,,,p,,
1180,,,,,,,,,,,p,
1181,,,,,,,,,,,,p
1182,,,p,,,,,,,,,
