,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
606,,,(,,,(,(,(,,,,
607,,,,,,,,,(,,,
609,,,,,,,,,,(,,
610,,(,,,(,,,,,,,
611,,,,,,,,,,,(,
612,(,,,(,,,,,,,,
613,,,,,,,,,,,,(
618,,,,N,,,,,,,,
623,,,,,,,N,,,,,
629,,,,,,,,N,,,,
630,,,,,,,,,N,,,
631,N,,,,,,,,,N,,
632,,N,,,,N,,,,,N,N
633,,,N,,,,,,,,,
635,,,,,N,,,,,,,
645,,,,),,),,,,,,
646,,,),,,,,,,,,
648,,),,,,,,,,,,
650,),,,,),,,,,,),
651,,,,,,,,,,),,)
655,,,,,,,),,),,,
658,,,,,,,,),,,,
677,,,,,,,,,(,,,
689,,,,,,,,(,,,,
695,,,,,,,,,,(,,
701,,,,,,,(,,,,,
705,,,,,,,,,,,(,
706,,(,,,,,,,,,,
707,,,,(,,(,,,,,,
708,,,(,,,,,,,,,
717,,,,,(,,,,,,,(
734,(,,,,,,,,,,,
738,,,,,,,,t,,,,
741,,,,,,,t,,,,,
748,,,,,,,,,t,,,
754,,,,,,,,,,t,,
756,,,,,,,,,,,t,
757,t,,,,,,,,,,,
758,,,,,t,,,,,,,t
759,,t,t,,,t,,,,,,
760,,,,t,,,,,,,,
770,,,,,,,),,,,,
776,,,,,,,,),,,,
792,,,,,,,,,,,,)
793,),,,,,,,,,),,
794,,,,,,,,,),,,
796,,,,),,,,,,,),
799,,),,,,,,,,,,
800,,,,,,),,,,,,
802,,,),,,,,,,,,
803,,,,,),,,,,,,
903,,,,,,,(,,,,,
930,,,(,,,,,,,,,
934,,,,,,,,,,,(,
935,,,,,,(,p,,,,,
936,,,,,,,,,,,,(
937,,(,,,,,,,,,,
938,,,,,,,,,(,(,,
939,,,,(,,,,,,,,
946,,,,,,,,(,,,,
952,(,,,,(,,,,,,,
968,,,p,,,,,,,,,
969,,,,,,p,,,,,,
970,,p,,,,,,,,,,
973,,,,p,,,),,,,,
975,,,,,,,,,,p,,
976,,,,,,,,,,,,p
977,p,,,,,,,,,,p,
979,,,,,,,,,p,,,
980,,,,,p,,,,,,,
981,,,,,,,,p,,,,
991,,,),,,,,,,,,
998,),,,,,),,,,,,
999,,,,,,,,,,,,)
1000,,,,,,,,,),,,
1002,,),,,,,,,,,,
1003,,,,,,,,,,),),
1004,,,,),,,,),,,,
1007,,,,,),,,,,,,
1018,,,,,,,,,(,,,
1019,,,,,,(,(,(,,,,
1020,,(,,,,,,,,,,
1021,,,(,,,,,,,,,
1022,,,,,,,,,,(,,
1024,(,,,,(,,,,,,,
1025,,,,,,,,,,,(,(
1026,,,,(,,,,,,,,
1033,,,,N,,,,,,,,
1036,,,,,,,N,,,,,
1039,,,N,,,,,,,,,
1044,,,,,,,,N,N,,,
1045,,,,,,,,,,N,N,
1046,N,N,,,,N,,,,,,N
1049,,,,,N,,,,,,,
1060,,,,),,,,,,,,
1062,,,,,,),,,,,,
1063,,,,,,,,,,,,)
1064,,),,,,,,,,,),
1066,,,,,,,,,,),,
1067,,,,,),,,,,,,
1068,),,),,,,),),,,,
1069,,,,,,,,,),,,
1092,,,,,,,,(,(,,,
1101,,,,,,,,,,(,,
1112,,,,,,,(,,,,(,
1118,,(,,,,,,,,,,
1120,,,,,,(,,,,,,(
1121,,,,(,,,,,,,,
1123,,,(,,,,,,,,,
1129,,,,,(,,,,,,,
1149,(,,,,,,,,,,,
1157,,,,,,,,t,,,,
1158,,,,,,,t,,,,,
1161,,,,,,,,,t,,,
1166,,,,,,,,,,t,,
1167,,,,,t,,,,,,,
1169,,,,,,,,,,,t,
1171,,,t,,,,,,,,,
1172,,t,,,,t,,,,,,t
1173,,,,t,,,,,,,,
1174,t,,,,,,,,,,,
1189,,,,,,,,),,,,
1193,,,,,,,),,,,,
1203,,,,,,,,,),,,
1206,,,,,,,,,,,,)
1210,,,,),,,,,,,,
1211,,,,,,,,,,),,
1212,),),,,,,,,,,),
1213,,,,,,),,,,,,
1214,,,),,,,,,,,,
1215,,,,,),,,,,,,
1368,,(,,,,(,,,,,,
1370,,,(,,,,,,,,,
1372,,,,,,,,,,(,,
1373,,,,(,,,,,,,,
1374,,,,,,,,(,(,,,
1375,,,,,,,,,,,(,
1377,,,,,,,,,,,,(
1379,(,,,,,,,,,,,
1390,,,,,,,(,,,,,
1392,,,,,,,,p,,,,
1393,,,,,(,,,,,,,
1399,,,p,,,,,,,,,
1404,,,,,,p,,,,,,
1407,,p,,,,,,,,,,
1408,p,,,p,,,p,,,,,
1410,,,,,p,,,,,,,
1411,,,,,,,,,p,,,
1412,,,,,,,,,,p,p,
1413,,,,,,,,,,,,p
1423,,,,,,,,),,,,
1425,,,),,,,,,,,,
1431,),,,,,,,,,,,
1432,,,,,),),,,,,,
1434,,,,,,,,,,,),
1436,,,,,,,),,),,,)
