,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
499,,,,,,,(,,,,,
503,,,,,,(,,,,,,
506,,,(,,,,,,,,,
507,(,,,,,,,,,,,(
508,,,,,(,,,,,,(,
509,,(,,,,,,,,(,,
510,,,,,,,N,,,,,
511,,,,,,,,,(,,,
513,,,N,,,,,,,,,
514,,,,(,,,,,,,,
520,,,,,,,,(,,,,
529,N,,,,N,N,,,N,N,N,
530,,N,,,,,,,,,,N
542,,,,N,,,),,,,,
544,,,),,,,,N,),,,
547,,),,,,),,,,,,
553,,,,,),,,,,),,
554,,,,,,,,,,,),
555,),,,,,,,,,,,)
556,,,,),,,,,,,,
559,,,,,,,,),,,,
580,,,,,,,,,(,,,
584,,(,,,,,,,,,,
586,,,,,,,,,,(,,
597,,,,,,,,,,,(,
601,,,,,,,,,,,,(
609,,t,,,,,,,,,,
614,,,,,,(,,,,,,
615,(,,,,,,,,,,,
616,,,,,(,,,,,,,
634,,,,,,,,,t,,,
639,,,,,,,,,,,t,
641,,),,,,,,,,t,,t
645,t,,,,t,t,,,,,,
663,,,,,,,,,),,,
670,,,,,,,,,,,,)
672,,,,,,),,,,,,
674,),,,,,,,,,,,
676,,,,,,,,,,,),
678,,,,,),,,,,),,
756,,,,,,,,(,,,,
757,,,,,,,,,,(,,
758,,,,,,,,,(,,,(
759,,,,,,,,,,,(,
760,,,,,,,(,,,,,
761,,(,,,,,,,,,,
762,(,,(,,(,,,,,,,
765,,,,(,,,N,,,,,
766,,,,,,,,N,,,,
767,,,N,,,,,,,,,
768,,,,,,(,,,,,,
776,,,,,,,,,N,N,,
777,N,,,,N,,,,,,N,
779,,N,,,,,,,,,,N
782,,,,,,N,,,,,,
792,,,,,,,),,,,,
793,,,,N,,,,,,,,
798,,,),,,,,,,,,
799,,,,,,),,,,,,
801,,,,,,,,),,,,
802,,),,),,,,,,,,
808,,,,,),,,,,,,
810,),,,,,,,,),,,
811,,,,,,,,,,,),
812,,,,,,,,,,),,)
848,,,,,,,,,,,,(
851,,,,(,,,,,,,(,
853,,(,,,,,,,,,,
854,,,,,,,,,(,,,
855,(,,,,,,,,,,,
856,,,,,(,,,,,,,
858,,,,,,,,,,(,,
869,,,,,,(,,,,,,
890,,,,t,,,,,,,,
891,,t,,,,t,,,,,,
892,t,,,,,,,,,,,
894,,,,,,,,,,t,,
896,,,,,,,,,,,,t
897,,,,,,,,,,,t,
900,,,,,,,,,t,,,
904,,,,,t,,,,,,,
906,,,,,,),,,,,,
920,,,,),,,,,,,,
922,,),,,,,,,,,,
925,,,,,),,,,,,,
928,),,,,,,,,,,,
932,,,,,,,,,,),,
936,,,,,,,,,,,),
937,,,,,,,,,,,,)
945,,,,,,,,,),,,
1093,,,,,,,(,,,,,
1094,,,,,,,,(,,,,
1101,,,,,,,,,(,,,
1105,,,,,,,,,,(,,
1106,,,,,,,,,,,(,(
1107,,(,,,,,,,,,,
1108,,,,,,(,,,,,,
1109,,,,,(,,,,,,,
1110,,,,(,,,,,,,,
1111,(,,,,,,,,,,,
1112,,,(,,,,,,,,,
1115,,,N,,,,,,,,,
1116,,,,,,,N,,,,,
1124,,,,,,,,,N,,,
1125,,,,,,,,,,N,,
1126,,,,,,,,,,,N,
1127,N,N,,,N,,,,,,,N
1130,,,,,,N,,,,,,
1140,,,,N,,,,,,,,
1143,,,,,),,),N,,,,
1151,,,),,,),,,,,,
1154,,),,,,,,,,,,
1155,,,,,,,,,),,,
1156,),,,,,,,),,,,
1157,,,,),,,,,,,,
1159,,,,,,,,,,),,
1161,,,,,,,,,,,,)
1162,,,,,,,,,,,),
1179,,,,,(,,,,,,,
1180,,,(,,,(,,,,,,
1182,(,,,,,,,,,,,
1186,,(,,,,,,,,,,
1193,,,,(,,,,,,,,
1198,,,,,,,,,,,,(
1199,,,,,,,,,,,(,
1203,,,,,,,,,,(,,
1205,,,,,,,,,(,,,
1206,t,,,,,,,,,,,
1212,,,,,t,,,,,,,
1229,,,t,,,,,,,,,
1230,,,,,,t,,,,,,
1231,,t,,,,,,,,,,
1237,),,,,,,,,,,,
1243,,,,,,,,,t,,,
1244,,,,,),,,,,,,
1245,,,,,,),,,,,,
1246,,,,,,,,,,,,t
1248,,,),,,,,,,,,
1249,,,,t,,,,,,,t,
1250,,,,,,,,,,t,,
1258,,,,,,,,,),,,
1265,,),,,,,,,,,,
1269,,,,),,,,,,,,
1275,,,,,,,,,,),,
1277,,,,,,,,,,,,)
1278,,,,,,,,,,,),
1286,(,,,,,,,,,,,
1288,,(,,,(,(,,,,,,
1289,,,(,,,,,,,(,,
1296,,,,,,,,,,,,(
1298,,,,(,,,,,,,,
1302,,,N,,,N,,,,,,
1303,,,,,,,,,,,(,
1305,,,,,,,,,(,,,
1306,,,,,,,(,,,,,
1307,,N,,,,,,,,,,
1309,,,,,,,,(,,,,
1314,,,,,,,,,,,N,
1315,,,,,,,,,,N,,N
1319,N,,,,,,,,,,,
1321,,,,,N,,,,,,,
1330,,,,N,,,,,,,,
1343,,,,,,,,,N,,,
1344,,,,,,,,N,,,,
1345,,,,,,,N,,,,,
1346,),,,,,,,,,,,
1349,,,,,,,,,,,),
1353,,,,),,,,,,,,
1355,,,,,,,,,,),,
1356,,),,,,,,,,,,
1357,,,),,,),),,,,,)
1361,,,,,),,,,,,,
1362,,,,,,,,,),,,
1365,,,,,,,,),,,,
1378,,,,,,(,,,,,,
1379,,,,(,,,,,,,,
1380,(,,,,,,,,,,,
1382,,,(,,,,,(,,,,
1383,,,,,(,,,,,(,,
1384,,(,,,,,,,,,,
1390,,,,,,,,,(,,,
1400,,,,,,,,,,,,(
1402,,,,t,,,,,,,,
1427,,,,,,,,t,,,,
1428,,,,,,,,,,t,,
1430,t,,,,,,,,,,,
1431,,,t,,t,,,,,,,
1432,,t,,,,t,,,,,,
1436,,,,),,,,,,,,
1437,,,,,,,,,,,,t
1447,,,,,,,,,t,,,
1458,,,,,,,,),,,,
1461,),,,,,,,,,,,
1464,,,,,,,,,,),,
1468,,,),,,,,,,,,
1469,,,,,,),,,,,,
1470,,),,,,,,,,,,)
1471,,,,,),,,,,,,
1481,,,,,,,,,),,,
1503,,,,,,,(,,,,,
1504,,,,,,,,(,,,,
1505,(,,,,(,,,,,,,
1507,,,,,,,,,,(,(,
1508,,(,,,,,,,(,,,(
1511,,,,(,,,,,,,,
1517,,,,,,,N,,,,,
1518,,,(,,,(,,N,,,,
1526,,,,,N,,,,,N,,
1527,N,,,,,,,,N,,N,
1529,,,,,,,,,,,,N
1530,,N,,,,,,,,,,
1532,,,,,,N,,,,,,
1533,,,N,,,,,,,,,
1542,,,,N,,,,,,,,
1544,,,,,,,),,,,,
1552,,),,,,,,),,,,
1553,,,,,,,,,,,,)
1556,),,),),),,,,,,,
1557,,,,,,,,,,,),
1561,,,,,,),,,,),,
1562,,,,,,,,,),,,
1579,,,,(,,,,,,,,
1592,,,,,,,,,,,(,
1593,,,,,,,,,,(,,
1595,,(,,,,,,,,,,
1597,,,(,,,(,,,,,,
1599,,,,,,,,,,,,(
1606,,,,,,,,,(,,,
1617,,,,,(,,,,,,,
1632,,,,t,,,,,,,,
1636,,t,,,,,,,,,,
1638,,,,,,,,,,t,t,t
1639,,,,,,t,,,,,,
1642,,,t,,,,,,,,,
1643,,,,,t,,,,,,,
1649,,,,,,,,,t,,,
1654,,,,,,),,,,,,
1657,,,),,),,,,,,,
1666,,),,,,,,,,,,
1669,,,,),,,,,,,,)
1671,,,,,,,,,,),,
1677,,,,,,,,,),,),
1768,,,,,,,(,,,,,
1771,,,,,,,,,,(,(,
1772,,(,,,,,,,,,,
1773,,,,,,,,,,,,(
1774,,,(,,,,,(,(,,,
1776,(,,,,(,,,,,,,
1777,,,,(,,,,,,,,
1783,,,,,,(,N,N,,,,
1792,,,,,N,,,,N,N,,
1793,N,,,,,,,,,,N,
1795,,,,,,,,,,,,N
1796,,,,,,N,,,,,,
1797,,N,,,,,,,,,,
1802,,,N,,,,,,,,,
1807,,,,N,,,,,,,,
1812,,,,,,,),,,,,
1815,,,,,,),,,,,,
1820,,),,,,,,,,,,
1821,),,,,),,,,,,,
1822,,,,,,,,),,,,
1823,,,),,,,,,,,,
1824,,,,),,,,,,,,)
1828,,,,,,,,,,),,
1829,,,,,,,,,,,),
1830,,,,,,,,,),,,
1849,,,(,,,,,,,,,
1859,,,,,,,,,(,,,
1870,,,,,,,,,,,(,
1871,,,,,(,,,,,,,
1872,,,,,,,,,,,,(
1874,(,,,,,,,,,,,
1875,,,,,,,,,,(,,
1876,,(,,,,,,,,,,
1883,,,,(,,,,,,,,
1888,,,,,,(,,,,,,
1895,,,t,,,,,,,,,
1901,,,,,t,,,,,,,
1904,,,,,,,,,t,,,
1907,t,,,,,,,,,,,
1911,,,,t,,,,,,,,t
1912,,,,,,,,,,t,t,
1914,,t,,,,,,,,,,
1916,,,,,,t,,,,,,
1923,,,,,),,,,,,,
1925,),,),,,,,,,,,
1926,,,,,,,,,),,,
1932,,,,,,,,,,),,
1934,,,,),,,,,,,,
1938,,,,,,),,,,,,
1943,,),,,,,,,,,,
1952,,,,,,,,,,,,)
1953,,,,,,,,,,,),
2030,,,,,,,(,,,,,
2036,,(,,,,,,,(,(,,(
2038,,,,,(,,,,,,,
2039,(,,,,,,,,,,,
2040,,,,,,,,,,,(,
2042,,,,,,,,(,,,,
2044,,,,(,,,,,,,,
2045,,,(,,,,N,,,,,
2046,,,,,,,,N,,,,
2047,,,,,,(,,,,,,
2054,,,,,,,,,N,,,
2055,,,,,,,,,,N,,
2056,N,,,,N,,,,,,N,
2059,,,,,,,,,,,,N
2060,,,N,,,N,,,,,,
2061,,N,,,,,,,,,,
2071,,,,N,,,,,,,,
2072,,,,,,,),,,,,
2073,,,,,),,,,,,,
2079,,,),,,,,,,,,
2081,,),,,,,,,,,,
2083,),,,,,,,,,,,
2084,,,,,,),,,,,,
2085,,,,,,,,),,,,)
2088,,,,),,,,,,,,
2089,,,,,,,,,,),,
2091,,,,,,,,,,,),
2092,,,,,,,,,),,,
2129,,,,,,,,,,,,(
2130,,,,,,,,,(,,,
2131,,,,,,,,,,,(,
2133,,,,,,,,,,(,,
2135,,,,,,(,,,,,,
2136,,(,,,,,,,,,,
2137,,,,(,,,,,,,,
2141,(,,,,,,,,,,,
2149,,,(,,,,,,,,,
2155,,,,,(,,,,,,,
2158,,,,,,t,,,,,,
2169,,,,,,,,,t,,,
2174,,,t,,,,,,,,,
2175,,,,,t,,,,,,,
2176,t,,,t,,,,,,t,,t
2177,,,,,,,,,,,t,
2178,,t,,,,,,,,,,
2199,,,,,,),,,,,,
2200,,,),,,,,,,,,
2201,,),,),,,,,,,,
2202,,,,,,,,,),,,
2203,),,,,,,,,,),,
2206,,,,,),,,,,,,
2209,,,,,,,,,,,,)
2216,,,,,,,,,,,),
2370,,,,,,,,,(,,,
2371,,,,,,,,,,(,,
2372,,(,,,,,,,,,(,
2374,,,(,,,,,,,,,(
2376,,,,,(,,(,,,,,
2377,(,,,,,,,,,,,
2378,,,,,,,,(,,,,
2381,,,N,(,,,,,,,,
