,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
331,,,,,,,,,,(,,
336,,,,,,,,,(,,,
337,,(,,,,,,,,,,(
339,,,,,,,,,,,(,
342,,,,,,,,(,,,,
343,,,,(,,,,,,,,
344,(,,,,(,,,,,,,
345,,,,,,,(,,,,,
348,,,(,,,,,,,,,
360,,,,,,,p,p,p,,,
361,,,p,,,,,,,,p,
362,,,,,p,,,,,p,,
363,,p,,p,,,,,,,,
364,p,,,,,,,,,,,p
373,,,,,,,,),,,,
379,,,,,,,),,),,,
380,,,,,,(,,,,,,
382,,,,),,,,,,,,)
383,),,,,,,,,,,,
384,,,,,,,,,,),,
385,,,,,),,,,,,),
386,,),,,,,,,,,,
388,,,),,,,,,,,,
403,(,(,,,,p,,,,,,
405,,,,,,,(,,,,,(
406,,,,,(,,,,(,(,,
407,,,,,,,,(,,,,
408,,,,,,,,,,,(,
411,,,,,,),,,,,,
413,,,(,,,,,,,,,
414,,,,(,,,N,,,,,
416,,,,,,(,,,,,,
424,,,,,,,,N,,,,
427,,,,,,,,,N,,,
428,,,,,,,,,,N,N,
429,N,,,,N,,,,,,,N
430,,N,,,,,,,,,,
436,,,,,,N,,,,,,
438,,,N,,,,,,,,,
442,,,,N,,,,,,,,
448,,,,,),,,,,,,
450,),,,,,,,,,,,
451,,,),,,),,,,,,
452,,),,,,,,,,,,
454,,,,),,,,,,,),
455,,,,,,,,),),),,
456,,,,,,,),,,,,
459,,,,,,,,,,,,)
486,,(,,,,,,,,,,
502,,,,,,,,,,,,(
505,,,(,,,(,,,,,,
506,,,,,,,,,,(,,
509,,,,,,,,,,,(,
510,(,,,,,,,,,,,
513,,,,,,,(,(,,,,
514,,,,(,,,,,,,,
527,,,,,(,,,,,,,
539,,,t,,,,,,,,,
543,,,,,,t,,,,,,
548,,,,,,,t,,,,,
550,,t,,,,,,,,,,
552,,,,,,,,t,,,,
553,,,,t,,,,,,t,t,
554,,,,,,,,,,,,t
556,t,,,,,,,,,,,
557,,,,,,,,,(,,,
559,,,),,,,,,,,,
561,,,,,t,,,,,,,
571,,,,,,),,,,,,
578,,,,),,,,,,,,
580,,),,,,,,,,,,
582,,,,,),,,,,,,
584,),,,,,,,,,,,
587,,,,,,,),,,,,
589,,,,,,,,,t,,,
593,,,,,,,,,,),,
595,,,,,,,,,,,),
602,,,,,,,,),,,,
606,,,,,,,,,,,,)
620,,,,,,,,,),,,
658,,,,,,(,,,,,,
662,,,,,,,,(,,(,(,
663,,(,,,,,,,(,,,(
665,,,,,(,,,,,,,
666,(,,,,,,,,,,,
669,,,,(,,,,,,,,
678,,,(,,,,,,,,,
687,,,,,,,(,,,,,
689,,,,,,,,p,,,,
690,,,,,,,,,p,,,
691,,,,,,,,,,p,,
692,,,,,,,,,,,p,
693,p,,,,p,,,,,,,
694,,p,,p,,p,,,,,,
695,,,,,,,,,,,,p
702,,,p,,,,,),,,,
703,,,,,,,p,,,,,
707,),,,,,,,,,,,
709,,,,,,,,,,,),
711,,,,,,,,,,,,)
713,,),,,,,,,),,,
714,,,,),,,,,,,,
718,,,),,),,,,,,,
722,,,,,,),),,,),,
733,,,,,,,,,,,(,
734,,,,,,,,,,,,(
735,(,(,,,,,,,(,,,
736,,,,,(,,,,,,,
737,,,,,,,,,,(,,
738,,,,,,,,(,,,,
740,,,,,,,(,,,,,
744,,,(,(,,,,,,,,
746,,,,,,,N,,,,,
749,,,,,,(,,,,,,
756,,,,,,,,N,,,,
758,,,,,,,,,N,,,
759,,,,,,,,,,N,,
760,N,,,,N,,,,,,N,
761,,N,,,,,,,,,,N
767,,,,,,N,,,,,,
769,,,N,,,,,,,,,
774,,,,N,,,,,,,,
778,,,,,,,,,,,,)
780,),),,,),,,,,,,
781,,,,,,),,,,,,
784,,,,),,,,,,,,
785,,,),,,,,,,,),
786,,,,,,,,),),),,
787,,,,,,,),,,,,
822,,,,,,,,,,(,,
832,,,,,,(,,,,,,
835,,(,,,,,,,,,(,
839,,,,,,,,(,,,,
840,(,,,,,,(,,,,,
844,,,(,,,,,,,,,
847,,,,,,,,,,,,(
853,,,,(,,,,,,,,
863,,,,,(,,,,,t,,
866,,,t,,,,,,,,,
870,,,,,,t,,,,,,
877,,t,,,,,,,,,,
882,,,,,,,t,,,,,
884,,,),,,,,,,,,
886,,,,t,,,,t,,,t,
887,,,,,,,,,,,,t
890,t,,,,,,,,,,,
892,,,,,,,,,(,,,
894,,,,,t,,,,,,,
906,,,,),,,,,,,,
908,,,,,,),,,,,,
909,,,,,,,,,,),,
910,,),,,,,,,,,,
916,),,,,),,,),,,,
920,,,,,,,),,,,,
921,,,,,,,,,,,,)
928,,,,,,,,,,,),
929,,,,,,,,,t,,,
952,,,,,,,,,),,,
995,(,(,,(,,,,,,,,
996,,,,,,,,(,(,(,,
997,,,,,(,,,,,,,
999,,,,,,,,,,,,(
1002,,,,,,,,,,,(,
1003,,,(,,,,,,,,,
1016,,,,,,(,,,,,,
1018,,,,,,,(,,,,,
1022,,,,,,,,p,p,,,
1023,,,,,,,,,,p,,
1024,,,p,,,,,,,,,
1025,p,,,,p,,,,,,p,
1026,,,,p,,,,,,,,
1027,,p,,,,,,,,,,
1028,,,,,,,,,,,,p
1035,,,,,,,p,,,,,
1038,,,,,,,,),,,,
1040,,,),,,,,,),,,
1041,),,,,),p,,,,,,
1044,,,,,,,,,,,),)
1046,,),,,,,,,,,,
1047,,,,,,,,,,),,
1053,,,,),,,),,,,,
1058,,,,,,,,,(,,,
1059,,,,,,),,,,,,
1065,(,,,,(,,,,,,,
1067,,,,,,,,,,,(,(
1068,,,,,,,,,,(,,
1069,,,,,,,(,,,,,
1070,,,,,,,,(,,,,
1071,,(,,,,,,,,,,
1076,,,,(,,,,,,,,
1077,,,(,,,,,,,,,
1078,,,,,,(,N,,,,,
1087,,,,,,,,N,,,,
1090,,,,,,,,,N,N,,
1091,N,,,,N,,,,,,N,
1092,,,,,,,,,,,,N
1093,,N,,,,,,,,,,
1098,,,,,,N,,,,,,
1101,,,N,,,,,,,,,
1104,,,,N,,,,,,,,
1105,,,,,),,,,,,,
1108,,,,,,),,,,,,)
1109,,,),,,,,,,,,
1112,,,,),,,,,,,,
1113,),),,,,,,,,,,
1115,,,,,,,,,,,),
1118,,,,,,,,,),,,
1119,,,,,,,,),,),,
1129,,,,,,,),,,,,
1156,,,,,,,,,,,,(
1165,,(,,,,,,,,,(,
1169,(,,,,,,,,,,,
1170,,,(,,,,,,,(,,
1173,,,,,,(,,,,,,
1178,,,,,,,,(,,,,
1181,,,,(,,,,,,,,
1184,,,,,,,(,,,,,
1191,,,,,(,,,,,,,
1198,,,t,,,,,,,,,
1205,,,,,,t,,,,,,
1212,,t,,,,,,,,,,
1213,,,,,,,t,,,,,
1215,,,,,,,,t,,t,,
1216,,,,,,,,,,,t,
1217,,,,t,,,,,,,,
1218,,,,,,,,,,,,t
1221,t,,,,,,,,,,,
1226,,,,,t,,,,(,,,
1232,,,,,,),,,,,,
1233,,,),,,,,,,,,
1237,,,,,,,),,,,,
1246,,,,,),,,,,,,
1250,,,,),,,,,,,,
1251,),,,,,,,,,,,
1252,,,,,,,,,,,,)
1253,,,,,,,,),,,,
1255,,,,,,,,,t,,,
1256,,),,,,,,,,,,
1257,,,,,,,,,,),),
1284,,,,,,,,,),,,
1323,,,,,,(,,,,,,
1324,,,,,,,,,,,(,
1325,,(,,,,,,(,,(,,
1326,,,,(,,,,,(,,,
1334,(,,,,,,,,,,,
1336,,,,,(,,,,,,,
1337,,,(,,,,,,,,,
1338,,,,,,p,,,,,,
1343,,,,,,,,,,,,(
1348,,,,,,,(,,,,,
1353,,,,,,,,p,,,,
1354,,,,,,,,,p,,,
1355,,,,,,,,,,p,,
1356,,,p,,,,,,,,p,
1357,p,,,,p,,,,,,,
1358,,p,,,,,,,,,,p
1359,,,,p,,,,,,,,
1366,,,,,,,p,,,,,
1369,,,),,,,,,,,,
1371,,,,,,,,),,,,
1376,,,,,,,,,),,),
1377,,),,,,,,,,),,
1379,,,,,),,,,,,,
1382,),,,,,,,,,,,
1383,,,,,,),,,,,,
1385,,,,,,,,,,,,)
1388,,,,),,,,,,,,
1389,,,,,,,),,,,,
1397,,,,,,,,(,,,,
1398,(,(,,,,,,,(,,,
1399,,,,,,,,,,,(,(
1400,,,,,(,,(,,,(,,
1407,,,(,(,,,,,,,,
1409,,,,,,,N,,,,,
1410,,,,,,(,,,,,,
1419,,,,,,,,N,,,,
1422,,,,,,,,,N,N,,
1423,N,,,,N,,,,,,N,
1424,,,,,,,,,,,,N
1425,,N,,,,,,,,,,
1431,,,,,,N,,,,,,
1432,,,N,,,,,,,,,
1436,,,,N,,,,,,,,
1442,,,,,),,,,,,,
1443,,,,,,),,,,,,
1444,,),,,,,,,,,,
1445,,,,),,,,,,,,)
1446,),,),,,,,,,,),
1451,,,,,,,),),),),,
1487,,,,,,,,,(,,,
1491,,,,,,,,,,,,(
1498,,(,,,,,,,,,,
1499,,,,,,,,,,,(,
1501,,,,,,(,,,,(,,
1504,,,(,(,,,,,,,,
1513,,,,,,,(,(,,,,
1516,(,,,,,,,,,,,
1522,,,,,,,,,t,,,
1525,,,,,(,,,,,,,
1538,,,,,,t,,,,,,
1541,,t,,,,,,,,,,
1544,,,t,t,,,,,,,,
1545,,,,,,,t,,,,,
1547,,,,,,,,,,t,,
1549,t,,,,,,,t,,,,t
1550,,,,,,,,,,,t,
1561,,,,,t,,,,),,,
1573,,,),,,,,,,,,
1575,,,,),,,,,,,,
1579,),,,,,,),,,,,
1582,,,,,,,,),,,,)
1585,,,,,,),,,,,,
1589,,,,,,,,,,,),
1590,,,,,,,,,,),,
1591,,),,,),,,,,,,
1655,,,,,,,,(,,(,,(
1656,,,(,,,,(,,,,(,
1657,(,,,,(,,,,,,,
1659,,,,,,,,,(,,,
1660,,(,,,,,,,,,,
1664,,,,(,,,,,,,,
1677,,,,,,,p,,,,,
1682,,,,,,,,p,,,,
1684,,,p,,,,,,p,,,
1685,,,,,p,,,,,p,,
1686,p,,,,,,,,,,,
1687,,,,p,,,,,,,p,
1688,,p,,,,,,,,,,
1689,,,,,,,,,,,,p
1692,,,,,,(,,,,,,
1695,,,,,,,),,,,,
1700,,,,,,,,),,,,
1702,),,,,,,,,,,,
1705,,,,),,,,,,,,
1706,,,,,,p,,,,,),
1708,,,,,,,,,,),,
1709,,,,,),,,,,,,
1710,,),,,,,,,,,,
1711,,,,,,,,,),,,)
1714,,,),,,,,,,,,
1719,,,,,,),,,,,,
1725,(,,,,,,,,,,(,
1726,,,,,,,(,,,,,
1727,,,,,,,,,,,,(
1728,,(,,,(,,,,,,,
1731,,,,,,,,(,,(,,
1733,,,,,,,,,(,,,
1737,,,,(,,,,,,,,
1739,,,(,,,(,,,,,,
1740,,,,,,,N,,,,,
