,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
699,,,,(,,,,,,,,
702,,,,,,,,(,(,,,
703,,,(,,,(,(,,,,,
704,(,(,,,,,,,,,,
706,,,,,(,,,,,(,(,(
709,,,,N,,,,,,,,
713,,,,,,,N,,,,,
715,,,N,,,,,,,,,
716,,,,,,,,N,,,,
727,,N,,,,N,,,,,,
729,,,,,,,,,,N,N,N
730,,,,,,,,,N,,,
731,N,,,,,,,,,,,
732,,,,,N,,,,,,,
742,,,,),,,,,,,,
745,,,,,,,,,,,,)
749,,,,,,,,),,),,
750,,,,,,,),,,,,
751,,,),,,,,,),,),
754,,,,,,),,,,,,
755,,),,,,,,,,,,
756,),,,,),,,,,,,
814,,,,,,,(,,(,(,,
815,,,,(,,,,(,,,,
822,,,(,,,,,,,,,
824,(,,,,(,,,,,,,
827,,(,,,,,,,,,(,
829,,,,,,,,,,,,(
842,,,,,,(,t,,,,,
866,,,,,,,,t,,,,
869,,,,,,,,,t,,,
870,,,t,,,,,,,,,
871,,,,,,,,,,t,,
872,,,,,t,,,,,,t,t
873,t,,,,,,,,,,,
874,,t,,t,,,,,,,,
876,,,,,,t,,,,,,
878,,,,,,,),,,,,
886,,,),,,,,,,,,
898,),,,,),,,,,,,
899,,,,),,,,,,,,
901,,,,,,,,,,,,)
905,,,,,,,,,,,),
906,,,,,,,,),,),,
907,,,,,,,,,),,,
913,,),,,,,,,,,,
914,,,,,,),,,,,,
1136,,,(,,,,,(,,,,
1137,,,,,,,,,(,,(,
1138,,,,,,(,,,,,,
1139,,,,(,,,,,,,,
1140,,(,,,,,,,,,,(
1141,(,,,,(,,,,,(,,
1142,,,,,,,(,,,,,
1155,,,p,,,,,,,,,
1159,,,,,,,p,,,,,
1161,,,,,,,,p,,,,
1162,,,,,,,,,p,p,,
1163,,,,,,,,,,,p,
1164,,p,,p,,p,,,,,,p
1165,p,,,,,,,,,,,
1169,,,,,,,,),,,,
1172,,,,,,,),,,,,
1177,,,,,,,,,),,,
1178,,,),,,,,,,,,
1179,,,,,p,),,,,,,
1181,,),,,,,,,,,,
1190,,,,,,,,,,,),
1191,,,,),,,,,,),,)
1194,),,,,,,,,,,,
1196,,,,,),,,,,,,
1204,,,,(,,,,,,,,
1206,,(,,,,(,,(,,,,
1207,,,,,,,,,(,(,,
1208,,,,,,,(,,,,,
1209,,,,,,,,,,,(,
1210,(,,,,,,,,,,,
1211,,,(,,(,,,,,,,(
1215,,,,N,,,,,,,,
1216,,,,,,,N,,,,,
1218,,,N,,,,,,,,,
1219,,,,,,,,N,,,,
1222,,,,,,,,,N,,,
1229,,,,,,N,,,,,,
1230,,N,,,,,,,,,,
1232,,,,,,,,,,N,N,N
1235,N,,,,N,,,,,,,
1246,,,,),,,,,,,,
1248,,),,,,,,,,,,
1252,,,,,,,,),,,,)
1254,,,,,,,,,),,),
1256,,,),,,,,,,),,
1258,,,,,,),),,,,,
1259,),,,,),,,,,,,
1304,,,,,,,(,,,,,
1305,,,,,,,,,(,,,
1324,,,,,,,,(,,,,
1325,,,,(,,,,,,(,(,
1326,(,,,,,,,,,,,
1327,,,,,(,,,,,,,(
1329,,,(,,,,,,,,,
1331,,(,,,,,,,,,,
1345,,,,,,(,,,,,,
1351,,,,,,,t,,,,,
1370,,,,,,,,t,,,,
1372,,,,,,,,,t,,,
1373,,,,t,,,,,,,,
1374,t,t,,,,t,,,,,,
1375,,,,,t,,,,,t,t,t
1376,,,t,,,,,,,,,
1378,,,,,,,),,,,,
1392,,,),,,,,,,,,
1404,),,,,),,,,,,,
1408,,,,,,),,,,,,
1409,,),,,,,,,,,,
1410,,,,),,,,,,,,
1411,,,,,,,,,,,,)
1413,,,,,,,,),,,,
1415,,,,,,,,,),,),
1416,,,,,,,,,,),,
1607,,,,,,,(,,,,,
1616,,,,,,(,,(,,(,,
1618,,,(,,,,,,,,,
1619,,(,,,,,,,,,,
1620,,,,(,,,,,(,,(,
1624,,,,,,,,,,,,(
1629,(,,,,,,,,,,,
1630,,,,,(,,,,,,,
1635,,,,,,,p,,,,,
1636,,,,,,,,p,,,,
1638,,,,,,,,,p,p,,
1639,,,,,,,,,,,p,
1640,,,,,,,,,,,,p
1641,,p,p,,,p,,,,,,
1642,,,,p,,,,,,,,
1643,p,,,,,,,,,,,
1647,,,,,,,,),,,,
1648,,,,,,,),,),,,
