,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
655,(,,,,,,,,,,,
656,,,,,(,,,,,,,
657,,,,,,,,(,,,,
658,,(,,,,(,,,(,,,
659,,,(,,,,,,,,(,
660,,,,,,,(,,,,,
661,,,,,,,,,,,,(
663,,,,,,,,,,(,,
666,,,,,N,,,,,,,
667,,,,(,,,N,,,,,
668,,,,,,,,N,,,,
672,,,,,,,,,N,,,
676,N,,,,,,,,,,,
679,,,,,,,,,,N,,
680,,,,,,,,,,,N,N
681,,,N,,,N,,,,,,
682,,N,,,,,,,,,,
692,,,,N,,,,,,,,
698,,,,,,,),,,,,
699,,,,,,,,,,,),
700,,,,,),,,,),,,)
701,,,,,,,,,,),,
702,),,,,,,,,,,,
703,,),),,,),,,,,,
704,,,,,,,,),,,,
708,,,,),,,,,,,,
741,,,,,,,,,(,,,
743,,,,,,,,,,,(,
746,,,,,,,,(,,,,
747,,,,,,,,,,(,,
748,,,,(,,,,,,,,
755,(,,,,,,,,,,,
757,,,,,,,(,,,,,(
761,,,,,(,,,,,,,
762,,,(,,,,,,,,,
763,,,,,,(,,,,,,
780,,(,,,,,,,,,,
793,,,,,,t,,,,,,
794,,,t,,,,,,,,,
795,,,,,,,,t,t,,,
796,,,,,t,,,,,,,
799,t,,,,,,t,,,t,,t
800,,,,,,,,,,,t,
804,,,,t,,,,,,,,
814,,t,,,,,,,,,,
816,,,,,,),,,,,,
820,,,),,,,,,,,,
830,,,,,),,),,,,,
834,,,,,,,,),,,),
835,,,,,,,,,),,,)
838,),,,,,,,,,,,
840,,),,),,,,,,),,
1095,,(,(,,,(,,,,(,,
1103,,,,(,,,,,(,,,
1104,,,,,,,(,,,,,
1106,,,,,,,,,,,(,
1108,(,,,,,,,,,,,(
1110,,,,,,,,(,,,,
1111,,,,,(,,,,,,,
1112,,,p,,,p,,,,,,
1115,,,,,,,p,,,,,
1121,,p,,,,,,,,,,
1124,,,,p,,,,,,,,
1127,p,,,,,,,,,p,,
1128,,,,,,,,,,,p,p
1130,,,,,p,,,,p,,,
1131,,,),,,,,p,,,,
1132,,,,,,),,,,,,
1137,,,,,,,),,,,,
1142,,,,,,,,),,,,
1146,,),,,,,,,,,,
