,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
698,,,,,,,,(,,,,
701,,,,,,,(,,,,,
702,,,,,(,,,,,,,
704,(,,,,,(,,,(,(,(,
705,,,(,,,,,,,,,
706,,(,,,,,,,,,,
707,,,,,,,,,,,,(
714,,,,(,,,,,,,,
716,,,,,,,N,,,,,
722,,,,,,,,,N,,,
723,,,,,,,,N,,,,
724,,,,,,,,,,N,,
725,,,,,,,,,,,N,
726,,,,,,,,,,,,N
727,,N,,,,,,,,,,
728,N,,,,N,,,,,,,
729,,,,,,N,,,,,,
736,,,N,,,,,,,,,
737,,,,N,,,,,,,,
751,,),,,,),),,,,,
752,),,,,),,,,,,,
753,,,,,,,,),),,,)
755,,,,,,,,,,),),
761,,,,),,,,,,,,
767,,,),,,,,,,,,
805,,,,,,,,,(,,,
807,,,,,,,,,,(,,
815,,,,,,,,,,,(,
816,,,,,,,,(,,,,
820,(,,,,,,,,,,,
824,,,,(,,,,,,,,
828,,,,,,(,,,,,,
835,,,,,,,(,,,,,
838,,,,,(,,,,,,,
853,,,(,,,,,,,,,
854,t,,,,,,,,,,,
855,,(,,,,,,,,,,(
865,,,,t,,,,,,,,
866,,,,,,,,,,,t,
870,,,,,,,,t,t,,,
871,,,,,,,,,,t,,
874,,,,,,,t,,,,,
875,,,,,t,,,,,,,
878,),,,,,,,,,,,
880,,t,,,,,,,,,,t
883,,,,,,t,,,,,,
885,,,t,,,,,,,,,
895,,,,,,,,,,,),
901,,,),,,,,,,,,
902,,,,,,,),,,,,
903,,,,),,,,,,,,
905,,),,,,,,,,,,
909,,,,,,,,,,,,)
912,,,,,,),,,,,,
913,,,,,,,,,),,,
914,,,,,),,,),,,,
917,,,,,,,,,,),,
1166,,,(,,,,,,,,,
1169,,,,,,,,,,,,(
1170,,,,,,,,,,(,,
1171,,(,,,,(,,,,,,
1174,,,,,,,,(,,,,
1178,,,,,,,,,,,(,
1179,,,,,,,,,(,,,
1180,,,,(,,,,,,,,
1181,,,,,,,(,,,,,
1190,,,p,,,,,,,,,p
1192,(,,,,,,,,,,,
1193,,,,,,,,p,p,,,
1194,,,,,,,p,,,p,,
1195,,,,,,,,,,,p,
1196,,p,,,,p,,,,,,
1201,,,,,(,,,,,,,
1208,,,,,,,,),,,,
1209,,,,,,,),,,,,
1210,,,,,,,,,,),,
1211,,,,,,,,,),,,
1212,,,),,,,,,,,,
1215,,,,,p,,,,,,,
1216,p,,,p,,,,,,,,
1228,,),,,,),,,,,,
1229,,,,,,,,,,,),
1230,,,,,,,,,,,,)
1231,),,,,,,,,,,,
1232,,,,,),,,,,,,
1234,,,,),,,,,,,,
1252,(,(,,,,,,,,,,
1253,,,,,,,,(,(,,,
1257,,,(,,,,,,,(,(,
1258,,,,,,,,,,,,(
1259,,,,,(,,(,,,,,
1265,,,,,,(,,,,,,
1267,,,,(,,,N,,,,,
1275,,,,,,,,N,N,,,
1276,,,,,,,,,,N,,
1277,,,,,,,,,,,N,
1278,,,,,N,,,,,,,N
1279,N,N,,,,,,,,,,
1280,,,,,,N,,,,,,
1286,,,N,,,,,,,,,
1289,,,,N,,,,,,,,
1297,,,,,,),,,,,,
1300,,,,),,,,,,,,
1301,,,,,,,,,,,),)
1302,),,,,),,,,,,,
1303,,),),,,,,),,,,
1304,,,,,,,),,,,,
1307,,,,,,,,,),),,
1352,,,,,,,,,(,,,
1354,,,,,,,,(,,,,
1355,,,,,,,,,,(,,
1358,,,,,,,,,,,(,
1369,,,,,,,(,,,,,
1378,(,(,,,,,,,,,,
1379,,,,(,,,,,,,,
1390,,,,,,(,,,,,,
1397,,,,,,,,,,,,(
1415,,,,,(,,,,,,,
1417,,,,,,,,,,,t,
1419,,,(,,,,,,,,,
1420,t,,,,,,,,,,,
1423,,,,,,,t,t,t,t,,
1430,,t,,,,,,,,,,
1432,,,,t,,,,,,,,
1434,,,,,,,,,,,,t
1436,,,,,t,,,,,,,
1438,,,t,,,,,,,,,
1439,,,,,,t,,,,,,
1446,),,,,,,,,,,,
1449,,,,,,,,,,,),
1453,,,,),,,,,,,,
1458,,,,,,,),,,,,
1463,,),,,,,,,,,,
1465,,,,,,),,,,,,)
1466,,,,,),,,,,,,
1468,,,),,,,,),,,,
1470,,,,,,,,,),,,
1472,,,,,,,,,,),,
1723,,,(,,,(,,,,,,
1726,,,,,,,,,(,,,
1728,,,,,,,(,,,,,
1729,,(,,,,,,,,,,
1731,,,,(,,,,,,,,
1732,,,,,,,,(,,,,
1733,,,,,,,,,,(,,
1738,,,,,,,,,,,(,
1746,,,p,,,,,,,,,
1747,(,,,,,,,,,,,
1748,,,,,,,p,,,,,
1749,,,,,(,,,,,,,
1751,,,,,,,,p,p,,,
1752,,,,,,,,,,,,(
1753,,,,,,,,,,,p,
1755,,,,,,,,,,p,,
1757,,,,,,p,,,,,,
1759,,p,,,,,,,,,,
1765,,,,,,,),,,,,
1767,,,,,,,,),,,,
1769,,,,,,,,,),,,
1771,,,),,,,,,,,,
1772,,,,p,,,,,,,,
1773,p,,,,,,,,,,,
1774,,,,,p,,,,,,,
1776,,,,,,,,,,,,p
1789,,,,,,),,,,,,
1791,),,,,,,,,,,,
1792,,,,,,,,,,),),
1793,,,,),),,,,,,,
1794,,),,,,,,,,,,)
1807,,,,,,,,(,(,,,
1809,,,,,,,(,,,,,
1813,(,,,,,,,,,(,(,
1815,,,,,(,,,,,,,(
1820,,,(,,,,,,,,,
1821,,,,,,(,,,,,,
1822,,(,,,,,,,,,,
1824,,,,,,,N,,,,,
1825,,,,(,,,,,,,,
1832,,,,,,,,N,,,,
1833,,,,,,,,,N,N,,
1834,,,,,,,,,,,N,
1835,,,,,N,,,,,,,N
1836,N,N,,,,,,,,,,
1838,,,,,,N,,,,,,
1844,,,N,,,,,,,,,
1849,,,,N,,,,,,,,
1852,),,,,),,,,,,,
1856,,,,,,,,,,,,)
1857,,,),),,,),,,,),
1859,,,,,,),,,,,,
1861,,),,,,,,),,,,
1864,,,,,,,,,),),,
1899,,,,,,,,,,,(,
1900,,,,,,,,,,(,,
1912,,,,,,,,,(,,,
1918,,,,,,,,(,,,,
1919,,,,,,,(,,,,,
1930,(,,,(,,,,,,,,
1936,,(,,,,,,,,,,
1943,,,,,,(,,,,,,
1948,,,,,,,,,,,t,
1952,,,(,,,,,,,,,
1961,t,,,,,,,,,,,
1962,,,,,,,,,,,,(
1964,,,,,(,,,,,,,
1980,,,,,,,,t,t,,,
1981,,,,,,,,,,t,,
1983,,,,t,,,t,,,,,
1984,),t,,,,,,,,,,
1985,,,,,,t,,,,,,
1986,,,t,,,,,,,,,
1988,,,,,t,,,,,,,
1990,,,,,,,,,,,,t
2001,,,,,,,,,,,),
2015,,,),,,,,,,,,
2016,,,,,),,,,,,,
2019,,,,,,,,,,,,)
2021,,,,),,,,,,,,
2022,,,,,,),),,,,,
2025,,,,,,,,),,,,
2026,,),,,,,,,,,,
2028,,,,,,,,,,),,
2030,,,,,,,,,),,,
2278,,,,,,,,,(,,,
2279,,,(,,,,,,,,,
2280,,,,,,(,,,,,,
2281,,,,,,,(,(,,,,
2282,,(,,(,,,,,,,,
2283,,,,,,,,,,(,,
2285,,,,,,,,,,,(,
2295,,,,,,,,,,,,(
2300,,,p,,,,,,,,,
2301,,,,,,p,,,,,,
2303,,,,,(,,p,p,,,p,
2304,(,,,,,,,,p,,,
2305,,,,,,,,,,p,,
2315,,p,,,,,,,,,,
2318,,,,,,,,),,,,
2322,,,,,,,,,),,,
2323,,,,,,,),,,,,
2326,p,,),p,p,,,,,,,
2327,,,,,,,,,,),,
2329,,,,,,,,,,,,p
2336,,,,,,),,,,,,
2342,,),,,,,,,,,,
2343,,,,,,,,,,,),
2344,),,,,,,,,,,,
2346,,,,,),,,,,,,
2348,,,,),,,,,,,,)
2357,,,,,,,,,(,,,
2364,,,,,,,,(,,,,
2365,(,,,,,,,,,,,
2366,,,,,,,(,,,,(,
2367,,,,,,,,,,(,,(
2370,,(,,,(,,,,,,,
2371,,,,,,(,,,,,,
2374,,,(,,,,,,,,,
2376,,,,(,,,N,,,,,
2384,,,,,,,,N,,,,
2385,,,,,,,,,N,,,
2386,,,,,,,,,,N,,
2387,,,,,,,,,,,N,N
2388,N,,,,N,,,,,,,
2390,,N,,,,,,,,,,
2391,,,,,,N,,,,,,
2397,,,N,,,,,,,,,
2399,,,,N,,,,,,,,
2405,,,,,),,,,,,,
2408,),,,,,,,,,,,
2410,,,),,,,),,,,),)
2411,,),,,,),,,,,,
2413,,,,,,,,),,),,
2416,,,,),,,,,),,,
2456,,,,,,,,,(,(,,
2460,,,,,,,,(,,,,
2463,,,,,,,(,,,,,
2475,,,,,,,,,,,(,
2485,(,,,,,,,,,,,
2486,,,,,,(,,,,,,
2487,,(,,,,,,,,,,
2488,,,,(,,,,,,,,
2493,,,(,,,,,,,,,
2514,t,,,,,,,,,,,
2516,,,,,(,,,,,,,(
2527,,,,,,,,,,,t,
2532,,,,,,,,,t,t,,
2533,,,,,,,t,t,,,,
2535,,,,t,,,,,,,,
2537,,t,,,,,,,,,,
2538,,,,,,t,,,,,,
2539,,,t,,,,,,,,,
2542,,,,,t,,,,,,,
2546,,,,,,,,,,,,t
2554,,,,,,,,,,,),
2560,),,,,,,,,,,,
2567,,,,,,,,,,,,)
2569,,,,,),,,,,,,
2570,,,),,,,,,,,,
2571,,,,,,),,,,,,
2575,,),,,,,,,,,,
2576,,,,,,,),,,,,
2579,,,,,,,,,),,,
2580,,,,),,,,,,,,
2582,,,,,,,,),,,,
2583,,,,,,,,,,),,
2832,,,(,,,,,,,,,
2833,,,,,,,,(,(,(,,
2834,,,,,,(,,,,,,
2836,,(,,,,,,,,,,
2840,,,,,,,,,,,(,
2841,,,,,,,(,,,,,
2843,,,,(,,,,,,,,(
2848,(,,,,,,,,,,,
2850,,,p,,,,,,,,,
2853,,,,,,p,,,,,,
2855,,p,,,,,,,,,,
2856,,,,,,,,p,,,,
2857,,,,,,,,,p,p,,
2858,,,,,,,p,,,,,
2862,,,,,(,,,,,,,
2866,,,,,,,,,,,,p
2871,,,,,,,,),,,,
2872,,,,,,,),,,,,
2874,,,,,,,,,,),,
2875,,,),,,,,,,,,
2878,,,,,p,,,,,,,
2879,p,,,p,,,,,,,,
2880,,,,,,,,,),,,
2887,,,,,,,,,,,p,
2889,,,,,,),,,,,,
2892,,),,,,,,,,,,
2896,,,,,,,,,,,,)
2897,,,,,,,,,,,),
2898,),,,),,,,,,,,
2900,,,,,),,,,,,,
2917,(,,,,,,(,(,(,(,,
2923,,,,,(,,,,,,(,(
2925,,,,,,(,,,,,,
2927,,,(,,,,,,,,,
2928,,(,,,,,,,,,,
2929,,,,,,,N,,,,,
2930,,,,(,,,,,,,,
2938,,,,,,,,N,N,,,
2939,,,,,,,,,,N,,
2940,,,,,,,,,,,N,
2941,N,,,,N,,,,,,,N
2942,,N,,,,,,,,,,
2946,,,,,,N,,,,,,
2950,,,N,,,,,,,,,
2953,,,,N,,,,,,,,
2959,),,,,),,,,,,,
2963,,,),,,,,,,,,)
2964,,),,,,,),,,,),
2967,,,,,,,,),,,,
2970,,,,),,),,,,,,
