,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
795,,,,,,,,(,,,,
796,,,,,,,(,,,,,
800,,,,,,,,,,(,,
801,,,,(,,,,,,,,
802,,,(,,,,,,,,(,
803,,(,,,,(,,,,,,
804,,,,,,,,,,,,(
805,,,,,,,,,(,,,
806,(,,,,(,,,,,,,
808,,,,N,,,,,,,,
814,,,,,,,N,,,,,
822,,,,,,,,N,,,,
824,,,,,,,,,N,,,
826,,,,,N,,,,,N,,
827,N,,,,,,,,,,N,
828,,,,,,,,,,,,N
829,,N,,,,,,,,,,
831,,,N,,,N,,,,,,
842,,,,),,,,,,,,
844,),,,,,,,,,,,
849,,,,,,,,,,,),
851,,,,,,,),),,),,
852,,,,,,,,,),,,
853,,),,,,),,,,,,
854,,,),,),,,,,,,
857,,,,,,,,,,,,)
899,,,,,,,,(,,,,
900,,,,,,,,,(,,,
912,,,,,,,,,,(,,
913,,,,,,,(,,,,,
921,,,,,,(,,,,,,
922,,,,,,,,,,,(,
925,,(,,,,,,,,,,
926,,,(,,(,,,,,,,
927,,,,(,,,,,,,,
942,(,,,,,,,,,,,(
954,,,,,t,,,,,,,
956,,,,,,,t,,,,,
960,,,,,,,,t,,,,
963,,,,,,,,,t,,,
966,,,,,,,,,,t,,
970,,,,,,,,,,,t,
973,,,t,,,,,,,,,
974,,,,,,t,,,,,,
975,,t,,,,,,,,,,
976,,,,t,,,,,,,,
981,t,,,,,,,,,,,
983,,,,,,,,,,,,t
988,,,,,,,),,,,,
997,,,,,,,,),,,,
1005,,,,,,,,,),,,
1006,,),,,),,,,,,,
1008,,,),),,,,,,,,
1009,,,,,,),,,,),,
1018,,,,,,,,,,,),
1019,,,,,,,,,,,,)
1036,),,,,,,,,,,,
1185,,,,,,,,(,,,,
1201,,(,,,,,,,,(,,(
1202,,,,(,,,,,(,,,
1205,,,,,,,,,,,(,
1206,(,,,,,,,,,,,
1226,,,,,(,,,,,,,
1229,,p,,,,(,,,,,,
1230,,,,p,,,,,p,,,
1231,,,(,,,,(,p,,,,
1233,,,,,,,,,,p,p,
1237,,,,,,,,,,,,p
1256,,),,,,,,,,,,
1259,,,p,,p,p,,,,,,
1260,p,,,,,,,,,,,
1261,,,,,,,p,,,,,
1264,,,,,,,,),,,,
1269,,,,,,,,,,),,
1275,,,,,,,,,,,),
1276,,,,,,,,,),,,
1278,,,,,,,),,,,,
1279,,,),,,,,,,,,
1280,,,,),,),,,,,,)
1281,),,,,,,,,,,,
1292,,,,,),,,,,,,
1305,,,,,,,(,,,,,
1306,,,,,,,,,(,,,
1308,,,,,,,,(,,,,
1310,,,(,,,(,,,,,,
1311,,,,(,,,,,,,,
1312,,(,,,,,,,,,,
1313,,,,,,,,,,,,(
1314,(,,,,,,,,,,,
1315,,,,,,,,,,(,,
1316,,,,,(,,,,,,,
1317,,,,,,,,,,,(,
1318,,,,N,,,,,,,,
1326,,,,,,,N,,,,,
1333,,,,,,,,N,,,,
1334,,,,,N,,,,N,,,
1335,,,,,,,,,,N,,
1336,N,,,,,,,,,,N,
1338,,N,,,,,,,,,,N
1340,,,,,,N,,,,,,
1341,,,N,,,,,,,,,
1351,,,,),,,,,,,,
1357,,),,,,,,,,,),
1361,,,,,,,,),,),,
1362,,,),,,),),,,,,
1364,),,,,,,,,,,,
1365,,,,,,,,,),,,
1366,,,,,),,,,,,,)
1409,,,,,,,,,(,,,
1421,,,,,,,,,,(,,
1424,,,,,(,,,,,,,
1428,,,,,,,,(,,,,
1431,,,,,,(,,,,,,
1435,,,,,,,,,,,(,
1436,,,(,,,,,,,,,
1439,,,,(,,,,,,,,
1440,,(,,,,,(,,,,,
1441,,,,,,,,,,,,(
1449,(,,,,,,,,,,,
1469,,,,,t,,,,,,,
1470,,,,,,,,t,,,,
1471,,,,,,,t,,,,,
1472,,,,,,,,,t,,,
1476,,,,,,,,,,t,,
1483,,,t,,,,,,,,t,
1484,,,,,,t,,,,,,
1485,,t,,,,,,,,,,
1486,,,,t,,,,,,,,
1490,t,,,,,,,,,,,t
1505,,,,,,,,),,,,
1512,,,,,,,),,,,,
1517,,,,,,,,,),),,
1519,,,),,),,,,,,),
1522,,,,,,),,,,,,
1524,,),,,,,,,,,,
1527,,,,),,,,,,,,
1530,,,,,,,,,,,,)
1555,),,,,,,,,,,,
1719,,,,,,,,,,,(,
1720,,(,,,,,,(,,(,,
1721,,,,,,,,,,,,(
1722,,,,(,,,,,(,,,
1723,(,,,,,,,,,,,
1728,,,,,(,,,,,,,
1747,,p,,,,(,,,,,,
1748,,,,,,,,p,,,,
1749,,,(,p,,,,,p,,,
1751,,,,,,,,,,p,,
1752,,,,,,,(,,,,p,
1755,,,,,,,,,,,,p
1775,,),,,,,,,,,,
1778,,,p,,,p,,,,,,
1779,,,,,p,,,,,,,
1781,p,,,,,,,),,,,
1785,,,,,,,p,,,,,
1788,,,,,,,,,,),,
1790,,,,,,,,,),,,
1793,,,,,,,,,,,,)
1795,,,),,,,,,,,,
1796,),,,,),),,,,,,
1797,,,,),,,,,,,,
1802,,,,,,,,,,,),
1810,,,,,,,),,,,,
1823,,,,,,,(,,,,,
1827,,,(,,,,,,(,,,
1829,,,,,,(,,,,,,
1830,,(,,(,,,,,,,(,
1831,,,,,,,,(,,(,,(
1834,,,,N,(,,,,,,,
1835,(,,,,,,,,,,,
1839,,,,,,,N,,,,,
1850,,,,,,,,N,,,,
1851,,,,,,,,,N,,,
1853,,,,,N,,,,,N,,
1854,N,,,,,,,,,,N,
1855,,,,,,,,,,,,N
1856,,N,,,,,,,,,,
1858,,,,,,N,,,,,,
1859,,,N,,,,,,,,,
1869,),,,,,,,,,,,
1872,,,,),,,,,,,,
1877,,,,,,,,,,,),
1880,,,,,,,,,),),,
1881,,),,,),,,,,,,)
1882,,,),,,),),,,,,
1883,,,,,,,,),,,,
1924,,,,,,,(,,,,,
1930,,,,,,,,,(,,,
1934,,,,,,,,(,,,,
1936,,,(,,,(,,,,(,,
1939,,(,,,,,,,,,,
1941,,,,,(,,,,,,,
1945,,,,(,,,,,,,,
1952,,,,,,,,,,,(,
1966,(,,,,,,,,,,,
1977,,,,,,,,,,,,(
1983,,,,,,,,t,,,,
1984,,,,,t,,,,,,,
1989,,,,,,,t,,,,,
1990,,,,,,,,,t,,,
1994,,,,,,,,,,t,,
2001,,,t,,,,,,,,,
2002,,,,,,t,,,,,,
2003,,t,,,,,,,,,,
2004,,,,t,,,,,,,t,
2009,,,,,,,,,,,,t
2023,,,,,,,,),,,,
2026,t,,,,,,,,,,,
2029,,,,,,,),,,,,
2034,,,),,,,,,,,,
2036,,,,,),),,,),),,
2046,,,,,,,,,,,),
2049,,,,),,,,,,,,
2050,,),,,,,,,,,,
2075,,,,,,,,,,,,)
2085,),,,,,,,,,,,
2231,,,,,,,,(,,,,
2235,,,,,,,,,(,(,(,
2236,,(,,,,,,,,,,
2240,,,,(,,,,,,,,
2242,(,,,,,,,,,,,
2245,,,,,,,,,,,,(
2247,,,,,(,,,,,,,
2265,,p,(,,,(,,,,,,
2266,,,,p,,,(,p,,,,
2267,,,,,,,,,p,p,,
2271,,,,,,,,,,,p,
2274,,,,,,,,,,,,p
2293,,),,,,,,,,,,
2295,,,p,,p,p,,,,,,
2296,p,,,,,,,,,,,
2301,,,,,,,p,,,,,
2302,,,,,,,,),,,,
2304,,,,,,,,,,),,
2308,,,,,,,,,),,,
2312,,,,,,,,,,,,)
2314,,,,,,,,,,,),
2315,,,,),,,,,,,,
2317,),,,,,,,,,,,
2319,,,,,,),,,,,,
2326,,,),,,,,,,,,
2328,,,,,,,),,,,,
2332,,,,,,,,(,,,,
2333,,,,,),,,,,,,
2341,,,,,,,(,,,,,
2346,,,,,,,,,(,,,
2347,,,,,,(,,,,,(,
2348,,,(,,,,,,,,,
2349,,(,,,,,,,,,,(
2350,,,,(,,,,,,,,
2351,,,,,,,,,,(,,
2352,(,,,,(,,,,,,,
2353,,,,N,,,,,,,,
2363,,,,,,,N,,,,,
2368,,,,,,,,N,,,,
2369,,,,,,,,,N,,,
2371,,,,,N,,,,,N,,
2372,N,,,,,,,,,,N,
2374,,,,,,,,,,,,N
2375,,N,,,,,,,,,,
2376,,,,,,N,,,,,,
2377,,,N,,,,,,,,,
2387,),,,,,,,,,,,
2388,,,,),,,,,,,,
2394,,,,,,,,,,,),
2397,,,,,,,,,,),,
2399,,),,,),,),),,,,
2400,,,),,,),,,),,,
2406,,,,,,,,,,,,)
2436,,,,,,,,,(,,,
2446,,,,,,,,(,,,,
2454,,,,,(,,,,,,,
2456,,,,,,,,,,(,,
2461,(,,,,,,,,,,,
2468,,(,,,,(,,,,,,
2473,,,,(,,,,,,,,
2477,,,,,,,(,,,,,
2478,,,(,,,,,,,,,
2480,,,,,,,,,,,(,
2482,,,,,,,,,,,,(
2504,,,,,,,,t,,,,
2508,,,,,,,t,,t,,,
2512,,,,,,,,,,t,,
2514,,,,,t,,,,,,,
2519,,,t,,,t,,,,,t,
2520,,t,,,,,,,,,,
2521,,,,t,,,,,,,,
2524,,,,,,,,,,,,t
2526,t,,,,,,,,,,,
2535,,,,,,,),,,,,
2553,,,,,,,,,),,,
2555,,,,,,,,,,),,
2557,,,,,,,,,,,),
2560,,,),,,,,,,,,
2568,,,,,,,,,,,,)
2573,,,,,),,,,,,,
2574,,),,,,,,),,,,
2575,,,,,,),,,,,,
2577,,,,),,,,,,,,
2602,),,,,,,,,,,,
2750,,(,,,,,,,(,(,,
2752,,,,,,,,,,,(,
