,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
405,,,,,,,,,,(,(,
407,,,,,,,,(,(,,,
409,(,,,,,,,,,,,
410,,,,,,,(,,,,,(
411,,,,,,(,,,,,,
412,,(,,,(,,,,,,,
417,,,(,(,,,,,,,,
418,,,,,,,N,,,,,
421,,,,,,,,N,,,,
423,,,,,,,,,N,,,
427,,,,,,,,,,N,,
428,,,,,,,,,,,N,
429,,,,,,,,,,,,N
430,N,N,N,,N,N,,,,,,
442,,,,N,,,,,,,,
448,,,,,,,,,,,,)
449,,,),,,),,,,,,
450,),),,,,,,,,,,
451,,,,,),,,,,,,
452,,,,,,,,,,,),
453,,,,),,,,,,,,
454,,,,,,,),),),,,
455,,,,,,,,,,),,
478,,(,,,,,,,,,,
488,,,,,,,,(,,,,
489,,,,(,,,,,,,,
496,,,,,,,,,,(,,
497,,,,,,(,,,,,,
499,(,,,,,,,,,,,
500,,,,,,,,,(,,(,
502,,,,,(,,(,,,,,
514,,,,,,,,,,,,(
534,,,,,,,t,,,,,
540,,,,,,,,t,,,,
542,,,,,,,,,t,,,
543,,,,,,t,,,,,t,
544,,t,,,,,,,,t,,t
545,t,,,t,,,,,,,,
546,,,,,t,,,,,,,
552,,,(,,,,,,,,,
570,,,t,,,,,,,,,
577,,,,,,,),,,,,
583,,,,,),,,,,,,
584,,,,,,,,),),,,
585,),),,,,),,,,,,)
586,,,,,,,,,,,),
587,,,,,,,,,,),,
588,,,),),,,,,,,,
615,,,,,,,(,,,,,
643,,(,,(,,,,,,,(,
644,,,,,,(,,(,,,,(
645,(,,(,,,,,,,(,,
646,,,,,,,,,(,,,
655,,,,,,,p,,,,,
662,,,,,,,,p,,,,
665,,,,,,,,,p,,p,
668,,,,,,,,,,p,,
670,,,,,,,,,,,,p
671,,,,,(,,,,,,,
672,,p,p,,,p,,,,,,
673,,,,p,,,,,,,,
679,,,,,,,,),,,,
684,p,,,,,,,,,,,
685,,,,,,,),,,,,
686,,,,,p,,,,,,,
690,,,,,,,,,),,,
691,,,),,,,,,,,,
692,,,,,,,,,,),,
697,,,,,,,,,,,),
699,,,,,,),,,,,,)
701,),,,),,,,,,,,
702,,),,,,,,,,,,
703,,,,,),,,,,,,
716,,,,,,,,,(,(,,
717,,,,,,,,(,,,,(
719,,,,,,,(,,,,(,
721,,,,,,(,,,,,,
722,,(,,,,,,,,,,
723,(,,,,,,,,,,,
724,,,,,(,,,,,,,
727,,,,(,,,,,,,,
729,,,(,,,,N,,,,,
731,,,,,,,,N,,,,
733,,,,,,,,,N,,,
739,,,,,N,,,,,,N,
740,N,,N,,,N,,,,N,,N
741,,N,,,,,,,,,,
747,,,),,,,,,,,,
753,,,,N,,,,,,,,
758,,),,,,),,,,,,
761,,,,,),,,,,),,
762,),,,,,,),,,,),)
765,,,,,,,,),,,,
766,,,,),,,,,,,,
767,,,,,,,,,),,,
791,,,,,,,,,,(,,
799,,,,,,,,,,,(,
801,(,,,,,,,,,,,
805,,,,,,,,(,(,,,
807,,(,,(,,(,,,,,,
808,,,,,,,,,,,,(
809,,,(,,,,,,,,,
815,,,,,(,,,,,,,
825,,,t,,,,(,,,,,
841,,,),,,,,,,,,
848,,,,,t,,,,,,,
852,,,,,,,,t,,,,
853,,,,,,,,,t,,t,
854,t,,,t,,,,,,,,
855,,t,,,,t,,,,t,,
856,,,,,,,,,,,,t
870,,,,,,,t,,,,,
880,,,,,),,,,,,,
893,,,,,,),,,,,,)
894,,),,,,,),),),,,
895,,,,,,,,,,,),
896,,,,),,,,,,,,
897,),,,,,,,,,,,
899,,,,,,,,,,),,
952,(,,,,,,,(,,,(,(
953,,,,,,,(,,,(,,
954,,,,(,,,,,(,,,
956,,(,,,,,,,,,,
957,,,,,,(,,,,,,
963,,,(,,,,,,,,,
970,,,,,,,p,p,,,,
972,,,,,,,,,p,,,
973,,,,,,,,,,p,,
974,,,,,,,,,,,p,
978,,,,,,,,,,,,p
979,,,p,,,,,,,,,
982,,p,,p,(,p,,,,,,
988,,,,,,,),,,,,
989,,,,,,,,,),,,
992,,,,,,,,),,,,
993,p,,,,,,,,,,,
995,,,),,,,,,,,,
996,,,,,p,,,,,,,
1000,,,,,,),,,,,,
1006,,,,,,,,,,,,)
1008,,,,,,,,,,),),
1013,,,,,),,,,,,,
1014,,),,,,,,,,,,
1016,),,,,,,,,,,,
1017,,,,),,,,,,,,
1026,,,,,,,,,(,,(,
1027,,,,,,,,,,(,,(
1028,(,,,,(,,(,,,,,
1029,,(,,,,,,,,,,
1030,,,,,,,,(,,,,
1033,,,,(,,,,,,,,
1036,,,(,,,(,,,,,,
1039,,,,,,,N,,,,,
1040,,,,,,,,N,,,,
1042,,,,,,,,,N,,,
1047,,,,,,,,,,N,,
1048,,,,,N,,,,,,N,N
1049,N,N,N,,,N,,,,,,
1056,,,),,,,,,,,,
1061,,,,N,,,,,,,,
1065,,,,,,,,,,,,)
1067,,,,,,,,,,,),
1069,,,,,,),,,,,,
1070,,,,),,,,,,,,
1071,),),,,,,,,,,,
1072,,,,,),,,,,,,
1073,,,,,,,),,,),,
1075,,,,,,,,,),,,
1076,,,,,,,,),,,,
1108,,,,(,,,,,,,,
1109,,,,,,,,,,(,,
1111,,(,,,,,,,,,,
1116,,,(,,,(,,,,,,
1118,,,,,,,,,,,,(
1119,,,,,,,,(,,,,
1120,,,,,(,,,,,,(,
1122,,,,,,,,,(,,,
1125,(,,,,,,,,,,,
1129,,,,,,,(,,,,,
1152,,,t,,,,,,,,,
1160,,,,,,,,t,,,,
1161,,,,,,,,,t,,,
1162,,,,,,,,,,t,t,t
1165,,t,,,,t,,,,,,
1166,t,,,t,t,,,,,,,
1167,,,,,,,t,,,,,
1182,,,),,,,,,,,,
1190,,,,,,,,,,,,)
1196,,,,,,,),,,,,
1199,,,,,,,,),,,,
1200,,,,,,,,,),,,
1203,),,,,,,,,,,),
1204,,,,,),,,,,,,
1206,,),,,,,,,,),,
1208,,,,),,,,,,,,
1209,,,,,,),,,,,,
1228,,,,,,,(,,,,,
1234,,,,,,,,(,,,,
1252,,(,,(,,(,,,(,,,
1253,,,(,,,,,,,,(,
1254,,,,,,,,,,(,,
1255,(,,,,,,,,,,,
1257,,,,,,,,,,,,(
1270,,,,,,,p,p,,,,
1271,,,,,,,,,,p,,
1272,,,,,,,,,p,,,
1275,,,,,,,,,,,p,
1281,,p,p,,,p,,,,,,p
1283,,,,,(,,,,,,,
1285,,,,p,,,,,,,,
1292,,,,,,,),,,,,
1294,p,,,,,,,,,,,
1296,,,,,,,,),,,,
1298,,,),,,,,,,,,
1299,,,,,p,,,,,,,
1302,,,,,,,,,,),,
1303,,,,,,,,,),,,
1306,,,,,,),,,,,,
1307,,,,,,,,,,,),)
1311,,),,,,,,,,,,
1315,),,,,),,,,,,,
1318,,,,),,,,,,,,
1325,,(,,,,,,(,,,,
1326,,,,,,,,,,(,,
1327,,,,,,,,,(,,,
1328,,,,,,(,,,,,,
1329,,,,,,,,,,,(,(
1330,(,,,,(,,,,,,,
1331,,,,,,,(,,,,,
1335,,,(,,,,,,,,,
1336,,,,(,,,,,,,,
1338,,,,,,,N,,,,,
1340,,,,,,,,N,,,,
1342,,,,,,,,,N,,,
1347,,,,,,,,,,N,,
1348,,,,,,,,,,,N,N
1349,N,,,,N,,,,,,,
1350,,N,N,,,N,,,,,,
1365,,,,N,,,,,,,,
1366,,,),,,,,,,,,
1368,,,,,,),,,,,,
1370,,,,,,,),,,,,
1371,),,,,,,,),,),,)
1372,,,,,),,,,,,),
1373,,),,,,,,,,,,
1375,,,,,,,,,),,,
1376,,,,),,,,,,,,
1405,,,,,,,,,,(,,(
1409,,,,,,,,(,,,,
1410,,,,,,,,,,,(,
1412,,,,,,,,,(,,,
1414,,(,,,,,,,,,,
1415,,,(,,,,,,,,,
1417,(,,,,,,,,,,,
1418,,,,,,(,,,,,,
1419,,,,,(,,,,,,,
1420,,,,(,,,,,,,,
1431,,,,,,,(,,,,,
1445,,,t,,,,,,,,,
1460,,,,,,,,t,,,,
1461,,,,,,,,,t,,,
1462,,,,,,t,,,,,,
1463,,,,,,,,,,t,t,t
1464,,t,,t,,,,,,,,
1465,t,,,,t,,,,,,,
1472,,,,,,,t,,,,,
1475,,,),,,,,,,,,
1484,,,,,,),,,,,,
1497,,,,,,,),,,,,
1498,,,,,,,,,,,),
1501,,,,,,,,),,,,
1502,,),,,),,,,,,,
1504,,,,),,,,,,,,
1505,,,,,,,,,,,,)
1506,),,,,,,,,,),,
1509,,,,,,,,,),,,
1566,,,(,,,,,,,,,
1568,(,,,,,,,,,,,
1569,,(,,(,,(,,(,(,,,
1570,,,,,,,,,,(,(,(
1571,,,,,,,(,,,,,
1584,,,,,(,,,,,,,
1586,,,,,,,p,,,,,
1588,,,,,,,,p,,,,
1589,,,,,,,,,p,,,
1595,,,,,,p,,,,,,p
1596,,,,p,,,,,,,p,
1597,,p,p,,,,,,,,,
1598,,,,,,,,,,p,,
1607,,,,,,,),,,,,
1608,p,,,,,,,,,,,
1611,,,,,p,,,,,,,
1614,,,),,,,,),),,,
1620,,,,,,,,,,),,
1622,,,,,,,,,,,),
1624,,,,,,,,,,,,)
1628,,),,,,,,,,,,
1630,,,,,),,,,,,,
1631,),,,,,,,,,,,
1633,,,,,,),,,,,,
1634,,,,),,,,,,,,
1641,,,,,,,,,,(,,
1642,,,,,,,,,,,(,(
1643,,,,,,,,(,,,,
1644,,(,,,,,(,,(,,,
1646,(,,,,(,,,,,,,
1650,,,,(,,,,,,,,
1651,,,(,,,,,,,,,
1654,,,,,,,N,,,,,
1656,,,,,,(,,N,,,,
1658,,,,,,,,,N,,,
1664,,,,,,,,,,N,N,N
1665,N,,,,N,,,,,,,
1666,,N,N,,,N,,,,,,
1674,,,),,,,,,,,,
1681,,,,N,,,,,,,,
1683,,,,,,,,,,,,)
1686,),,,,),,,,,,,
1687,,),,,,,,,,,,
1688,,,,,,),),,,,,
1689,,,,,,,,,),),),
1690,,,,,,,,),,,,
1691,,,,),,,,,,,,
1722,,,,,,(,,,,,,
1723,,(,,,,,,,,,,
1724,,,,(,,,,,,,,
1725,,,,,,,,,,,(,(
