,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
589,,,,,,,(,(,(,,,
591,,,,,,,,,,,(,
592,,,,,,,,,,(,,(
593,(,,,,(,,,,,,,
594,,,(,,,,,,,,,
595,,,,,,(,,,,,,
596,,(,,,,,,,,,,
597,,,,(,,,,,,,,
599,,,,,,,N,,N,,,
600,,,,,,,,N,,,,
608,,,,,N,,,,,N,,
609,N,,,,,,,,,,N,N
610,,N,,,,,,,,,,
618,,,,,,N,,,,,,
620,,,N,,,,,,,,,
623,,,,N,,,,,,,,
626,),,,,,,,,,,,
627,,,,,,,,,,,,)
631,,,,),,,,,,),),
632,,,,,),,),,,,,
634,,),,,,,,,),,,
636,,,,,,,,),,,,
639,,,),,,,,,,,,
652,(,,,,,,,,,,,
653,,(,(,,,,,,,,,
654,,,,(,,,,,,,,
661,,,,,,,,(,,,,
664,,,,,,,(,,,,,
666,,,t,,,,,,,,,
667,,,,,,),,,,,,
668,,,,,,,,,(,,,
672,,,,t,,,,,,,,
675,,t,,,,,,,,,,
676,t,,,,,,,,,,,
688,,,,,(,,,,,,,
691,),,,,,,,,,,,
692,,,,),,,,,t,,,
698,,,),,,,,t,,,,
701,,,,,,,,,,(,,
702,,),,,,,,,,,(,(
705,,,,,,(,,,,,,
718,,,,,,,t,,,,,
727,,,,,,t,,,,,,
733,,,,,,,,),,,,
735,,,,,,,,,,,t,
739,,,,,,,,,,,,t
744,,,,,t,,,,,,,
746,,,,,,,,,,t,,
748,,,,,,,,,),,,
760,,,,,),,,,,,,
761,,,,,,,,,,,,)
765,,,,,,,),,,,,
769,,,,,,),,,,,,
770,,,,,,,,,,),,
774,,,,,,,,,,,),
815,,,,,,,,(,,,,
828,,,,,,,,,,,(,
830,,,,,,,,,(,,,
831,,,,,(,,,,,,,
832,,,,,,,(,,,(,,(
834,(,(,(,(,,,,,,,,
837,,,,,,(,,,,,,
840,,,,,,,N,,,,,
841,,,,,,,,,N,,,
842,,,,,,,,N,,,,
850,,,,,N,,,,,,,
851,N,N,,,,,,,,N,N,
852,,,,,,,,,,,,N
859,,,,,,N,,,,,,
861,,,N,,,,,,,,,
871,,,,,),,,,,,,
872,),,,,,,,,),),,
874,,,,N,,,,,,,,
875,,,,,,,),),,,,)
877,,,,,,),,,,,,
878,,),),,,,,,,,,
880,,,,,,,,,,,),
882,,,,),,,,,,,,
924,,,,(,,,,,(,,,
928,,,,,(,,,,,,,
929,(,,,,,,,,,,,
962,,(,,,,,,,,,,
964,,,,,t,,,,,,,
965,,,,,,,,,,,,(
967,,,(,,,,,,,,,
970,,,,,,(,,,,,,
972,,,,,,,(,,,,(,
974,,,,,,,,(,,,,
976,,,,,,,,,,(,,
991,,,,,,,t,,,,,
993,,,,,,,,t,,,,
996,,,,,,,,,t,,t,
998,,,,,,,,,,t,,t
999,t,,,,,,,,,,,
1000,,,,t,,,,,,,,
1001,,t,,,,,,,,,,
1002,,,,,,t,,,,,,
1003,,,t,,,,,,,,,
1014,,,,,,,),,,,,
1018,,,,,,,,),,,,
1019,,,,,,,,,),,,
1020,,,,,),,,,,,,
1022,),,,,,,,,,,,
1025,,,,),,,,,,,,
1030,,,,,,,,,,,),
1031,,,,,,,,,,),,
1032,,),),,,),,,,,,
1034,,,,,,,,,,,,)
1156,,,,,,,(,,,,,
1159,,,,,,,,(,,,,
1162,,,,,,,,,,,,(
1164,,,(,,,,,,,,,
1165,,,,,,,,,,(,(,
1166,(,,,,,,,,(,,,
1168,,(,,,(,,,,,,,
1170,,,,,,(,,,,,,
1172,,,,(,,,,,,,,
1175,,,,,,,N,,,,,
1177,,,,,,,,N,N,,,
1185,,,,,N,,,,,N,,
1186,N,,,,,,,,,,N,N
1188,,N,,,,,,,,,,
1194,,,,,,N,,,,,,
1195,,,N,,,,,,,,,
1203,),,,N,,,,,,,,
1209,,,,,,,,,,,),
1210,,,,,,,,,,,,)
1211,,,,,),,,),),,,
1212,,,,,,,),,,,,
1213,,),,),,,,,,,,
1214,,,,,,,,,,),,
1221,,,,,,),,,,,,
1229,,,),,,,,,,,,
1261,,,,,(,,,,,,,
1264,,,,,,,,(,,,,
1267,(,,,,,,,,,,,
1273,,,,(,,,,,,,,
1277,,,,,,,,,,,,(
1278,,(,,,,,,,,,,
1281,,,,,,(,,,,,(,
1284,,,(,,,,,,,,,
1286,,,,,t,,,,,,,
1297,,,,,,,,,(,,,
1298,,,,,,,,,,(,,
1311,,,,,,,(,,,,,
1321,,,,,,,,t,,,,
1324,,,,,),,,,,,,
1325,,,t,,,,,,,,,
1326,,t,,,,t,,,t,,,
1328,,,,t,,,,,,t,t,
1330,,,,,,,,,,,,t
1335,t,,,,,,t,,,,,
1345,,,,,,,,),,,,
1351,,,,,,,,,,),,
1356,,,,,,,,,,,,)
1357,,,,,,,,,,,),
1358,,,,,,),,,,,,
1359,,,),,,,,,,,,
1362,,),,),,,,,,,,
1366,),,,,,,,,),,,
1375,,,,,,,),,,,,
1515,,,,,,,,(,,,(,
1516,,,,,,,(,,,,,
1518,,,,,,,,,(,(,,
1520,,(,,,(,,,,,,,(
1521,(,,,,,(,,,,,,
1523,,,(,,,,,,,,,
1527,,,,(,,,N,,,,,
1528,,,,,,,,N,,,,
1536,,,,,N,,,,N,,,
1537,N,,,,,,,,,N,N,
1538,,,,,,,,,,,,N
1539,,N,,,,,,,,,,
1546,,,,,,N,,,,,,
1547,,,N,,,,,,,,,
1555,,,,,,,,,,,),
1556,,,,N,,,,,,,,
1558,,,,,,,,,,,,)
1559,),,,,,,,,,,,
1560,,,,,,,,),,,,
